"","date","HCAP"
"1002","2017-04-25",13.69
"1003","2017-04-26",13.53
"1004","2017-04-27",13.44
"1005","2017-04-28",13.5
"1006","2017-05-01",13.45
"1007","2017-05-02",13.46
"1008","2017-05-03",13.57
"1009","2017-05-04",13.5
"1010","2017-05-05",13.33
"1011","2017-05-08",13.46
"1012","2017-05-09",13.44
"1013","2017-05-10",13.16
"1014","2017-05-11",13.26
"1015","2017-05-12",13.32
"1016","2017-05-15",13.45
"1017","2017-05-16",13.46
"1018","2017-05-17",13.01
"1019","2017-05-18",13
"1020","2017-05-19",12.99
"1021","2017-05-22",13.06
"1022","2017-05-23",12.81
"1023","2017-05-24",12.95
"1024","2017-05-25",12.99
"1025","2017-05-26",13.04
"1026","2017-05-30",13.14
"1027","2017-05-31",13.14
"1028","2017-06-01",13.09
"1029","2017-06-02",13.06
"1030","2017-06-05",13.07
"1031","2017-06-06",13.13
"1032","2017-06-07",13.11
"1033","2017-06-08",13.1
"1034","2017-06-09",13.1
"1035","2017-06-12",13.1
"1036","2017-06-13",13.27
"1037","2017-06-14",13.05
"1038","2017-06-15",13.24
"1039","2017-06-16",13.16
"1040","2017-06-19",13.18
"1041","2017-06-20",13.22
"1042","2017-06-21",13.34
"1043","2017-06-22",13.37
"1044","2017-06-23",13.35
"1045","2017-06-26",13.34
"1046","2017-06-27",13.3
"1047","2017-06-28",13.28
"1048","2017-06-29",13.3
"1049","2017-06-30",13.11
"1050","2017-07-03",13.24
"1051","2017-07-05",13.27
"1052","2017-07-06",13.3
"1053","2017-07-07",13.37
"1054","2017-07-10",13.47
"1055","2017-07-11",13.8
"1056","2017-07-12",13.98
"1057","2017-07-13",13.99
"1058","2017-07-14",13.99
"1059","2017-07-17",13.99
"1060","2017-07-18",13.89
"1061","2017-07-19",13.91
"1062","2017-07-20",13.85
"1063","2017-07-21",13.75
"1064","2017-07-24",13.69
"1065","2017-07-25",13.62
"1066","2017-07-26",13.76
"1067","2017-07-27",13.87
"1068","2017-07-28",13.89
"1069","2017-07-31",13.88
"1070","2017-08-01",13.76
"1071","2017-08-02",13.77
"1072","2017-08-03",13.53
"1073","2017-08-04",13.44
"1074","2017-08-07",13.45
"1075","2017-08-08",13.12
"1076","2017-08-09",13.42
"1077","2017-08-10",13.52
"1078","2017-08-11",13.37
"1079","2017-08-14",13.6
"1080","2017-08-15",13.65
"1081","2017-08-16",13.86
"1082","2017-08-17",13.71
"1083","2017-08-18",13.78
"1084","2017-08-21",13.69
"1085","2017-08-22",13.74
"1086","2017-08-23",13.7
"1087","2017-08-24",13.64
"1088","2017-08-25",13.28
"1089","2017-08-28",12.91
"1090","2017-08-29",13.1
"1091","2017-08-30",13.08
"1092","2017-08-31",13.13
"1093","2017-09-01",13.1
"1094","2017-09-05",13.02
"1095","2017-09-06",13.15
"1096","2017-09-07",13.2
"1097","2017-09-08",13.24
"1098","2017-09-11",13.59
"1099","2017-09-12",13.42
"1100","2017-09-13",13.47
"1101","2017-09-14",13.56
"1102","2017-09-15",13.66
"1103","2017-09-18",13.64
"1104","2017-09-19",13.72
"1105","2017-09-20",13.55
"1106","2017-09-21",13.32
"1107","2017-09-22",13.34
"1108","2017-09-25",13.17
"1109","2017-09-26",13.28
"1110","2017-09-27",13.37
"1111","2017-09-28",13.29
"1112","2017-09-29",13.36
"1113","2017-10-02",13.35
"1114","2017-10-03",13.42
"1115","2017-10-04",13.55
"1116","2017-10-05",13.56
"1117","2017-10-06",13.56
"1118","2017-10-09",13.62
"1119","2017-10-10",13.56
"1120","2017-10-11",13.7
"1121","2017-10-12",13.76
"1122","2017-10-13",13.67
"1123","2017-10-16",13.8
"1124","2017-10-17",13.8
"1125","2017-10-18",13.61
"1126","2017-10-19",13.46
"1127","2017-10-20",13.34
"1128","2017-10-23",13.23
"1129","2017-10-24",13.22
"1130","2017-10-25",12.98
"1131","2017-10-26",13.29
"1132","2017-10-27",13.28
"1133","2017-10-30",13.27
"1134","2017-10-31",12.95
"1135","2017-11-01",13.02
"1136","2017-11-02",13.05
"1137","2017-11-03",13.07
"1138","2017-11-06",12.9
"1139","2017-11-07",12.63
"1140","2017-11-08",12.13
"1141","2017-11-09",11.96
"1142","2017-11-10",12.19
"1143","2017-11-13",12.37
"1144","2017-11-14",12.15
"1145","2017-11-15",11.95
"1146","2017-11-16",11.92
"1147","2017-11-17",11.83
"1148","2017-11-20",11.82
"1149","2017-11-21",11.95
"1150","2017-11-22",12.11
"1151","2017-11-24",11.76
"1152","2017-11-27",11.78
"1153","2017-11-28",11.1
"1154","2017-11-29",10.81
"1155","2017-11-30",10.74
"1156","2017-12-01",10.67
"1157","2017-12-04",11.03
"1158","2017-12-05",11.05
"1159","2017-12-06",11
"1160","2017-12-07",11
"1161","2017-12-08",11.11
"1162","2017-12-11",11.1
"1163","2017-12-12",11
"1164","2017-12-13",11
"1165","2017-12-14",11
"1166","2017-12-15",11.07
"1167","2017-12-18",11.26
"1168","2017-12-19",11.37
"1169","2017-12-20",11.29
"1170","2017-12-21",11.18
"1171","2017-12-22",11.09
"1172","2017-12-26",10.78
"1173","2017-12-27",10.87
"1174","2017-12-28",11
"1175","2017-12-29",10.96
"1176","2018-01-02",11.08
"1177","2018-01-03",11.15
"1178","2018-01-04",11.22
"1179","2018-01-05",11.37
"1180","2018-01-08",11.32
"1181","2018-01-09",11.42
"1182","2018-01-10",11.29
"1183","2018-01-11",11.34
"1184","2018-01-12",11.5
"1185","2018-01-16",11.51
"1186","2018-01-17",11.66
"1187","2018-01-18",11.39
"1188","2018-01-19",11.56
"1189","2018-01-22",11.47
"1190","2018-01-23",11.34
"1191","2018-01-24",11.65
"1192","2018-01-25",11.73
"1193","2018-01-26",11.58
"1194","2018-01-29",11.77
"1195","2018-01-30",11.7
"1196","2018-01-31",11.58
"1197","2018-02-01",11.47
"1198","2018-02-02",11.51
"1199","2018-02-05",11.37
"1200","2018-02-06",11.5
"1201","2018-02-07",11.74
"1202","2018-02-08",11.58
"1203","2018-02-09",10.21
"1204","2018-02-12",10.32
"1205","2018-02-13",10.42
"1206","2018-02-14",10.76
"1207","2018-02-15",11.13
"1208","2018-02-16",11.04
"1209","2018-02-20",10.78
"1210","2018-02-21",10.71
"1211","2018-02-22",10.62
"1212","2018-02-23",10.76
"1213","2018-02-26",11.02
"1214","2018-02-27",10.96
"1215","2018-02-28",10.82
"1216","2018-03-01",10.95
"1217","2018-03-02",10.78
"1218","2018-03-05",10.91
"1219","2018-03-06",11.01
"1220","2018-03-07",10.8
"1221","2018-03-08",10.75
"1222","2018-03-09",10.71
"1223","2018-03-12",10.89
"1224","2018-03-13",10.87
"1225","2018-03-14",10.94
"1226","2018-03-15",10.83
"1227","2018-03-16",10.79
"1228","2018-03-19",10.41
"1229","2018-03-20",10.44
"1230","2018-03-21",10.41
"1231","2018-03-22",10.5
"1232","2018-03-23",10.73
"1233","2018-03-26",10.59
"1234","2018-03-27",10.26
"1235","2018-03-28",10.19
"1236","2018-03-29",10.26
"1237","2018-04-02",10.27
"1238","2018-04-03",10.3
"1239","2018-04-04",10.37
"1240","2018-04-05",10.25
"1241","2018-04-06",10.22
"1242","2018-04-09",10.35
"1243","2018-04-10",10.37
"1244","2018-04-11",10.43
"1245","2018-04-12",10.49
"1246","2018-04-13",10.41
"1247","2018-04-16",10.48
"1248","2018-04-17",10.55
"1249","2018-04-18",10.4
"1250","2018-04-19",10.35
"1251","2018-04-20",10.27
"1252","2018-04-23",10.33
"1253","2018-04-24",10.32
"1254","2018-04-25",10.32
"1255","2018-04-26",10.26
"1256","2018-04-27",10.3
"1257","2018-04-30",10.3
"1258","2018-05-01",10.33
"1259","2018-05-02",10.23
"1260","2018-05-03",10.16
"1261","2018-05-04",10.26
"1262","2018-05-07",10.26
"1263","2018-05-08",10.15
"1264","2018-05-09",10.17
"1265","2018-05-10",10.08
"1266","2018-05-11",10.04
"1267","2018-05-14",10.08
"1268","2018-05-15",10.14
"1269","2018-05-16",10.11
"1270","2018-05-17",10.09
"1271","2018-05-18",10.16
"1272","2018-05-21",10.13
"1273","2018-05-22",10.16
"1274","2018-05-23",10.2
"1275","2018-05-24",10.19
"1276","2018-05-25",10.16
"1277","2018-05-29",10.17
"1278","2018-05-30",10.21
"1279","2018-05-31",10.22
"1280","2018-06-01",10.25
"1281","2018-06-04",10.25
"1282","2018-06-05",10.42
"1283","2018-06-06",10.45
"1284","2018-06-07",10.42
"1285","2018-06-08",10.45
"1286","2018-06-11",10.45
"1287","2018-06-12",10.42
"1288","2018-06-13",10.55
"1289","2018-06-14",10.53
"1290","2018-06-15",10.58
"1291","2018-06-18",10.61
"1292","2018-06-19",10.52
"1293","2018-06-20",10.59
"1294","2018-06-21",10.5
"1295","2018-06-22",10.53
"1296","2018-06-25",10.39
"1297","2018-06-26",10.5
"1298","2018-06-27",10.5
"1299","2018-06-28",10.52
"1300","2018-06-29",10.56
"1301","2018-07-02",10.67
"1302","2018-07-03",10.67
"1303","2018-07-05",10.6
"1304","2018-07-06",10.62
"1305","2018-07-09",10.74
"1306","2018-07-10",10.86
"1307","2018-07-11",11.06
"1308","2018-07-12",11.1
"1309","2018-07-13",11.15
"1310","2018-07-16",11.17
"1311","2018-07-17",11.38
"1312","2018-07-18",11.25
"1313","2018-07-19",11.22
"1314","2018-07-20",11.24
"1315","2018-07-23",11.24
"1316","2018-07-24",11.3
"1317","2018-07-25",11.33
"1318","2018-07-26",11.24
"1319","2018-07-27",11.28
"1320","2018-07-30",11
"1321","2018-07-31",10.91
"1322","2018-08-01",10.78
"1323","2018-08-02",10.65
"1324","2018-08-03",10.67
"1325","2018-08-06",10.86
"1326","2018-08-07",11.29
"1327","2018-08-08",11.05
"1328","2018-08-09",11.02
"1329","2018-08-10",10.91
"1330","2018-08-13",10.83
"1331","2018-08-14",10.92
"1332","2018-08-15",10.86
"1333","2018-08-16",10.97
"1334","2018-08-17",10.98
"1335","2018-08-20",11.19
"1336","2018-08-21",11.41
"1337","2018-08-22",11.07
"1338","2018-08-23",11.07
"1339","2018-08-24",11.06
"1340","2018-08-27",11.17
"1341","2018-08-28",11.07
"1342","2018-08-29",11.12
"1343","2018-08-30",11.15
"1344","2018-08-31",11.12
"1345","2018-09-04",11.26
"1346","2018-09-05",11.32
"1347","2018-09-06",11.15
"1348","2018-09-07",11.21
"1349","2018-09-10",11.22
"1350","2018-09-11",11.2
"1351","2018-09-12",11.19
"1352","2018-09-13",11.26
"1353","2018-09-14",11.25
"1354","2018-09-17",11.28
"1355","2018-09-18",11.24
"1356","2018-09-19",11.19
"1357","2018-09-20",11.08
"1358","2018-09-21",11.02
"1359","2018-09-24",11
"1360","2018-09-25",11.01
"1361","2018-09-26",10.98
"1362","2018-09-27",10.95
"1363","2018-09-28",10.89
"1364","2018-10-01",10.94
"1365","2018-10-02",11.05
"1366","2018-10-03",11.08
"1367","2018-10-04",11.2
"1368","2018-10-05",11.35
"1369","2018-10-08",11.18
"1370","2018-10-09",11.15
"1371","2018-10-10",11.2
"1372","2018-10-11",10.51
"1373","2018-10-12",10.66
"1374","2018-10-15",11.04
"1375","2018-10-16",11.25
"1376","2018-10-17",10.89
"1377","2018-10-18",10.88
"1378","2018-10-19",11.1
"1379","2018-10-22",10.7
"1380","2018-10-23",10.86
"1381","2018-10-24",10.5
"1382","2018-10-25",10.6
"1383","2018-10-26",10.5
"1384","2018-10-29",10.78
"1385","2018-10-30",10.65
"1386","2018-10-31",10.52
"1387","2018-11-01",10.52
"1388","2018-11-02",10.47
"1389","2018-11-05",10.5
"1390","2018-11-06",10.5
"1391","2018-11-07",10.94
"1392","2018-11-08",10.91
"1393","2018-11-09",10.97
"1394","2018-11-12",10.99
"1395","2018-11-13",10.99
"1396","2018-11-14",10.93
"1397","2018-11-15",10.94
"1398","2018-11-16",10.97
"1399","2018-11-19",11.12
"1400","2018-11-20",11
"1401","2018-11-21",10.83
"1402","2018-11-23",10.71
"1403","2018-11-26",10.3
"1404","2018-11-27",10.34
"1405","2018-11-28",10.4
"1406","2018-11-29",10.28
"1407","2018-11-30",10.26
"1408","2018-12-03",10.46
"1409","2018-12-04",10.42
"1410","2018-12-06",10.25
"1411","2018-12-07",10.21
"1412","2018-12-10",10.18
"1413","2018-12-11",10.17
"1414","2018-12-12",10.16
"1415","2018-12-13",10.07
"1416","2018-12-14",9.85
"1417","2018-12-17",9.59
"1418","2018-12-18",9.58
"1419","2018-12-19",9.5
"1420","2018-12-20",9.32
"1421","2018-12-21",9.45
"1422","2018-12-24",9.59
"1423","2018-12-26",9.42
"1424","2018-12-27",9.77
"1425","2018-12-28",10
"1426","2018-12-31",10.05
"1427","2019-01-02",10.1
"1428","2019-01-03",10.29
"1429","2019-01-04",10.47
"1430","2019-01-07",10.64
"1431","2019-01-08",10.8
"1432","2019-01-09",10.8
"1433","2019-01-10",10.67
"1434","2019-01-11",10.87
"1435","2019-01-14",10.75
"1436","2019-01-15",10.89
"1437","2019-01-16",10.98
"1438","2019-01-17",11.26
"1439","2019-01-18",11.65
"1440","2019-01-22",11.36
"1441","2019-01-23",11.3
"1442","2019-01-24",11.15
"1443","2019-01-25",11.13
"1444","2019-01-28",11.07
"1445","2019-01-29",10.95
"1446","2019-01-30",10.92
"1447","2019-01-31",11.02
"1448","2019-02-01",11.2
"1449","2019-02-04",11.05
"1450","2019-02-05",11.2
"1451","2019-02-06",11.17
"1452","2019-02-07",11.14
"1453","2019-02-08",11
"1454","2019-02-11",11.16
"1455","2019-02-12",11.18
"1456","2019-02-13",11.1
"1457","2019-02-14",11.1
"1458","2019-02-15",11.1
"1459","2019-02-19",10.13
"1460","2019-02-20",9.85
"1461","2019-02-21",9.85
"1462","2019-02-22",10.03
"1463","2019-02-25",10.11
"1464","2019-02-26",10.37
"1465","2019-02-27",10.2
"1466","2019-02-28",10.04
"1467","2019-03-01",10.07
"1468","2019-03-04",10.1
"1469","2019-03-05",10.12
"1470","2019-03-06",10.2
"1471","2019-03-07",10.26
"1472","2019-03-08",10.1
"1473","2019-03-11",10
"1474","2019-03-12",10.14
"1475","2019-03-13",10.15
"1476","2019-03-14",10.2
"1477","2019-03-15",10.3
"1478","2019-03-18",10.52
"1479","2019-03-19",10.45
"1480","2019-03-20",10.25
"1481","2019-03-21",10.22
"1482","2019-03-22",10.38
"1483","2019-03-25",10.45
"1484","2019-03-26",10.3
"1485","2019-03-27",10.45
"1486","2019-03-28",10.45
"1487","2019-03-29",10.44
"1488","2019-04-01",10.42
"1489","2019-04-02",10.49
"1490","2019-04-03",10.5
"1491","2019-04-04",10.45
"1492","2019-04-05",10.54
"1493","2019-04-08",10.45
"1494","2019-04-09",10.45
"1495","2019-04-10",10.64
"1496","2019-04-11",10.59
"1497","2019-04-12",10.47
"1498","2019-04-15",10.64
"1499","2019-04-16",10.57
"1500","2019-04-17",10.61
"1501","2019-04-18",10.59
"1502","2019-04-22",10.61
"1503","2019-04-23",10.56
"1504","2019-04-24",10.5
"1505","2019-04-25",10.65
"1506","2019-04-26",10.55
"1507","2019-04-29",10.51
"1508","2019-04-30",10.53
"1509","2019-05-01",10.5
"1510","2019-05-02",10.55
"1511","2019-05-03",10.53
"1512","2019-05-06",10.53
"1513","2019-05-07",10.41
"1514","2019-05-08",10.25
"1515","2019-05-09",10.31
"1516","2019-05-10",10.24
"1517","2019-05-13",10.33
"1518","2019-05-14",10.46
"1519","2019-05-15",10.45
"1520","2019-05-16",10.33
"1521","2019-05-17",10.36
"1522","2019-05-20",10.55
"1523","2019-05-21",10.54
"1524","2019-05-22",10.33
"1525","2019-05-23",10.55
"1526","2019-05-24",10.3
"1527","2019-05-28",10.25
"1528","2019-05-29",10.37
"1529","2019-05-30",10.34
"1530","2019-05-31",10.19
"1531","2019-06-03",10.2
"1532","2019-06-04",10.28
"1533","2019-06-05",10.31
"1534","2019-06-06",10.32
"1535","2019-06-07",10.36
"1536","2019-06-10",10.47
"1537","2019-06-11",10.43
"1538","2019-06-12",10.46
"1539","2019-06-13",10.52
"1540","2019-06-14",10.48
"1541","2019-06-17",10.49
"1542","2019-06-18",10.58
"1543","2019-06-19",10.45
"1544","2019-06-20",10.25
"1545","2019-06-21",10.38
"1546","2019-06-24",10.4
"1547","2019-06-25",10.4
"1548","2019-06-26",10.39
"1549","2019-06-27",10.44
"1550","2019-06-28",10.56
"1551","2019-07-01",10.5
"1552","2019-07-02",10.52
"1553","2019-07-03",10.55
"1554","2019-07-05",10.47
"1555","2019-07-08",10.31
"1556","2019-07-09",10.3
"1557","2019-07-10",10.36
"1558","2019-07-11",10.3
"1559","2019-07-12",10.35
"1560","2019-07-15",10.38
"1561","2019-07-16",10.38
"1562","2019-07-17",10.37
"1563","2019-07-18",10.26
"1564","2019-07-19",10.17
"1565","2019-07-22",10.28
"1566","2019-07-23",10.23
"1567","2019-07-24",10.24
"1568","2019-07-25",10.2
"1569","2019-07-26",10.26
"1570","2019-07-29",10.22
"1571","2019-07-30",10.2
"1572","2019-07-31",10.2
"1573","2019-08-01",10.24
"1574","2019-08-02",10.23
"1575","2019-08-05",10.1
"1576","2019-08-06",10.15
"1577","2019-08-07",10.18
"1578","2019-08-08",10.13
"1579","2019-08-09",9.98
"1580","2019-08-12",10.18
"1581","2019-08-13",10.05
"1582","2019-08-14",10
"1583","2019-08-15",10.01
"1584","2019-08-16",9.95
"1585","2019-08-19",9.88
"1586","2019-08-20",9.93
"1587","2019-08-21",9.96
"1588","2019-08-22",9.99
"1589","2019-08-23",9.9
"1590","2019-08-26",9.97
"1591","2019-08-27",9.9
"1592","2019-08-28",9.85
"1593","2019-08-29",9.85
"1594","2019-08-30",9.96
"1595","2019-09-03",9.83
"1596","2019-09-04",9.85
"1597","2019-09-05",9.85
"1598","2019-09-06",9.91
"1599","2019-09-09",9.98
"1600","2019-09-10",10.05
"1601","2019-09-11",9.96
"1602","2019-09-12",9.99
"1603","2019-09-13",10.05
"1604","2019-09-16",10.05
"1605","2019-09-17",10.1
"1606","2019-09-18",9.96
"1607","2019-09-19",10.02
"1608","2019-09-20",10.05
"1609","2019-09-23",10.02
"1610","2019-09-24",10
"1611","2019-09-25",10.1
"1612","2019-09-26",10.15
"1613","2019-09-27",10.11
"1614","2019-09-30",9.95
"1615","2019-10-01",9.99
"1616","2019-10-02",9.96
"1617","2019-10-03",9.88
"1618","2019-10-04",9.98
"1619","2019-10-07",9.75
"1620","2019-10-08",9.85
"1621","2019-10-09",10
"1622","2019-10-10",9.81
"1623","2019-10-11",9.88
"1624","2019-10-14",10
"1625","2019-10-15",10.06
"1626","2019-10-16",9.9
"1627","2019-10-17",9.88
"1628","2019-10-18",9.85
"1629","2019-10-21",9.86
"1630","2019-10-22",9.9
"1631","2019-10-23",9.9
"1632","2019-10-24",9.94
"1633","2019-10-25",9.87
"1634","2019-10-28",9.85
"1635","2019-10-29",9.78
"1636","2019-10-30",9.6
"1637","2019-10-31",9.41
"1638","2019-11-01",9.32
"1639","2019-11-04",8.84
"1640","2019-11-05",8.86
"1641","2019-11-06",9.06
"1642","2019-11-07",8.91
"1643","2019-11-08",9.04
"1644","2019-11-11",8.95
"1645","2019-11-12",8.95
"1646","2019-11-13",9.05
"1647","2019-11-14",9.08
"1648","2019-11-15",9.1
"1649","2019-11-18",9.23
"1650","2019-11-19",9.4
"1651","2019-11-20",9.15
"1652","2019-11-21",9.07
"1653","2019-11-22",9.03
"1654","2019-11-25",9.05
"1655","2019-11-26",9.09
"1656","2019-11-27",9.15
"1657","2019-11-29",9.2
"1658","2019-12-02",9.3
"1659","2019-12-03",9.19
"1660","2019-12-04",9.21
"1661","2019-12-05",9.08
"1662","2019-12-06",9.09
"1663","2019-12-09",9.19
"1664","2019-12-10",9.12
"1665","2019-12-11",9.05
"1666","2019-12-12",9.14
"1667","2019-12-13",9.02
"1668","2019-12-16",9.09
"1669","2019-12-17",9.1
"1670","2019-12-18",9.18
"1671","2019-12-19",8.8
"1672","2019-12-20",8.81
"1673","2019-12-23",8.74
"1674","2019-12-24",8.81
"1675","2019-12-26",8.7
"1676","2019-12-27",8.69
"1677","2019-12-30",8.7
"1678","2019-12-31",8.77
"1679","2020-01-02",8.76
"1680","2020-01-03",8.85
"1681","2020-01-06",8.83
"1682","2020-01-07",8.83
"1683","2020-01-08",8.92
"1684","2020-01-09",8.96
"1685","2020-01-10",8.98
"1686","2020-01-13",8.95
"1687","2020-01-14",8.93
"1688","2020-01-15",8.97
"1689","2020-01-16",8.9
"1690","2020-01-17",8.96
"1691","2020-01-21",9.04
"1692","2020-01-22",9.02
"1693","2020-01-23",8.93
"1694","2020-01-24",8.85
"1695","2020-01-27",8.84
"1696","2020-01-28",8.81
"1697","2020-01-29",8.88
"1698","2020-01-30",8.87
"1699","2020-01-31",8.89
"1700","2020-02-03",8.89
"1701","2020-02-04",8.88
"1702","2020-02-05",8.9
"1703","2020-02-06",8.91
"1704","2020-02-07",8.9
"1705","2020-02-10",8.89
"1706","2020-02-11",8.84
"1707","2020-02-12",8.88
"1708","2020-02-13",8.87
"1709","2020-02-14",8.9
"1710","2020-02-18",8.87
"1711","2020-02-19",8.92
"1712","2020-02-20",8.87
"1713","2020-02-21",8.86
"1714","2020-02-24",8.79
"1715","2020-02-25",8.53
"1716","2020-02-26",8.56
"1717","2020-02-27",8.37
"1718","2020-02-28",7.92
"1719","2020-03-02",7.94
"1720","2020-03-03",7.83
"1721","2020-03-04",7.69
"1722","2020-03-05",7.31
"1723","2020-03-06",6.61
"1724","2020-03-09",5.81
"1725","2020-03-10",6
"1726","2020-03-11",5.52
"1727","2020-03-12",4.83
"1728","2020-03-13",4.72
"1729","2020-03-16",4.53
"1730","2020-03-17",4.3
"1731","2020-03-18",2.72
"1732","2020-03-19",4.37
"1733","2020-03-20",4.35
"1734","2020-03-23",4.14
"1735","2020-03-24",4.16
"1736","2020-03-25",4.73
"1737","2020-03-26",5.46
"1738","2020-03-27",5.31
"1739","2020-03-30",5.23
"1740","2020-03-31",4.97
"1741","2020-04-01",4
"1742","2020-04-02",4.11
"1743","2020-04-03",4.04
"1744","2020-04-06",3.97
"1745","2020-04-07",4.1
"1746","2020-04-08",4.31
"1747","2020-04-09",4.94
"1748","2020-04-13",5.1
"1749","2020-04-14",4.58
"1750","2020-04-15",4.61
"1751","2020-04-16",4.47
"1752","2020-04-17",4.58
"1753","2020-04-20",4.49
"1754","2020-04-21",4.49
"1755","2020-04-22",4.31
"1756","2020-04-23",4.48
"1757","2020-04-24",4.26
"1758","2020-04-27",4.36
"1759","2020-04-28",4.21
"1760","2020-04-29",4.05
"1761","2020-04-30",4.01
"1762","2020-05-01",4
"1763","2020-05-04",4
"1764","2020-05-05",3.96
"1765","2020-05-06",3.99
"1766","2020-05-07",4
"1767","2020-05-08",4.03
"1768","2020-05-11",4.08
"1769","2020-05-12",4.2
"1770","2020-05-13",4
"1771","2020-05-14",3.97
"1772","2020-05-15",4
"1773","2020-05-18",4.16
"1774","2020-05-19",4.4
"1775","2020-05-20",4.27
"1776","2020-05-21",4.21
"1777","2020-05-22",4.13
"1778","2020-05-26",4.15
"1779","2020-05-27",4.16
"1780","2020-05-28",3.99
"1781","2020-05-29",4.02
"1782","2020-06-01",4
"1783","2020-06-02",4.05
"1784","2020-06-03",4.08
"1785","2020-06-04",4.1
"1786","2020-06-05",4.2
"1787","2020-06-08",4.47
"1788","2020-06-09",4.49
"1789","2020-06-10",4.4
"1790","2020-06-11",4.22
"1791","2020-06-12",4.28
"1792","2020-06-15",4.2
"1793","2020-06-16",4.18
"1794","2020-06-17",4.24
"1795","2020-06-18",4.26
"1796","2020-06-19",4.26
"1797","2020-06-22",4.22
"1798","2020-06-23",4.19
"1799","2020-06-24",4.23
"1800","2020-06-25",4.26
"1801","2020-06-26",4.33
"1802","2020-06-29",4.25
"1803","2020-06-30",4.16
"1804","2020-07-01",4.2
"1805","2020-07-02",4.11
"1806","2020-07-06",4.07
"1807","2020-07-07",4.01
"1808","2020-07-08",4.04
"1809","2020-07-09",4.01
"1810","2020-07-10",4
"1811","2020-07-13",4.11
"1812","2020-07-14",4.05
"1813","2020-07-15",4.05
"1814","2020-07-16",4
"1815","2020-07-17",4.06
"1816","2020-07-20",3.97
"1817","2020-07-21",4.04
"1818","2020-07-22",4.01
"1819","2020-07-23",4.01
"1820","2020-07-24",4.06
"1821","2020-07-27",4.01
"1822","2020-07-28",3.98
"1823","2020-07-29",3.99
"1824","2020-07-30",4.01
"1825","2020-07-31",4
"1826","2020-08-03",4.03
"1827","2020-08-04",4.06
"1828","2020-08-05",4.03
"1829","2020-08-06",4.05
"1830","2020-08-07",3.86
"1831","2020-08-10",3.83
"1832","2020-08-11",3.99
"1833","2020-08-12",3.87
"1834","2020-08-13",3.77
"1835","2020-08-14",3.85
"1836","2020-08-17",3.89
"1837","2020-08-18",3.86
"1838","2020-08-19",3.73
"1839","2020-08-20",3.73
"1840","2020-08-21",3.64
"1841","2020-08-24",3.52
"1842","2020-08-25",3.27
"1843","2020-08-26",3.14
"1844","2020-08-27",3.17
"1845","2020-08-28",3.18
"1846","2020-08-31",3.16
"1847","2020-09-01",3.15
"1848","2020-09-02",3.16
"1849","2020-09-03",3.16
"1850","2020-09-04",3.04
"1851","2020-09-08",3.06
"1852","2020-09-09",3.2
"1853","2020-09-10",3.44
"1854","2020-09-11",3.26
"1855","2020-09-14",3.38
"1856","2020-09-15",3.33
"1857","2020-09-16",3.38
"1858","2020-09-17",3.35
"1859","2020-09-18",3.34
"1860","2020-09-21",3.37
"1861","2020-09-22",3.35
"1862","2020-09-23",3.35
"1863","2020-09-24",3.36
"1864","2020-09-25",3.34
"1865","2020-09-28",3.6
"1866","2020-09-29",3.52
"1867","2020-09-30",3.45
"1868","2020-10-01",3.56
"1869","2020-10-02",3.55
"1870","2020-10-05",3.41
"1871","2020-10-06",3.49
"1872","2020-10-07",3.36
"1873","2020-10-08",3.35
"1874","2020-10-09",3.35
"1875","2020-10-12",3.25
"1876","2020-10-13",3.27
"1877","2020-10-14",3.39
"1878","2020-10-15",3.28
"1879","2020-10-16",3.24
"1880","2020-10-19",3.23
"1881","2020-10-20",3.23
"1882","2020-10-21",3.3
"1883","2020-10-22",3.24
"1884","2020-10-23",3.26
"1885","2020-10-26",3.31
"1886","2020-10-27",3.25
"1887","2020-10-28",3.27
"1888","2020-10-29",3.22
"1889","2020-10-30",3.22
"1890","2020-11-02",3.14
"1891","2020-11-03",3.08
"1892","2020-11-04",3.04
"1893","2020-11-05",3.34
"1894","2020-11-06",3.32
"1895","2020-11-09",3.29
"1896","2020-11-10",3.12
"1897","2020-11-11",3.13
"1898","2020-11-12",3.11
"1899","2020-11-13",3.09
"1900","2020-11-16",3.09
"1901","2020-11-17",3.1
"1902","2020-11-18",3.1
"1903","2020-11-19",3.14
"1904","2020-11-20",3.02
"1905","2020-11-23",3.1
"1906","2020-11-24",3.92
"1907","2020-11-25",4.44
"1908","2020-11-27",5.02
