"","date","SHIP"
"2080","2016-05-03",607.200012
"2081","2016-05-04",643.200012
"2082","2016-05-05",614.400024
"2083","2016-05-06",667.200012
"2084","2016-05-09",648
"2085","2016-05-10",631.200012
"2086","2016-05-11",573.599976
"2087","2016-05-12",573.599976
"2088","2016-05-13",612
"2089","2016-05-16",612
"2090","2016-05-17",612
"2091","2016-05-18",566.400024
"2092","2016-05-19",559.200012
"2093","2016-05-20",607.200012
"2094","2016-05-23",568.799988
"2095","2016-05-24",525.599976
"2096","2016-05-25",549.599976
"2097","2016-05-26",549.599976
"2098","2016-05-27",549.599976
"2099","2016-05-31",549.599976
"2100","2016-06-01",556.799988
"2101","2016-06-02",552
"2102","2016-06-03",549.599976
"2103","2016-06-06",559.200012
"2104","2016-06-07",554.400024
"2105","2016-06-08",516
"2106","2016-06-09",523.200012
"2107","2016-06-10",504
"2108","2016-06-13",504
"2109","2016-06-14",504
"2110","2016-06-15",511.200012
"2111","2016-06-16",504
"2112","2016-06-17",530.400024
"2113","2016-06-20",537.599976
"2114","2016-06-21",537.599976
"2115","2016-06-22",552
"2116","2016-06-23",532.799988
"2117","2016-06-24",504
"2118","2016-06-27",528
"2119","2016-06-28",528
"2120","2016-06-29",528
"2121","2016-06-30",528
"2122","2016-07-01",525.599976
"2123","2016-07-05",525.599976
"2124","2016-07-06",525.599976
"2125","2016-07-07",504
"2126","2016-07-08",506.399994
"2127","2016-07-11",506.399994
"2128","2016-07-12",520.799988
"2129","2016-07-13",504
"2130","2016-07-14",504
"2131","2016-07-15",494.399994
"2132","2016-07-18",494.399994
"2133","2016-07-19",494.399994
"2134","2016-07-20",592.799988
"2135","2016-07-21",772.799988
"2136","2016-07-22",852
"2137","2016-07-25",828
"2138","2016-07-26",724.799988
"2139","2016-07-27",768
"2140","2016-07-28",708
"2141","2016-07-29",662.400024
"2142","2016-08-01",696
"2143","2016-08-02",1488
"2144","2016-08-03",1260
"2145","2016-08-04",1075.199951
"2146","2016-08-05",1236
"2147","2016-08-08",1137.599976
"2148","2016-08-09",1152
"2149","2016-08-10",1046.400024
"2150","2016-08-11",1056
"2151","2016-08-12",988.799988
"2152","2016-08-15",909.599976
"2153","2016-08-16",909.599976
"2154","2016-08-17",900
"2155","2016-08-18",907.200012
"2156","2016-08-19",871.200012
"2157","2016-08-22",811.200012
"2158","2016-08-23",777.599976
"2159","2016-08-24",835.200012
"2160","2016-08-25",912
"2161","2016-08-26",849.599976
"2162","2016-08-29",859.200012
"2163","2016-08-30",856.799988
"2164","2016-08-31",828
"2165","2016-09-01",832.799988
"2166","2016-09-02",799.200012
"2167","2016-09-06",748.799988
"2168","2016-09-07",756
"2169","2016-09-08",808.799988
"2170","2016-09-09",799.200012
"2171","2016-09-12",808.799988
"2172","2016-09-13",772.799988
"2173","2016-09-14",710.400024
"2174","2016-09-15",669.599976
"2175","2016-09-16",696
"2176","2016-09-19",645.599976
"2177","2016-09-20",645.599976
"2178","2016-09-21",744
"2179","2016-09-22",780
"2180","2016-09-23",777.599976
"2181","2016-09-26",804
"2182","2016-09-27",760.799988
"2183","2016-09-28",765.599976
"2184","2016-09-29",727.200012
"2185","2016-09-30",741.599976
"2186","2016-10-03",727.200012
"2187","2016-10-04",710.400024
"2188","2016-10-05",708
"2189","2016-10-06",662.400024
"2190","2016-10-07",652.799988
"2191","2016-10-10",660
"2192","2016-10-11",636
"2193","2016-10-12",655.200012
"2194","2016-10-13",633.599976
"2195","2016-10-14",631.200012
"2196","2016-10-17",624
"2197","2016-10-18",612
"2198","2016-10-19",576
"2199","2016-10-20",624
"2200","2016-10-21",612
"2201","2016-10-24",624
"2202","2016-10-25",600
"2203","2016-10-26",564
"2204","2016-10-27",540
"2205","2016-10-28",528
"2206","2016-10-31",492
"2207","2016-11-01",492
"2208","2016-11-02",492
"2209","2016-11-03",516
"2210","2016-11-04",588
"2211","2016-11-07",492
"2212","2016-11-08",492
"2213","2016-11-09",528
"2214","2016-11-10",504
"2215","2016-11-11",528
"2216","2016-11-14",660
"2217","2016-11-15",1152
"2218","2016-11-16",1728
"2219","2016-11-17",936
"2220","2016-11-18",708
"2221","2016-11-21",660
"2222","2016-11-22",588
"2223","2016-11-23",624
"2224","2016-11-25",588
"2225","2016-11-28",540
"2226","2016-11-29",540
"2227","2016-11-30",576
"2228","2016-12-01",552
"2229","2016-12-02",576
"2230","2016-12-05",564
"2231","2016-12-06",552
"2232","2016-12-07",528
"2233","2016-12-08",288
"2234","2016-12-09",319.200012
"2235","2016-12-12",300
"2236","2016-12-13",288
"2237","2016-12-14",276
"2238","2016-12-15",312
"2239","2016-12-16",324
"2240","2016-12-19",324
"2241","2016-12-20",324
"2242","2016-12-21",312
"2243","2016-12-22",300
"2244","2016-12-23",288
"2245","2016-12-27",300
"2246","2016-12-28",300
"2247","2016-12-29",288
"2248","2016-12-30",276
"2249","2017-01-03",300
"2250","2017-01-04",300
"2251","2017-01-05",295.200012
"2252","2017-01-06",288
"2253","2017-01-09",276
"2254","2017-01-10",276
"2255","2017-01-11",276
"2256","2017-01-12",276
"2257","2017-01-13",288
"2258","2017-01-17",288
"2259","2017-01-18",288
"2260","2017-01-19",283.200012
"2261","2017-01-20",276
"2262","2017-01-23",288
"2263","2017-01-24",295.200012
"2264","2017-01-25",295.200012
"2265","2017-01-26",295.200012
"2266","2017-01-27",276
"2267","2017-01-30",276
"2268","2017-01-31",276
"2269","2017-02-01",288
"2270","2017-02-02",276
"2271","2017-02-03",288
"2272","2017-02-06",276
"2273","2017-02-07",264
"2274","2017-02-08",264
"2275","2017-02-09",264
"2276","2017-02-10",252
"2277","2017-02-13",252
"2278","2017-02-14",259.200012
"2279","2017-02-15",244.800003
"2280","2017-02-16",240
"2281","2017-02-17",264
"2282","2017-02-21",259.200012
"2283","2017-02-22",240
"2284","2017-02-23",252
"2285","2017-02-24",240
"2286","2017-02-27",240
"2287","2017-02-28",244.800003
"2288","2017-03-01",240
"2289","2017-03-02",244.800003
"2290","2017-03-03",244.800003
"2291","2017-03-06",240
"2292","2017-03-07",228
"2293","2017-03-08",240
"2294","2017-03-09",230.399994
"2295","2017-03-10",230.399994
"2296","2017-03-13",208.800003
"2297","2017-03-14",206.399994
"2298","2017-03-15",192
"2299","2017-03-16",201.600006
"2300","2017-03-17",199.199997
"2301","2017-03-20",194.399994
"2302","2017-03-21",192
"2303","2017-03-22",182.399994
"2304","2017-03-23",194.399994
"2305","2017-03-24",184.800003
"2306","2017-03-27",189.600006
"2307","2017-03-28",199.199997
"2308","2017-03-29",201.600006
"2309","2017-03-30",201.600006
"2310","2017-03-31",196.800003
"2311","2017-04-03",199.199997
"2312","2017-04-04",264
"2313","2017-04-05",206.399994
"2314","2017-04-06",220.800003
"2315","2017-04-07",211.199997
"2316","2017-04-10",220.800003
"2317","2017-04-11",216
"2318","2017-04-12",216
"2319","2017-04-13",213.600006
"2320","2017-04-17",208.800003
"2321","2017-04-18",216
"2322","2017-04-19",216
"2323","2017-04-20",216
"2324","2017-04-21",218.399994
"2325","2017-04-24",206.399994
"2326","2017-04-25",208.800003
"2327","2017-04-26",204
"2328","2017-04-27",194.399994
"2329","2017-04-28",194.399994
"2330","2017-05-01",187.199997
"2331","2017-05-02",182.399994
"2332","2017-05-03",180
"2333","2017-05-04",180
"2334","2017-05-05",172.800003
"2335","2017-05-08",172.800003
"2336","2017-05-09",158.399994
"2337","2017-05-10",153.600006
"2338","2017-05-11",163.199997
"2339","2017-05-12",160.800003
"2340","2017-05-15",160.800003
"2341","2017-05-16",165.600006
"2342","2017-05-17",175.199997
"2343","2017-05-18",170.399994
"2344","2017-05-19",168
"2345","2017-05-22",168
"2346","2017-05-23",172.800003
"2347","2017-05-24",165.600006
"2348","2017-05-25",165.600006
"2349","2017-05-26",165.600006
"2350","2017-05-30",163.199997
"2351","2017-05-31",148.800003
"2352","2017-06-01",158.399994
"2353","2017-06-02",148.800003
"2354","2017-06-05",146.399994
"2355","2017-06-06",158.399994
"2356","2017-06-07",151.199997
"2357","2017-06-08",158.399994
"2358","2017-06-09",170.399994
"2359","2017-06-12",163.199997
"2360","2017-06-13",165.600006
"2361","2017-06-14",165.600006
"2362","2017-06-15",165.600006
"2363","2017-06-16",163.199997
"2364","2017-06-19",165.600006
"2365","2017-06-20",172.800003
"2366","2017-06-21",194.399994
"2367","2017-06-22",199.199997
"2368","2017-06-23",201.600006
"2369","2017-06-26",218.399994
"2370","2017-06-27",247.199997
"2371","2017-06-28",261.600006
"2372","2017-06-29",288
"2373","2017-06-30",249.600006
"2374","2017-07-03",256.799988
"2375","2017-07-05",247.199997
"2376","2017-07-06",240
"2377","2017-07-07",223.199997
"2378","2017-07-10",187.199997
"2379","2017-07-11",182.399994
"2380","2017-07-12",192
"2381","2017-07-13",199.199997
"2382","2017-07-14",194.399994
"2383","2017-07-17",192
"2384","2017-07-18",184.800003
"2385","2017-07-19",180
"2386","2017-07-20",180
"2387","2017-07-21",180
"2388","2017-07-24",172.800003
"2389","2017-07-25",175.199997
"2390","2017-07-26",175.199997
"2391","2017-07-27",175.199997
"2392","2017-07-28",180
"2393","2017-07-31",182.399994
"2394","2017-08-01",187.199997
"2395","2017-08-02",187.199997
"2396","2017-08-03",184.800003
"2397","2017-08-04",180
"2398","2017-08-07",177.600006
"2399","2017-08-08",170.399994
"2400","2017-08-09",172.800003
"2401","2017-08-10",172.800003
"2402","2017-08-11",172.800003
"2403","2017-08-14",175.199997
"2404","2017-08-15",180
"2405","2017-08-16",201.600006
"2406","2017-08-17",218.399994
"2407","2017-08-18",228
"2408","2017-08-21",252
"2409","2017-08-22",252
"2410","2017-08-23",249.600006
"2411","2017-08-24",249.600006
"2412","2017-08-25",271.200012
"2413","2017-08-28",266.399994
"2414","2017-08-29",268.799988
"2415","2017-08-30",256.799988
"2416","2017-08-31",264
"2417","2017-09-01",268.799988
"2418","2017-09-05",261.600006
"2419","2017-09-06",276
"2420","2017-09-07",280.799988
"2421","2017-09-08",278.399994
"2422","2017-09-11",295.200012
"2423","2017-09-12",285.600006
"2424","2017-09-13",276
"2425","2017-09-14",290.399994
"2426","2017-09-15",283.200012
"2427","2017-09-18",273.600006
"2428","2017-09-19",268.799988
"2429","2017-09-20",280.799988
"2430","2017-09-21",273.600006
"2431","2017-09-22",276
"2432","2017-09-25",271.200012
"2433","2017-09-26",271.200012
"2434","2017-09-27",268.799988
"2435","2017-09-28",268.799988
"2436","2017-09-29",271.200012
"2437","2017-10-02",271.200012
"2438","2017-10-03",278.399994
"2439","2017-10-04",280.799988
"2440","2017-10-05",283.200012
"2441","2017-10-06",276
"2442","2017-10-09",268.799988
"2443","2017-10-10",271.200012
"2444","2017-10-11",271.200012
"2445","2017-10-12",278.399994
"2446","2017-10-13",285.600006
"2447","2017-10-16",292.799988
"2448","2017-10-17",300
"2449","2017-10-18",295.200012
"2450","2017-10-19",292.799988
"2451","2017-10-20",297.600006
"2452","2017-10-23",247.199997
"2453","2017-10-24",254.399994
"2454","2017-10-25",232.800003
"2455","2017-10-26",230.399994
"2456","2017-10-27",230.399994
"2457","2017-10-30",232.800003
"2458","2017-10-31",237.600006
"2459","2017-11-01",228
"2460","2017-11-02",223.199997
"2461","2017-11-03",242.399994
"2462","2017-11-06",280.799988
"2463","2017-11-07",343.200012
"2464","2017-11-08",283.200012
"2465","2017-11-09",283.200012
"2466","2017-11-10",256.799988
"2467","2017-11-13",254.399994
"2468","2017-11-14",232.800003
"2469","2017-11-15",232.800003
"2470","2017-11-16",237.600006
"2471","2017-11-17",252
"2472","2017-11-20",256.799988
"2473","2017-11-21",256.799988
"2474","2017-11-22",247.199997
"2475","2017-11-24",259.200012
"2476","2017-11-27",259.200012
"2477","2017-11-28",244.800003
"2478","2017-11-29",254.399994
"2479","2017-11-30",247.199997
"2480","2017-12-01",254.399994
"2481","2017-12-04",244.800003
"2482","2017-12-05",247.199997
"2483","2017-12-06",249.600006
"2484","2017-12-07",252
"2485","2017-12-08",256.799988
"2486","2017-12-11",261.600006
"2487","2017-12-12",266.399994
"2488","2017-12-13",259.200012
"2489","2017-12-14",264
"2490","2017-12-15",256.799988
"2491","2017-12-18",256.799988
"2492","2017-12-19",252
"2493","2017-12-20",240
"2494","2017-12-21",247.199997
"2495","2017-12-22",247.199997
"2496","2017-12-26",249.600006
"2497","2017-12-27",247.199997
"2498","2017-12-28",252
"2499","2017-12-29",249.600006
"2500","2018-01-02",249.600006
"2501","2018-01-03",252
"2502","2018-01-04",261.600006
"2503","2018-01-05",259.200012
"2504","2018-01-08",264
"2505","2018-01-09",264
"2506","2018-01-10",261.600006
"2507","2018-01-11",264
"2508","2018-01-12",261.600006
"2509","2018-01-16",252
"2510","2018-01-17",247.199997
"2511","2018-01-18",247.199997
"2512","2018-01-19",247.199997
"2513","2018-01-22",249.600006
"2514","2018-01-23",254.399994
"2515","2018-01-24",256.799988
"2516","2018-01-25",252
"2517","2018-01-26",256.799988
"2518","2018-01-29",256.799988
"2519","2018-01-30",252
"2520","2018-01-31",247.199997
"2521","2018-02-01",247.199997
"2522","2018-02-02",240
"2523","2018-02-05",240
"2524","2018-02-06",242.399994
"2525","2018-02-07",244.800003
"2526","2018-02-08",240
"2527","2018-02-09",244.800003
"2528","2018-02-12",244.800003
"2529","2018-02-13",244.800003
"2530","2018-02-14",247.199997
"2531","2018-02-15",247.199997
"2532","2018-02-16",249.600006
"2533","2018-02-20",254.399994
"2534","2018-02-21",252
"2535","2018-02-22",254.399994
"2536","2018-02-23",254.399994
"2537","2018-02-26",252
"2538","2018-02-27",252
"2539","2018-02-28",252
"2540","2018-03-01",249.600006
"2541","2018-03-02",252
"2542","2018-03-05",249.600006
"2543","2018-03-06",276
"2544","2018-03-07",240
"2545","2018-03-08",232.800003
"2546","2018-03-09",235.199997
"2547","2018-03-12",235.199997
"2548","2018-03-13",230.399994
"2549","2018-03-14",230.399994
"2550","2018-03-15",220.800003
"2551","2018-03-16",225.600006
"2552","2018-03-19",228
"2553","2018-03-20",223.199997
"2554","2018-03-21",223.199997
"2555","2018-03-22",223.199997
"2556","2018-03-23",220.800003
"2557","2018-03-26",216
"2558","2018-03-27",216
"2559","2018-03-28",208.800003
"2560","2018-03-29",208.800003
"2561","2018-04-02",216
"2562","2018-04-03",208.800003
"2563","2018-04-04",204
"2564","2018-04-05",196.800003
"2565","2018-04-06",172.800003
"2566","2018-04-09",177.600006
"2567","2018-04-10",184.800003
"2568","2018-04-11",192
"2569","2018-04-12",192
"2570","2018-04-13",194.399994
"2571","2018-04-16",189.600006
"2572","2018-04-17",194.399994
"2573","2018-04-18",204
"2574","2018-04-19",206.399994
"2575","2018-04-20",223.199997
"2576","2018-04-23",216
"2577","2018-04-24",206.399994
"2578","2018-04-25",206.399994
"2579","2018-04-26",204
"2580","2018-04-27",196.800003
"2581","2018-04-30",199.199997
"2582","2018-05-01",199.199997
"2583","2018-05-02",211.199997
"2584","2018-05-03",213.600006
"2585","2018-05-04",213.600006
"2586","2018-05-07",211.199997
"2587","2018-05-08",213.600006
"2588","2018-05-09",211.199997
"2589","2018-05-10",211.199997
"2590","2018-05-11",225.600006
"2591","2018-05-14",223.199997
"2592","2018-05-15",223.199997
"2593","2018-05-16",220.800003
"2594","2018-05-17",216
"2595","2018-05-18",216
"2596","2018-05-21",225.600006
"2597","2018-05-22",223.199997
"2598","2018-05-23",218.399994
"2599","2018-05-24",218.399994
"2600","2018-05-25",216
"2601","2018-05-29",213.600006
"2602","2018-05-30",208.800003
"2603","2018-05-31",211.199997
"2604","2018-06-01",211.199997
"2605","2018-06-04",206.399994
"2606","2018-06-05",204
"2607","2018-06-06",216
"2608","2018-06-07",206.399994
"2609","2018-06-08",211.199997
"2610","2018-06-11",211.199997
"2611","2018-06-12",199.199997
"2612","2018-06-13",201.600006
"2613","2018-06-14",201.600006
"2614","2018-06-15",201.600006
"2615","2018-06-18",204
"2616","2018-06-19",211.199997
"2617","2018-06-20",206.399994
"2618","2018-06-21",204
"2619","2018-06-22",204
"2620","2018-06-25",201.600006
"2621","2018-06-26",206.399994
"2622","2018-06-27",206.399994
"2623","2018-06-28",211.199997
"2624","2018-06-29",208.800003
"2625","2018-07-02",208.800003
"2626","2018-07-03",208.800003
"2627","2018-07-05",225.600006
"2628","2018-07-06",225.600006
"2629","2018-07-09",223.199997
"2630","2018-07-10",223.199997
"2631","2018-07-11",218.399994
"2632","2018-07-12",218.399994
"2633","2018-07-13",223.199997
"2634","2018-07-16",220.800003
"2635","2018-07-17",225.600006
"2636","2018-07-18",213.600006
"2637","2018-07-19",218.399994
"2638","2018-07-20",220.800003
"2639","2018-07-23",223.199997
"2640","2018-07-24",220.800003
"2641","2018-07-25",223.199997
"2642","2018-07-26",218.399994
"2643","2018-07-27",218.399994
"2644","2018-07-30",225.600006
"2645","2018-07-31",223.199997
"2646","2018-08-01",228
"2647","2018-08-02",228
"2648","2018-08-03",232.800003
"2649","2018-08-06",240
"2650","2018-08-07",237.600006
"2651","2018-08-08",235.199997
"2652","2018-08-09",237.600006
"2653","2018-08-10",228
"2654","2018-08-13",230.399994
"2655","2018-08-14",225.600006
"2656","2018-08-15",218.399994
"2657","2018-08-16",223.199997
"2658","2018-08-17",225.600006
"2659","2018-08-20",228
"2660","2018-08-21",230.399994
"2661","2018-08-22",230.399994
"2662","2018-08-23",225.600006
"2663","2018-08-24",225.600006
"2664","2018-08-27",228
"2665","2018-08-28",228
"2666","2018-08-29",232.800003
"2667","2018-08-30",228
"2668","2018-08-31",228
"2669","2018-09-04",220.800003
"2670","2018-09-05",216
"2671","2018-09-06",213.600006
"2672","2018-09-07",213.600006
"2673","2018-09-10",218.399994
"2674","2018-09-11",216
"2675","2018-09-12",208.800003
"2676","2018-09-13",213.600006
"2677","2018-09-14",213.600006
"2678","2018-09-17",211.199997
"2679","2018-09-18",206.399994
"2680","2018-09-19",211.199997
"2681","2018-09-20",213.600006
"2682","2018-09-21",211.199997
"2683","2018-09-24",213.600006
"2684","2018-09-25",213.600006
"2685","2018-09-26",211.199997
"2686","2018-09-27",208.800003
"2687","2018-09-28",216
"2688","2018-10-01",206.399994
"2689","2018-10-02",216
"2690","2018-10-03",218.399994
"2691","2018-10-04",211.199997
"2692","2018-10-05",213.600006
"2693","2018-10-08",208.800003
"2694","2018-10-09",211.199997
"2695","2018-10-10",208.800003
"2696","2018-10-11",206.399994
"2697","2018-10-12",216
"2698","2018-10-15",218.399994
"2699","2018-10-16",211.199997
"2700","2018-10-17",211.199997
"2701","2018-10-18",204
"2702","2018-10-19",206.399994
"2703","2018-10-22",232.800003
"2704","2018-10-23",213.600006
"2705","2018-10-24",204
"2706","2018-10-25",204
"2707","2018-10-26",204
"2708","2018-10-29",216
"2709","2018-10-30",208.800003
"2710","2018-10-31",218.399994
"2711","2018-11-01",220.800003
"2712","2018-11-02",213.600006
"2713","2018-11-05",213.600006
"2714","2018-11-06",213.600006
"2715","2018-11-07",206.399994
"2716","2018-11-08",196.800003
"2717","2018-11-09",187.199997
"2718","2018-11-12",182.399994
"2719","2018-11-13",180
"2720","2018-11-14",170.399994
"2721","2018-11-15",180
"2722","2018-11-16",170.399994
"2723","2018-11-19",165.600006
"2724","2018-11-20",153.600006
"2725","2018-11-21",156
"2726","2018-11-23",151.199997
"2727","2018-11-26",158.399994
"2728","2018-11-27",158.399994
"2729","2018-11-28",165.600006
"2730","2018-11-29",170.399994
"2731","2018-11-30",163.199997
"2732","2018-12-03",163.199997
"2733","2018-12-04",158.399994
"2734","2018-12-06",148.800003
"2735","2018-12-07",153.600006
"2736","2018-12-10",153.600006
"2737","2018-12-11",144
"2738","2018-12-12",144
"2739","2018-12-13",144
"2740","2018-12-14",148.800003
"2741","2018-12-17",132
"2742","2018-12-18",136.800003
"2743","2018-12-19",136.800003
"2744","2018-12-20",127.199997
"2745","2018-12-21",124.800003
"2746","2018-12-24",124.800003
"2747","2018-12-26",124.800003
"2748","2018-12-27",124.800003
"2749","2018-12-28",124.800003
"2750","2018-12-31",120
"2751","2019-01-02",122.400002
"2752","2019-01-03",132
"2753","2019-01-04",139.199997
"2754","2019-01-07",153.600006
"2755","2019-01-08",148.800003
"2756","2019-01-09",148.800003
"2757","2019-01-10",146.399994
"2758","2019-01-11",144
"2759","2019-01-14",144
"2760","2019-01-15",136.800003
"2761","2019-01-16",136.800003
"2762","2019-01-17",132
"2763","2019-01-18",139.199997
"2764","2019-01-22",136.800003
"2765","2019-01-23",132
"2766","2019-01-24",139.199997
"2767","2019-01-25",132
"2768","2019-01-28",120
"2769","2019-01-29",112.800003
"2770","2019-01-30",117.599998
"2771","2019-01-31",110.400002
"2772","2019-02-01",112.800003
"2773","2019-02-04",112.800003
"2774","2019-02-05",110.400002
"2775","2019-02-06",112.800003
"2776","2019-02-07",112.800003
"2777","2019-02-08",112.800003
"2778","2019-02-11",110.400002
"2779","2019-02-12",112.800003
"2780","2019-02-13",115.199997
"2781","2019-02-14",120
"2782","2019-02-15",120
"2783","2019-02-19",124.800003
"2784","2019-02-20",120
"2785","2019-02-21",127.199997
"2786","2019-02-22",122.400002
"2787","2019-02-25",127.199997
"2788","2019-02-26",124.800003
"2789","2019-02-27",122.400002
"2790","2019-02-28",120
"2791","2019-03-01",115.199997
"2792","2019-03-04",112.800003
"2793","2019-03-05",115.199997
"2794","2019-03-06",112.800003
"2795","2019-03-07",108
"2796","2019-03-08",112.800003
"2797","2019-03-11",108
"2798","2019-03-12",103.199997
"2799","2019-03-13",100.800003
"2800","2019-03-14",98.400002
"2801","2019-03-15",100.800003
"2802","2019-03-18",105.599998
"2803","2019-03-19",88.800003
"2804","2019-03-20",68
"2805","2019-03-21",63.040001
"2806","2019-03-22",67.040001
"2807","2019-03-25",67.839996
"2808","2019-03-26",86.879997
"2809","2019-03-27",77.760002
"2810","2019-03-28",67.68
"2811","2019-03-29",65.599998
"2812","2019-04-01",70.400002
"2813","2019-04-02",71.040001
"2814","2019-04-03",70.239998
"2815","2019-04-04",71.199997
"2816","2019-04-05",72.32
"2817","2019-04-08",68.480003
"2818","2019-04-09",68.480003
"2819","2019-04-10",67.839996
"2820","2019-04-11",67.360001
"2821","2019-04-12",71.360001
"2822","2019-04-15",72.639999
"2823","2019-04-16",68.32
"2824","2019-04-17",68.160004
"2825","2019-04-18",65.120003
"2826","2019-04-22",65.599998
"2827","2019-04-23",64
"2828","2019-04-24",64.160004
"2829","2019-04-25",63.52
"2830","2019-04-26",61.759998
"2831","2019-04-29",64.959999
"2832","2019-04-30",64.639999
"2833","2019-05-01",60.799999
"2834","2019-05-02",61.599998
"2835","2019-05-03",66.239998
"2836","2019-05-06",61.919998
"2837","2019-05-07",56.16
"2838","2019-05-08",58.400002
"2839","2019-05-09",29.6
"2840","2019-05-10",29.120001
"2841","2019-05-13",25.440001
"2842","2019-05-14",22.559999
"2843","2019-05-15",20.16
"2844","2019-05-16",17.76
"2845","2019-05-17",19.360001
"2846","2019-05-20",20.16
"2847","2019-05-21",18.879999
"2848","2019-05-22",18.559999
"2849","2019-05-23",18.4
"2850","2019-05-24",17.440001
"2851","2019-05-28",16.799999
"2852","2019-05-29",16.959999
"2853","2019-05-30",16.639999
"2854","2019-05-31",16
"2855","2019-06-03",14.72
"2856","2019-06-04",15.84
"2857","2019-06-05",15.52
"2858","2019-06-06",15.2
"2859","2019-06-07",14.72
"2860","2019-06-10",14.56
"2861","2019-06-11",12.8
"2862","2019-06-12",11.36
"2863","2019-06-13",10.56
"2864","2019-06-14",10.4
"2865","2019-06-17",9.12
"2866","2019-06-18",8.8
"2867","2019-06-19",8.96
"2868","2019-06-20",10.08
"2869","2019-06-21",9.6
"2870","2019-06-24",9.44
"2871","2019-06-25",9.6
"2872","2019-06-26",9.76
"2873","2019-06-27",10.08
"2874","2019-06-28",9.92
"2875","2019-07-01",9.76
"2876","2019-07-02",9.6
"2877","2019-07-03",9.92
"2878","2019-07-05",10.24
"2879","2019-07-08",9.92
"2880","2019-07-09",9.6
"2881","2019-07-10",8.96
"2882","2019-07-11",9.6
"2883","2019-07-12",9.44
"2884","2019-07-15",9.92
"2885","2019-07-16",10.24
"2886","2019-07-17",10.56
"2887","2019-07-18",10.72
"2888","2019-07-19",10.24
"2889","2019-07-22",10.24
"2890","2019-07-23",10.08
"2891","2019-07-24",10.08
"2892","2019-07-25",9.76
"2893","2019-07-26",9.76
"2894","2019-07-29",9.6
"2895","2019-07-30",9.44
"2896","2019-07-31",9.44
"2897","2019-08-01",8.64
"2898","2019-08-02",8.8
"2899","2019-08-05",8.16
"2900","2019-08-06",8.32
"2901","2019-08-07",8.32
"2902","2019-08-08",8.64
"2903","2019-08-09",8.48
"2904","2019-08-12",8.96
"2905","2019-08-13",9.12
"2906","2019-08-14",8.48
"2907","2019-08-15",8.64
"2908","2019-08-16",8.96
"2909","2019-08-19",8.8
"2910","2019-08-20",9.12
"2911","2019-08-21",8.96
"2912","2019-08-22",9.76
"2913","2019-08-23",9.44
"2914","2019-08-26",9.12
"2915","2019-08-27",9.28
"2916","2019-08-28",9.76
"2917","2019-08-29",9.76
"2918","2019-08-30",9.92
"2919","2019-09-03",9.6
"2920","2019-09-04",9.76
"2921","2019-09-05",9.6
"2922","2019-09-06",9.44
"2923","2019-09-09",9.6
"2924","2019-09-10",9.6
"2925","2019-09-11",9.44
"2926","2019-09-12",9.12
"2927","2019-09-13",9.28
"2928","2019-09-16",9.12
"2929","2019-09-17",9.28
"2930","2019-09-18",9.12
"2931","2019-09-19",8.96
"2932","2019-09-20",8.64
"2933","2019-09-23",8.48
"2934","2019-09-24",8.64
"2935","2019-09-25",8.32
"2936","2019-09-26",8.32
"2937","2019-09-27",8.32
"2938","2019-09-30",7.68
"2939","2019-10-01",8
"2940","2019-10-02",7.68
"2941","2019-10-03",7.52
"2942","2019-10-04",8.16
"2943","2019-10-07",8.32
"2944","2019-10-08",8.32
"2945","2019-10-09",8.8
"2946","2019-10-10",8.64
"2947","2019-10-11",8.8
"2948","2019-10-14",10.56
"2949","2019-10-15",9.6
"2950","2019-10-16",9.76
"2951","2019-10-17",10.24
"2952","2019-10-18",9.92
"2953","2019-10-21",9.76
"2954","2019-10-22",9.28
"2955","2019-10-23",9.76
"2956","2019-10-24",9.76
"2957","2019-10-25",10.08
"2958","2019-10-28",11.68
"2959","2019-10-29",12.16
"2960","2019-10-30",11.84
"2961","2019-10-31",11.36
"2962","2019-11-01",11.84
"2963","2019-11-04",13.28
"2964","2019-11-05",9.92
"2965","2019-11-06",8.96
"2966","2019-11-07",8
"2967","2019-11-08",8.64
"2968","2019-11-11",7.84
"2969","2019-11-12",7.84
"2970","2019-11-13",8
"2971","2019-11-14",7.84
"2972","2019-11-15",8.16
"2973","2019-11-18",7.84
"2974","2019-11-19",7.68
"2975","2019-11-20",7.36
"2976","2019-11-21",7.52
"2977","2019-11-22",7.52
"2978","2019-11-25",7.52
"2979","2019-11-26",8
"2980","2019-11-27",8.48
"2981","2019-11-29",8.64
"2982","2019-12-02",8.96
"2983","2019-12-03",8.96
"2984","2019-12-04",8.48
"2985","2019-12-05",8.32
"2986","2019-12-06",8.32
"2987","2019-12-09",8.32
"2988","2019-12-10",8.16
"2989","2019-12-11",8
"2990","2019-12-12",8.16
"2991","2019-12-13",7.84
"2992","2019-12-16",8
"2993","2019-12-17",8
"2994","2019-12-18",8.16
"2995","2019-12-19",8
"2996","2019-12-20",8
"2997","2019-12-23",8
"2998","2019-12-24",8
"2999","2019-12-26",8.32
"3000","2019-12-27",8.16
"3001","2019-12-30",8.48
"3002","2019-12-31",8.8
"3003","2020-01-02",8.64
"3004","2020-01-03",8.48
"3005","2020-01-06",8.16
"3006","2020-01-07",8.16
"3007","2020-01-08",7.84
"3008","2020-01-09",7.84
"3009","2020-01-10",7.52
"3010","2020-01-13",7.68
