"","date","TTD"
"949","2020-06-29",406.149994
"950","2020-06-30",406.5
"951","2020-07-01",429.140015
"952","2020-07-02",442.929993
"953","2020-07-06",447.079987
"954","2020-07-07",450.709991
"955","2020-07-08",462.48999
"956","2020-07-09",463
"957","2020-07-10",461.980011
"958","2020-07-13",430.630005
"959","2020-07-14",432.040009
"960","2020-07-15",436.369995
"961","2020-07-16",429.109985
"962","2020-07-17",433.029999
"963","2020-07-20",457.649994
"964","2020-07-21",444.079987
"965","2020-07-22",443.320007
"966","2020-07-23",424.390015
"967","2020-07-24",426.070007
"968","2020-07-27",432.160004
"969","2020-07-28",419.459991
"970","2020-07-29",427.839996
"971","2020-07-30",430.290009
"972","2020-07-31",451.320007
"973","2020-08-03",475.320007
"974","2020-08-04",481.109985
"975","2020-08-05",495.98999
"976","2020-08-06",480.75
"977","2020-08-07",493.200012
"978","2020-08-10",465.730011
"979","2020-08-11",445.649994
"980","2020-08-12",460.029999
"981","2020-08-13",471.839996
"982","2020-08-14",465.600006
"983","2020-08-17",474.850006
"984","2020-08-18",469.079987
"985","2020-08-19",464.01001
"986","2020-08-20",470.26001
"987","2020-08-21",461.779999
"988","2020-08-24",466.660004
"989","2020-08-25",469.899994
"990","2020-08-26",481.040009
"991","2020-08-27",474.100006
"992","2020-08-28",485.700012
"993","2020-08-31",481.299988
"994","2020-09-01",501.390015
"995","2020-09-02",515.005005
"996","2020-09-03",464.649994
"997","2020-09-04",441.26001
"998","2020-09-08",420.089996
"999","2020-09-09",433.040009
"1000","2020-09-10",427.109985
"1001","2020-09-11",418.640015
"1002","2020-09-14",427.51001
"1003","2020-09-15",445.299988
"1004","2020-09-16",441.309998
"1005","2020-09-17",428.769989
"1006","2020-09-18",435.75
"1007","2020-09-21",461.549988
"1008","2020-09-22",467.720001
"1009","2020-09-23",457.269989
"1010","2020-09-24",453.200012
"1011","2020-09-25",473.170013
"1012","2020-09-28",487.630005
"1013","2020-09-29",498.299988
"1014","2020-09-30",518.780029
"1015","2020-10-01",555.169983
"1016","2020-10-02",556.47998
"1017","2020-10-05",573.909973
"1018","2020-10-06",585.25
"1019","2020-10-07",593.429993
"1020","2020-10-08",605.549988
"1021","2020-10-09",613.109985
"1022","2020-10-12",626.659973
"1023","2020-10-13",650.719971
"1024","2020-10-14",653.960022
"1025","2020-10-15",600.01001
"1026","2020-10-16",605
"1027","2020-10-19",618.289978
"1028","2020-10-20",612.289978
"1029","2020-10-21",624.669983
"1030","2020-10-22",606.909973
"1031","2020-10-23",619.909973
"1032","2020-10-26",608.320007
"1033","2020-10-27",613.359985
"1034","2020-10-28",596.48999
"1035","2020-10-29",617.97998
"1036","2020-10-30",566.450012
"1037","2020-11-02",559.159973
"1038","2020-11-03",586.080017
"1039","2020-11-04",632.419983
"1040","2020-11-05",647.299988
"1041","2020-11-06",819.340027
"1042","2020-11-09",761.369995
"1043","2020-11-10",707.280029
"1044","2020-11-11",742.039978
"1045","2020-11-12",740
"1046","2020-11-13",734.77002
"1047","2020-11-16",746.130005
"1048","2020-11-17",795.059998
"1049","2020-11-18",772.419983
"1050","2020-11-19",805.919983
"1051","2020-11-20",827
"1052","2020-11-23",839.650024
"1053","2020-11-24",844.099976
"1054","2020-11-25",862.27002
"1055","2020-11-27",873.099976
