"","date","CCEP"
"440","2008-09-30",16.77
"441","2008-10-01",16.92
"442","2008-10-02",16.290001
"443","2008-10-03",15.91
"444","2008-10-06",15.08
"445","2008-10-07",14.17
"446","2008-10-08",13.45
"447","2008-10-09",12.13
"448","2008-10-10",10
"449","2008-10-13",11.98
"450","2008-10-14",11.7
"451","2008-10-15",11.24
"452","2008-10-16",11.25
"453","2008-10-17",11.18
"454","2008-10-20",11.6
"455","2008-10-21",11.79
"456","2008-10-22",11.04
"457","2008-10-23",9
"458","2008-10-24",8.88
"459","2008-10-27",8.78
"460","2008-10-28",9.34
"461","2008-10-29",9.25
"462","2008-10-30",9.82
"463","2008-10-31",10.05
"464","2008-11-03",9.91
"465","2008-11-04",10.36
"466","2008-11-05",10.18
"467","2008-11-06",9.65
"468","2008-11-07",9.89
"469","2008-11-10",10.12
"470","2008-11-11",9.71
"471","2008-11-12",8.91
"472","2008-11-13",9.66
"473","2008-11-14",9.17
"474","2008-11-17",8.87
"475","2008-11-18",9.08
"476","2008-11-19",8.49
"477","2008-11-20",7.74
"478","2008-11-21",8.13
"479","2008-11-24",8.59
"480","2008-11-25",8.59
"481","2008-11-26",8.83
"482","2008-11-28",9.18
"483","2008-12-01",9
"484","2008-12-02",8.81
"485","2008-12-03",9.31
"486","2008-12-04",9.16
"487","2008-12-05",10.18
"488","2008-12-08",10.01
"489","2008-12-09",9.7
"490","2008-12-10",10.31
"491","2008-12-11",10.38
"492","2008-12-12",10.43
"493","2008-12-15",10.2
"494","2008-12-16",10.68
"495","2008-12-17",10.69
"496","2008-12-18",11.58
"497","2008-12-19",11.78
"498","2008-12-22",11.72
"499","2008-12-23",11.61
"500","2008-12-24",11.77
"501","2008-12-26",11.85
"502","2008-12-29",11.58
"503","2008-12-30",11.97
"504","2008-12-31",12.03
"505","2009-01-02",12.36
"506","2009-01-05",12.86
"507","2009-01-06",12.63
"508","2009-01-07",12.24
"509","2009-01-08",12.54
"510","2009-01-09",12.2
"511","2009-01-12",11.77
"512","2009-01-13",11.9
"513","2009-01-14",11.29
"514","2009-01-15",11.43
"515","2009-01-16",11.66
"516","2009-01-20",11.07
"517","2009-01-21",11.5
"518","2009-01-22",11.65
"519","2009-01-23",11.58
"520","2009-01-26",12.02
"521","2009-01-27",12.2
"522","2009-01-28",12.33
"523","2009-01-29",12.06
"524","2009-01-30",11.23
"525","2009-02-02",11.33
"526","2009-02-03",11.71
"527","2009-02-04",11.86
"528","2009-02-05",12.05
"529","2009-02-06",12.62
"530","2009-02-09",12.41
"531","2009-02-10",11.95
"532","2009-02-11",13.1
"533","2009-02-12",12.98
"534","2009-02-13",13.4
"535","2009-02-17",12.85
"536","2009-02-18",12.46
"537","2009-02-19",12.51
"538","2009-02-20",12.3
"539","2009-02-23",11.98
"540","2009-02-24",12.27
"541","2009-02-25",12.15
"542","2009-02-26",11.8
"543","2009-02-27",11.48
"544","2009-03-02",10.69
"545","2009-03-03",10.53
"546","2009-03-04",10.7
"547","2009-03-05",10.01
"548","2009-03-06",10
"549","2009-03-09",9.86
"550","2009-03-10",10.42
"551","2009-03-11",10.48
"552","2009-03-12",11.27
"553","2009-03-13",11.25
"554","2009-03-16",11.57
"555","2009-03-17",11.87
"556","2009-03-18",11.94
"557","2009-03-19",11.73
"558","2009-03-20",11.83
"559","2009-03-23",12.34
"560","2009-03-24",12.29
"561","2009-03-25",12.43
"562","2009-03-26",13.27
"563","2009-03-27",13.23
"564","2009-03-30",13.09
"565","2009-03-31",13.19
"566","2009-04-01",13.49
"567","2009-04-02",14.22
"568","2009-04-03",14.09
"569","2009-04-06",14
"570","2009-04-07",13.73
"571","2009-04-08",14.22
"572","2009-04-09",14.55
"573","2009-04-13",14.48
"574","2009-04-14",14.09
"575","2009-04-15",14.37
"576","2009-04-16",15.04
"577","2009-04-17",14.89
"578","2009-04-20",15.27
"579","2009-04-21",14.77
"580","2009-04-22",15.2
"581","2009-04-23",15.4
"582","2009-04-24",15.42
"583","2009-04-27",15.13
"584","2009-04-28",15.9
"585","2009-04-29",16.860001
"586","2009-04-30",17.059999
"587","2009-05-01",17
"588","2009-05-04",17.33
"589","2009-05-05",17
"590","2009-05-06",17.139999
"591","2009-05-07",17.32
"592","2009-05-08",17.4
"593","2009-05-11",17.34
"594","2009-05-12",17.57
"595","2009-05-13",16.85
"596","2009-05-14",16.93
"597","2009-05-15",16.73
"598","2009-05-18",17.200001
"599","2009-05-19",17.34
"600","2009-05-20",17.200001
"601","2009-05-21",16.82
"602","2009-05-22",16.65
"603","2009-05-26",16.969999
"604","2009-05-27",16.68
"605","2009-05-28",16.709999
"606","2009-05-29",16.66
"607","2009-06-01",17.1
"608","2009-06-02",17.620001
"609","2009-06-03",17.290001
"610","2009-06-04",17.58
"611","2009-06-05",17.43
"612","2009-06-08",17.469999
"613","2009-06-09",17.389999
"614","2009-06-10",17.34
"615","2009-06-11",17.450001
"616","2009-06-12",17.18
"617","2009-06-15",17.040001
"618","2009-06-16",17.379999
"619","2009-06-17",17.23
"620","2009-06-18",17.629999
"621","2009-06-19",17.530001
"622","2009-06-22",17.32
"623","2009-06-23",16.91
"624","2009-06-24",16.68
"625","2009-06-25",16.799999
"626","2009-06-26",16.799999
"627","2009-06-29",16.74
"628","2009-06-30",16.65
"629","2009-07-01",17.139999
"630","2009-07-02",16.700001
"631","2009-07-06",16.540001
"632","2009-07-07",17.09
"633","2009-07-08",16.870001
"634","2009-07-09",16.709999
"635","2009-07-10",16.49
"636","2009-07-13",16.67
"637","2009-07-14",16.83
"638","2009-07-15",17.51
"639","2009-07-16",17.690001
"640","2009-07-17",17.35
"641","2009-07-20",17.389999
"642","2009-07-21",17.42
"643","2009-07-22",17.540001
"644","2009-07-23",17.9
"645","2009-07-24",18.120001
"646","2009-07-27",18.26
"647","2009-07-28",18.41
"648","2009-07-29",18.860001
"649","2009-07-30",18.629999
"650","2009-07-31",18.790001
"651","2009-08-03",19.030001
"652","2009-08-04",19.450001
"653","2009-08-05",19.309999
"654","2009-08-06",19.309999
"655","2009-08-07",19.42
"656","2009-08-10",19.440001
"657","2009-08-11",19.360001
"658","2009-08-12",19.25
"659","2009-08-13",19.73
"660","2009-08-14",19.700001
"661","2009-08-17",19.67
"662","2009-08-18",19.879999
"663","2009-08-19",19.790001
"664","2009-08-20",20.07
"665","2009-08-21",20.41
"666","2009-08-24",20.42
"667","2009-08-25",20.52
"668","2009-08-26",20.76
"669","2009-08-27",20.9
"670","2009-08-28",20.65
"671","2009-08-31",20.209999
"672","2009-09-01",19.84
"673","2009-09-02",20.040001
"674","2009-09-03",20.299999
"675","2009-09-04",20.32
"676","2009-09-08",20.5
"677","2009-09-09",20.1
"678","2009-09-10",20.370001
"679","2009-09-11",20.450001
"680","2009-09-14",20.75
"681","2009-09-15",20.870001
"682","2009-09-16",20.76
"683","2009-09-17",20.99
"684","2009-09-18",21.15
"685","2009-09-21",20.969999
"686","2009-09-22",20.940001
"687","2009-09-23",21.110001
"688","2009-09-24",21.01
"689","2009-09-25",20.9
"690","2009-09-28",21.02
"691","2009-09-29",21.030001
"692","2009-09-30",21.41
"693","2009-10-01",20.559999
"694","2009-10-02",20.58
"695","2009-10-05",20.959999
"696","2009-10-06",20.950001
"697","2009-10-07",20.93
"698","2009-10-08",20.85
"699","2009-10-09",20.940001
"700","2009-10-12",20.91
"701","2009-10-13",20.92
"702","2009-10-14",21.049999
"703","2009-10-15",21.110001
"704","2009-10-16",20.940001
"705","2009-10-19",21.129999
"706","2009-10-20",20.540001
"707","2009-10-21",20.540001
"708","2009-10-22",20.549999
"709","2009-10-23",19.98
"710","2009-10-26",19.940001
"711","2009-10-27",20.02
"712","2009-10-28",19.02
"713","2009-10-29",19.6
"714","2009-10-30",19.07
"715","2009-11-02",18.940001
"716","2009-11-03",18.99
"717","2009-11-04",19.110001
"718","2009-11-05",19.719999
"719","2009-11-06",19.719999
"720","2009-11-09",20.1
"721","2009-11-10",20.030001
"722","2009-11-11",20.27
"723","2009-11-12",20.139999
"724","2009-11-13",20.23
"725","2009-11-16",20.639999
"726","2009-11-17",20.73
"727","2009-11-18",20.620001
"728","2009-11-19",20.23
"729","2009-11-20",20.42
"730","2009-11-23",20.6
"731","2009-11-24",20.299999
"732","2009-11-25",20.370001
"733","2009-11-27",19.93
"734","2009-11-30",19.65
"735","2009-12-01",19.75
"736","2009-12-02",19.969999
"737","2009-12-03",19.860001
"738","2009-12-04",19.91
"739","2009-12-07",19.91
"740","2009-12-08",19.629999
"741","2009-12-09",19.799999
"742","2009-12-10",19.83
"743","2009-12-11",19.76
"744","2009-12-14",19.91
"745","2009-12-15",19.940001
"746","2009-12-16",20.049999
"747","2009-12-17",20.34
"748","2009-12-18",20.43
"749","2009-12-21",20.709999
"750","2009-12-22",21.030001
"751","2009-12-23",21.32
"752","2009-12-24",21.41
"753","2009-12-28",21.209999
"754","2009-12-29",21.23
"755","2009-12-30",21.43
"756","2009-12-31",21.200001
"757","2010-01-04",21.57
"758","2010-01-05",21.719999
"759","2010-01-06",21.690001
"760","2010-01-07",21.459999
"761","2010-01-08",21.18
"762","2010-01-11",21.129999
"763","2010-01-12",20.98
"764","2010-01-13",21.33
"765","2010-01-14",21.24
"766","2010-01-15",21.25
"767","2010-01-19",21.23
"768","2010-01-20",21.16
"769","2010-01-21",20.85
"770","2010-01-22",20.950001
"771","2010-01-25",20.92
"772","2010-01-26",20.780001
"773","2010-01-27",20.51
"774","2010-01-28",20.219999
"775","2010-01-29",20.190001
"776","2010-02-01",20.459999
"777","2010-02-02",20.860001
"778","2010-02-03",20.870001
"779","2010-02-04",20.17
"780","2010-02-05",20.1
"781","2010-02-08",19.950001
"782","2010-02-09",20.34
"783","2010-02-10",19.450001
"784","2010-02-11",19.200001
"785","2010-02-12",19.280001
"786","2010-02-16",19.299999
"787","2010-02-17",19.52
"788","2010-02-18",19.870001
"789","2010-02-19",19.74
"790","2010-02-22",19.59
"791","2010-02-23",19.27
"792","2010-02-24",19.18
"793","2010-02-25",25.48
"794","2010-02-26",25.549999
"795","2010-03-01",25.6
"796","2010-03-02",26.23
"797","2010-03-03",26.34
"798","2010-03-04",25.92
"799","2010-03-05",25.860001
"800","2010-03-08",26.17
"801","2010-03-09",26.1
"802","2010-03-10",26.059999
"803","2010-03-11",26.690001
"804","2010-03-12",27.01
"805","2010-03-15",26.9
"806","2010-03-16",27.33
"807","2010-03-17",27.23
"808","2010-03-18",27.16
"809","2010-03-19",26.959999
"810","2010-03-22",27.48
"811","2010-03-23",27.35
"812","2010-03-24",27.200001
"813","2010-03-25",27.110001
"814","2010-03-26",27.6
"815","2010-03-29",28.09
"816","2010-03-30",27.799999
"817","2010-03-31",27.66
"818","2010-04-01",27.889999
"819","2010-04-05",28.26
"820","2010-04-06",28.18
"821","2010-04-07",28.139999
"822","2010-04-08",28.030001
"823","2010-04-09",28.26
"824","2010-04-12",28.389999
"825","2010-04-13",28.379999
"826","2010-04-14",28.799999
"827","2010-04-15",28.530001
"828","2010-04-16",28.370001
"829","2010-04-19",28.15
"830","2010-04-20",28.110001
"831","2010-04-21",28.1
"832","2010-04-22",28.030001
"833","2010-04-23",28.25
"834","2010-04-26",28.15
"835","2010-04-27",28.16
"836","2010-04-28",27.99
"837","2010-04-29",28.25
"838","2010-04-30",27.73
"839","2010-05-03",27.99
"840","2010-05-04",27.74
"841","2010-05-05",26.959999
"842","2010-05-06",26
"843","2010-05-07",25.84
"844","2010-05-10",27.389999
"845","2010-05-11",27.07
"846","2010-05-12",27.85
"847","2010-05-13",27.690001
"848","2010-05-14",26.57
"849","2010-05-17",26.33
"850","2010-05-18",25.809999
"851","2010-05-19",25.76
"852","2010-05-20",25.049999
"853","2010-05-21",25.360001
"854","2010-05-24",25.24
"855","2010-05-25",25.440001
"856","2010-05-26",25.01
"857","2010-05-27",26.58
"858","2010-05-28",26.1
"859","2010-06-01",25.9
"860","2010-06-02",25.93
"861","2010-06-03",26.1
"862","2010-06-04",25.469999
"863","2010-06-07",24.870001
"864","2010-06-08",25.35
"865","2010-06-09",25.35
"866","2010-06-10",26.02
"867","2010-06-11",26.27
"868","2010-06-14",26.25
"869","2010-06-15",26.51
"870","2010-06-16",26.879999
"871","2010-06-17",27.32
"872","2010-06-18",27.040001
"873","2010-06-21",26.98
"874","2010-06-22",26.65
"875","2010-06-23",26.67
"876","2010-06-24",26.309999
"877","2010-06-25",25.879999
"878","2010-06-28",26.51
"879","2010-06-29",25.959999
"880","2010-06-30",25.860001
"881","2010-07-01",25.969999
"882","2010-07-02",26.030001
"883","2010-07-06",26.4
"884","2010-07-07",27.059999
"885","2010-07-08",27.5
"886","2010-07-09",27.68
"887","2010-07-12",27.67
"888","2010-07-13",28.16
"889","2010-07-14",28.02
"890","2010-07-15",27.98
"891","2010-07-16",27.690001
"892","2010-07-19",27.889999
"893","2010-07-20",28.059999
"894","2010-07-21",27.700001
"895","2010-07-22",28.219999
"896","2010-07-23",28.51
"897","2010-07-26",28.870001
"898","2010-07-27",28.48
"899","2010-07-28",28.709999
"900","2010-07-29",28.77
"901","2010-07-30",28.700001
"902","2010-08-02",28.99
"903","2010-08-03",29.25
"904","2010-08-04",29.41
"905","2010-08-05",29.139999
"906","2010-08-06",29.17
"907","2010-08-09",29.389999
"908","2010-08-10",29.139999
"909","2010-08-11",28.459999
"910","2010-08-12",28.530001
"911","2010-08-13",28.709999
"912","2010-08-16",28.58
"913","2010-08-17",28.799999
"914","2010-08-18",29.34
"915","2010-08-19",28.84
"916","2010-08-20",29.02
"917","2010-08-23",28.639999
"918","2010-08-24",28.209999
"919","2010-08-25",28.120001
"920","2010-08-26",28.33
"921","2010-08-27",28.67
"922","2010-08-30",28.280001
"923","2010-08-31",28.459999
"924","2010-09-01",29.15
"925","2010-09-02",29
"926","2010-09-03",29.370001
"927","2010-09-07",29.559999
"928","2010-09-08",29.690001
"929","2010-09-09",29.76
"930","2010-09-10",30.17
"931","2010-09-13",30.42
"932","2010-09-14",30.1
"933","2010-09-15",30.34
"934","2010-09-16",30.26
"935","2010-09-17",30.190001
"936","2010-09-20",30.059999
"937","2010-09-21",30.25
"938","2010-09-22",29.99
"939","2010-09-23",29.809999
"940","2010-09-24",30.200001
"941","2010-09-27",30.58
"942","2010-09-28",31.01
"943","2010-09-29",31.08
"944","2010-09-30",31
"945","2010-10-01",31.799999
"946","2010-10-04",22.01
"947","2010-10-05",22.32
"948","2010-10-06",22.51
"949","2010-10-07",22.34
"950","2010-10-08",22.549999
"951","2010-10-11",22.68
"952","2010-10-12",22.85
"953","2010-10-13",23.040001
"954","2010-10-14",23.889999
"955","2010-10-15",24.1
"956","2010-10-18",24.16
"957","2010-10-19",24.139999
"958","2010-10-20",24.190001
"959","2010-10-21",24.379999
"960","2010-10-22",24.629999
"961","2010-10-25",24.110001
"962","2010-10-26",24.18
"963","2010-10-27",23.530001
"964","2010-10-28",24.15
"965","2010-10-29",24.01
"966","2010-11-01",24.049999
"967","2010-11-02",24.059999
"968","2010-11-03",23.85
"969","2010-11-04",24.4
"970","2010-11-05",24.610001
"971","2010-11-08",24.75
"972","2010-11-09",24.83
"973","2010-11-10",25.07
"974","2010-11-11",25.17
