"","date","KRNT"
"995","2019-03-15",22.950001
"996","2019-03-18",23.879999
"997","2019-03-19",23.440001
"998","2019-03-20",23.709999
"999","2019-03-21",23.780001
"1000","2019-03-22",23.35
"1001","2019-03-25",23.66
"1002","2019-03-26",23.92
"1003","2019-03-27",24.110001
"1004","2019-03-28",24.200001
"1005","2019-03-29",23.799999
"1006","2019-04-01",24.07
"1007","2019-04-02",25.4
"1008","2019-04-03",25.82
"1009","2019-04-04",27.219999
"1010","2019-04-05",27.940001
"1011","2019-04-08",27.08
"1012","2019-04-09",27.32
"1013","2019-04-10",27.68
"1014","2019-04-11",27.76
"1015","2019-04-12",27.610001
"1016","2019-04-15",27.469999
"1017","2019-04-16",27.77
"1018","2019-04-17",26.530001
"1019","2019-04-18",27.5
"1020","2019-04-22",27.75
"1021","2019-04-23",28.639999
"1022","2019-04-24",28.889999
"1023","2019-04-25",27.67
"1024","2019-04-26",29.02
"1025","2019-04-29",29.4
"1026","2019-04-30",28.83
"1027","2019-05-01",27.59
"1028","2019-05-02",27.690001
"1029","2019-05-03",28.75
"1030","2019-05-06",28.139999
"1031","2019-05-07",25.51
"1032","2019-05-08",24.98
"1033","2019-05-09",25.67
"1034","2019-05-10",25.860001
"1035","2019-05-13",26.26
"1036","2019-05-14",26.02
"1037","2019-05-15",28.120001
"1038","2019-05-16",28.030001
"1039","2019-05-17",27.450001
"1040","2019-05-20",27.01
"1041","2019-05-21",27
"1042","2019-05-22",27.200001
"1043","2019-05-23",26.709999
"1044","2019-05-24",26.5
"1045","2019-05-28",27.290001
"1046","2019-05-29",27.059999
"1047","2019-05-30",28.43
"1048","2019-05-31",28.370001
"1049","2019-06-03",26.33
"1050","2019-06-04",26.889999
"1051","2019-06-05",27.74
"1052","2019-06-06",27.65
"1053","2019-06-07",27.65
"1054","2019-06-10",28.559999
"1055","2019-06-11",29.360001
"1056","2019-06-12",27.889999
"1057","2019-06-13",28.629999
"1058","2019-06-14",28.389999
"1059","2019-06-17",28.440001
"1060","2019-06-18",28.07
"1061","2019-06-19",28.370001
"1062","2019-06-20",27.59
"1063","2019-06-21",28.469999
"1064","2019-06-24",28.049999
"1065","2019-06-25",27.469999
"1066","2019-06-26",28.23
"1067","2019-06-27",30.1
"1068","2019-06-28",31.66
"1069","2019-07-01",30.15
"1070","2019-07-02",30.379999
"1071","2019-07-03",30.6
"1072","2019-07-05",30.549999
"1073","2019-07-08",30.639999
"1074","2019-07-09",31.25
"1075","2019-07-10",30.92
"1076","2019-07-11",30.51
"1077","2019-07-12",31.02
"1078","2019-07-15",30.059999
"1079","2019-07-16",30.01
"1080","2019-07-17",29.540001
"1081","2019-07-18",29.4
"1082","2019-07-19",29.469999
"1083","2019-07-22",29.290001
"1084","2019-07-23",30.139999
"1085","2019-07-24",30.4
"1086","2019-07-25",30.51
"1087","2019-07-26",30.76
"1088","2019-07-29",29.969999
"1089","2019-07-30",31.040001
"1090","2019-07-31",31.200001
"1091","2019-08-01",30.379999
"1092","2019-08-02",30.83
"1093","2019-08-05",30.299999
"1094","2019-08-06",29.870001
"1095","2019-08-07",27.290001
"1096","2019-08-08",27.950001
"1097","2019-08-09",27.4
"1098","2019-08-12",27.549999
"1099","2019-08-13",27.889999
"1100","2019-08-14",27.030001
"1101","2019-08-15",27.07
"1102","2019-08-16",27.540001
"1103","2019-08-19",27.74
"1104","2019-08-20",27.5
"1105","2019-08-21",27.82
"1106","2019-08-22",28.15
"1107","2019-08-23",28.139999
"1108","2019-08-26",27.68
"1109","2019-08-27",27.450001
"1110","2019-08-28",27.92
"1111","2019-08-29",28.9
"1112","2019-08-30",28.209999
"1113","2019-09-03",28.940001
"1114","2019-09-04",28.469999
"1115","2019-09-05",29.719999
"1116","2019-09-06",29.309999
"1117","2019-09-09",28.98
"1118","2019-09-10",29.879999
"1119","2019-09-11",31.58
"1120","2019-09-12",31.83
"1121","2019-09-13",31.950001
"1122","2019-09-16",31.809999
"1123","2019-09-17",32.580002
"1124","2019-09-18",31.709999
"1125","2019-09-19",31.91
"1126","2019-09-20",32.419998
"1127","2019-09-23",32.119999
"1128","2019-09-24",31.280001
"1129","2019-09-25",31.809999
"1130","2019-09-26",31.540001
"1131","2019-09-27",30.41
"1132","2019-09-30",30.780001
"1133","2019-10-01",29.92
"1134","2019-10-02",29.889999
"1135","2019-10-03",30.42
"1136","2019-10-04",30.940001
"1137","2019-10-07",31.450001
"1138","2019-10-08",32.16
"1139","2019-10-09",31.200001
"1140","2019-10-10",30.91
"1141","2019-10-11",31.469999
"1142","2019-10-14",31.57
"1143","2019-10-15",32.049999
"1144","2019-10-16",32.299999
"1145","2019-10-17",33.27
"1146","2019-10-18",32.349998
"1147","2019-10-21",33.48
"1148","2019-10-22",33.59
"1149","2019-10-23",33.939999
"1150","2019-10-24",33.919998
"1151","2019-10-25",33.919998
"1152","2019-10-28",34.110001
"1153","2019-10-29",34.060001
"1154","2019-10-30",34.349998
"1155","2019-10-31",33.990002
"1156","2019-11-01",34.959999
"1157","2019-11-04",34.98
"1158","2019-11-05",34.529999
"1159","2019-11-06",34.740002
"1160","2019-11-07",34.580002
"1161","2019-11-08",34.349998
"1162","2019-11-11",34.150002
"1163","2019-11-12",34.23
"1164","2019-11-13",34.060001
"1165","2019-11-14",34.189999
"1166","2019-11-15",34.220001
"1167","2019-11-18",33.130001
"1168","2019-11-19",32.48
"1169","2019-11-20",31.360001
"1170","2019-11-21",31.360001
"1171","2019-11-22",32.200001
"1172","2019-11-25",33.099998
"1173","2019-11-26",32.84
"1174","2019-11-27",34.25
"1175","2019-11-29",34.099998
"1176","2019-12-02",34.330002
"1177","2019-12-03",34.75
"1178","2019-12-04",33.560001
"1179","2019-12-05",33.09
"1180","2019-12-06",32.490002
"1181","2019-12-09",32.09
"1182","2019-12-10",31.959999
"1183","2019-12-11",32.419998
"1184","2019-12-12",32.68
"1185","2019-12-13",32.599998
"1186","2019-12-16",33.290001
"1187","2019-12-17",33.939999
"1188","2019-12-18",33.849998
"1189","2019-12-19",34.209999
"1190","2019-12-20",33.52
"1191","2019-12-23",33.650002
"1192","2019-12-24",33.98
"1193","2019-12-26",33.91
"1194","2019-12-27",33.959999
"1195","2019-12-30",34.110001
"1196","2019-12-31",34.23
"1197","2020-01-02",33.779999
"1198","2020-01-03",33.790001
"1199","2020-01-06",34.490002
"1200","2020-01-07",34.240002
"1201","2020-01-08",34.240002
"1202","2020-01-09",36.200001
"1203","2020-01-10",38.59
"1204","2020-01-13",40.459999
"1205","2020-01-14",39.630001
"1206","2020-01-15",39.540001
"1207","2020-01-16",40.529999
"1208","2020-01-17",40.759998
"1209","2020-01-21",40.52
"1210","2020-01-22",40.68
"1211","2020-01-23",40.549999
"1212","2020-01-24",41.279999
"1213","2020-01-27",40.75
"1214","2020-01-28",41.189999
"1215","2020-01-29",41.880001
"1216","2020-01-30",42.439999
"1217","2020-01-31",41.779999
"1218","2020-02-03",43.549999
"1219","2020-02-04",43.93
"1220","2020-02-05",44.450001
"1221","2020-02-06",43.98
"1222","2020-02-07",43.23
"1223","2020-02-10",43.84
"1224","2020-02-11",43
"1225","2020-02-12",44.549999
"1226","2020-02-13",43.939999
"1227","2020-02-14",44.34
"1228","2020-02-18",43.900002
"1229","2020-02-19",43.799999
"1230","2020-02-20",43.470001
"1231","2020-02-21",43.599998
"1232","2020-02-24",42.549999
"1233","2020-02-25",41
"1234","2020-02-26",41.09
"1235","2020-02-27",38.529999
"1236","2020-02-28",39.849998
"1237","2020-03-02",41.91
"1238","2020-03-03",40.93
"1239","2020-03-04",41.200001
"1240","2020-03-05",39.939999
"1241","2020-03-06",39.119999
"1242","2020-03-09",35.860001
"1243","2020-03-10",36.84
"1244","2020-03-11",34.48
"1245","2020-03-12",30.74
"1246","2020-03-13",31.23
"1247","2020-03-16",27.93
"1248","2020-03-17",29.040001
"1249","2020-03-18",26.360001
"1250","2020-03-19",24.84
"1251","2020-03-20",24.120001
"1252","2020-03-23",24.18
"1253","2020-03-24",26.360001
"1254","2020-03-25",27.389999
"1255","2020-03-26",29.870001
"1256","2020-03-27",25.440001
"1257","2020-03-30",24.85
"1258","2020-03-31",24.889999
"1259","2020-04-01",23.27
"1260","2020-04-02",23.73
"1261","2020-04-03",23.049999
"1262","2020-04-06",23.049999
"1263","2020-04-07",24.33
"1264","2020-04-08",25.379999
"1265","2020-04-09",26.530001
"1266","2020-04-13",26.66
"1267","2020-04-14",27.42
"1268","2020-04-15",26.110001
"1269","2020-04-16",26.049999
"1270","2020-04-17",27.610001
"1271","2020-04-20",27.309999
"1272","2020-04-21",26.57
"1273","2020-04-22",27.73
"1274","2020-04-23",28.73
"1275","2020-04-24",29
"1276","2020-04-27",30.07
"1277","2020-04-28",30.67
"1278","2020-04-29",33.669998
"1279","2020-04-30",33.174999
"1280","2020-05-01",30.5
"1281","2020-05-04",30.48
"1282","2020-05-05",31.07
"1283","2020-05-06",31.110001
"1284","2020-05-07",31.530001
"1285","2020-05-08",32.240002
"1286","2020-05-11",31.549999
"1287","2020-05-12",30.16
"1288","2020-05-13",29.030001
"1289","2020-05-14",29.23
"1290","2020-05-15",30.309999
"1291","2020-05-18",35.419998
"1292","2020-05-19",35.68
"1293","2020-05-20",47.740002
"1294","2020-05-21",49.330002
"1295","2020-05-22",50
"1296","2020-05-26",47.060001
"1297","2020-05-27",47.919998
"1298","2020-05-28",46.91
"1299","2020-05-29",46.75
"1300","2020-06-01",47.939999
"1301","2020-06-02",48.619999
"1302","2020-06-03",50.049999
"1303","2020-06-04",49.490002
"1304","2020-06-05",51.75
"1305","2020-06-08",51.5
"1306","2020-06-09",49.619999
"1307","2020-06-10",49.400002
"1308","2020-06-11",46.48
"1309","2020-06-12",46.849998
"1310","2020-06-15",48.310001
"1311","2020-06-16",48.93
"1312","2020-06-17",49.639999
"1313","2020-06-18",49.400002
"1314","2020-06-19",50.080002
"1315","2020-06-22",48.560001
"1316","2020-06-23",49.990002
"1317","2020-06-24",48.810001
"1318","2020-06-25",49.790001
"1319","2020-06-26",49.02
"1320","2020-06-29",49
"1321","2020-06-30",53.380001
"1322","2020-07-01",51
"1323","2020-07-02",51.130001
"1324","2020-07-06",51.650002
"1325","2020-07-07",50.689999
"1326","2020-07-08",51.360001
"1327","2020-07-09",52.540001
"1328","2020-07-10",52.330002
"1329","2020-07-13",51.560001
"1330","2020-07-14",50.41
"1331","2020-07-15",51.970001
"1332","2020-07-16",52.040001
"1333","2020-07-17",53.16
"1334","2020-07-20",54.200001
"1335","2020-07-21",54.98
"1336","2020-07-22",53.939999
"1337","2020-07-23",55.43
"1338","2020-07-24",53.98
"1339","2020-07-27",52.970001
"1340","2020-07-28",51.349998
"1341","2020-07-29",52.09
"1342","2020-07-30",52.639999
"1343","2020-07-31",53.59
"1344","2020-08-03",55.029999
"1345","2020-08-04",55.049999
"1346","2020-08-05",56.439999
"1347","2020-08-06",56.439999
"1348","2020-08-07",56.630001
"1349","2020-08-10",53.709999
"1350","2020-08-11",54.450001
"1351","2020-08-12",57.790001
"1352","2020-08-13",58.59
"1353","2020-08-14",58.68
"1354","2020-08-17",59.84
"1355","2020-08-18",60.25
"1356","2020-08-19",62.040001
"1357","2020-08-20",62.459999
"1358","2020-08-21",59.709999
"1359","2020-08-24",59.52
"1360","2020-08-25",61.259998
"1361","2020-08-26",61.759998
"1362","2020-08-27",60.970001
"1363","2020-08-28",63.150002
"1364","2020-08-31",61.93
"1365","2020-09-01",65.550003
"1366","2020-09-02",65.220001
"1367","2020-09-03",60.759998
"1368","2020-09-04",60.139999
"1369","2020-09-08",58.299999
"1370","2020-09-09",62.25
"1371","2020-09-10",60.299999
"1372","2020-09-11",60.259998
"1373","2020-09-14",62.740002
"1374","2020-09-15",60.075001
"1375","2020-09-16",57.290001
"1376","2020-09-17",57.09
"1377","2020-09-18",57.959999
"1378","2020-09-21",59.360001
"1379","2020-09-22",62.200001
"1380","2020-09-23",60.82
"1381","2020-09-24",58.43
"1382","2020-09-25",59.34
"1383","2020-09-28",62.669998
"1384","2020-09-29",63.869999
"1385","2020-09-30",64.870003
"1386","2020-10-01",65.07
"1387","2020-10-02",64.800003
"1388","2020-10-05",63.259998
"1389","2020-10-06",63.27
"1390","2020-10-07",64.629997
"1391","2020-10-08",67.269997
"1392","2020-10-09",68.949997
"1393","2020-10-12",69.589996
"1394","2020-10-13",72.599998
"1395","2020-10-14",69.910004
"1396","2020-10-15",70.389999
"1397","2020-10-16",68.980003
"1398","2020-10-19",68.279999
"1399","2020-10-20",68.945
"1400","2020-10-21",67.220001
"1401","2020-10-22",67.949997
"1402","2020-10-23",67.279999
"1403","2020-10-26",66.989998
"1404","2020-10-27",66.220001
"1405","2020-10-28",65.93
"1406","2020-10-29",67.910004
"1407","2020-10-30",67.32
"1408","2020-11-02",66.43
"1409","2020-11-03",68.760002
"1410","2020-11-04",68.75
"1411","2020-11-05",70.959999
"1412","2020-11-06",71.349998
"1413","2020-11-09",66.519997
"1414","2020-11-10",68.169998
"1415","2020-11-11",73.870003
"1416","2020-11-12",73.690002
"1417","2020-11-13",77.029999
"1418","2020-11-16",78.239998
"1419","2020-11-17",78.550003
"1420","2020-11-18",77.440002
"1421","2020-11-19",79.470001
"1422","2020-11-20",80.080002
"1423","2020-11-23",83.5
"1424","2020-11-24",80.489998
"1425","2020-11-25",83.18
"1426","2020-11-27",83.809998
