"","date","EGY"
"1000","2010-12-20",6.94
"1001","2010-12-21",7.28
"1002","2010-12-22",7.19
"1003","2010-12-23",7.14
"1004","2010-12-27",7.19
"1005","2010-12-28",7.14
"1006","2010-12-29",7.17
"1007","2010-12-30",7.14
"1008","2010-12-31",7.16
"1009","2011-01-03",7.43
"1010","2011-01-04",7.37
"1011","2011-01-05",7.22
"1012","2011-01-06",7.27
"1013","2011-01-07",7.17
"1014","2011-01-10",7.23
"1015","2011-01-11",7.24
"1016","2011-01-12",7.47
"1017","2011-01-13",7.75
"1018","2011-01-14",7.63
"1019","2011-01-18",7.92
"1020","2011-01-19",7.46
"1021","2011-01-20",7.35
"1022","2011-01-21",7.11
"1023","2011-01-24",7.24
"1024","2011-01-25",7.2
"1025","2011-01-26",7.48
"1026","2011-01-27",7.32
"1027","2011-01-28",7.14
"1028","2011-01-31",7.28
"1029","2011-02-01",7.53
"1030","2011-02-02",7.71
"1031","2011-02-03",7.58
"1032","2011-02-04",7.48
"1033","2011-02-07",7.51
"1034","2011-02-08",7.63
"1035","2011-02-09",7.38
"1036","2011-02-10",7.24
"1037","2011-02-11",7.19
"1038","2011-02-14",7.29
"1039","2011-02-15",7.31
"1040","2011-02-16",7.44
"1041","2011-02-17",7.66
"1042","2011-02-18",7.63
"1043","2011-02-22",7.46
"1044","2011-02-23",7.71
"1045","2011-02-24",7.69
"1046","2011-02-25",7.93
"1047","2011-02-28",8.02
"1048","2011-03-01",7.98
"1049","2011-03-02",7.92
"1050","2011-03-03",8.05
"1051","2011-03-04",8.04
"1052","2011-03-07",8.33
"1053","2011-03-08",8.05
"1054","2011-03-09",8.03
"1055","2011-03-10",7.37
"1056","2011-03-11",7.71
"1057","2011-03-14",7.51
"1058","2011-03-15",6.94
"1059","2011-03-16",6.66
"1060","2011-03-17",6.96
"1061","2011-03-18",6.97
"1062","2011-03-21",7.13
"1063","2011-03-22",7.12
"1064","2011-03-23",7.25
"1065","2011-03-24",7.31
"1066","2011-03-25",7.39
"1067","2011-03-28",7.64
"1068","2011-03-29",7.51
"1069","2011-03-30",7.71
"1070","2011-03-31",7.76
"1071","2011-04-01",7.34
"1072","2011-04-04",7.32
"1073","2011-04-05",7.57
"1074","2011-04-06",7.44
"1075","2011-04-07",7.41
"1076","2011-04-08",7.34
"1077","2011-04-11",7.04
"1078","2011-04-12",7.04
"1079","2011-04-13",6.9
"1080","2011-04-14",6.82
"1081","2011-04-15",6.88
"1082","2011-04-18",6.69
"1083","2011-04-19",6.76
"1084","2011-04-20",6.95
"1085","2011-04-21",6.95
"1086","2011-04-25",6.99
"1087","2011-04-26",7.2
"1088","2011-04-27",7.08
"1089","2011-04-28",7.05
"1090","2011-04-29",6.97
"1091","2011-05-02",6.89
"1092","2011-05-03",6.64
"1093","2011-05-04",6.45
"1094","2011-05-05",6.56
"1095","2011-05-06",6.65
"1096","2011-05-09",6.8
"1097","2011-05-10",7
"1098","2011-05-11",7.01
"1099","2011-05-12",6.93
"1100","2011-05-13",6.8
"1101","2011-05-16",6.71
"1102","2011-05-17",6.57
"1103","2011-05-18",7.01
"1104","2011-05-19",6.93
"1105","2011-05-20",6.91
"1106","2011-05-23",6.73
"1107","2011-05-24",6.79
"1108","2011-05-25",6.92
"1109","2011-05-26",6.96
"1110","2011-05-27",7.03
"1111","2011-05-31",7.1
"1112","2011-06-01",6.69
"1113","2011-06-02",6.63
"1114","2011-06-03",6.51
"1115","2011-06-06",6.42
"1116","2011-06-07",6.29
"1117","2011-06-08",6.4
"1118","2011-06-09",6.37
"1119","2011-06-10",6.26
"1120","2011-06-13",5.83
"1121","2011-06-14",5.82
"1122","2011-06-15",5.75
"1123","2011-06-16",5.92
"1124","2011-06-17",5.83
"1125","2011-06-20",5.4
"1126","2011-06-21",5.78
"1127","2011-06-22",5.69
"1128","2011-06-23",5.62
"1129","2011-06-24",5.48
"1130","2011-06-27",5.62
"1131","2011-06-28",5.6
"1132","2011-06-29",5.81
"1133","2011-06-30",6.02
"1134","2011-07-01",6.15
"1135","2011-07-05",6.19
"1136","2011-07-06",6.16
"1137","2011-07-07",6.37
"1138","2011-07-08",6.37
"1139","2011-07-11",6.26
"1140","2011-07-12",6.3
"1141","2011-07-13",6.52
"1142","2011-07-14",6.33
"1143","2011-07-15",6.68
"1144","2011-07-18",6.59
"1145","2011-07-19",6.95
"1146","2011-07-20",6.92
"1147","2011-07-21",7.12
"1148","2011-07-22",7.2
"1149","2011-07-25",7.21
"1150","2011-07-26",7.17
"1151","2011-07-27",6.93
"1152","2011-07-28",6.8
"1153","2011-07-29",6.66
"1154","2011-08-01",6.67
"1155","2011-08-02",6.25
"1156","2011-08-03",6.21
"1157","2011-08-04",5.83
"1158","2011-08-05",5.77
"1159","2011-08-08",5.13
"1160","2011-08-09",5.8
"1161","2011-08-10",6.07
"1162","2011-08-11",6.73
"1163","2011-08-12",6.6
"1164","2011-08-15",6.99
"1165","2011-08-16",6.52
"1166","2011-08-17",6.74
"1167","2011-08-18",6.24
"1168","2011-08-19",6.09
"1169","2011-08-22",5.76
"1170","2011-08-23",6.15
"1171","2011-08-24",6.1
"1172","2011-08-25",5.9
"1173","2011-08-26",6.01
"1174","2011-08-29",6.11
"1175","2011-08-30",6.31
"1176","2011-08-31",6.37
"1177","2011-09-01",6
"1178","2011-09-02",5.81
"1179","2011-09-06",6.06
"1180","2011-09-07",6.22
"1181","2011-09-08",6.01
"1182","2011-09-09",5.82
"1183","2011-09-12",5.9
"1184","2011-09-13",5.93
"1185","2011-09-14",5.9
"1186","2011-09-15",6.17
"1187","2011-09-16",5.84
"1188","2011-09-19",5.83
"1189","2011-09-20",5.79
"1190","2011-09-21",5.54
"1191","2011-09-22",5.12
"1192","2011-09-23",4.96
"1193","2011-09-26",5.2
"1194","2011-09-27",5.32
"1195","2011-09-28",4.89
"1196","2011-09-29",4.85
"1197","2011-09-30",4.86
"1198","2011-10-03",4.71
"1199","2011-10-04",5.1
"1200","2011-10-05",5.02
"1201","2011-10-06",5.23
"1202","2011-10-07",5.09
"1203","2011-10-10",5.75
"1204","2011-10-11",5.75
"1205","2011-10-12",5.71
"1206","2011-10-13",5.83
"1207","2011-10-14",6.23
"1208","2011-10-17",6.04
"1209","2011-10-18",6.16
"1210","2011-10-19",6.2
"1211","2011-10-20",6.23
"1212","2011-10-21",6.5
"1213","2011-10-24",6.77
"1214","2011-10-25",6.34
"1215","2011-10-26",6.66
"1216","2011-10-27",7.39
"1217","2011-10-28",7.29
"1218","2011-10-31",6.81
"1219","2011-11-01",6.55
"1220","2011-11-02",6.75
"1221","2011-11-03",6.98
"1222","2011-11-04",6.99
"1223","2011-11-07",7.12
"1224","2011-11-08",6.41
"1225","2011-11-09",6.03
"1226","2011-11-10",6.25
"1227","2011-11-11",6.24
"1228","2011-11-14",6.1
"1229","2011-11-15",6.28
"1230","2011-11-16",6.32
"1231","2011-11-17",5.94
"1232","2011-11-18",5.91
"1233","2011-11-21",5.5
"1234","2011-11-22",5.49
"1235","2011-11-23",5.16
"1236","2011-11-25",5.13
"1237","2011-11-28",5.83
"1238","2011-11-29",5.86
"1239","2011-11-30",6.3
"1240","2011-12-01",6.23
"1241","2011-12-02",6.15
"1242","2011-12-05",6.29
"1243","2011-12-06",6.42
"1244","2011-12-07",6.2
"1245","2011-12-08",5.77
"1246","2011-12-09",5.85
"1247","2011-12-12",5.88
"1248","2011-12-13",5.66
"1249","2011-12-14",5.38
"1250","2011-12-15",5.31
"1251","2011-12-16",5.65
"1252","2011-12-19",5.59
"1253","2011-12-20",5.96
"1254","2011-12-21",5.95
"1255","2011-12-22",6.04
"1256","2011-12-23",6.09
"1257","2011-12-27",6.17
"1258","2011-12-28",5.95
"1259","2011-12-29",6.08
"1260","2011-12-30",6.04
"1261","2012-01-03",6.33
"1262","2012-01-04",6.29
"1263","2012-01-05",6.17
"1264","2012-01-06",5.96
"1265","2012-01-09",5.8
"1266","2012-01-10",6.08
"1267","2012-01-11",5.93
"1268","2012-01-12",5.82
"1269","2012-01-13",5.67
"1270","2012-01-17",5.75
"1271","2012-01-18",6.03
"1272","2012-01-19",6.27
"1273","2012-01-20",6.31
"1274","2012-01-23",6.56
"1275","2012-01-24",6.36
"1276","2012-01-25",6.58
"1277","2012-01-26",6.31
"1278","2012-01-27",6.57
"1279","2012-01-30",6.37
"1280","2012-01-31",6.22
"1281","2012-02-01",6.24
"1282","2012-02-02",6.18
"1283","2012-02-03",6.45
"1284","2012-02-06",6.43
"1285","2012-02-07",6.35
"1286","2012-02-08",6.4
"1287","2012-02-09",6.44
"1288","2012-02-10",6.93
"1289","2012-02-13",7.31
"1290","2012-02-14",7.17
"1291","2012-02-15",8.55
"1292","2012-02-16",8.41
"1293","2012-02-17",8.38
"1294","2012-02-21",8.6
"1295","2012-02-22",8.44
"1296","2012-02-23",8.48
"1297","2012-02-24",8.48
"1298","2012-02-27",7.93
"1299","2012-02-28",8.01
"1300","2012-02-29",7.89
"1301","2012-03-01",8.04
"1302","2012-03-02",7.74
"1303","2012-03-05",7.59
"1304","2012-03-06",7.38
"1305","2012-03-07",7.6
"1306","2012-03-08",7.61
"1307","2012-03-09",7.64
"1308","2012-03-12",7.49
"1309","2012-03-13",8.69
"1310","2012-03-14",8.62
"1311","2012-03-15",8.61
"1312","2012-03-16",8.81
"1313","2012-03-19",8.93
"1314","2012-03-20",8.63
"1315","2012-03-21",8.71
"1316","2012-03-22",8.8
"1317","2012-03-23",9.44
"1318","2012-03-26",9.5
"1319","2012-03-27",9.5
"1320","2012-03-28",9.75
"1321","2012-03-29",9.55
"1322","2012-03-30",9.45
"1323","2012-04-02",10.11
"1324","2012-04-03",9.79
"1325","2012-04-04",9.46
"1326","2012-04-05",9.22
"1327","2012-04-09",8.95
"1328","2012-04-10",8.95
"1329","2012-04-11",8.84
"1330","2012-04-12",9.03
"1331","2012-04-13",8.63
"1332","2012-04-16",8.85
"1333","2012-04-17",8.87
"1334","2012-04-18",8.76
"1335","2012-04-19",8.74
"1336","2012-04-20",8.71
"1337","2012-04-23",8.61
"1338","2012-04-24",8.83
"1339","2012-04-25",9.22
"1340","2012-04-26",9.41
"1341","2012-04-27",9.43
"1342","2012-04-30",9.07
"1343","2012-05-01",9.38
"1344","2012-05-02",9.22
"1345","2012-05-03",8.63
"1346","2012-05-04",8.28
"1347","2012-05-07",8.37
"1348","2012-05-08",8.18
"1349","2012-05-09",8.13
"1350","2012-05-10",8.19
"1351","2012-05-11",8.2
"1352","2012-05-14",7.94
"1353","2012-05-15",7.98
"1354","2012-05-16",7.69
"1355","2012-05-17",7.61
"1356","2012-05-18",7.75
"1357","2012-05-21",8.12
"1358","2012-05-22",7.96
"1359","2012-05-23",8.26
"1360","2012-05-24",8.07
"1361","2012-05-25",8.04
"1362","2012-05-29",9.1
"1363","2012-05-30",8.56
"1364","2012-05-31",8.53
"1365","2012-06-01",7.79
"1366","2012-06-04",7.66
"1367","2012-06-05",7.85
"1368","2012-06-06",8.28
"1369","2012-06-07",8.2
"1370","2012-06-08",8.23
"1371","2012-06-11",8.11
"1372","2012-06-12",8.27
"1373","2012-06-13",7.82
"1374","2012-06-14",8.19
"1375","2012-06-15",8.45
"1376","2012-06-18",8.13
"1377","2012-06-19",8.42
"1378","2012-06-20",8.21
"1379","2012-06-21",7.36
"1380","2012-06-22",7.65
"1381","2012-06-25",7.27
"1382","2012-06-26",7.74
"1383","2012-06-27",8.02
"1384","2012-06-28",8.35
"1385","2012-06-29",8.63
"1386","2012-07-02",8.92
"1387","2012-07-03",9.38
"1388","2012-07-05",8.92
"1389","2012-07-06",8.55
"1390","2012-07-09",8.49
"1391","2012-07-10",8.17
"1392","2012-07-11",8.23
"1393","2012-07-12",8.31
"1394","2012-07-13",8.48
"1395","2012-07-16",8.24
"1396","2012-07-17",8.46
"1397","2012-07-18",8.24
"1398","2012-07-19",8.2
"1399","2012-07-20",8.38
"1400","2012-07-23",7.68
"1401","2012-07-24",7.34
"1402","2012-07-25",7.09
"1403","2012-07-26",7.26
"1404","2012-07-27",7.35
"1405","2012-07-30",7.44
"1406","2012-07-31",7.33
"1407","2012-08-01",7.34
"1408","2012-08-02",7.08
"1409","2012-08-03",7.82
"1410","2012-08-06",7.93
"1411","2012-08-07",8.03
"1412","2012-08-08",7.53
"1413","2012-08-09",7.63
"1414","2012-08-10",7.65
"1415","2012-08-13",7.54
"1416","2012-08-14",7.91
"1417","2012-08-15",8.09
"1418","2012-08-16",8.3
"1419","2012-08-17",7.8
"1420","2012-08-20",7.85
"1421","2012-08-21",7.75
"1422","2012-08-22",7.7
"1423","2012-08-23",7.48
"1424","2012-08-24",7.37
"1425","2012-08-27",7.53
"1426","2012-08-28",7.65
"1427","2012-08-29",7.61
"1428","2012-08-30",7.3
"1429","2012-08-31",7.41
"1430","2012-09-04",7.39
"1431","2012-09-05",7.38
"1432","2012-09-06",7.98
"1433","2012-09-07",8.45
"1434","2012-09-10",8.28
"1435","2012-09-11",8.72
"1436","2012-09-12",8.77
"1437","2012-09-13",8.92
"1438","2012-09-14",9.09
"1439","2012-09-17",9.18
"1440","2012-09-18",9.17
"1441","2012-09-19",9.17
"1442","2012-09-20",9.12
"1443","2012-09-21",9.35
"1444","2012-09-24",8.85
"1445","2012-09-25",8.47
"1446","2012-09-26",8.5
"1447","2012-09-27",8.63
"1448","2012-09-28",8.55
"1449","2012-10-01",8.6
"1450","2012-10-02",8.55
"1451","2012-10-03",8.31
"1452","2012-10-04",8.39
"1453","2012-10-05",8.33
"1454","2012-10-08",8.29
"1455","2012-10-09",8.44
"1456","2012-10-10",8.22
"1457","2012-10-11",8.38
"1458","2012-10-12",8.19
"1459","2012-10-15",8.2
"1460","2012-10-16",8.24
"1461","2012-10-17",8.7
"1462","2012-10-18",8.34
"1463","2012-10-19",8.13
"1464","2012-10-22",8.03
"1465","2012-10-23",7.7
"1466","2012-10-24",7.59
"1467","2012-10-25",7.87
"1468","2012-10-26",7.95
"1469","2012-10-31",8.17
"1470","2012-11-01",8.27
"1471","2012-11-02",8.17
"1472","2012-11-05",8.23
"1473","2012-11-06",8.4
"1474","2012-11-07",7.88
"1475","2012-11-08",7.57
"1476","2012-11-09",7.74
"1477","2012-11-12",7.51
"1478","2012-11-13",7.9
"1479","2012-11-14",7.83
"1480","2012-11-15",7.53
"1481","2012-11-16",7.55
"1482","2012-11-19",8.11
"1483","2012-11-20",7.79
"1484","2012-11-21",7.83
"1485","2012-11-23",8.09
"1486","2012-11-26",8.22
"1487","2012-11-27",8.13
"1488","2012-11-28",8.19
"1489","2012-11-29",8.5
"1490","2012-11-30",8.47
"1491","2012-12-03",8.15
"1492","2012-12-04",8.09
"1493","2012-12-05",8.23
"1494","2012-12-06",8.09
"1495","2012-12-07",8.42
"1496","2012-12-10",8.15
"1497","2012-12-11",8.22
"1498","2012-12-12",8.08
"1499","2012-12-13",8.03
"1500","2012-12-14",7.95
"1501","2012-12-17",8.31
"1502","2012-12-18",8.78
"1503","2012-12-19",8.68
"1504","2012-12-20",8.95
"1505","2012-12-21",8.72
"1506","2012-12-24",8.49
"1507","2012-12-26",8.58
"1508","2012-12-27",8.52
"1509","2012-12-28",8.3
"1510","2012-12-31",8.65
"1511","2013-01-02",9.07
"1512","2013-01-03",8.88
"1513","2013-01-04",8.99
"1514","2013-01-07",9.03
"1515","2013-01-08",9.19
"1516","2013-01-09",9.2
"1517","2013-01-10",9.3
"1518","2013-01-11",9.41
"1519","2013-01-14",9.42
"1520","2013-01-15",9.16
"1521","2013-01-16",9.17
"1522","2013-01-17",9.16
"1523","2013-01-18",9.14
"1524","2013-01-22",9.09
"1525","2013-01-23",8.91
"1526","2013-01-24",8.81
"1527","2013-01-25",8.81
"1528","2013-01-28",8.55
"1529","2013-01-29",8.39
"1530","2013-01-30",8.43
"1531","2013-01-31",8.49
"1532","2013-02-01",8.55
"1533","2013-02-04",8.32
"1534","2013-02-05",8.49
"1535","2013-02-06",8.43
"1536","2013-02-07",8.26
"1537","2013-02-08",8.31
"1538","2013-02-11",8.07
"1539","2013-02-12",8.03
"1540","2013-02-13",8.21
"1541","2013-02-14",8.11
"1542","2013-02-15",8.16
"1543","2013-02-19",8.62
"1544","2013-02-20",8.13
"1545","2013-02-21",8.02
"1546","2013-02-22",8.26
"1547","2013-02-25",7.86
"1548","2013-02-26",7.98
"1549","2013-02-27",8.09
"1550","2013-02-28",8.11
"1551","2013-03-01",8.06
"1552","2013-03-04",7.66
"1553","2013-03-05",7.75
"1554","2013-03-06",7.81
"1555","2013-03-07",8.25
"1556","2013-03-08",8.39
"1557","2013-03-11",8.37
"1558","2013-03-12",9
"1559","2013-03-13",8.75
"1560","2013-03-14",8.98
"1561","2013-03-15",7.9
"1562","2013-03-18",7.78
"1563","2013-03-19",7.73
"1564","2013-03-20",7.8
"1565","2013-03-21",7.57
"1566","2013-03-22",7.58
"1567","2013-03-25",7.65
"1568","2013-03-26",7.66
"1569","2013-03-27",7.57
"1570","2013-03-28",7.59
"1571","2013-04-01",7.38
"1572","2013-04-02",7.28
"1573","2013-04-03",7.02
"1574","2013-04-04",6.98
"1575","2013-04-05",7.06
"1576","2013-04-08",7.22
"1577","2013-04-09",7.1
"1578","2013-04-10",7.3
"1579","2013-04-11",7.18
"1580","2013-04-12",6.94
"1581","2013-04-15",6.4
"1582","2013-04-16",6.69
"1583","2013-04-17",6.49
"1584","2013-04-18",6.62
"1585","2013-04-19",6.5
"1586","2013-04-22",6.44
"1587","2013-04-23",6.6
"1588","2013-04-24",6.85
"1589","2013-04-25",6.74
"1590","2013-04-26",6.61
"1591","2013-04-29",6.72
"1592","2013-04-30",6.72
"1593","2013-05-01",6.23
"1594","2013-05-02",6.59
"1595","2013-05-03",7.08
"1596","2013-05-06",6.96
"1597","2013-05-07",7.25
"1598","2013-05-08",7.39
"1599","2013-05-09",7.5
"1600","2013-05-10",6.88
"1601","2013-05-13",6.5
"1602","2013-05-14",6.35
"1603","2013-05-15",6.38
"1604","2013-05-16",6.28
"1605","2013-05-17",6.36
"1606","2013-05-20",6.57
"1607","2013-05-21",6.37
"1608","2013-05-22",6.17
"1609","2013-05-23",6.15
"1610","2013-05-24",6.27
"1611","2013-05-28",6.39
"1612","2013-05-29",6.32
"1613","2013-05-30",6.29
"1614","2013-05-31",6.12
"1615","2013-06-03",5.81
"1616","2013-06-04",5.93
"1617","2013-06-05",6.05
"1618","2013-06-06",6.07
"1619","2013-06-07",6.33
"1620","2013-06-10",6.28
"1621","2013-06-11",6.07
"1622","2013-06-12",5.92
"1623","2013-06-13",6.06
"1624","2013-06-14",5.85
"1625","2013-06-17",5.94
"1626","2013-06-18",6.05
"1627","2013-06-19",6.02
"1628","2013-06-20",5.74
"1629","2013-06-21",5.56
"1630","2013-06-24",5.46
"1631","2013-06-25",5.55
"1632","2013-06-26",5.53
"1633","2013-06-27",5.67
"1634","2013-06-28",5.72
"1635","2013-07-01",5.71
"1636","2013-07-02",5.52
"1637","2013-07-03",5.58
"1638","2013-07-05",5.9
"1639","2013-07-08",5.97
"1640","2013-07-09",6.22
"1641","2013-07-10",6.42
"1642","2013-07-11",6.43
"1643","2013-07-12",6.38
"1644","2013-07-15",6.23
"1645","2013-07-16",6.37
"1646","2013-07-17",6.17
"1647","2013-07-18",6.28
"1648","2013-07-19",6.23
"1649","2013-07-22",6.26
"1650","2013-07-23",6.21
"1651","2013-07-24",6.05
"1652","2013-07-25",6.1
"1653","2013-07-26",6.06
"1654","2013-07-29",6.02
"1655","2013-07-30",6.12
"1656","2013-07-31",6.2
"1657","2013-08-01",6.21
"1658","2013-08-02",6.24
"1659","2013-08-05",6.27
"1660","2013-08-06",6.25
"1661","2013-08-07",6.23
"1662","2013-08-08",6.28
"1663","2013-08-09",6.23
"1664","2013-08-12",6.29
"1665","2013-08-13",6.25
"1666","2013-08-14",6.2
"1667","2013-08-15",6.34
"1668","2013-08-16",6.04
"1669","2013-08-19",6.05
"1670","2013-08-20",5.97
"1671","2013-08-21",5.69
"1672","2013-08-22",5.74
"1673","2013-08-23",5.93
"1674","2013-08-26",5.88
"1675","2013-08-27",5.69
"1676","2013-08-28",5.91
"1677","2013-08-29",5.74
"1678","2013-08-30",5.56
"1679","2013-09-03",5.63
"1680","2013-09-04",5.53
"1681","2013-09-05",5.62
"1682","2013-09-06",5.6
"1683","2013-09-09",5.85
"1684","2013-09-10",5.4
"1685","2013-09-11",5.5
"1686","2013-09-12",5.41
"1687","2013-09-13",5.4
"1688","2013-09-16",5.31
"1689","2013-09-17",5.41
"1690","2013-09-18",5.45
"1691","2013-09-19",5.41
"1692","2013-09-20",5.52
"1693","2013-09-23",5.4
"1694","2013-09-24",5.39
"1695","2013-09-25",5.28
"1696","2013-09-26",5.52
"1697","2013-09-27",5.55
"1698","2013-09-30",5.58
"1699","2013-10-01",5.83
"1700","2013-10-02",5.67
"1701","2013-10-03",5.64
"1702","2013-10-04",5.67
"1703","2013-10-07",5.55
"1704","2013-10-08",5.53
"1705","2013-10-09",5.25
"1706","2013-10-10",5.44
"1707","2013-10-11",5.59
"1708","2013-10-14",5.58
"1709","2013-10-15",5.51
"1710","2013-10-16",5.79
"1711","2013-10-17",5.77
"1712","2013-10-18",5.85
"1713","2013-10-21",5.85
"1714","2013-10-22",5.68
"1715","2013-10-23",5.47
"1716","2013-10-24",5.66
"1717","2013-10-25",5.76
"1718","2013-10-28",5.75
"1719","2013-10-29",5.81
"1720","2013-10-30",5.55
"1721","2013-10-31",5.27
"1722","2013-11-01",5.21
"1723","2013-11-04",5.66
"1724","2013-11-05",5.33
"1725","2013-11-06",5.26
"1726","2013-11-07",5.1
"1727","2013-11-08",5.93
"1728","2013-11-11",5.75
"1729","2013-11-12",5.8
"1730","2013-11-13",5.98
"1731","2013-11-14",6.23
"1732","2013-11-15",6.08
"1733","2013-11-18",5.68
"1734","2013-11-19",5.53
"1735","2013-11-20",5.61
"1736","2013-11-21",6
"1737","2013-11-22",6.03
"1738","2013-11-25",5.8
"1739","2013-11-26",6.24
"1740","2013-11-27",6.07
"1741","2013-11-29",6.05
"1742","2013-12-02",5.8
"1743","2013-12-03",5.83
"1744","2013-12-04",5.89
"1745","2013-12-05",5.9
"1746","2013-12-06",6.45
"1747","2013-12-09",6.29
"1748","2013-12-10",6.33
"1749","2013-12-11",6.5
"1750","2013-12-12",6.5
"1751","2013-12-13",6.48
"1752","2013-12-16",6.66
"1753","2013-12-17",6.75
"1754","2013-12-18",6.8
"1755","2013-12-19",6.96
"1756","2013-12-20",7.17
"1757","2013-12-23",7.01
"1758","2013-12-24",7.18
"1759","2013-12-26",7.01
"1760","2013-12-27",7.04
"1761","2013-12-30",6.93
"1762","2013-12-31",6.89
"1763","2014-01-02",6.6
"1764","2014-01-03",6.65
"1765","2014-01-06",6.42
"1766","2014-01-07",6.64
"1767","2014-01-08",6.13
"1768","2014-01-09",6.34
"1769","2014-01-10",6.5
"1770","2014-01-13",6.33
"1771","2014-01-14",6.48
"1772","2014-01-15",6.36
"1773","2014-01-16",6.45
"1774","2014-01-17",6.29
"1775","2014-01-21",6.56
"1776","2014-01-22",6.77
"1777","2014-01-23",6.66
"1778","2014-01-24",6.39
"1779","2014-01-27",6.13
"1780","2014-01-28",6.22
"1781","2014-01-29",6.13
"1782","2014-01-30",6.14
"1783","2014-01-31",6.02
"1784","2014-02-03",5.93
"1785","2014-02-04",6.14
"1786","2014-02-05",6.05
"1787","2014-02-06",6.38
"1788","2014-02-07",6.4
"1789","2014-02-10",6.46
"1790","2014-02-11",6.66
"1791","2014-02-12",6.65
"1792","2014-02-13",6.64
"1793","2014-02-14",6.63
"1794","2014-02-18",6.79
"1795","2014-02-19",6.69
"1796","2014-02-20",6.99
"1797","2014-02-21",6.94
"1798","2014-02-24",7.42
"1799","2014-02-25",7.15
"1800","2014-02-26",7.1
"1801","2014-02-27",7.1
"1802","2014-02-28",6.66
"1803","2014-03-03",6.69
"1804","2014-03-04",6.98
"1805","2014-03-05",6.76
"1806","2014-03-06",6.62
"1807","2014-03-07",6.65
"1808","2014-03-10",6.55
"1809","2014-03-11",6.07
"1810","2014-03-12",6.17
"1811","2014-03-13",5.98
"1812","2014-03-14",7.12
"1813","2014-03-17",6.87
"1814","2014-03-18",7.1
"1815","2014-03-19",7.03
"1816","2014-03-20",7.04
"1817","2014-03-21",7.29
"1818","2014-03-24",7.37
"1819","2014-03-25",7.6
"1820","2014-03-26",7.65
"1821","2014-03-27",8.04
"1822","2014-03-28",8.28
"1823","2014-03-31",8.55
"1824","2014-04-01",8.28
"1825","2014-04-02",8.43
"1826","2014-04-03",8.24
"1827","2014-04-04",8.06
"1828","2014-04-07",7.91
"1829","2014-04-08",8.34
"1830","2014-04-09",8.68
"1831","2014-04-10",8.38
"1832","2014-04-11",8.46
"1833","2014-04-14",8.69
"1834","2014-04-15",8.7
"1835","2014-04-16",8.84
"1836","2014-04-17",8.84
"1837","2014-04-21",9.07
"1838","2014-04-22",8.87
"1839","2014-04-23",8.9
"1840","2014-04-24",8.79
"1841","2014-04-25",8.76
"1842","2014-04-28",9
"1843","2014-04-29",8.82
"1844","2014-04-30",9.22
"1845","2014-05-01",8.91
"1846","2014-05-02",9.14
"1847","2014-05-05",8.96
"1848","2014-05-06",9.12
"1849","2014-05-07",8.82
"1850","2014-05-08",7.15
"1851","2014-05-09",7.26
"1852","2014-05-12",7.46
"1853","2014-05-13",7.77
"1854","2014-05-14",7.06
"1855","2014-05-15",6.91
"1856","2014-05-16",6.8
"1857","2014-05-19",6.63
"1858","2014-05-20",6.63
"1859","2014-05-21",6.62
"1860","2014-05-22",6.48
"1861","2014-05-23",6.44
"1862","2014-05-27",6.49
"1863","2014-05-28",6.5
"1864","2014-05-29",6.51
"1865","2014-05-30",6.5
"1866","2014-06-02",6.29
"1867","2014-06-03",6.36
"1868","2014-06-04",6.44
"1869","2014-06-05",6.5
"1870","2014-06-06",6.76
"1871","2014-06-09",6.77
"1872","2014-06-10",6.71
"1873","2014-06-11",6.79
"1874","2014-06-12",6.81
"1875","2014-06-13",6.7
"1876","2014-06-16",6.62
"1877","2014-06-17",6.78
"1878","2014-06-18",6.8
"1879","2014-06-19",6.88
"1880","2014-06-20",7.08
"1881","2014-06-23",7
"1882","2014-06-24",6.67
"1883","2014-06-25",6.95
"1884","2014-06-26",6.84
"1885","2014-06-27",7.16
"1886","2014-06-30",7.23
"1887","2014-07-01",7.3
"1888","2014-07-02",7.17
"1889","2014-07-03",7.22
"1890","2014-07-07",7
"1891","2014-07-08",7.03
"1892","2014-07-09",7.02
"1893","2014-07-10",6.77
"1894","2014-07-11",6.77
"1895","2014-07-14",6.94
"1896","2014-07-15",6.87
"1897","2014-07-16",6.93
"1898","2014-07-17",6.81
"1899","2014-07-18",7.02
"1900","2014-07-21",7.3
"1901","2014-07-22",7.61
"1902","2014-07-23",7.69
"1903","2014-07-24",7.57
"1904","2014-07-25",7.33
"1905","2014-07-28",7.17
"1906","2014-07-29",7.11
"1907","2014-07-30",7.1
"1908","2014-07-31",6.9
"1909","2014-08-01",6.9
"1910","2014-08-04",7.16
"1911","2014-08-05",6.89
"1912","2014-08-06",7.12
"1913","2014-08-07",7.9
"1914","2014-08-08",8.33
"1915","2014-08-11",8.28
"1916","2014-08-12",7.99
"1917","2014-08-13",7.82
"1918","2014-08-14",8.25
"1919","2014-08-15",8.6
"1920","2014-08-18",8.7
"1921","2014-08-19",8.75
"1922","2014-08-20",8.67
"1923","2014-08-21",9.04
"1924","2014-08-22",9.1
"1925","2014-08-25",9.42
"1926","2014-08-26",9.17
"1927","2014-08-27",9.05
"1928","2014-08-28",9.19
"1929","2014-08-29",9.15
"1930","2014-09-02",8.88
"1931","2014-09-03",8.92
"1932","2014-09-04",8.72
