"","date","BASI"
"1004","2010-12-27",2.18
"1005","2010-12-28",2.02
"1006","2010-12-29",2.67
"1007","2010-12-30",2.7
"1008","2010-12-31",2.52
"1009","2011-01-03",2.4
"1010","2011-01-04",2.25
"1011","2011-01-05",2.14
"1012","2011-01-06",2.45
"1013","2011-01-07",2.45
"1014","2011-01-10",2.47
"1015","2011-01-11",2.28
"1016","2011-01-12",2.34
"1017","2011-01-13",2.49
"1018","2011-01-14",2.37
"1019","2011-01-18",2.43
"1020","2011-01-19",2.33
"1021","2011-01-20",2.39
"1022","2011-01-21",2.36
"1023","2011-01-24",2.2
"1024","2011-01-25",2.13
"1025","2011-01-26",2.2
"1026","2011-01-27",2.3
"1027","2011-01-28",2.28
"1028","2011-01-31",2.23
"1029","2011-02-01",2.2
"1030","2011-02-02",2.09
"1031","2011-02-03",2.09
"1032","2011-02-04",2.08
"1033","2011-02-07",2.43
"1034","2011-02-08",2.56
"1035","2011-02-09",2.45
"1036","2011-02-10",2.45
"1037","2011-02-11",2.5
"1038","2011-02-14",2.57
"1039","2011-02-15",2.52
"1040","2011-02-16",2.6
"1041","2011-02-17",2.44
"1042","2011-02-18",2.41
"1043","2011-02-22",2.44
"1044","2011-02-23",2.3
"1045","2011-02-24",2.25
"1046","2011-02-25",2.36
"1047","2011-02-28",2.46
"1048","2011-03-01",2.03
"1049","2011-03-02",1.85
"1050","2011-03-03",1.98
"1051","2011-03-04",1.98
"1052","2011-03-07",1.98
"1053","2011-03-08",1.97
"1054","2011-03-09",1.94
"1055","2011-03-10",1.84
"1056","2011-03-11",1.94
"1057","2011-03-14",1.94
"1058","2011-03-15",1.94
"1059","2011-03-16",1.94
"1060","2011-03-17",1.94
"1061","2011-03-18",1.94
"1062","2011-03-21",1.94
"1063","2011-03-22",2
"1064","2011-03-23",2.29
"1065","2011-03-24",2.45
"1066","2011-03-25",2.5
"1067","2011-03-28",2.42
"1068","2011-03-29",2.39
"1069","2011-03-30",2.39
"1070","2011-03-31",2.29
"1071","2011-04-01",2.3
"1072","2011-04-04",2.25
"1073","2011-04-05",2.16
"1074","2011-04-06",2.26
"1075","2011-04-07",2.48
"1076","2011-04-08",2.63
"1077","2011-04-11",2.51
"1078","2011-04-12",2.5
"1079","2011-04-13",2.49
"1080","2011-04-14",2.5
"1081","2011-04-15",2.45
"1082","2011-04-18",2.48
"1083","2011-04-19",2.48
"1084","2011-04-20",2.48
"1085","2011-04-21",2.45
"1086","2011-04-25",2.65
"1087","2011-04-26",2.52
"1088","2011-04-27",2.7
"1089","2011-04-28",2.75
"1090","2011-04-29",2.59
"1091","2011-05-02",2.41
"1092","2011-05-03",2.43
"1093","2011-05-04",2.4
"1094","2011-05-05",2.27
"1095","2011-05-06",2.01
"1096","2011-05-09",1.83
"1097","2011-05-10",1.86
"1098","2011-05-11",1.86
"1099","2011-05-12",2.14
"1100","2011-05-13",2.12
"1101","2011-05-16",2.13
"1102","2011-05-17",2
"1103","2011-05-18",1.96
"1104","2011-05-19",1.96
"1105","2011-05-20",2.08
"1106","2011-05-23",1.96
"1107","2011-05-24",1.96
"1108","2011-05-25",1.97
"1109","2011-05-26",1.95
"1110","2011-05-27",2.11
"1111","2011-05-31",2.09
"1112","2011-06-01",2.1
"1113","2011-06-02",2.03
"1114","2011-06-03",2.04
"1115","2011-06-06",2.04
"1116","2011-06-07",2.03
"1117","2011-06-08",2.02
"1118","2011-06-09",2.08
"1119","2011-06-10",2.06
"1120","2011-06-13",1.95
"1121","2011-06-14",2
"1122","2011-06-15",1.88
"1123","2011-06-16",1.99
"1124","2011-06-17",1.98
"1125","2011-06-20",1.99
"1126","2011-06-21",1.93
"1127","2011-06-22",1.95
"1128","2011-06-23",1.98
"1129","2011-06-24",1.95
"1130","2011-06-27",1.97
"1131","2011-06-28",1.94
"1132","2011-06-29",1.94
"1133","2011-06-30",1.98
"1134","2011-07-01",2
"1135","2011-07-05",1.97
"1136","2011-07-06",1.91
"1137","2011-07-07",1.87
"1138","2011-07-08",1.92
"1139","2011-07-11",1.95
"1140","2011-07-12",1.86
"1141","2011-07-13",1.86
"1142","2011-07-14",1.8
"1143","2011-07-15",1.79
"1144","2011-07-18",1.84
"1145","2011-07-19",1.8
"1146","2011-07-20",1.88
"1147","2011-07-21",1.89
"1148","2011-07-22",1.84
"1149","2011-07-25",1.83
"1150","2011-07-26",1.91
"1151","2011-07-27",1.81
"1152","2011-07-28",1.83
"1153","2011-07-29",1.82
"1154","2011-08-01",1.79
"1155","2011-08-02",1.87
"1156","2011-08-03",1.81
"1157","2011-08-04",1.81
"1158","2011-08-05",1.79
"1159","2011-08-08",1.65
"1160","2011-08-09",1.4
"1161","2011-08-10",1.55
"1162","2011-08-11",1.57
"1163","2011-08-12",1.61
"1164","2011-08-15",1.61
"1165","2011-08-16",1.54
"1166","2011-08-17",1.66
"1167","2011-08-18",1.54
"1168","2011-08-19",1.58
"1169","2011-08-22",1.58
"1170","2011-08-23",1.52
"1171","2011-08-24",1.52
"1172","2011-08-25",1.52
"1173","2011-08-26",1.59
"1174","2011-08-29",1.54
"1175","2011-08-30",1.54
"1176","2011-08-31",1.54
"1177","2011-09-01",1.53
"1178","2011-09-02",1.55
"1179","2011-09-06",1.55
"1180","2011-09-07",1.55
"1181","2011-09-08",1.58
"1182","2011-09-09",1.54
"1183","2011-09-12",1.61
"1184","2011-09-13",1.61
"1185","2011-09-14",1.54
"1186","2011-09-15",1.63
"1187","2011-09-16",1.6
"1188","2011-09-19",1.6
"1189","2011-09-20",1.6
"1190","2011-09-21",1.6
"1191","2011-09-22",1.57
"1192","2011-09-23",1.55
"1193","2011-09-26",1.5
"1194","2011-09-27",1.47
"1195","2011-09-28",1.44
"1196","2011-09-29",1.38
"1197","2011-09-30",1.19
"1198","2011-10-03",1.27
"1199","2011-10-04",1.35
"1200","2011-10-05",1.36
"1201","2011-10-06",1.27
"1202","2011-10-07",1.22
"1203","2011-10-10",1.22
"1204","2011-10-11",1.37
"1205","2011-10-12",1.36
"1206","2011-10-13",1.29
"1207","2011-10-14",1.35
"1208","2011-10-17",1.39
"1209","2011-10-18",1.32
"1210","2011-10-19",1.35
"1211","2011-10-20",1.31
"1212","2011-10-21",1.31
"1213","2011-10-24",1.32
"1214","2011-10-25",1.32
"1215","2011-10-26",1.32
"1216","2011-10-27",1.35
"1217","2011-10-28",1.36
"1218","2011-10-31",1.4
"1219","2011-11-01",1.36
"1220","2011-11-02",1.39
"1221","2011-11-03",1.42
"1222","2011-11-04",1.4
"1223","2011-11-07",1.36
"1224","2011-11-08",1.35
"1225","2011-11-09",1.3
"1226","2011-11-10",1.37
"1227","2011-11-11",1.34
"1228","2011-11-14",1.43
"1229","2011-11-15",1.36
"1230","2011-11-16",1.36
"1231","2011-11-17",1.36
"1232","2011-11-18",1.45
"1233","2011-11-21",1.4
"1234","2011-11-22",1.36
"1235","2011-11-23",1.37
"1236","2011-11-25",1.36
"1237","2011-11-28",1.58
"1238","2011-11-29",1.5
"1239","2011-11-30",1.48
"1240","2011-12-01",1.45
"1241","2011-12-02",1.53
"1242","2011-12-05",1.53
"1243","2011-12-06",1.54
"1244","2011-12-07",1.5
"1245","2011-12-08",1.46
"1246","2011-12-09",1.5
"1247","2011-12-12",1.54
"1248","2011-12-13",1.55
"1249","2011-12-14",1.42
"1250","2011-12-15",1.58
"1251","2011-12-16",1.31
"1252","2011-12-19",1.48
"1253","2011-12-20",1.3
"1254","2011-12-21",1.32
"1255","2011-12-22",1.39
"1256","2011-12-23",1.37
"1257","2011-12-27",1.47
"1258","2011-12-28",1.3
"1259","2011-12-29",1.35
"1260","2011-12-30",1.25
"1261","2012-01-03",1.27
"1262","2012-01-04",1.35
"1263","2012-01-05",1.35
"1264","2012-01-06",1.33
"1265","2012-01-09",1.34
"1266","2012-01-10",1.31
"1267","2012-01-11",1.3
"1268","2012-01-12",1.3
"1269","2012-01-13",1.25
"1270","2012-01-17",1.22
"1271","2012-01-18",1.22
"1272","2012-01-19",1.22
"1273","2012-01-20",1.22
"1274","2012-01-23",1.21
"1275","2012-01-24",1.21
"1276","2012-01-25",1.22
"1277","2012-01-26",1.18
"1278","2012-01-27",1.25
"1279","2012-01-30",1.39
"1280","2012-01-31",1.32
"1281","2012-02-01",1.26
"1282","2012-02-02",1.22
"1283","2012-02-03",1.2
"1284","2012-02-06",1.31
"1285","2012-02-07",1.31
"1286","2012-02-08",1.23
"1287","2012-02-09",1.3
"1288","2012-02-10",1.22
"1289","2012-02-13",1.27
"1290","2012-02-14",1.27
"1291","2012-02-15",1.27
"1292","2012-02-16",1.27
"1293","2012-02-17",1.2
"1294","2012-02-21",1.19
"1295","2012-02-22",1.14
"1296","2012-02-23",1.2
"1297","2012-02-24",1.12
"1298","2012-02-27",1.15
"1299","2012-02-28",1.15
"1300","2012-02-29",1.18
"1301","2012-03-01",1.18
"1302","2012-03-02",1.15
"1303","2012-03-05",1.2
"1304","2012-03-06",1.23
"1305","2012-03-07",1.2
"1306","2012-03-08",1.2
"1307","2012-03-09",1.16
"1308","2012-03-12",1.16
"1309","2012-03-13",1.19
"1310","2012-03-14",1.2
"1311","2012-03-15",1.19
"1312","2012-03-16",1.2
"1313","2012-03-19",1.23
"1314","2012-03-20",1.25
"1315","2012-03-21",1.25
"1316","2012-03-22",1.24
"1317","2012-03-23",1.23
"1318","2012-03-26",1.29
"1319","2012-03-27",1.34
"1320","2012-03-28",1.3
"1321","2012-03-29",1.33
"1322","2012-03-30",1.29
"1323","2012-04-02",1.33
"1324","2012-04-03",1.33
"1325","2012-04-04",1.33
"1326","2012-04-05",1.38
"1327","2012-04-09",1.36
"1328","2012-04-10",1.33
"1329","2012-04-11",1.35
"1330","2012-04-12",1.35
"1331","2012-04-13",1.4
"1332","2012-04-16",1.43
"1333","2012-04-17",1.45
"1334","2012-04-18",1.4
"1335","2012-04-19",1.37
"1336","2012-04-20",1.3
"1337","2012-04-23",1.34
"1338","2012-04-24",1.3
"1339","2012-04-25",1.37
"1340","2012-04-26",1.35
"1341","2012-04-27",1.32
"1342","2012-04-30",1.34
"1343","2012-05-01",1.33
"1344","2012-05-02",1.3
"1345","2012-05-03",1.23
"1346","2012-05-04",1.17
"1347","2012-05-07",1.25
"1348","2012-05-08",1.2
"1349","2012-05-09",1.22
"1350","2012-05-10",1.2
"1351","2012-05-11",1.2
"1352","2012-05-14",1.11
"1353","2012-05-15",1.15
"1354","2012-05-16",1.15
"1355","2012-05-17",1.17
"1356","2012-05-18",1.18
"1357","2012-05-21",1.11
"1358","2012-05-22",1.12
"1359","2012-05-23",1.12
"1360","2012-05-24",1.17
"1361","2012-05-25",1.11
"1362","2012-05-29",1.11
"1363","2012-05-30",1.13
"1364","2012-05-31",1.1
"1365","2012-06-01",1.1
"1366","2012-06-04",0.96
"1367","2012-06-05",1
"1368","2012-06-06",1
"1369","2012-06-07",0.99
"1370","2012-06-08",0.99
"1371","2012-06-11",0.99
"1372","2012-06-12",0.9
"1373","2012-06-13",0.9
"1374","2012-06-14",0.9
"1375","2012-06-15",0.88
"1376","2012-06-18",0.84
"1377","2012-06-19",0.91
"1378","2012-06-20",0.9
"1379","2012-06-21",0.9
"1380","2012-06-22",0.89
"1381","2012-06-25",0.9
"1382","2012-06-26",0.83
"1383","2012-06-27",0.85
"1384","2012-06-28",0.82
"1385","2012-06-29",0.9
"1386","2012-07-02",0.99
"1387","2012-07-03",0.86
"1388","2012-07-05",0.88
"1389","2012-07-06",0.9
"1390","2012-07-09",0.94
"1391","2012-07-10",0.95
"1392","2012-07-11",1.01
"1393","2012-07-12",1
"1394","2012-07-13",1.02
"1395","2012-07-16",1.02
"1396","2012-07-17",1
"1397","2012-07-18",1.05
"1398","2012-07-19",1.05
"1399","2012-07-20",1.01
"1400","2012-07-23",1.05
"1401","2012-07-24",1
"1402","2012-07-25",1
"1403","2012-07-26",1
"1404","2012-07-27",1
"1405","2012-07-30",1.05
"1406","2012-07-31",1.02
"1407","2012-08-01",1.02
"1408","2012-08-02",1.1
"1409","2012-08-03",1.14
"1410","2012-08-06",1
"1411","2012-08-07",1
"1412","2012-08-08",1
"1413","2012-08-09",1
"1414","2012-08-10",1.01
"1415","2012-08-13",1.04
"1416","2012-08-14",1.05
"1417","2012-08-15",1.09
"1418","2012-08-16",1.26
"1419","2012-08-17",1.08
"1420","2012-08-20",1.35
"1421","2012-08-21",1.31
"1422","2012-08-22",1.4
"1423","2012-08-23",1.34
"1424","2012-08-24",1.36
"1425","2012-08-27",1.3
"1426","2012-08-28",1.33
"1427","2012-08-29",1.34
"1428","2012-08-30",1.27
"1429","2012-08-31",1.25
"1430","2012-09-04",1.26
"1431","2012-09-05",1.27
"1432","2012-09-06",1.31
"1433","2012-09-07",1.26
"1434","2012-09-10",1.22
"1435","2012-09-11",1.22
"1436","2012-09-12",1.23
"1437","2012-09-13",1.21
"1438","2012-09-14",1.21
"1439","2012-09-17",1.25
"1440","2012-09-18",1.25
"1441","2012-09-19",1.21
"1442","2012-09-20",1.21
"1443","2012-09-21",1.18
"1444","2012-09-24",1.18
"1445","2012-09-25",1.15
"1446","2012-09-26",1.29
"1447","2012-09-27",1.31
"1448","2012-09-28",1.3
"1449","2012-10-01",1.35
"1450","2012-10-02",1.29
"1451","2012-10-03",1.36
"1452","2012-10-04",1.26
"1453","2012-10-05",1.27
"1454","2012-10-08",1.3
"1455","2012-10-09",1.26
"1456","2012-10-10",1.23
"1457","2012-10-11",1.32
"1458","2012-10-12",1.32
"1459","2012-10-15",1.28
"1460","2012-10-16",1.29
"1461","2012-10-17",1.29
"1462","2012-10-18",1.25
"1463","2012-10-19",1.25
"1464","2012-10-22",1.29
"1465","2012-10-23",1.22
"1466","2012-10-24",1.21
"1467","2012-10-25",1.2
"1468","2012-10-26",1.21
"1469","2012-10-31",1.16
"1470","2012-11-01",1.24
"1471","2012-11-02",1.19
"1472","2012-11-05",1.17
"1473","2012-11-06",1.17
"1474","2012-11-07",1.23
"1475","2012-11-08",1.18
"1476","2012-11-09",1.15
"1477","2012-11-12",1.12
"1478","2012-11-13",1.12
"1479","2012-11-14",1.12
"1480","2012-11-15",1.11
"1481","2012-11-16",1.11
"1482","2012-11-19",1.11
"1483","2012-11-20",1.1
"1484","2012-11-21",1.1
"1485","2012-11-23",1.1
"1486","2012-11-26",1.1
"1487","2012-11-27",1.1
"1488","2012-11-28",1.13
"1489","2012-11-29",1.14
"1490","2012-11-30",1.18
"1491","2012-12-03",1.18
"1492","2012-12-04",1.15
"1493","2012-12-05",1.15
"1494","2012-12-06",1.15
"1495","2012-12-07",1.2
"1496","2012-12-10",1.17
"1497","2012-12-11",1.2
"1498","2012-12-12",1.18
"1499","2012-12-13",1.13
"1500","2012-12-14",1.15
"1501","2012-12-17",1.13
"1502","2012-12-18",1.15
"1503","2012-12-19",1.21
"1504","2012-12-20",1.18
"1505","2012-12-21",1.24
"1506","2012-12-24",1.23
"1507","2012-12-26",1.35
"1508","2012-12-27",1.23
"1509","2012-12-28",1.27
"1510","2012-12-31",1.36
"1511","2013-01-02",1.33
"1512","2013-01-03",1.23
"1513","2013-01-04",1.3
"1514","2013-01-07",1.34
"1515","2013-01-08",1.45
"1516","2013-01-09",1.47
"1517","2013-01-10",1.49
"1518","2013-01-11",1.5
"1519","2013-01-14",1.5
"1520","2013-01-15",1.4
"1521","2013-01-16",1.46
"1522","2013-01-17",1.4
"1523","2013-01-18",1.49
"1524","2013-01-22",1.5
"1525","2013-01-23",1.5
"1526","2013-01-24",1.54
"1527","2013-01-25",1.6
"1528","2013-01-28",1.69
"1529","2013-01-29",1.7
"1530","2013-01-30",1.77
"1531","2013-01-31",1.74
"1532","2013-02-01",1.71
"1533","2013-02-04",1.71
"1534","2013-02-05",1.69
"1535","2013-02-06",1.7
"1536","2013-02-07",1.7
"1537","2013-02-08",1.51
"1538","2013-02-11",1.6
"1539","2013-02-12",1.6
"1540","2013-02-13",1.74
"1541","2013-02-14",1.8
"1542","2013-02-15",1.8
"1543","2013-02-19",1.65
"1544","2013-02-20",1.7
"1545","2013-02-21",1.66
"1546","2013-02-22",1.56
"1547","2013-02-25",1.59
"1548","2013-02-26",1.69
"1549","2013-02-27",1.69
"1550","2013-02-28",1.56
"1551","2013-03-01",1.54
"1552","2013-03-04",1.63
"1553","2013-03-05",1.61
"1554","2013-03-06",1.61
"1555","2013-03-07",1.5
"1556","2013-03-08",1.53
"1557","2013-03-11",1.54
"1558","2013-03-12",1.53
"1559","2013-03-13",1.51
"1560","2013-03-14",1.51
"1561","2013-03-15",1.49
"1562","2013-03-18",1.53
"1563","2013-03-19",1.5
"1564","2013-03-20",1.5
"1565","2013-03-21",1.52
"1566","2013-03-22",1.47
"1567","2013-03-25",1.45
"1568","2013-03-26",1.45
"1569","2013-03-27",1.55
"1570","2013-03-28",1.64
"1571","2013-04-01",1.56
"1572","2013-04-02",1.56
"1573","2013-04-03",1.56
"1574","2013-04-04",1.45
"1575","2013-04-05",1.45
"1576","2013-04-08",1.46
"1577","2013-04-09",1.45
"1578","2013-04-10",1.45
"1579","2013-04-11",1.48
"1580","2013-04-12",1.4
"1581","2013-04-15",1.42
"1582","2013-04-16",1.45
"1583","2013-04-17",1.46
"1584","2013-04-18",1.48
"1585","2013-04-19",1.41
"1586","2013-04-22",1.45
"1587","2013-04-23",1.45
"1588","2013-04-24",1.48
"1589","2013-04-25",1.5
"1590","2013-04-26",1.48
"1591","2013-04-29",1.54
"1592","2013-04-30",1.5
"1593","2013-05-01",1.46
"1594","2013-05-02",1.46
"1595","2013-05-03",1.41
"1596","2013-05-06",1.43
"1597","2013-05-07",1.38
"1598","2013-05-08",1.36
"1599","2013-05-09",1.46
"1600","2013-05-10",1.49
"1601","2013-05-13",1.43
"1602","2013-05-14",1.25
"1603","2013-05-15",1.38
"1604","2013-05-16",1.37
"1605","2013-05-17",1.37
"1606","2013-05-20",1.48
"1607","2013-05-21",1.47
"1608","2013-05-22",1.56
"1609","2013-05-23",1.54
"1610","2013-05-24",1.57
"1611","2013-05-28",1.62
"1612","2013-05-29",1.64
"1613","2013-05-30",1.59
"1614","2013-05-31",1.58
"1615","2013-06-03",1.53
"1616","2013-06-04",1.55
"1617","2013-06-05",1.55
"1618","2013-06-06",1.48
"1619","2013-06-07",1.49
"1620","2013-06-10",1.59
"1621","2013-06-11",1.59
"1622","2013-06-12",1.5
"1623","2013-06-13",1.52
"1624","2013-06-14",1.55
"1625","2013-06-17",1.54
"1626","2013-06-18",1.56
"1627","2013-06-19",1.49
"1628","2013-06-20",1.55
"1629","2013-06-21",1.51
"1630","2013-06-24",1.55
"1631","2013-06-25",1.55
"1632","2013-06-26",1.58
"1633","2013-06-27",1.51
"1634","2013-06-28",1.43
"1635","2013-07-01",1.46
"1636","2013-07-02",1.46
"1637","2013-07-03",1.46
"1638","2013-07-05",1.58
"1639","2013-07-08",1.54
"1640","2013-07-09",1.54
"1641","2013-07-10",1.43
"1642","2013-07-11",1.46
"1643","2013-07-12",1.58
"1644","2013-07-15",1.57
"1645","2013-07-16",1.57
"1646","2013-07-17",1.46
"1647","2013-07-18",1.46
"1648","2013-07-19",1.5
"1649","2013-07-22",1.47
"1650","2013-07-23",1.45
"1651","2013-07-24",1.43
"1652","2013-07-25",1.42
"1653","2013-07-26",1.42
"1654","2013-07-29",1.49
"1655","2013-07-30",1.46
"1656","2013-07-31",1.44
"1657","2013-08-01",1.5
"1658","2013-08-02",1.48
"1659","2013-08-05",1.5
"1660","2013-08-06",1.5
"1661","2013-08-07",1.5
"1662","2013-08-08",1.5
"1663","2013-08-09",1.52
"1664","2013-08-12",1.52
"1665","2013-08-13",1.5
"1666","2013-08-14",1.35
"1667","2013-08-15",1.38
"1668","2013-08-16",1.38
"1669","2013-08-19",1.4
"1670","2013-08-20",1.43
"1671","2013-08-21",1.48
"1672","2013-08-22",1.37
"1673","2013-08-23",1.4
"1674","2013-08-26",1.37
"1675","2013-08-27",1.33
"1676","2013-08-28",1.3
"1677","2013-08-29",1.3
"1678","2013-08-30",1.3
"1679","2013-09-03",1.31
"1680","2013-09-04",1.31
"1681","2013-09-05",1.31
"1682","2013-09-06",1.35
"1683","2013-09-09",1.36
"1684","2013-09-10",1.36
"1685","2013-09-11",1.36
"1686","2013-09-12",1.32
"1687","2013-09-13",1.38
"1688","2013-09-16",1.36
"1689","2013-09-17",1.34
"1690","2013-09-18",1.36
"1691","2013-09-19",1.26
"1692","2013-09-20",1.26
"1693","2013-09-23",1.26
"1694","2013-09-24",1.3
"1695","2013-09-25",1.31
"1696","2013-09-26",1.36
"1697","2013-09-27",1.39
"1698","2013-09-30",1.35
"1699","2013-10-01",1.34
"1700","2013-10-02",1.37
"1701","2013-10-03",1.29
"1702","2013-10-04",1.39
"1703","2013-10-07",1.39
"1704","2013-10-08",1.33
"1705","2013-10-09",1.29
"1706","2013-10-10",1.35
"1707","2013-10-11",1.3
"1708","2013-10-14",1.3
"1709","2013-10-15",1.33
"1710","2013-10-16",1.31
"1711","2013-10-17",1.47
"1712","2013-10-18",1.83
"1713","2013-10-21",1.85
"1714","2013-10-22",1.74
"1715","2013-10-23",1.74
"1716","2013-10-24",1.79
"1717","2013-10-25",1.87
"1718","2013-10-28",1.92
"1719","2013-10-29",1.87
"1720","2013-10-30",1.96
"1721","2013-10-31",1.9
"1722","2013-11-01",1.73
"1723","2013-11-04",1.74
"1724","2013-11-05",1.72
"1725","2013-11-06",1.75
"1726","2013-11-07",1.76
"1727","2013-11-08",1.78
"1728","2013-11-11",1.83
"1729","2013-11-12",1.81
"1730","2013-11-13",1.75
"1731","2013-11-14",1.76
"1732","2013-11-15",1.78
"1733","2013-11-18",1.83
"1734","2013-11-19",1.83
"1735","2013-11-20",1.84
"1736","2013-11-21",1.89
"1737","2013-11-22",1.9
"1738","2013-11-25",2.25
"1739","2013-11-26",2.3
"1740","2013-11-27",2.13
"1741","2013-11-29",2.25
"1742","2013-12-02",2.29
"1743","2013-12-03",2.2
"1744","2013-12-04",2.35
"1745","2013-12-05",2.33
"1746","2013-12-06",2.3
"1747","2013-12-09",2.28
"1748","2013-12-10",2.39
"1749","2013-12-11",2.41
"1750","2013-12-12",2.34
"1751","2013-12-13",2.16
"1752","2013-12-16",2.27
"1753","2013-12-17",2.26
"1754","2013-12-18",2.31
"1755","2013-12-19",2.35
"1756","2013-12-20",2.25
"1757","2013-12-23",2.5
"1758","2013-12-24",3.06
"1759","2013-12-26",2.74
"1760","2013-12-27",2.75
"1761","2013-12-30",2.84
"1762","2013-12-31",2.71
"1763","2014-01-02",2.82
"1764","2014-01-03",2.73
"1765","2014-01-06",2.75
"1766","2014-01-07",2.9
"1767","2014-01-08",3.3
"1768","2014-01-09",3.17
"1769","2014-01-10",3.05
"1770","2014-01-13",3.12
"1771","2014-01-14",3.13
"1772","2014-01-15",3.24
"1773","2014-01-16",3.08
"1774","2014-01-17",3.14
"1775","2014-01-21",3.19
"1776","2014-01-22",3.15
"1777","2014-01-23",3.07
"1778","2014-01-24",3.02
"1779","2014-01-27",2.93
"1780","2014-01-28",2.97
"1781","2014-01-29",3.03
"1782","2014-01-30",3.05
"1783","2014-01-31",3.01
"1784","2014-02-03",3.13
"1785","2014-02-04",3.16
"1786","2014-02-05",3.3
"1787","2014-02-06",3.29
"1788","2014-02-07",3.2
"1789","2014-02-10",3.27
"1790","2014-02-11",3.24
"1791","2014-02-12",3.25
"1792","2014-02-13",2.91
"1793","2014-02-14",2.93
"1794","2014-02-18",2.86
"1795","2014-02-19",2.73
"1796","2014-02-20",2.77
"1797","2014-02-21",2.84
"1798","2014-02-24",2.84
"1799","2014-02-25",2.83
"1800","2014-02-26",2.82
"1801","2014-02-27",2.8
"1802","2014-02-28",2.7
"1803","2014-03-03",2.76
"1804","2014-03-04",2.72
"1805","2014-03-05",2.73
"1806","2014-03-06",2.79
"1807","2014-03-07",2.78
"1808","2014-03-10",2.8
"1809","2014-03-11",2.85
"1810","2014-03-12",2.76
"1811","2014-03-13",2.79
"1812","2014-03-14",2.78
"1813","2014-03-17",2.75
"1814","2014-03-18",2.78
"1815","2014-03-19",2.8
"1816","2014-03-20",2.78
"1817","2014-03-21",2.7
"1818","2014-03-24",2.7
"1819","2014-03-25",2.63
"1820","2014-03-26",2.63
"1821","2014-03-27",2.49
"1822","2014-03-28",2.5
"1823","2014-03-31",2.51
"1824","2014-04-01",2.7
"1825","2014-04-02",2.91
"1826","2014-04-03",2.95
"1827","2014-04-04",2.76
"1828","2014-04-07",2.72
"1829","2014-04-08",2.62
"1830","2014-04-09",2.64
"1831","2014-04-10",2.64
"1832","2014-04-11",2.62
"1833","2014-04-14",2.7
"1834","2014-04-15",2.59
"1835","2014-04-16",2.71
"1836","2014-04-17",2.81
"1837","2014-04-21",2.76
"1838","2014-04-22",2.78
"1839","2014-04-23",2.77
"1840","2014-04-24",2.7
"1841","2014-04-25",2.75
"1842","2014-04-28",2.55
"1843","2014-04-29",2.65
"1844","2014-04-30",2.65
"1845","2014-05-01",2.77
"1846","2014-05-02",2.64
"1847","2014-05-05",2.63
"1848","2014-05-06",2.61
"1849","2014-05-07",2.55
"1850","2014-05-08",2.6
"1851","2014-05-09",2.62
"1852","2014-05-12",2.59
"1853","2014-05-13",2.68
"1854","2014-05-14",2.58
"1855","2014-05-15",2.55
"1856","2014-05-16",2.52
"1857","2014-05-19",2.65
"1858","2014-05-20",2.66
"1859","2014-05-21",2.78
"1860","2014-05-22",2.74
"1861","2014-05-23",2.63
"1862","2014-05-27",2.74
"1863","2014-05-28",2.69
"1864","2014-05-29",2.65
"1865","2014-05-30",2.71
"1866","2014-06-02",2.71
"1867","2014-06-03",2.76
"1868","2014-06-04",2.71
"1869","2014-06-05",2.64
"1870","2014-06-06",2.66
"1871","2014-06-09",2.7
"1872","2014-06-10",2.64
"1873","2014-06-11",2.64
"1874","2014-06-12",2.75
"1875","2014-06-13",2.77
"1876","2014-06-16",2.68
"1877","2014-06-17",2.61
"1878","2014-06-18",2.6
"1879","2014-06-19",2.56
"1880","2014-06-20",2.58
"1881","2014-06-23",2.6
"1882","2014-06-24",2.59
"1883","2014-06-25",2.51
"1884","2014-06-26",2.53
"1885","2014-06-27",2.51
"1886","2014-06-30",2.53
"1887","2014-07-01",2.6
"1888","2014-07-02",2.55
"1889","2014-07-03",2.53
"1890","2014-07-07",2.49
"1891","2014-07-08",2.51
"1892","2014-07-09",2.5
"1893","2014-07-10",2.44
"1894","2014-07-11",2.6
"1895","2014-07-14",2.58
"1896","2014-07-15",2.46
"1897","2014-07-16",2.5
"1898","2014-07-17",2.27
"1899","2014-07-18",2.33
"1900","2014-07-21",2.4
"1901","2014-07-22",2.31
"1902","2014-07-23",2.3
"1903","2014-07-24",2.31
"1904","2014-07-25",2.3
"1905","2014-07-28",2.29
"1906","2014-07-29",2.24
"1907","2014-07-30",2.28
"1908","2014-07-31",2.25
"1909","2014-08-01",2.25
"1910","2014-08-04",2.12
"1911","2014-08-05",2.14
"1912","2014-08-06",2.13
"1913","2014-08-07",2.18
"1914","2014-08-08",2.15
"1915","2014-08-11",2.15
"1916","2014-08-12",2.13
"1917","2014-08-13",2.17
"1918","2014-08-14",2.39
"1919","2014-08-15",2.5
"1920","2014-08-18",2.4
"1921","2014-08-19",2.46
"1922","2014-08-20",2.46
"1923","2014-08-21",2.46
"1924","2014-08-22",2.49
"1925","2014-08-25",2.46
"1926","2014-08-26",2.45
"1927","2014-08-27",2.3
"1928","2014-08-28",2.19
"1929","2014-08-29",2.2
"1930","2014-09-02",2.16
"1931","2014-09-03",2.16
"1932","2014-09-04",2.16
"1933","2014-09-05",2.2
"1934","2014-09-08",2.14
"1935","2014-09-09",2.24
"1936","2014-09-10",2.26
"1937","2014-09-11",2.26
