"","date","GLG"
"683","2016-04-28",3.4
"684","2016-04-29",3.25
"685","2016-05-02",3.25
"686","2016-05-03",2.95
"687","2016-05-04",3
"688","2016-05-05",2.85
"689","2016-05-06",2.8
"690","2016-05-09",2.8
"691","2016-05-10",2.6
"692","2016-05-11",2.25
"693","2016-05-12",2.15
"694","2016-05-13",1.95
"695","2016-05-16",2.1
"696","2016-05-17",2.1
"697","2016-05-18",1.7
"698","2016-05-19",1.75
"699","2016-05-20",1.9
"700","2016-05-23",1.9
"701","2016-05-24",1.8
"702","2016-05-25",2.1
"703","2016-05-26",2.1
"704","2016-05-27",2.4
"705","2016-05-31",2.75
"706","2016-06-01",2.35
"707","2016-06-02",2.7
"708","2016-06-03",4.3
"709","2016-06-06",4.3
"710","2016-06-07",4.5
"711","2016-06-08",4.75
"712","2016-06-09",4.3
"713","2016-06-10",4
"714","2016-06-13",4.35
"715","2016-06-14",4.6
"716","2016-06-15",4.5
"717","2016-06-16",4.6
"718","2016-06-17",4.8
"719","2016-06-20",5.15
"720","2016-06-21",6.15
"721","2016-06-22",6.45
"722","2016-06-23",7
"723","2016-06-24",6.9
"724","2016-06-27",7.8
"725","2016-06-28",8.75
"726","2016-06-29",9.2
"727","2016-06-30",9.05
"728","2016-07-01",8.95
"729","2016-07-05",9.05
"730","2016-07-06",8.65
"731","2016-07-07",10.25
"732","2016-07-08",10
"733","2016-07-11",10.05
"734","2016-07-12",9.7
"735","2016-07-13",10
"736","2016-07-14",10.35
"737","2016-07-15",8.7
"738","2016-07-18",8.75
"739","2016-07-19",8.25
"740","2016-07-20",6.7
"741","2016-07-21",6.2
"742","2016-07-22",6.35
"743","2016-07-25",6
"744","2016-07-26",6.5
"745","2016-07-27",6.35
"746","2016-07-28",6.5
"747","2016-07-29",6.05
"748","2016-08-01",6.05
"749","2016-08-02",6.1
"750","2016-08-03",6.3
"751","2016-08-04",6.35
"752","2016-08-05",6.45
"753","2016-08-08",6.8
"754","2016-08-09",6.3
"755","2016-08-10",5.75
"756","2016-08-11",6.15
"757","2016-08-12",5.95
"758","2016-08-15",6
"759","2016-08-16",5.85
"760","2016-08-17",6.2
"761","2016-08-18",5.95
"762","2016-08-19",6.6
"763","2016-08-22",7.85
"764","2016-08-23",9.8
"765","2016-08-24",8.75
"766","2016-08-25",9.3
"767","2016-08-26",11.5
"768","2016-08-29",13
"769","2016-08-30",13.15
"770","2016-08-31",14.4
"771","2016-09-01",12.65
"772","2016-09-02",11.95
"773","2016-09-06",12.1
"774","2016-09-07",13.2
"775","2016-09-08",15.2
"776","2016-09-09",15.05
"777","2016-09-12",14.45
"778","2016-09-13",13.45
"779","2016-09-14",12.85
"780","2016-09-15",11.45
"781","2016-09-16",11.35
"782","2016-09-19",11.85
"783","2016-09-20",11.45
"784","2016-09-21",11.25
"785","2016-09-22",11.35
"786","2016-09-23",11
"787","2016-09-26",9.75
"788","2016-09-27",9.95
"789","2016-09-28",9.95
"790","2016-09-29",9.6
"791","2016-09-30",10
"792","2016-10-03",9.7
"793","2016-10-04",9.3
"794","2016-10-05",8.9
"795","2016-10-06",9
"796","2016-10-07",8.35
"797","2016-10-10",8.2
"798","2016-10-11",8.6
"799","2016-10-12",8.55
"800","2016-10-13",8.55
"801","2016-10-14",8.7
"802","2016-10-17",8.65
"803","2016-10-18",8.9
"804","2016-10-19",10.15
"805","2016-10-20",10.05
"806","2016-10-21",9.4
"807","2016-10-24",8.8
"808","2016-10-25",9.05
"809","2016-10-26",9.1
"810","2016-10-27",8.8
"811","2016-10-28",8.6
"812","2016-10-31",8.25
"813","2016-11-01",8.45
"814","2016-11-02",8.15
"815","2016-11-03",7.2
"816","2016-11-04",7
"817","2016-11-07",7.3
"818","2016-11-08",6.8
"819","2016-11-09",6.6
"820","2016-11-10",6.65
"821","2016-11-11",6.95
"822","2016-11-14",6.7
"823","2016-11-15",6.7
"824","2016-11-16",9.35
"825","2016-11-17",7.95
"826","2016-11-18",7.6
"827","2016-11-21",7.6
"828","2016-11-22",7.35
"829","2016-11-23",7.3
"830","2016-11-25",7.25
"831","2016-11-28",7.35
"832","2016-11-29",7.35
"833","2016-11-30",7.25
"834","2016-12-01",7.25
"835","2016-12-02",7.05
"836","2016-12-05",6.85
"837","2016-12-06",6.55
"838","2016-12-07",6.7
"839","2016-12-08",6.55
"840","2016-12-09",6.5
"841","2016-12-12",6.55
"842","2016-12-13",6.65
"843","2016-12-14",6.65
"844","2016-12-15",6.3
"845","2016-12-16",6.8
"846","2016-12-19",6.55
"847","2016-12-20",6.3
"848","2016-12-21",6.1
"849","2016-12-22",5.9
"850","2016-12-23",5.55
"851","2016-12-27",5.7
"852","2016-12-28",5.95
"853","2016-12-29",5.7
"854","2016-12-30",5.5
"855","2017-01-03",5.55
"856","2017-01-04",6.15
"857","2017-01-05",6
"858","2017-01-06",5.8
"859","2017-01-09",5.65
"860","2017-01-10",5.9
"861","2017-01-11",7.15
"862","2017-01-12",6.3
"863","2017-01-13",6.4
"864","2017-01-17",6.6
"865","2017-01-18",6.5
"866","2017-01-19",6.35
"867","2017-01-20",6.3
"868","2017-01-23",6.2
"869","2017-01-24",6.05
"870","2017-01-25",6
"871","2017-01-26",5.95
"872","2017-01-27",5.85
"873","2017-01-30",5.75
"874","2017-01-31",5.7
"875","2017-02-01",5.65
"876","2017-02-02",5.6
"877","2017-02-03",5.9
"878","2017-02-06",5.85
"879","2017-02-07",5.7
"880","2017-02-08",5.6
"881","2017-02-09",5.65
"882","2017-02-10",5.9
"883","2017-02-13",5.75
"884","2017-02-14",5.9
"885","2017-02-15",5.8
"886","2017-02-16",5.85
"887","2017-02-17",5.65
"888","2017-02-21",5.5
"889","2017-02-22",5.35
"890","2017-02-23",5.15
"891","2017-02-24",5.35
"892","2017-02-27",5.2
"893","2017-02-28",5.25
"894","2017-03-01",5.15
"895","2017-03-02",5.2
"896","2017-03-03",5.1
"897","2017-03-06",4.95
"898","2017-03-07",5.1
"899","2017-03-08",5.3
"900","2017-03-09",5.2
"901","2017-03-10",5.25
"902","2017-03-13",5.15
"903","2017-03-14",5.15
"904","2017-03-15",5.4
"905","2017-03-16",5.2
"906","2017-03-17",5.25
"907","2017-03-20",5.3
"908","2017-03-21",5.25
"909","2017-03-22",5.25
"910","2017-03-23",5.35
"911","2017-03-24",5.1
"912","2017-03-27",5.05
"913","2017-03-28",5.05
"914","2017-03-29",5.15
"915","2017-03-30",5
"916","2017-03-31",5.2
"917","2017-04-03",5.15
"918","2017-04-04",5.05
"919","2017-04-05",5
"920","2017-04-06",5.1
"921","2017-04-07",11.8
"922","2017-04-10",9.6
"923","2017-04-11",7.8
"924","2017-04-12",7.3
"925","2017-04-13",7.25
"926","2017-04-17",7.45
"927","2017-04-18",7.35
"928","2017-04-19",7
"929","2017-04-20",7.2
"930","2017-04-21",6.95
"931","2017-04-24",7.05
"932","2017-04-25",9.1
"933","2017-04-26",8.25
"934","2017-04-27",9.55
"935","2017-04-28",10.45
"936","2017-05-01",12.55
"937","2017-05-02",13.75
"938","2017-05-03",13.45
"939","2017-05-04",11.25
"940","2017-05-05",11.5
"941","2017-05-08",11.8
"942","2017-05-09",11.35
"943","2017-05-10",10.4
"944","2017-05-11",10.3
"945","2017-05-12",10.15
"946","2017-05-15",9.65
"947","2017-05-16",10
"948","2017-05-17",10.95
"949","2017-05-18",12.7
"950","2017-05-19",14.15
"951","2017-05-22",11.75
"952","2017-05-23",11.85
"953","2017-05-24",11.5
"954","2017-05-25",12.1
"955","2017-05-26",11.8
"956","2017-05-30",12.5
"957","2017-05-31",11.95
"958","2017-06-01",12.15
"959","2017-06-02",11.95
"960","2017-06-05",11.85
"961","2017-06-06",11.6
"962","2017-06-07",13.25
"963","2017-06-08",13.5
"964","2017-06-09",13.5
"965","2017-06-12",13.2
"966","2017-06-13",13.7
"967","2017-06-14",15.6
"968","2017-06-15",15.1
"969","2017-06-16",15.5
"970","2017-06-19",16.299999
"971","2017-06-20",16.25
"972","2017-06-21",15.5
"973","2017-06-22",15.8
"974","2017-06-23",15.9
"975","2017-06-26",16.1
"976","2017-06-27",16.1
"977","2017-06-28",16.15
"978","2017-06-29",16.5
"979","2017-06-30",16
"980","2017-07-03",16.4
"981","2017-07-05",15.55
"982","2017-07-06",14.05
"983","2017-07-07",15
"984","2017-07-10",15.75
"985","2017-07-11",15.55
"986","2017-07-12",15.5
"987","2017-07-13",15
"988","2017-07-14",14.5
"989","2017-07-17",14.6
"990","2017-07-18",14.15
"991","2017-07-19",13.55
"992","2017-07-20",13.8
"993","2017-07-21",13.65
"994","2017-07-24",13.25
"995","2017-07-25",13.65
"996","2017-07-26",13.85
"997","2017-07-27",13.4
"998","2017-07-28",13.15
