"","date","GPK"
"1002","2010-12-22",3.97
"1003","2010-12-23",3.97
"1004","2010-12-27",3.98
"1005","2010-12-28",3.95
"1006","2010-12-29",3.95
"1007","2010-12-30",3.97
"1008","2010-12-31",3.89
"1009","2011-01-03",4.05
"1010","2011-01-04",4.03
"1011","2011-01-05",4.1
"1012","2011-01-06",4.06
"1013","2011-01-07",4.15
"1014","2011-01-10",4.22
"1015","2011-01-11",4.25
"1016","2011-01-12",4.34
"1017","2011-01-13",4.44
"1018","2011-01-14",4.49
"1019","2011-01-18",4.47
"1020","2011-01-19",4.39
"1021","2011-01-20",4.36
"1022","2011-01-21",4.31
"1023","2011-01-24",4.5
"1024","2011-01-25",4.51
"1025","2011-01-26",4.78
"1026","2011-01-27",4.91
"1027","2011-01-28",4.65
"1028","2011-01-31",4.75
"1029","2011-02-01",4.9
"1030","2011-02-02",4.97
"1031","2011-02-03",5
"1032","2011-02-04",4.93
"1033","2011-02-07",4.97
"1034","2011-02-08",4.94
"1035","2011-02-09",4.91
"1036","2011-02-10",4.85
"1037","2011-02-11",4.98
"1038","2011-02-14",4.95
"1039","2011-02-15",4.97
"1040","2011-02-16",5.03
"1041","2011-02-17",5.15
"1042","2011-02-18",5.26
"1043","2011-02-22",5
"1044","2011-02-23",4.98
"1045","2011-02-24",4.8
"1046","2011-02-25",5.05
"1047","2011-02-28",5.2
"1048","2011-03-01",5.1
"1049","2011-03-02",5.05
"1050","2011-03-03",5.22
"1051","2011-03-04",5.31
"1052","2011-03-07",5.29
"1053","2011-03-08",5.43
"1054","2011-03-09",5.51
"1055","2011-03-10",5.3
"1056","2011-03-11",5.22
"1057","2011-03-14",5.03
"1058","2011-03-15",4.88
"1059","2011-03-16",4.86
"1060","2011-03-17",4.88
"1061","2011-03-18",4.99
"1062","2011-03-21",5.14
"1063","2011-03-22",5.2
"1064","2011-03-23",5.14
"1065","2011-03-24",5.15
"1066","2011-03-25",5.3
"1067","2011-03-28",5.21
"1068","2011-03-29",5.29
"1069","2011-03-30",5.44
"1070","2011-03-31",5.42
"1071","2011-04-01",5.48
"1072","2011-04-04",5.52
"1073","2011-04-05",5.58
"1074","2011-04-06",5.4
"1075","2011-04-07",5.4
"1076","2011-04-08",5.43
"1077","2011-04-11",5.31
"1078","2011-04-12",5.21
"1079","2011-04-13",5.05
"1080","2011-04-14",4.91
"1081","2011-04-15",4.75
"1082","2011-04-18",4.84
"1083","2011-04-19",4.84
"1084","2011-04-20",4.97
"1085","2011-04-21",5.03
"1086","2011-04-25",5.29
"1087","2011-04-26",5.33
"1088","2011-04-27",5.38
"1089","2011-04-28",5.46
"1090","2011-04-29",5.49
"1091","2011-05-02",5.43
"1092","2011-05-03",5.43
"1093","2011-05-04",5.29
"1094","2011-05-05",5.51
"1095","2011-05-06",5.69
"1096","2011-05-09",5.65
"1097","2011-05-10",5.73
"1098","2011-05-11",5.73
"1099","2011-05-12",5.78
"1100","2011-05-13",5.46
"1101","2011-05-16",5.38
"1102","2011-05-17",5.25
"1103","2011-05-18",5.3
"1104","2011-05-19",5.43
"1105","2011-05-20",5.32
"1106","2011-05-23",5.22
"1107","2011-05-24",5.15
"1108","2011-05-25",5.3
"1109","2011-05-26",5.29
"1110","2011-05-27",5.35
"1111","2011-05-31",5.48
"1112","2011-06-01",5.17
"1113","2011-06-02",5.16
"1114","2011-06-03",5.08
"1115","2011-06-06",4.8
"1116","2011-06-07",5.14
"1117","2011-06-08",5.15
"1118","2011-06-09",5.19
"1119","2011-06-10",5.14
"1120","2011-06-13",5
"1121","2011-06-14",5.31
"1122","2011-06-15",5.1
"1123","2011-06-16",5.11
"1124","2011-06-17",5.03
"1125","2011-06-20",4.99
"1126","2011-06-21",5.27
"1127","2011-06-22",5.27
"1128","2011-06-23",5.28
"1129","2011-06-24",5.3
"1130","2011-06-27",5.34
"1131","2011-06-28",5.43
"1132","2011-06-29",5.45
"1133","2011-06-30",5.44
"1134","2011-07-01",5.48
"1135","2011-07-05",5.4
"1136","2011-07-06",5.5
"1137","2011-07-07",5.5
"1138","2011-07-08",5.44
"1139","2011-07-11",5.31
"1140","2011-07-12",5.24
"1141","2011-07-13",5.31
"1142","2011-07-14",5.18
"1143","2011-07-15",5.24
"1144","2011-07-18",5.12
"1145","2011-07-19",5.22
"1146","2011-07-20",5.15
"1147","2011-07-21",5.2
"1148","2011-07-22",5.23
"1149","2011-07-25",5.18
"1150","2011-07-26",5.16
"1151","2011-07-27",4.95
"1152","2011-07-28",4.95
"1153","2011-07-29",4.95
"1154","2011-08-01",4.97
"1155","2011-08-02",4.67
"1156","2011-08-03",4.79
"1157","2011-08-04",4.53
"1158","2011-08-05",4.35
"1159","2011-08-08",3.66
"1160","2011-08-09",4.11
"1161","2011-08-10",3.83
"1162","2011-08-11",4.07
"1163","2011-08-12",4.27
"1164","2011-08-15",4.43
"1165","2011-08-16",4.38
"1166","2011-08-17",4.36
"1167","2011-08-18",3.91
"1168","2011-08-19",3.8
"1169","2011-08-22",3.86
"1170","2011-08-23",4.07
"1171","2011-08-24",4.25
"1172","2011-08-25",3.97
"1173","2011-08-26",3.97
"1174","2011-08-29",4.29
"1175","2011-08-30",4.1
"1176","2011-08-31",4.21
"1177","2011-09-01",4.1
"1178","2011-09-02",3.95
"1179","2011-09-06",3.9
"1180","2011-09-07",4
"1181","2011-09-08",3.84
"1182","2011-09-09",3.86
"1183","2011-09-12",3.8
"1184","2011-09-13",3.85
"1185","2011-09-14",3.88
"1186","2011-09-15",4.02
"1187","2011-09-16",4.08
"1188","2011-09-19",3.85
"1189","2011-09-20",3.79
"1190","2011-09-21",3.61
"1191","2011-09-22",3.54
"1192","2011-09-23",3.59
"1193","2011-09-26",3.6
"1194","2011-09-27",3.91
"1195","2011-09-28",3.62
"1196","2011-09-29",3.7
"1197","2011-09-30",3.45
"1198","2011-10-03",3.16
"1199","2011-10-04",3.51
"1200","2011-10-05",3.5
"1201","2011-10-06",3.63
"1202","2011-10-07",3.45
"1203","2011-10-10",3.71
"1204","2011-10-11",3.86
"1205","2011-10-12",3.91
"1206","2011-10-13",3.91
"1207","2011-10-14",4.01
"1208","2011-10-17",3.86
"1209","2011-10-18",4.02
"1210","2011-10-19",3.87
"1211","2011-10-20",3.82
"1212","2011-10-21",3.98
"1213","2011-10-24",4.17
"1214","2011-10-25",4.11
"1215","2011-10-26",4.05
"1216","2011-10-27",4.6
"1217","2011-10-28",4.57
"1218","2011-10-31",4.42
"1219","2011-11-01",4.13
"1220","2011-11-02",4.35
"1221","2011-11-03",4.53
"1222","2011-11-04",4.42
"1223","2011-11-07",4.42
"1224","2011-11-08",4.56
"1225","2011-11-09",4.22
"1226","2011-11-10",4.3
"1227","2011-11-11",4.57
"1228","2011-11-14",4.34
"1229","2011-11-15",4.45
"1230","2011-11-16",4.35
"1231","2011-11-17",4.28
"1232","2011-11-18",4.41
"1233","2011-11-21",4.16
"1234","2011-11-22",4.09
"1235","2011-11-23",4.02
"1236","2011-11-25",3.98
"1237","2011-11-28",4.28
"1238","2011-11-29",4.12
"1239","2011-11-30",4.43
"1240","2011-12-01",4.27
"1241","2011-12-02",4.28
"1242","2011-12-05",4.33
"1243","2011-12-06",4.38
"1244","2011-12-07",4.26
"1245","2011-12-08",4.07
"1246","2011-12-09",4.36
"1247","2011-12-12",4.14
"1248","2011-12-13",4.09
"1249","2011-12-14",4
"1250","2011-12-15",4.18
"1251","2011-12-16",4.31
"1252","2011-12-19",4.15
"1253","2011-12-20",4.2
"1254","2011-12-21",4.19
"1255","2011-12-22",4.3
"1256","2011-12-23",4.3
"1257","2011-12-27",4.27
"1258","2011-12-28",4.12
"1259","2011-12-29",4.22
"1260","2011-12-30",4.26
"1261","2012-01-03",4.49
"1262","2012-01-04",4.54
"1263","2012-01-05",4.61
"1264","2012-01-06",4.62
"1265","2012-01-09",4.68
"1266","2012-01-10",4.77
"1267","2012-01-11",4.62
"1268","2012-01-12",4.88
"1269","2012-01-13",4.67
"1270","2012-01-17",4.73
"1271","2012-01-18",4.85
"1272","2012-01-19",4.84
"1273","2012-01-20",4.84
"1274","2012-01-23",4.84
"1275","2012-01-24",5.01
"1276","2012-01-25",5
"1277","2012-01-26",5.04
"1278","2012-01-27",5.1
"1279","2012-01-30",4.99
"1280","2012-01-31",5.01
"1281","2012-02-01",5.05
"1282","2012-02-02",5.09
"1283","2012-02-03",5.12
"1284","2012-02-06",5.1
"1285","2012-02-07",5.05
"1286","2012-02-08",5.08
"1287","2012-02-09",5.15
"1288","2012-02-10",5.09
"1289","2012-02-13",5.1
"1290","2012-02-14",5.17
"1291","2012-02-15",5.25
"1292","2012-02-16",5.43
"1293","2012-02-17",5.39
"1294","2012-02-21",5.28
"1295","2012-02-22",5.24
"1296","2012-02-23",5.5
"1297","2012-02-24",5.39
"1298","2012-02-27",5.44
"1299","2012-02-28",5.38
"1300","2012-02-29",5.28
"1301","2012-03-01",5.41
"1302","2012-03-02",5.35
"1303","2012-03-05",5.31
"1304","2012-03-06",5.25
"1305","2012-03-07",5.29
"1306","2012-03-08",5.46
"1307","2012-03-09",5.58
"1308","2012-03-12",5.51
"1309","2012-03-13",5.75
"1310","2012-03-14",5.71
"1311","2012-03-15",5.7
"1312","2012-03-16",5.68
"1313","2012-03-19",5.65
"1314","2012-03-20",5.61
"1315","2012-03-21",5.58
"1316","2012-03-22",5.49
"1317","2012-03-23",5.5
"1318","2012-03-26",5.52
"1319","2012-03-27",5.48
"1320","2012-03-28",5.49
"1321","2012-03-29",5.6
"1322","2012-03-30",5.52
"1323","2012-04-02",5.62
"1324","2012-04-03",5.6
"1325","2012-04-04",5.52
"1326","2012-04-05",5.44
"1327","2012-04-09",5.3
"1328","2012-04-10",5.24
"1329","2012-04-11",5.34
"1330","2012-04-12",5.42
"1331","2012-04-13",5.41
"1332","2012-04-16",5.36
"1333","2012-04-17",5.55
"1334","2012-04-18",5.47
"1335","2012-04-19",5.51
"1336","2012-04-20",5.5
"1337","2012-04-23",5.36
"1338","2012-04-24",5.43
"1339","2012-04-25",5.53
"1340","2012-04-26",5.43
"1341","2012-04-27",5.4
"1342","2012-04-30",5.35
"1343","2012-05-01",5.39
"1344","2012-05-02",5.34
"1345","2012-05-03",5.31
"1346","2012-05-04",5.16
"1347","2012-05-07",5.12
"1348","2012-05-08",5.25
"1349","2012-05-09",5.27
"1350","2012-05-10",5.34
"1351","2012-05-11",5.27
"1352","2012-05-14",5.21
"1353","2012-05-15",5.25
"1354","2012-05-16",5.21
"1355","2012-05-17",5.13
"1356","2012-05-18",5.01
"1357","2012-05-21",5.18
"1358","2012-05-22",5.15
"1359","2012-05-23",5.21
"1360","2012-05-24",5.1
"1361","2012-05-25",5.02
"1362","2012-05-29",5.08
"1363","2012-05-30",4.93
"1364","2012-05-31",4.95
"1365","2012-06-01",4.78
"1366","2012-06-04",4.57
"1367","2012-06-05",4.75
"1368","2012-06-06",4.94
"1369","2012-06-07",5.01
"1370","2012-06-08",5.07
"1371","2012-06-11",4.92
"1372","2012-06-12",5.21
"1373","2012-06-13",5.14
"1374","2012-06-14",5.15
"1375","2012-06-15",5.16
"1376","2012-06-18",5.19
"1377","2012-06-19",5.32
"1378","2012-06-20",5.31
"1379","2012-06-21",5.11
"1380","2012-06-22",5.18
"1381","2012-06-25",5.09
"1382","2012-06-26",5.14
"1383","2012-06-27",5.2
"1384","2012-06-28",5.23
"1385","2012-06-29",5.5
"1386","2012-07-02",5.59
"1387","2012-07-03",5.59
"1388","2012-07-05",5.61
"1389","2012-07-06",5.57
"1390","2012-07-09",5.48
"1391","2012-07-10",5.39
"1392","2012-07-11",5.4
"1393","2012-07-12",5.37
"1394","2012-07-13",5.46
"1395","2012-07-16",5.54
"1396","2012-07-17",5.59
"1397","2012-07-18",5.59
"1398","2012-07-19",5.59
"1399","2012-07-20",5.49
"1400","2012-07-23",5.42
"1401","2012-07-24",5.25
"1402","2012-07-25",5.24
"1403","2012-07-26",5.58
"1404","2012-07-27",5.78
"1405","2012-07-30",5.64
"1406","2012-07-31",5.6
"1407","2012-08-01",5.41
"1408","2012-08-02",5.46
"1409","2012-08-03",5.7
"1410","2012-08-06",5.65
"1411","2012-08-07",5.65
"1412","2012-08-08",5.61
"1413","2012-08-09",5.61
"1414","2012-08-10",5.6
"1415","2012-08-13",5.63
"1416","2012-08-14",5.62
"1417","2012-08-15",5.66
"1418","2012-08-16",5.68
"1419","2012-08-17",5.72
"1420","2012-08-20",5.7
"1421","2012-08-21",5.68
"1422","2012-08-22",5.64
"1423","2012-08-23",5.56
"1424","2012-08-24",5.55
"1425","2012-08-27",5.53
"1426","2012-08-28",5.64
"1427","2012-08-29",5.71
"1428","2012-08-30",5.59
"1429","2012-08-31",5.59
"1430","2012-09-04",5.61
"1431","2012-09-05",5.64
"1432","2012-09-06",5.7
"1433","2012-09-07",5.79
"1434","2012-09-10",5.78
"1435","2012-09-11",5.77
"1436","2012-09-12",5.75
"1437","2012-09-13",5.79
"1438","2012-09-14",5.78
"1439","2012-09-17",5.68
"1440","2012-09-18",5.69
"1441","2012-09-19",5.69
"1442","2012-09-20",5.68
"1443","2012-09-21",5.76
"1444","2012-09-24",5.81
"1445","2012-09-25",5.83
"1446","2012-09-26",5.79
"1447","2012-09-27",5.8
"1448","2012-09-28",5.81
"1449","2012-10-01",5.72
"1450","2012-10-02",5.69
"1451","2012-10-03",5.77
"1452","2012-10-04",5.77
"1453","2012-10-05",5.78
"1454","2012-10-08",5.77
"1455","2012-10-09",5.77
"1456","2012-10-10",5.75
"1457","2012-10-11",5.69
"1458","2012-10-12",5.67
"1459","2012-10-15",5.72
"1460","2012-10-16",5.85
"1461","2012-10-17",5.84
"1462","2012-10-18",5.79
"1463","2012-10-19",5.7
"1464","2012-10-22",5.66
"1465","2012-10-23",5.6
"1466","2012-10-24",5.61
"1467","2012-10-25",5.94
"1468","2012-10-26",5.91
"1469","2012-10-31",5.92
"1470","2012-11-01",6
"1471","2012-11-02",6.02
"1472","2012-11-05",6.11
"1473","2012-11-06",6.13
"1474","2012-11-07",5.91
"1475","2012-11-08",5.88
"1476","2012-11-09",6.01
"1477","2012-11-12",6.11
"1478","2012-11-13",6.24
"1479","2012-11-14",6.23
"1480","2012-11-15",6.03
"1481","2012-11-16",6.03
"1482","2012-11-19",6.27
"1483","2012-11-20",6.3
"1484","2012-11-21",6.31
"1485","2012-11-23",6.35
"1486","2012-11-26",6.34
"1487","2012-11-27",6.3
"1488","2012-11-28",6.39
"1489","2012-11-29",6.38
"1490","2012-11-30",6.49
"1491","2012-12-03",6.5
"1492","2012-12-04",6.37
"1493","2012-12-05",6.18
"1494","2012-12-06",6.19
"1495","2012-12-07",6.2
"1496","2012-12-10",6.27
"1497","2012-12-11",6.38
"1498","2012-12-12",6.27
"1499","2012-12-13",6.01
"1500","2012-12-14",6.11
"1501","2012-12-17",6.16
"1502","2012-12-18",6.21
"1503","2012-12-19",6.28
"1504","2012-12-20",6.38
"1505","2012-12-21",6.26
"1506","2012-12-24",6.28
"1507","2012-12-26",6.35
"1508","2012-12-27",6.38
"1509","2012-12-28",6.26
"1510","2012-12-31",6.46
"1511","2013-01-02",6.55
"1512","2013-01-03",6.6
"1513","2013-01-04",6.79
"1514","2013-01-07",6.66
"1515","2013-01-08",6.7
"1516","2013-01-09",6.68
"1517","2013-01-10",6.7
"1518","2013-01-11",6.72
"1519","2013-01-14",6.7
"1520","2013-01-15",6.76
"1521","2013-01-16",6.76
"1522","2013-01-17",6.72
"1523","2013-01-18",6.83
"1524","2013-01-22",6.79
"1525","2013-01-23",6.92
"1526","2013-01-24",6.82
"1527","2013-01-25",7.01
"1528","2013-01-28",6.93
"1529","2013-01-29",6.91
"1530","2013-01-30",6.95
"1531","2013-01-31",7.01
"1532","2013-02-01",7.1
"1533","2013-02-04",7.05
"1534","2013-02-05",7.1
"1535","2013-02-06",7.09
"1536","2013-02-07",7.15
"1537","2013-02-08",7.24
"1538","2013-02-11",7.38
"1539","2013-02-12",7.34
"1540","2013-02-13",7.48
"1541","2013-02-14",7.49
"1542","2013-02-15",7.55
"1543","2013-02-19",7.42
"1544","2013-02-20",7.16
"1545","2013-02-21",7.17
"1546","2013-02-22",7.35
"1547","2013-02-25",7.09
"1548","2013-02-26",7.24
"1549","2013-02-27",7.38
"1550","2013-02-28",7.42
"1551","2013-03-01",7.42
"1552","2013-03-04",7.49
"1553","2013-03-05",7.51
"1554","2013-03-06",7.45
"1555","2013-03-07",7.5
"1556","2013-03-08",7.57
"1557","2013-03-11",7.54
"1558","2013-03-12",7.52
"1559","2013-03-13",7.54
"1560","2013-03-14",7.6
"1561","2013-03-15",7.59
"1562","2013-03-18",7.5
"1563","2013-03-19",7.46
"1564","2013-03-20",7.44
"1565","2013-03-21",7.28
"1566","2013-03-22",7.17
"1567","2013-03-25",7.25
"1568","2013-03-26",7.43
"1569","2013-03-27",7.4
"1570","2013-03-28",7.49
"1571","2013-04-01",7.41
"1572","2013-04-02",7.42
"1573","2013-04-03",7.35
"1574","2013-04-04",7.35
"1575","2013-04-05",7.34
"1576","2013-04-08",7.45
"1577","2013-04-09",7.37
"1578","2013-04-10",7.69
"1579","2013-04-11",7.76
"1580","2013-04-12",7.78
"1581","2013-04-15",7.34
"1582","2013-04-16",7.41
"1583","2013-04-17",7.26
"1584","2013-04-18",7.36
"1585","2013-04-19",7.38
"1586","2013-04-22",7.56
"1587","2013-04-23",7.66
"1588","2013-04-24",7.74
"1589","2013-04-25",7.58
"1590","2013-04-26",7.61
"1591","2013-04-29",7.49
"1592","2013-04-30",7.52
"1593","2013-05-01",7.31
"1594","2013-05-02",7.41
"1595","2013-05-03",7.6
"1596","2013-05-06",7.56
"1597","2013-05-07",7.68
"1598","2013-05-08",7.76
"1599","2013-05-09",7.75
"1600","2013-05-10",7.76
"1601","2013-05-13",7.84
"1602","2013-05-14",7.96
"1603","2013-05-15",8.06
"1604","2013-05-16",7.85
"1605","2013-05-17",7.94
"1606","2013-05-20",7.92
"1607","2013-05-21",7.88
"1608","2013-05-22",7.8
"1609","2013-05-23",7.83
"1610","2013-05-24",7.78
"1611","2013-05-28",7.98
"1612","2013-05-29",7.86
"1613","2013-05-30",7.96
"1614","2013-05-31",7.69
"1615","2013-06-03",7.55
"1616","2013-06-04",7.55
"1617","2013-06-05",7.33
"1618","2013-06-06",7.43
"1619","2013-06-07",7.5
"1620","2013-06-10",7.61
"1621","2013-06-11",7.63
"1622","2013-06-12",7.56
"1623","2013-06-13",7.62
"1624","2013-06-14",7.6
"1625","2013-06-17",7.76
"1626","2013-06-18",7.97
"1627","2013-06-19",7.93
"1628","2013-06-20",7.69
"1629","2013-06-21",7.66
"1630","2013-06-24",7.57
"1631","2013-06-25",7.59
"1632","2013-06-26",7.62
"1633","2013-06-27",7.64
"1634","2013-06-28",7.74
"1635","2013-07-01",7.91
"1636","2013-07-02",8.04
"1637","2013-07-03",8.02
"1638","2013-07-05",8.32
"1639","2013-07-08",8.29
"1640","2013-07-09",8.45
"1641","2013-07-10",8.53
"1642","2013-07-11",8.66
"1643","2013-07-12",8.65
"1644","2013-07-15",8.61
"1645","2013-07-16",8.5
"1646","2013-07-17",8.52
"1647","2013-07-18",8.63
"1648","2013-07-19",8.7
"1649","2013-07-22",8.73
"1650","2013-07-23",8.72
"1651","2013-07-24",8.85
"1652","2013-07-25",8.58
"1653","2013-07-26",8.5
"1654","2013-07-29",8.89
"1655","2013-07-30",8.72
"1656","2013-07-31",8.6
"1657","2013-08-01",8.84
"1658","2013-08-02",8.73
"1659","2013-08-05",8.72
"1660","2013-08-06",8.65
"1661","2013-08-07",8.69
"1662","2013-08-08",8.49
"1663","2013-08-09",8.5
"1664","2013-08-12",8.5
"1665","2013-08-13",8.51
"1666","2013-08-14",8.54
"1667","2013-08-15",8.3
"1668","2013-08-16",8.46
"1669","2013-08-19",8.4
"1670","2013-08-20",8.45
"1671","2013-08-21",8.41
"1672","2013-08-22",8.46
"1673","2013-08-23",8.56
"1674","2013-08-26",8.67
"1675","2013-08-27",8.47
"1676","2013-08-28",8.41
"1677","2013-08-29",8.47
"1678","2013-08-30",8.31
"1679","2013-09-03",8.34
"1680","2013-09-04",8.45
"1681","2013-09-05",8.47
"1682","2013-09-06",8.37
"1683","2013-09-09",8.54
"1684","2013-09-10",8.64
"1685","2013-09-11",8.71
"1686","2013-09-12",8.65
"1687","2013-09-13",8.69
"1688","2013-09-16",8.72
"1689","2013-09-17",8.67
"1690","2013-09-18",8.78
"1691","2013-09-19",8.76
"1692","2013-09-20",8.72
"1693","2013-09-23",8.71
"1694","2013-09-24",8.8
"1695","2013-09-25",8.64
"1696","2013-09-26",8.8
"1697","2013-09-27",8.78
"1698","2013-09-30",8.56
"1699","2013-10-01",8.65
"1700","2013-10-02",8.45
"1701","2013-10-03",8.32
"1702","2013-10-04",8.3
"1703","2013-10-07",8.23
"1704","2013-10-08",8.23
"1705","2013-10-09",8.23
"1706","2013-10-10",8.39
"1707","2013-10-11",8.65
"1708","2013-10-14",8.72
"1709","2013-10-15",8.56
"1710","2013-10-16",8.59
"1711","2013-10-17",8.76
"1712","2013-10-18",8.75
"1713","2013-10-21",8.62
"1714","2013-10-22",8.7
"1715","2013-10-23",8.61
"1716","2013-10-24",8.66
"1717","2013-10-25",8.68
"1718","2013-10-28",8.66
"1719","2013-10-29",8.58
"1720","2013-10-30",8.37
"1721","2013-10-31",8.4
"1722","2013-11-01",8.24
"1723","2013-11-04",8.63
"1724","2013-11-05",8.39
"1725","2013-11-06",8.37
"1726","2013-11-07",8.06
"1727","2013-11-08",8.27
"1728","2013-11-11",8.35
"1729","2013-11-12",8.29
"1730","2013-11-13",8.34
"1731","2013-11-14",8.34
"1732","2013-11-15",8.52
"1733","2013-11-18",8.51
"1734","2013-11-19",8.48
"1735","2013-11-20",8.54
"1736","2013-11-21",8.66
"1737","2013-11-22",8.7
"1738","2013-11-25",8.79
"1739","2013-11-26",8.84
"1740","2013-11-27",8.95
"1741","2013-11-29",8.98
"1742","2013-12-02",9
"1743","2013-12-03",9.04
"1744","2013-12-04",9.12
"1745","2013-12-05",8.97
"1746","2013-12-06",9.1
"1747","2013-12-09",9.12
"1748","2013-12-10",9.13
"1749","2013-12-11",9.03
"1750","2013-12-12",9.12
"1751","2013-12-13",9.12
"1752","2013-12-16",9.28
"1753","2013-12-17",9.19
"1754","2013-12-18",9.3
"1755","2013-12-19",9.31
"1756","2013-12-20",9.36
"1757","2013-12-23",9.39
"1758","2013-12-24",9.44
"1759","2013-12-26",9.49
"1760","2013-12-27",9.47
"1761","2013-12-30",9.56
"1762","2013-12-31",9.6
"1763","2014-01-02",9.48
"1764","2014-01-03",9.39
"1765","2014-01-06",9.23
"1766","2014-01-07",9.25
"1767","2014-01-08",9.23
"1768","2014-01-09",9.27
"1769","2014-01-10",9.26
"1770","2014-01-13",9.22
"1771","2014-01-14",9.4
"1772","2014-01-15",9.4
"1773","2014-01-16",9.35
"1774","2014-01-17",9.25
"1775","2014-01-21",9.27
"1776","2014-01-22",9.36
"1777","2014-01-23",9.33
"1778","2014-01-24",9.23
"1779","2014-01-27",9.17
"1780","2014-01-28",9.27
"1781","2014-01-29",9.31
"1782","2014-01-30",9.48
"1783","2014-01-31",9.5
"1784","2014-02-03",9.3
"1785","2014-02-04",9.43
"1786","2014-02-05",9.45
"1787","2014-02-06",9.54
"1788","2014-02-07",9.89
"1789","2014-02-10",10.18
"1790","2014-02-11",10.22
"1791","2014-02-12",10.24
"1792","2014-02-13",10.5
"1793","2014-02-14",10.5
"1794","2014-02-18",10.57
"1795","2014-02-19",10.37
"1796","2014-02-20",10.31
"1797","2014-02-21",10.32
"1798","2014-02-24",10.28
"1799","2014-02-25",10.29
"1800","2014-02-26",10.3
"1801","2014-02-27",10.31
"1802","2014-02-28",10.24
"1803","2014-03-03",10.36
"1804","2014-03-04",10.52
"1805","2014-03-05",10.5
"1806","2014-03-06",10.48
"1807","2014-03-07",10.45
"1808","2014-03-10",10.42
"1809","2014-03-11",10.3
"1810","2014-03-12",10.27
"1811","2014-03-13",10.07
"1812","2014-03-14",10.09
"1813","2014-03-17",10.27
"1814","2014-03-18",10.3
"1815","2014-03-19",10.15
"1816","2014-03-20",10.05
"1817","2014-03-21",10.09
"1818","2014-03-24",9.98
"1819","2014-03-25",10.06
"1820","2014-03-26",9.83
"1821","2014-03-27",9.75
"1822","2014-03-28",9.86
"1823","2014-03-31",10.16
"1824","2014-04-01",10.23
"1825","2014-04-02",10.35
"1826","2014-04-03",10.31
"1827","2014-04-04",10.09
"1828","2014-04-07",9.97
"1829","2014-04-08",9.97
"1830","2014-04-09",10.13
"1831","2014-04-10",9.92
"1832","2014-04-11",9.81
"1833","2014-04-14",9.86
"1834","2014-04-15",9.73
"1835","2014-04-16",9.84
"1836","2014-04-17",9.96
"1837","2014-04-21",10.07
"1838","2014-04-22",10.17
"1839","2014-04-23",10.02
"1840","2014-04-24",10.42
"1841","2014-04-25",10.45
"1842","2014-04-28",10.32
"1843","2014-04-29",10.19
"1844","2014-04-30",10.26
"1845","2014-05-01",10.22
"1846","2014-05-02",10.27
"1847","2014-05-05",10.36
"1848","2014-05-06",10.29
"1849","2014-05-07",10.57
"1850","2014-05-08",10.4
"1851","2014-05-09",10.41
"1852","2014-05-12",10.63
"1853","2014-05-13",10.77
"1854","2014-05-14",10.67
"1855","2014-05-15",10.42
"1856","2014-05-16",10.51
"1857","2014-05-19",10.69
"1858","2014-05-20",10.39
"1859","2014-05-21",10.5
"1860","2014-05-22",10.45
"1861","2014-05-23",10.54
"1862","2014-05-27",10.73
"1863","2014-05-28",10.78
"1864","2014-05-29",10.9
"1865","2014-05-30",10.99
"1866","2014-06-02",11.1
"1867","2014-06-03",11.37
"1868","2014-06-04",11.24
"1869","2014-06-05",11.41
"1870","2014-06-06",11.46
"1871","2014-06-09",11.45
"1872","2014-06-10",11.42
"1873","2014-06-11",11.36
"1874","2014-06-12",11.28
"1875","2014-06-13",11.38
"1876","2014-06-16",11.47
"1877","2014-06-17",11.57
"1878","2014-06-18",11.63
"1879","2014-06-19",11.66
"1880","2014-06-20",11.76
"1881","2014-06-23",11.64
"1882","2014-06-24",11.62
"1883","2014-06-25",11.66
"1884","2014-06-26",11.6
"1885","2014-06-27",11.61
"1886","2014-06-30",11.7
"1887","2014-07-01",11.8
"1888","2014-07-02",11.71
"1889","2014-07-03",11.71
"1890","2014-07-07",11.5
"1891","2014-07-08",11.43
"1892","2014-07-09",11.51
"1893","2014-07-10",11.5
"1894","2014-07-11",11.69
"1895","2014-07-14",11.74
"1896","2014-07-15",11.77
"1897","2014-07-16",11.73
"1898","2014-07-17",11.56
"1899","2014-07-18",11.8
"1900","2014-07-21",11.59
"1901","2014-07-22",11.48
"1902","2014-07-23",11.56
"1903","2014-07-24",12.33
"1904","2014-07-25",12.29
"1905","2014-07-28",12.33
"1906","2014-07-29",12.15
"1907","2014-07-30",12.27
"1908","2014-07-31",12
"1909","2014-08-01",12.03
"1910","2014-08-04",12.11
"1911","2014-08-05",12.01
"1912","2014-08-06",11.93
"1913","2014-08-07",11.97
"1914","2014-08-08",12.01
"1915","2014-08-11",12.07
"1916","2014-08-12",11.9
"1917","2014-08-13",11.93
"1918","2014-08-14",12.18
"1919","2014-08-15",12.3
"1920","2014-08-18",12.51
"1921","2014-08-19",12.38
"1922","2014-08-20",12.45
"1923","2014-08-21",12.59
"1924","2014-08-22",12.59
"1925","2014-08-25",12.65
"1926","2014-08-26",12.58
"1927","2014-08-27",12.63
"1928","2014-08-28",12.66
"1929","2014-08-29",12.79
"1930","2014-09-02",12.88
"1931","2014-09-03",12.82
"1932","2014-09-04",12.75
"1933","2014-09-05",12.78
"1934","2014-09-08",12.76
