"","date","HOV"
"1035","2011-02-09",116.75
"1036","2011-02-10",110.75
"1037","2011-02-11",112
"1038","2011-02-14",109
"1039","2011-02-15",109
"1040","2011-02-16",111
"1041","2011-02-17",112.5
"1042","2011-02-18",112.25
"1043","2011-02-22",102.5
"1044","2011-02-23",101
"1045","2011-02-24",100.5
"1046","2011-02-25",103.5
"1047","2011-02-28",102
"1048","2011-03-01",97.25
"1049","2011-03-02",98
"1050","2011-03-03",97.75
"1051","2011-03-04",96.75
"1052","2011-03-07",93.75
"1053","2011-03-08",96.5
"1054","2011-03-09",97.5
"1055","2011-03-10",93.75
"1056","2011-03-11",95.75
"1057","2011-03-14",92
"1058","2011-03-15",94
"1059","2011-03-16",90
"1060","2011-03-17",90.25
"1061","2011-03-18",92
"1062","2011-03-21",94.25
"1063","2011-03-22",93.5
"1064","2011-03-23",93.5
"1065","2011-03-24",93.75
"1066","2011-03-25",90.5
"1067","2011-03-28",90.25
"1068","2011-03-29",89.5
"1069","2011-03-30",89.5
"1070","2011-03-31",88.25
"1071","2011-04-01",87
"1072","2011-04-04",84.5
"1073","2011-04-05",82.5
"1074","2011-04-06",83
"1075","2011-04-07",81.75
"1076","2011-04-08",81.5
"1077","2011-04-11",82.75
"1078","2011-04-12",85
"1079","2011-04-13",82.25
"1080","2011-04-14",82
"1081","2011-04-15",82.25
"1082","2011-04-18",81.75
"1083","2011-04-19",83.5
"1084","2011-04-20",86.75
"1085","2011-04-21",88.5
"1086","2011-04-25",87.75
"1087","2011-04-26",87.75
"1088","2011-04-27",85
"1089","2011-04-28",83.75
"1090","2011-04-29",80.25
"1091","2011-05-02",76
"1092","2011-05-03",73.5
"1093","2011-05-04",72
"1094","2011-05-05",72.5
"1095","2011-05-06",72
"1096","2011-05-09",71.5
"1097","2011-05-10",69.75
"1098","2011-05-11",65
"1099","2011-05-12",64.5
"1100","2011-05-13",62
"1101","2011-05-16",60
"1102","2011-05-17",62.75
"1103","2011-05-18",63.25
"1104","2011-05-19",64.25
"1105","2011-05-20",65.5
"1106","2011-05-23",63.25
"1107","2011-05-24",62.75
"1108","2011-05-25",63.25
"1109","2011-05-26",64.75
"1110","2011-05-27",67.5
"1111","2011-05-31",66
"1112","2011-06-01",63.5
"1113","2011-06-02",63
"1114","2011-06-03",61.25
"1115","2011-06-06",58.25
"1116","2011-06-07",58.5
"1117","2011-06-08",51.75
"1118","2011-06-09",50
"1119","2011-06-10",48.25
"1120","2011-06-13",47.5
"1121","2011-06-14",49
"1122","2011-06-15",49
"1123","2011-06-16",49.25
"1124","2011-06-17",50
"1125","2011-06-20",50.5
"1126","2011-06-21",51.25
"1127","2011-06-22",51.75
"1128","2011-06-23",51.25
"1129","2011-06-24",50
"1130","2011-06-27",52
"1131","2011-06-28",53
"1132","2011-06-29",54.75
"1133","2011-06-30",60.25
"1134","2011-07-01",64.5
"1135","2011-07-05",61.5
"1136","2011-07-06",63.25
"1137","2011-07-07",64.5
"1138","2011-07-08",62.5
"1139","2011-07-11",60.5
"1140","2011-07-12",61
"1141","2011-07-13",61.75
"1142","2011-07-14",57.75
"1143","2011-07-15",57.75
"1144","2011-07-18",55
"1145","2011-07-19",56
"1146","2011-07-20",57
"1147","2011-07-21",59
"1148","2011-07-22",58
"1149","2011-07-25",54
"1150","2011-07-26",51.75
"1151","2011-07-27",49.5
"1152","2011-07-28",48.5
"1153","2011-07-29",48
"1154","2011-08-01",48.5
"1155","2011-08-02",44.25
"1156","2011-08-03",43.25
"1157","2011-08-04",35
"1158","2011-08-05",35
"1159","2011-08-08",32.25
"1160","2011-08-09",33
"1161","2011-08-10",30.75
"1162","2011-08-11",31.75
"1163","2011-08-12",35.75
"1164","2011-08-15",42.75
"1165","2011-08-16",46.5
"1166","2011-08-17",45.75
"1167","2011-08-18",39.75
"1168","2011-08-19",39.25
"1169","2011-08-22",37
"1170","2011-08-23",34.25
"1171","2011-08-24",36.25
"1172","2011-08-25",37.5
"1173","2011-08-26",39
"1174","2011-08-29",42
"1175","2011-08-30",43.75
"1176","2011-08-31",41
"1177","2011-09-01",39.75
"1178","2011-09-02",38.25
"1179","2011-09-06",37.25
"1180","2011-09-07",41.25
"1181","2011-09-08",41
"1182","2011-09-09",37.25
"1183","2011-09-12",36
"1184","2011-09-13",36.5
"1185","2011-09-14",37.25
"1186","2011-09-15",37
"1187","2011-09-16",36.75
"1188","2011-09-19",34.75
"1189","2011-09-20",35
"1190","2011-09-21",33.75
"1191","2011-09-22",30.75
"1192","2011-09-23",32
"1193","2011-09-26",32.5
"1194","2011-09-27",34
"1195","2011-09-28",31.5
"1196","2011-09-29",32.25
"1197","2011-09-30",30.5
"1198","2011-10-03",26.75
"1199","2011-10-04",27.75
"1200","2011-10-05",27.5
"1201","2011-10-06",27
"1202","2011-10-07",25.75
"1203","2011-10-10",27
"1204","2011-10-11",27.5
"1205","2011-10-12",29.75
"1206","2011-10-13",31
"1207","2011-10-14",30.25
"1208","2011-10-17",29.75
"1209","2011-10-18",33.5
"1210","2011-10-19",32.25
"1211","2011-10-20",32.75
"1212","2011-10-21",34.5
"1213","2011-10-24",35.75
"1214","2011-10-25",33.5
"1215","2011-10-26",35.25
"1216","2011-10-27",38
"1217","2011-10-28",36.75
"1218","2011-10-31",36
"1219","2011-11-01",33
"1220","2011-11-02",35.75
"1221","2011-11-03",34
"1222","2011-11-04",33.5
"1223","2011-11-07",33.5
"1224","2011-11-08",36
"1225","2011-11-09",33.75
"1226","2011-11-10",34.5
"1227","2011-11-11",34.25
"1228","2011-11-14",33
"1229","2011-11-15",33.75
"1230","2011-11-16",34
"1231","2011-11-17",33.5
"1232","2011-11-18",33.5
"1233","2011-11-21",32.25
"1234","2011-11-22",31
"1235","2011-11-23",30.75
"1236","2011-11-25",32.25
"1237","2011-11-28",34
"1238","2011-11-29",31.75
"1239","2011-11-30",35.25
"1240","2011-12-01",35.75
"1241","2011-12-02",36
"1242","2011-12-05",38.5
"1243","2011-12-06",39.25
"1244","2011-12-07",40.25
"1245","2011-12-08",37.25
"1246","2011-12-09",39.5
"1247","2011-12-12",41.5
"1248","2011-12-13",35.75
"1249","2011-12-14",34
"1250","2011-12-15",33.75
"1251","2011-12-16",33.5
"1252","2011-12-19",31.75
"1253","2011-12-20",37.5
"1254","2011-12-21",36.25
"1255","2011-12-22",36.75
"1256","2011-12-23",35.5
"1257","2011-12-27",33
"1258","2011-12-28",32.5
"1259","2011-12-29",35.5
"1260","2011-12-30",36.25
"1261","2012-01-03",38.75
"1262","2012-01-04",39
"1263","2012-01-05",39.25
"1264","2012-01-06",43.75
"1265","2012-01-09",49
"1266","2012-01-10",50.75
"1267","2012-01-11",60
"1268","2012-01-12",57.25
"1269","2012-01-13",58.75
"1270","2012-01-17",53.25
"1271","2012-01-18",59.75
"1272","2012-01-19",59.75
"1273","2012-01-20",60.5
"1274","2012-01-23",59
"1275","2012-01-24",59.5
"1276","2012-01-25",66
"1277","2012-01-26",66.75
"1278","2012-01-27",66.75
"1279","2012-01-30",62.5
"1280","2012-01-31",60.5
"1281","2012-02-01",63
"1282","2012-02-02",63.75
"1283","2012-02-03",70.5
"1284","2012-02-06",70.25
"1285","2012-02-07",72
"1286","2012-02-08",78.5
"1287","2012-02-09",81
"1288","2012-02-10",74.25
"1289","2012-02-13",76
"1290","2012-02-14",75
"1291","2012-02-15",75.5
"1292","2012-02-16",74
"1293","2012-02-17",75.75
"1294","2012-02-21",74.25
"1295","2012-02-22",69
"1296","2012-02-23",72.25
"1297","2012-02-24",70.75
"1298","2012-02-27",74
"1299","2012-02-28",70.25
"1300","2012-02-29",69.25
"1301","2012-03-01",70
"1302","2012-03-02",67.5
"1303","2012-03-05",63.5
"1304","2012-03-06",60
"1305","2012-03-07",61.5
"1306","2012-03-08",69.75
"1307","2012-03-09",71.5
"1308","2012-03-12",71.25
"1309","2012-03-13",72.5
"1310","2012-03-14",70.75
"1311","2012-03-15",73.75
"1312","2012-03-16",72.75
"1313","2012-03-19",72.75
"1314","2012-03-20",69.5
"1315","2012-03-21",70.75
"1316","2012-03-22",67.75
"1317","2012-03-23",67
"1318","2012-03-26",66.5
"1319","2012-03-27",65.25
"1320","2012-03-28",64.25
"1321","2012-03-29",60
"1322","2012-03-30",61.25
"1323","2012-04-02",60.5
"1324","2012-04-03",58.75
"1325","2012-04-04",53.75
"1326","2012-04-05",50.5
"1327","2012-04-09",49.5
"1328","2012-04-10",49.75
"1329","2012-04-11",50.75
"1330","2012-04-12",52.25
"1331","2012-04-13",50
"1332","2012-04-16",49.5
"1333","2012-04-17",51.25
"1334","2012-04-18",51.25
"1335","2012-04-19",49.25
"1336","2012-04-20",49.75
"1337","2012-04-23",47
"1338","2012-04-24",47.25
"1339","2012-04-25",48.5
"1340","2012-04-26",50.25
"1341","2012-04-27",52
"1342","2012-04-30",50
"1343","2012-05-01",49.75
"1344","2012-05-02",48.5
"1345","2012-05-03",44.25
"1346","2012-05-04",42.5
"1347","2012-05-07",44.25
"1348","2012-05-08",44
"1349","2012-05-09",43.75
"1350","2012-05-10",46.25
"1351","2012-05-11",47
"1352","2012-05-14",44.5
"1353","2012-05-15",49
"1354","2012-05-16",47
"1355","2012-05-17",44.5
"1356","2012-05-18",43.25
"1357","2012-05-21",44.5
"1358","2012-05-22",44.25
"1359","2012-05-23",45.5
"1360","2012-05-24",46.5
"1361","2012-05-25",47.25
"1362","2012-05-29",49.5
"1363","2012-05-30",46.5
"1364","2012-05-31",46.75
"1365","2012-06-01",43.25
"1366","2012-06-04",40.25
"1367","2012-06-05",42.5
"1368","2012-06-06",50.25
"1369","2012-06-07",52
"1370","2012-06-08",54
"1371","2012-06-11",52.75
"1372","2012-06-12",53.75
"1373","2012-06-13",55.5
"1374","2012-06-14",57.75
"1375","2012-06-15",62.25
"1376","2012-06-18",65.75
"1377","2012-06-19",65
"1378","2012-06-20",66.25
"1379","2012-06-21",62.25
"1380","2012-06-22",67
"1381","2012-06-25",66
"1382","2012-06-26",67
"1383","2012-06-27",70.5
"1384","2012-06-28",70.25
"1385","2012-06-29",72.5
"1386","2012-07-02",70.75
"1387","2012-07-03",71.5
"1388","2012-07-05",73
"1389","2012-07-06",73.5
"1390","2012-07-09",73.25
"1391","2012-07-10",67.5
"1392","2012-07-11",65
"1393","2012-07-12",64.5
"1394","2012-07-13",69
"1395","2012-07-16",69.5
"1396","2012-07-17",69
"1397","2012-07-18",66.75
"1398","2012-07-19",65
"1399","2012-07-20",66.5
"1400","2012-07-23",65
"1401","2012-07-24",61.5
"1402","2012-07-25",58.25
"1403","2012-07-26",62
"1404","2012-07-27",62
"1405","2012-07-30",59.5
"1406","2012-07-31",58
"1407","2012-08-01",57
"1408","2012-08-02",56.25
"1409","2012-08-03",58.25
"1410","2012-08-06",61
"1411","2012-08-07",59.25
"1412","2012-08-08",60.5
"1413","2012-08-09",64.5
"1414","2012-08-10",63.75
"1415","2012-08-13",63
"1416","2012-08-14",63.25
"1417","2012-08-15",62.5
"1418","2012-08-16",66
"1419","2012-08-17",66.75
"1420","2012-08-20",65.5
"1421","2012-08-21",62.75
"1422","2012-08-22",65.25
"1423","2012-08-23",66.5
"1424","2012-08-24",66.5
"1425","2012-08-27",65.5
"1426","2012-08-28",66.75
"1427","2012-08-29",67.75
"1428","2012-08-30",68
"1429","2012-08-31",73
"1430","2012-09-04",78.75
"1431","2012-09-05",80.25
"1432","2012-09-06",77
"1433","2012-09-07",78.75
"1434","2012-09-10",82.75
"1435","2012-09-11",90
"1436","2012-09-12",91.75
"1437","2012-09-13",94.75
"1438","2012-09-14",97.25
"1439","2012-09-17",97.25
"1440","2012-09-18",94.75
"1441","2012-09-19",96.25
"1442","2012-09-20",96
"1443","2012-09-21",97.75
"1444","2012-09-24",95.75
"1445","2012-09-25",90.75
"1446","2012-09-26",85.75
"1447","2012-09-27",89.25
"1448","2012-09-28",86.5
"1449","2012-10-01",84.75
"1450","2012-10-02",85.75
"1451","2012-10-03",96.25
"1452","2012-10-04",97.25
"1453","2012-10-05",96.25
"1454","2012-10-08",93.25
"1455","2012-10-09",91.75
"1456","2012-10-10",92.5
"1457","2012-10-11",90.5
"1458","2012-10-12",89.25
"1459","2012-10-15",92
"1460","2012-10-16",94.5
"1461","2012-10-17",103.25
"1462","2012-10-18",107.75
"1463","2012-10-19",109.5
"1464","2012-10-22",110.25
"1465","2012-10-23",108.25
"1466","2012-10-24",111
"1467","2012-10-25",110.75
"1468","2012-10-26",106.75
"1469","2012-10-31",107.5
"1470","2012-11-01",112.5
"1471","2012-11-02",118
"1472","2012-11-05",126.75
"1473","2012-11-06",132.75
"1474","2012-11-07",137.5
"1475","2012-11-08",135
"1476","2012-11-09",129
"1477","2012-11-12",118.5
"1478","2012-11-13",122
"1479","2012-11-14",115.25
"1480","2012-11-15",110.5
"1481","2012-11-16",117
"1482","2012-11-19",123.75
"1483","2012-11-20",131.75
"1484","2012-11-21",132.5
"1485","2012-11-23",132.75
"1486","2012-11-26",137.5
"1487","2012-11-27",137.25
"1488","2012-11-28",134.75
"1489","2012-11-29",135.25
"1490","2012-11-30",130.5
"1491","2012-12-03",129.25
"1492","2012-12-04",127.25
"1493","2012-12-05",122
"1494","2012-12-06",122.5
"1495","2012-12-07",131.25
"1496","2012-12-10",134
"1497","2012-12-11",136.25
"1498","2012-12-12",137.25
"1499","2012-12-13",130
"1500","2012-12-14",132.5
"1501","2012-12-17",145
"1502","2012-12-18",151.25
"1503","2012-12-19",153
"1504","2012-12-20",153.25
"1505","2012-12-21",175
"1506","2012-12-24",169
"1507","2012-12-26",166.75
"1508","2012-12-27",166.5
"1509","2012-12-28",168
"1510","2012-12-31",175
"1511","2013-01-02",172.75
"1512","2013-01-03",174
"1513","2013-01-04",172.75
"1514","2013-01-07",165.25
"1515","2013-01-08",156.5
"1516","2013-01-09",163.5
"1517","2013-01-10",162.25
"1518","2013-01-11",160
"1519","2013-01-14",157.75
"1520","2013-01-15",157.25
"1521","2013-01-16",150
"1522","2013-01-17",148.75
"1523","2013-01-18",157.5
"1524","2013-01-22",156
"1525","2013-01-23",161.75
"1526","2013-01-24",156.75
"1527","2013-01-25",155.25
"1528","2013-01-28",148.25
"1529","2013-01-29",154.25
"1530","2013-01-30",148
"1531","2013-01-31",142.75
"1532","2013-02-01",140.25
"1533","2013-02-04",133
"1534","2013-02-05",133
"1535","2013-02-06",133.5
"1536","2013-02-07",130.5
"1537","2013-02-08",129.75
"1538","2013-02-11",133.5
"1539","2013-02-12",148
"1540","2013-02-13",144.25
"1541","2013-02-14",143.75
"1542","2013-02-15",150.5
"1543","2013-02-19",144
"1544","2013-02-20",132.25
"1545","2013-02-21",136
"1546","2013-02-22",136.25
"1547","2013-02-25",130
"1548","2013-02-26",144.75
"1549","2013-02-27",151.5
"1550","2013-02-28",146.25
"1551","2013-03-01",148
"1552","2013-03-04",149.5
"1553","2013-03-05",152.5
"1554","2013-03-06",148.5
"1555","2013-03-07",149
"1556","2013-03-08",151.5
"1557","2013-03-11",148.5
"1558","2013-03-12",143
"1559","2013-03-13",146
"1560","2013-03-14",146
"1561","2013-03-15",149.75
"1562","2013-03-18",149.75
"1563","2013-03-19",154.75
"1564","2013-03-20",158
"1565","2013-03-21",154.5
"1566","2013-03-22",152.5
"1567","2013-03-25",151.5
"1568","2013-03-26",146.75
"1569","2013-03-27",146.75
"1570","2013-03-28",144.25
"1571","2013-04-01",142
"1572","2013-04-02",139.75
"1573","2013-04-03",130.75
"1574","2013-04-04",134.25
"1575","2013-04-05",134.5
"1576","2013-04-08",141.75
"1577","2013-04-09",139.75
"1578","2013-04-10",134.25
"1579","2013-04-11",133
"1580","2013-04-12",133.25
"1581","2013-04-15",125.25
"1582","2013-04-16",127.25
"1583","2013-04-17",124.5
"1584","2013-04-18",119
"1585","2013-04-19",123
"1586","2013-04-22",128.25
"1587","2013-04-23",134.75
"1588","2013-04-24",136.75
"1589","2013-04-25",138
"1590","2013-04-26",141.75
"1591","2013-04-29",139
"1592","2013-04-30",136.25
"1593","2013-05-01",133.75
"1594","2013-05-02",141.25
"1595","2013-05-03",143.25
"1596","2013-05-06",148.5
"1597","2013-05-07",148
"1598","2013-05-08",147.5
"1599","2013-05-09",149.75
"1600","2013-05-10",152
"1601","2013-05-13",152.25
"1602","2013-05-14",153
"1603","2013-05-15",149.75
"1604","2013-05-16",146.75
"1605","2013-05-17",150.5
"1606","2013-05-20",150.5
"1607","2013-05-21",146
"1608","2013-05-22",148.5
"1609","2013-05-23",152.5
"1610","2013-05-24",151
"1611","2013-05-28",153.75
"1612","2013-05-29",151.25
"1613","2013-05-30",152.75
"1614","2013-05-31",153.5
"1615","2013-06-03",151.25
"1616","2013-06-04",149.25
"1617","2013-06-05",150.75
"1618","2013-06-06",152.75
"1619","2013-06-07",153.5
"1620","2013-06-10",149.25
"1621","2013-06-11",146
"1622","2013-06-12",147.75
"1623","2013-06-13",154
"1624","2013-06-14",157
"1625","2013-06-17",159.25
"1626","2013-06-18",160.75
"1627","2013-06-19",155.5
"1628","2013-06-20",147
"1629","2013-06-21",139.75
"1630","2013-06-24",134
"1631","2013-06-25",135.75
"1632","2013-06-26",138.25
"1633","2013-06-27",143.25
"1634","2013-06-28",140.25
"1635","2013-07-01",142
"1636","2013-07-02",140.75
"1637","2013-07-03",138
"1638","2013-07-05",134.25
"1639","2013-07-08",132
"1640","2013-07-09",137.5
"1641","2013-07-10",136.5
"1642","2013-07-11",144.25
"1643","2013-07-12",145.75
"1644","2013-07-15",143.5
"1645","2013-07-16",143
"1646","2013-07-17",144.25
"1647","2013-07-18",143.75
"1648","2013-07-19",144.25
"1649","2013-07-22",141.5
"1650","2013-07-23",142
"1651","2013-07-24",138.5
"1652","2013-07-25",132.75
"1653","2013-07-26",133.75
"1654","2013-07-29",130
"1655","2013-07-30",130.25
"1656","2013-07-31",133.75
"1657","2013-08-01",135.25
"1658","2013-08-02",137.75
"1659","2013-08-05",136.75
"1660","2013-08-06",133
"1661","2013-08-07",130.75
"1662","2013-08-08",130.5
"1663","2013-08-09",131
"1664","2013-08-12",132.75
"1665","2013-08-13",129.75
"1666","2013-08-14",129.75
"1667","2013-08-15",133
"1668","2013-08-16",132
"1669","2013-08-19",126.5
"1670","2013-08-20",132
"1671","2013-08-21",133.75
"1672","2013-08-22",135.25
"1673","2013-08-23",130.5
"1674","2013-08-26",132
"1675","2013-08-27",131
"1676","2013-08-28",129.25
"1677","2013-08-29",131
"1678","2013-08-30",128.75
"1679","2013-09-03",127.75
"1680","2013-09-04",126.75
"1681","2013-09-05",125.75
"1682","2013-09-06",126
"1683","2013-09-09",128.75
"1684","2013-09-10",127
"1685","2013-09-11",129.5
"1686","2013-09-12",131.25
"1687","2013-09-13",132.75
"1688","2013-09-16",131
"1689","2013-09-17",131.25
"1690","2013-09-18",138.25
"1691","2013-09-19",136.5
"1692","2013-09-20",131.5
"1693","2013-09-23",129.5
"1694","2013-09-24",130
"1695","2013-09-25",131.75
"1696","2013-09-26",132.25
"1697","2013-09-27",129
"1698","2013-09-30",130.75
"1699","2013-10-01",131
"1700","2013-10-02",132
"1701","2013-10-03",128.75
"1702","2013-10-04",126.75
"1703","2013-10-07",126
"1704","2013-10-08",123.5
"1705","2013-10-09",123.25
"1706","2013-10-10",124.75
"1707","2013-10-11",127.25
"1708","2013-10-14",126
"1709","2013-10-15",125
"1710","2013-10-16",127
"1711","2013-10-17",131
"1712","2013-10-18",130.75
"1713","2013-10-21",126.75
"1714","2013-10-22",129.5
"1715","2013-10-23",131
"1716","2013-10-24",134.25
"1717","2013-10-25",134
"1718","2013-10-28",131.5
"1719","2013-10-29",133.25
"1720","2013-10-30",130.5
"1721","2013-10-31",126.5
"1722","2013-11-01",125.75
"1723","2013-11-04",126.25
"1724","2013-11-05",124.25
"1725","2013-11-06",124.25
"1726","2013-11-07",124
"1727","2013-11-08",123.75
"1728","2013-11-11",121.5
"1729","2013-11-12",123
"1730","2013-11-13",121.75
"1731","2013-11-14",124.5
"1732","2013-11-15",123.5
"1733","2013-11-18",121.75
"1734","2013-11-19",120
"1735","2013-11-20",120.75
"1736","2013-11-21",125.5
"1737","2013-11-22",122.5
"1738","2013-11-25",120.5
"1739","2013-11-26",125
"1740","2013-11-27",126.75
"1741","2013-11-29",128.25
"1742","2013-12-02",126
"1743","2013-12-03",124.25
"1744","2013-12-04",124.25
"1745","2013-12-05",123.5
"1746","2013-12-06",123.75
"1747","2013-12-09",127.75
"1748","2013-12-10",128.75
"1749","2013-12-11",124.75
"1750","2013-12-12",132
"1751","2013-12-13",134.25
"1752","2013-12-16",135.75
"1753","2013-12-17",137.25
"1754","2013-12-18",142.75
"1755","2013-12-19",141
"1756","2013-12-20",146.25
"1757","2013-12-23",154.25
"1758","2013-12-24",155.75
"1759","2013-12-26",157.75
"1760","2013-12-27",160
"1761","2013-12-30",161
"1762","2013-12-31",165.5
"1763","2014-01-02",165
"1764","2014-01-03",165.75
"1765","2014-01-06",159.75
"1766","2014-01-07",151.5
"1767","2014-01-08",155
"1768","2014-01-09",155
"1769","2014-01-10",156.25
"1770","2014-01-13",153.5
"1771","2014-01-14",154.25
"1772","2014-01-15",153
"1773","2014-01-16",152.25
"1774","2014-01-17",149.5
"1775","2014-01-21",150.25
"1776","2014-01-22",152.75
"1777","2014-01-23",153
"1778","2014-01-24",145.75
"1779","2014-01-27",143.25
"1780","2014-01-28",148.25
"1781","2014-01-29",151.25
"1782","2014-01-30",147
"1783","2014-01-31",150.75
"1784","2014-02-03",146.5
"1785","2014-02-04",145.25
"1786","2014-02-05",143.25
"1787","2014-02-06",146.5
"1788","2014-02-07",147.75
"1789","2014-02-10",146
"1790","2014-02-11",145.25
"1791","2014-02-12",143.75
"1792","2014-02-13",145.25
"1793","2014-02-14",147.25
"1794","2014-02-18",145
"1795","2014-02-19",143
"1796","2014-02-20",144
"1797","2014-02-21",147
"1798","2014-02-24",143.5
"1799","2014-02-25",145.75
"1800","2014-02-26",153.5
"1801","2014-02-27",154.5
"1802","2014-02-28",151.75
"1803","2014-03-03",150.25
"1804","2014-03-04",151.75
"1805","2014-03-05",136
"1806","2014-03-06",130.5
"1807","2014-03-07",127
"1808","2014-03-10",123.75
"1809","2014-03-11",123.25
"1810","2014-03-12",122.5
"1811","2014-03-13",119.5
"1812","2014-03-14",120.75
"1813","2014-03-17",118.25
"1814","2014-03-18",123.25
"1815","2014-03-19",124.5
"1816","2014-03-20",121.5
"1817","2014-03-21",120.25
"1818","2014-03-24",119
"1819","2014-03-25",117.5
"1820","2014-03-26",115.25
"1821","2014-03-27",117
"1822","2014-03-28",119.5
"1823","2014-03-31",118.25
"1824","2014-04-01",120
"1825","2014-04-02",121.5
"1826","2014-04-03",119
"1827","2014-04-04",121.25
"1828","2014-04-07",118.25
"1829","2014-04-08",119.75
"1830","2014-04-09",119.75
"1831","2014-04-10",118.75
"1832","2014-04-11",115.5
"1833","2014-04-14",113.75
"1834","2014-04-15",112.5
"1835","2014-04-16",112
"1836","2014-04-17",111.5
"1837","2014-04-21",114
"1838","2014-04-22",114.25
"1839","2014-04-23",111.75
"1840","2014-04-24",114.25
"1841","2014-04-25",110.5
"1842","2014-04-28",111.5
"1843","2014-04-29",112
"1844","2014-04-30",111.5
"1845","2014-05-01",113.5
"1846","2014-05-02",115
"1847","2014-05-05",114.5
"1848","2014-05-06",111.75
"1849","2014-05-07",110.75
"1850","2014-05-08",110.25
"1851","2014-05-09",112
"1852","2014-05-12",115.25
"1853","2014-05-13",115.25
"1854","2014-05-14",112.75
"1855","2014-05-15",111.75
"1856","2014-05-16",113.25
"1857","2014-05-19",110.75
"1858","2014-05-20",110.75
"1859","2014-05-21",110.25
"1860","2014-05-22",114.5
"1861","2014-05-23",118
"1862","2014-05-27",116.25
"1863","2014-05-28",118.75
"1864","2014-05-29",118.75
"1865","2014-05-30",117.25
"1866","2014-06-02",115.75
"1867","2014-06-03",114.5
"1868","2014-06-04",112
"1869","2014-06-05",111.25
"1870","2014-06-06",113.75
"1871","2014-06-09",114.25
"1872","2014-06-10",114.5
"1873","2014-06-11",111.5
"1874","2014-06-12",111.25
"1875","2014-06-13",110.25
"1876","2014-06-16",110
"1877","2014-06-17",110.5
"1878","2014-06-18",111
"1879","2014-06-19",110.75
"1880","2014-06-20",111.25
"1881","2014-06-23",111.75
"1882","2014-06-24",113.5
"1883","2014-06-25",122.75
"1884","2014-06-26",125.25
"1885","2014-06-27",132.5
"1886","2014-06-30",128.75
"1887","2014-07-01",127.75
"1888","2014-07-02",124
"1889","2014-07-03",123.5
"1890","2014-07-07",119.5
"1891","2014-07-08",119
"1892","2014-07-09",118.25
"1893","2014-07-10",115.5
"1894","2014-07-11",113.25
"1895","2014-07-14",112.5
"1896","2014-07-15",111.5
"1897","2014-07-16",115
"1898","2014-07-17",110.5
"1899","2014-07-18",111.25
"1900","2014-07-21",110.75
"1901","2014-07-22",114.75
"1902","2014-07-23",115.75
"1903","2014-07-24",111.5
"1904","2014-07-25",110.5
"1905","2014-07-28",107.25
"1906","2014-07-29",106.25
"1907","2014-07-30",103.25
"1908","2014-07-31",100
"1909","2014-08-01",96.5
"1910","2014-08-04",98
"1911","2014-08-05",94.5
"1912","2014-08-06",96.5
"1913","2014-08-07",96
"1914","2014-08-08",98.75
"1915","2014-08-11",100.5
"1916","2014-08-12",98
"1917","2014-08-13",97.75
"1918","2014-08-14",99.25
"1919","2014-08-15",99.25
"1920","2014-08-18",105.5
"1921","2014-08-19",107
"1922","2014-08-20",108
"1923","2014-08-21",107
"1924","2014-08-22",106.75
"1925","2014-08-25",105.5
"1926","2014-08-26",105.5
"1927","2014-08-27",105.25
"1928","2014-08-28",104.5
"1929","2014-08-29",105
"1930","2014-09-02",107.5
"1931","2014-09-03",105
"1932","2014-09-04",106.25
"1933","2014-09-05",107
"1934","2014-09-08",108.75
"1935","2014-09-09",106
"1936","2014-09-10",105.75
"1937","2014-09-11",105
"1938","2014-09-12",102.25
"1939","2014-09-15",100.25
"1940","2014-09-16",98.75
"1941","2014-09-17",102.5
"1942","2014-09-18",100.5
"1943","2014-09-19",98.5
"1944","2014-09-22",95
"1945","2014-09-23",95.5
"1946","2014-09-24",95
"1947","2014-09-25",95
"1948","2014-09-26",96.75
"1949","2014-09-29",95.5
"1950","2014-09-30",91.75
"1951","2014-10-01",90
"1952","2014-10-02",92.25
"1953","2014-10-03",94.5
"1954","2014-10-06",92.5
"1955","2014-10-07",90.25
"1956","2014-10-08",89.5
"1957","2014-10-09",87.25
"1958","2014-10-10",82.5
"1959","2014-10-13",77.5
"1960","2014-10-14",82
"1961","2014-10-15",85.75
"1962","2014-10-16",87.5
"1963","2014-10-17",92.75
"1964","2014-10-20",94.5
"1965","2014-10-21",95.25
"1966","2014-10-22",95
"1967","2014-10-23",95
"1968","2014-10-24",96.5
"1969","2014-10-27",94.75
"1970","2014-10-28",96.75
"1971","2014-10-29",94.75
"1972","2014-10-30",94.5
"1973","2014-10-31",94
"1974","2014-11-03",95.25
"1975","2014-11-04",94
"1976","2014-11-05",92.5
"1977","2014-11-06",93.5
"1978","2014-11-07",94.25
"1979","2014-11-10",98.75
"1980","2014-11-11",105.5
"1981","2014-11-12",103.75
"1982","2014-11-13",103.75
"1983","2014-11-14",104.25
"1984","2014-11-17",103.75
"1985","2014-11-18",102.75
"1986","2014-11-19",103.25
"1987","2014-11-20",106.5
"1988","2014-11-21",106.5
"1989","2014-11-24",108
"1990","2014-11-25",107.75
"1991","2014-11-26",109.5
"1992","2014-11-28",107.5
"1993","2014-12-01",102.75
"1994","2014-12-02",103.25
"1995","2014-12-03",102
"1996","2014-12-04",99.75
"1997","2014-12-05",102
"1998","2014-12-08",97.5
"1999","2014-12-09",97.5
"2000","2014-12-10",102.75
