"","date","MFH"
"997","2019-03-22",3.474
"998","2019-03-25",3.1
"999","2019-03-26",3.06
"1000","2019-03-27",2.84
"1001","2019-03-28",3.66
"1002","2019-03-29",3.32
"1003","2019-04-01",3.94
"1004","2019-04-02",3.52
"1005","2019-04-03",3.76
"1006","2019-04-04",3.834
"1007","2019-04-05",4.26
"1008","2019-04-08",3.78
"1009","2019-04-09",3.8
"1010","2019-04-10",3.68
"1011","2019-04-11",3.724
"1012","2019-04-12",3.66
"1013","2019-04-15",3.76
"1014","2019-04-16",3.6
"1015","2019-04-17",3.52
"1016","2019-04-18",3.44
"1017","2019-04-22",3.3
"1018","2019-04-23",3.54
"1019","2019-04-24",3.5
"1020","2019-04-25",3.4
"1021","2019-04-26",3.34
"1022","2019-04-29",3.34
"1023","2019-04-30",3.36
"1024","2019-05-01",3.34
"1025","2019-05-02",3.24
"1026","2019-05-03",3.28
"1027","2019-05-06",3.22
"1028","2019-05-07",3.08
"1029","2019-05-08",3.12
"1030","2019-05-09",3.14
"1031","2019-05-10",2.96
"1032","2019-05-13",2.56
"1033","2019-05-14",2.44
"1034","2019-05-15",2.58
"1035","2019-05-16",2.48
"1036","2019-05-17",2.54
"1037","2019-05-20",2.44
"1038","2019-05-21",3.9
"1039","2019-05-22",3.04
"1040","2019-05-23",2.64
"1041","2019-05-24",2.54
"1042","2019-05-28",2.44
"1043","2019-05-29",2.2
"1044","2019-05-30",2.42
"1045","2019-05-31",2.36
"1046","2019-06-03",2.2
"1047","2019-06-04",2.38
"1048","2019-06-05",2.26
"1049","2019-06-06",2.24
"1050","2019-06-07",2.5
"1051","2019-06-10",2.42
"1052","2019-06-11",2.34
"1053","2019-06-12",2.46
"1054","2019-06-13",2.38
"1055","2019-06-14",2.38
"1056","2019-06-17",2.38
"1057","2019-06-18",2.5
"1058","2019-06-19",2.552
"1059","2019-06-20",2.68
"1060","2019-06-21",2.58
"1061","2019-06-24",2.66
"1062","2019-06-25",2.58
"1063","2019-06-26",2.66
"1064","2019-06-27",2.78
"1065","2019-06-28",2.84
"1066","2019-07-01",2.746
"1067","2019-07-02",2.5
"1068","2019-07-03",2.494
"1069","2019-07-05",2.44
"1070","2019-07-08",2.656
"1071","2019-07-09",2.56
"1072","2019-07-10",2.4
"1073","2019-07-11",2.454
"1074","2019-07-12",2.5
"1075","2019-07-15",2.4
"1076","2019-07-16",2.52
"1077","2019-07-17",2.46
"1078","2019-07-18",2.58
"1079","2019-07-19",2.52
"1080","2019-07-22",2.6
"1081","2019-07-23",2.48
"1082","2019-07-24",2.5
"1083","2019-07-25",2.448
"1084","2019-07-26",2.4
"1085","2019-07-29",2.32
"1086","2019-07-30",2.36
"1087","2019-07-31",2.2
"1088","2019-08-01",2.3
"1089","2019-08-02",2.18
"1090","2019-08-05",2.15
"1091","2019-08-06",2.04
"1092","2019-08-07",2.1
"1093","2019-08-08",2.22
"1094","2019-08-09",2.2
"1095","2019-08-12",2.16
"1096","2019-08-13",2.34
"1097","2019-08-14",2.26
"1098","2019-08-15",2.04
"1099","2019-08-16",2.16
"1100","2019-08-19",2.12
"1101","2019-08-20",2.22
"1102","2019-08-21",2.12
"1103","2019-08-22",2.1
"1104","2019-08-23",2.076
"1105","2019-08-26",2
"1106","2019-08-27",2.04
"1107","2019-08-28",2.02
"1108","2019-08-29",2.04
"1109","2019-08-30",1.82
"1110","2019-09-03",1.8
"1111","2019-09-04",1.98
"1112","2019-09-05",1.92
"1113","2019-09-06",1.96
"1114","2019-09-09",2
"1115","2019-09-10",2.15
"1116","2019-09-11",2.06
"1117","2019-09-12",2.16
"1118","2019-09-13",2.24
"1119","2019-09-16",2.26
"1120","2019-09-17",2.28
"1121","2019-09-18",2.146
"1122","2019-09-19",2
"1123","2019-09-20",2.12
"1124","2019-09-23",2.06
"1125","2019-09-24",2.06
"1126","2019-09-25",2
"1127","2019-09-26",1.92
"1128","2019-09-27",1.78
"1129","2019-09-30",1.9
"1130","2019-10-01",1.84
"1131","2019-10-02",1.86
"1132","2019-10-03",1.998
"1133","2019-10-04",2.02
"1134","2019-10-07",1.92
"1135","2019-10-08",1.9
"1136","2019-10-09",1.92
"1137","2019-10-10",1.94
"1138","2019-10-11",2.02
"1139","2019-10-14",2.06
"1140","2019-10-15",2.38
"1141","2019-10-16",2.44
"1142","2019-10-17",2.34
"1143","2019-10-18",2.4
"1144","2019-10-21",2.396
"1145","2019-10-22",2.34
"1146","2019-10-23",2.478
"1147","2019-10-24",2.41
"1148","2019-10-25",2.38
"1149","2019-10-28",2.54
"1150","2019-10-29",2.56
"1151","2019-10-30",2.38
"1152","2019-10-31",2.22
"1153","2019-11-01",2.26
"1154","2019-11-04",2.24
"1155","2019-11-05",2.16
"1156","2019-11-06",2.42
"1157","2019-11-07",2.34
"1158","2019-11-08",2.216
"1159","2019-11-11",2.196
"1160","2019-11-12",2.08
"1161","2019-11-13",2.08
"1162","2019-11-14",1.962
"1163","2019-11-15",1.98
"1164","2019-11-18",1.852
"1165","2019-11-19",1.922
"1166","2019-11-20",2.004
"1167","2019-11-21",2
"1168","2019-11-22",1.84
"1169","2019-11-25",1.8
"1170","2019-11-26",1.944
"1171","2019-11-27",1.822
"1172","2019-11-29",1.9
"1173","2019-12-02",2
"1174","2019-12-03",1.89
"1175","2019-12-04",1.866
"1176","2019-12-05",1.84
"1177","2019-12-06",1.86
"1178","2019-12-09",1.814
"1179","2019-12-10",1.84
"1180","2019-12-11",1.82
"1181","2019-12-12",2.1
"1182","2019-12-13",2.098
"1183","2019-12-16",2.02
"1184","2019-12-17",1.92
"1185","2019-12-18",1.68
"1186","2019-12-19",1.72
"1187","2019-12-20",1.738
"1188","2019-12-23",1.79
"1189","2019-12-24",1.78
"1190","2019-12-26",1.776
"1191","2019-12-27",1.67
"1192","2019-12-30",1.66
"1193","2019-12-31",1.64
"1194","2020-01-02",1.666
"1195","2020-01-03",1.8
"1196","2020-01-06",1.89
"1197","2020-01-07",1.882
"1198","2020-01-08",1.84
"1199","2020-01-09",2.08
"1200","2020-01-10",2.2
"1201","2020-01-13",2.17
"1202","2020-01-14",2.04
"1203","2020-01-15",2
"1204","2020-01-16",1.96
"1205","2020-01-17",1.94
"1206","2020-01-21",1.86
"1207","2020-01-22",1.89
"1208","2020-01-23",1.9
"1209","2020-01-24",1.92
"1210","2020-01-27",1.836
"1211","2020-01-28",1.912
"1212","2020-01-29",1.9
"1213","2020-01-30",1.85
"1214","2020-01-31",1.848
"1215","2020-02-03",1.86
"1216","2020-02-04",1.75
"1217","2020-02-05",1.82
"1218","2020-02-06",1.7
"1219","2020-02-07",1.664
"1220","2020-02-10",1.7
"1221","2020-02-11",1.7
"1222","2020-02-12",1.76
"1223","2020-02-13",1.694
"1224","2020-02-14",1.66
"1225","2020-02-18",1.6
"1226","2020-02-19",1.7
"1227","2020-02-20",1.7
"1228","2020-02-21",1.66
"1229","2020-02-24",1.546
"1230","2020-02-25",1.52
"1231","2020-02-26",1.46
"1232","2020-02-27",1.466
"1233","2020-02-28",1.42
"1234","2020-03-02",1.68
"1235","2020-03-03",1.53
"1236","2020-03-04",1.5
"1237","2020-03-05",1.55
"1238","2020-03-06",1.62
"1239","2020-03-09",1.84
"1240","2020-03-10",1.78
"1241","2020-03-11",1.56
"1242","2020-03-12",1.5
"1243","2020-03-13",1.66
"1244","2020-03-16",1.22
"1245","2020-03-17",1.44
"1246","2020-03-18",1.2
"1247","2020-03-19",1.28
"1248","2020-03-20",1.28
"1249","2020-03-23",1.32
"1250","2020-03-24",1.354
"1251","2020-03-25",1.242
"1252","2020-03-26",1.266
"1253","2020-03-27",1.32
"1254","2020-03-30",1.32
"1255","2020-03-31",1.156
"1256","2020-04-01",1.14
"1257","2020-04-02",1.116
"1258","2020-04-03",1.1
"1259","2020-04-06",1.1
"1260","2020-04-07",1.12
"1261","2020-04-08",1.052
"1262","2020-04-09",1.08
"1263","2020-04-13",1.1
"1264","2020-04-14",1.1
"1265","2020-04-15",1.07
"1266","2020-04-16",1.26
"1267","2020-04-17",1.166
"1268","2020-04-20",1.26
"1269","2020-04-21",1.212
"1270","2020-04-22",1.24
"1271","2020-04-23",1.194
"1272","2020-04-24",1.27
"1273","2020-04-27",1.35
"1274","2020-04-28",1.292
"1275","2020-04-29",1.27
"1276","2020-04-30",1.2
"1277","2020-05-01",1.2
"1278","2020-05-04",1.194
"1279","2020-05-05",1.194
"1280","2020-05-06",1.13
"1281","2020-05-07",1.148
"1282","2020-05-08",1.234
"1283","2020-05-11",1.248
"1284","2020-05-12",1.2
"1285","2020-05-13",1.2
"1286","2020-05-14",1.2
"1287","2020-05-15",1.354
"1288","2020-05-18",1.406
"1289","2020-05-19",1.93
"1290","2020-05-20",2.02
"1291","2020-05-21",1.79
"1292","2020-05-22",1.69
"1293","2020-05-26",1.71
"1294","2020-05-27",1.619
"1295","2020-05-28",1.53
"1296","2020-05-29",1.59
"1297","2020-06-01",1.56
"1298","2020-06-02",1.65
"1299","2020-06-03",1.63
"1300","2020-06-04",2.18
"1301","2020-06-05",1.96
"1302","2020-06-08",2.01
"1303","2020-06-09",1.97
"1304","2020-06-10",3
"1305","2020-06-11",3.4
"1306","2020-06-12",2.51
"1307","2020-06-15",2.57
"1308","2020-06-16",2.42
"1309","2020-06-17",2.62
"1310","2020-06-18",2.51
"1311","2020-06-19",2.3
"1312","2020-06-22",2.22
"1313","2020-06-23",2.14
"1314","2020-06-24",2.15
"1315","2020-06-25",2.17
"1316","2020-06-26",2.16
"1317","2020-06-29",2.45
"1318","2020-06-30",2.3
"1319","2020-07-01",2.2
"1320","2020-07-02",2.27
"1321","2020-07-06",2.25
"1322","2020-07-07",2.61
"1323","2020-07-08",2.53
"1324","2020-07-09",2.43
"1325","2020-07-10",2.848
"1326","2020-07-13",2.57
"1327","2020-07-14",2.3
"1328","2020-07-15",2.84
"1329","2020-07-16",2.78
"1330","2020-07-17",2.74
"1331","2020-07-20",2.63
"1332","2020-07-21",2.66
"1333","2020-07-22",2.82
"1334","2020-07-23",2.66
"1335","2020-07-24",2.75
"1336","2020-07-27",3.09
"1337","2020-07-28",3.78
"1338","2020-07-29",3.75
"1339","2020-07-30",3.41
"1340","2020-07-31",3.48
"1341","2020-08-03",3.47
"1342","2020-08-04",3.61
"1343","2020-08-05",3.725
"1344","2020-08-06",3.81
"1345","2020-08-07",3.54
"1346","2020-08-10",3.63
"1347","2020-08-11",3.35
"1348","2020-08-12",3.22
"1349","2020-08-13",3.39
"1350","2020-08-14",3.35
"1351","2020-08-17",3.35
"1352","2020-08-18",3.25
"1353","2020-08-19",2.82
"1354","2020-08-20",2.6
"1355","2020-08-21",2.56
"1356","2020-08-24",2.33
"1357","2020-08-25",2.42
"1358","2020-08-26",2.34
"1359","2020-08-27",2.59
"1360","2020-08-28",2.59
"1361","2020-08-31",2.35
"1362","2020-09-01",2.49
"1363","2020-09-02",2.28
"1364","2020-09-03",2.26
"1365","2020-09-04",2.14
"1366","2020-09-08",2.25
"1367","2020-09-09",2.11
"1368","2020-09-10",2.18
"1369","2020-09-11",2.17
"1370","2020-09-14",2.29
"1371","2020-09-15",2.4
"1372","2020-09-16",2.37
"1373","2020-09-17",2.39
"1374","2020-09-18",2.4
"1375","2020-09-21",2.21
"1376","2020-09-22",2.28
"1377","2020-09-23",2.28
"1378","2020-09-24",2.27
"1379","2020-09-25",2.35
"1380","2020-09-28",2.27
"1381","2020-09-29",2.1
"1382","2020-09-30",2.18
"1383","2020-10-01",2.15
"1384","2020-10-02",2.16
"1385","2020-10-05",2.09
"1386","2020-10-06",2.1
"1387","2020-10-07",2.23
"1388","2020-10-08",2.43
"1389","2020-10-09",2.29
"1390","2020-10-12",2.5
"1391","2020-10-13",2.96
"1392","2020-10-14",2.59
"1393","2020-10-15",2.67
"1394","2020-10-16",2.5
"1395","2020-10-19",2.58
"1396","2020-10-20",2.77
"1397","2020-10-21",3.15
"1398","2020-10-22",3.16
"1399","2020-10-23",2.85
"1400","2020-10-26",2.57
"1401","2020-10-27",2.83
"1402","2020-10-28",2.536
"1403","2020-10-29",2.52
"1404","2020-10-30",2.49
"1405","2020-11-02",2.51
"1406","2020-11-03",2.58
"1407","2020-11-04",2.78
"1408","2020-11-05",2.77
"1409","2020-11-06",2.71
"1410","2020-11-09",2.66
"1411","2020-11-10",2.454
"1412","2020-11-11",2.44
"1413","2020-11-12",2.22
"1414","2020-11-13",2.32
"1415","2020-11-16",2.46
"1416","2020-11-17",2.7
"1417","2020-11-18",2.39
"1418","2020-11-19",2.56
"1419","2020-11-20",2.41
"1420","2020-11-23",2.52
"1421","2020-11-24",2.84
"1422","2020-11-25",2.96
"1423","2020-11-27",2.55
