"","date","CTG"
"1000","2010-12-20",11.17
"1001","2010-12-21",11.25
"1002","2010-12-22",11.02
"1003","2010-12-23",10.8
"1004","2010-12-27",11.08
"1005","2010-12-28",11.02
"1006","2010-12-29",10.99
"1007","2010-12-30",10.69
"1008","2010-12-31",10.88
"1009","2011-01-03",10.99
"1010","2011-01-04",11
"1011","2011-01-05",11.22
"1012","2011-01-06",11.35
"1013","2011-01-07",11.65
"1014","2011-01-10",12.01
"1015","2011-01-11",12
"1016","2011-01-12",11.79
"1017","2011-01-13",11.42
"1018","2011-01-14",11.7
"1019","2011-01-18",11.8
"1020","2011-01-19",11.49
"1021","2011-01-20",11.69
"1022","2011-01-21",11.6
"1023","2011-01-24",11.76
"1024","2011-01-25",12.04
"1025","2011-01-26",12.17
"1026","2011-01-27",11.82
"1027","2011-01-28",11.39
"1028","2011-01-31",11.83
"1029","2011-02-01",12.27
"1030","2011-02-02",12.01
"1031","2011-02-03",11.72
"1032","2011-02-04",11.91
"1033","2011-02-07",12.5
"1034","2011-02-08",12.49
"1035","2011-02-09",12.26
"1036","2011-02-10",12.44
"1037","2011-02-11",12.63
"1038","2011-02-14",12.5
"1039","2011-02-15",12.16
"1040","2011-02-16",12.36
"1041","2011-02-17",12.7
"1042","2011-02-18",12.62
"1043","2011-02-22",11.75
"1044","2011-02-23",11.49
"1045","2011-02-24",11.65
"1046","2011-02-25",12.54
"1047","2011-02-28",11.73
"1048","2011-03-01",12.05
"1049","2011-03-02",12.19
"1050","2011-03-03",12.84
"1051","2011-03-04",12.62
"1052","2011-03-07",12.31
"1053","2011-03-08",13
"1054","2011-03-09",13.1
"1055","2011-03-10",12.59
"1056","2011-03-11",12.64
"1057","2011-03-14",12.71
"1058","2011-03-15",12.75
"1059","2011-03-16",12.7
"1060","2011-03-17",12.72
"1061","2011-03-18",12.68
"1062","2011-03-21",12.68
"1063","2011-03-22",12.56
"1064","2011-03-23",12.68
"1065","2011-03-24",12.44
"1066","2011-03-25",12.37
"1067","2011-03-28",12.73
"1068","2011-03-29",12.79
"1069","2011-03-30",13.33
"1070","2011-03-31",13.29
"1071","2011-04-01",13.52
"1072","2011-04-04",13.56
"1073","2011-04-05",13.58
"1074","2011-04-06",13.38
"1075","2011-04-07",13.48
"1076","2011-04-08",13.5
"1077","2011-04-11",13.28
"1078","2011-04-12",13.31
"1079","2011-04-13",13.23
"1080","2011-04-14",13.13
"1081","2011-04-15",13.2
"1082","2011-04-18",12.96
"1083","2011-04-19",13.12
"1084","2011-04-20",13.53
"1085","2011-04-21",13.69
"1086","2011-04-25",14.24
"1087","2011-04-26",14.24
"1088","2011-04-27",13.97
"1089","2011-04-28",14.73
"1090","2011-04-29",14.85
"1091","2011-05-02",14.19
"1092","2011-05-03",13.45
"1093","2011-05-04",13.43
"1094","2011-05-05",12.93
"1095","2011-05-06",12.97
"1096","2011-05-09",13.43
"1097","2011-05-10",13.84
"1098","2011-05-11",13.58
"1099","2011-05-12",13.7
"1100","2011-05-13",13.69
"1101","2011-05-16",13.76
"1102","2011-05-17",13.73
"1103","2011-05-18",13.75
"1104","2011-05-19",13.88
"1105","2011-05-20",13.88
"1106","2011-05-23",13.53
"1107","2011-05-24",12.78
"1108","2011-05-25",12.82
"1109","2011-05-26",12.93
"1110","2011-05-27",12.97
"1111","2011-05-31",13.42
"1112","2011-06-01",12.75
"1113","2011-06-02",12.61
"1114","2011-06-03",12.5
"1115","2011-06-06",12.17
"1116","2011-06-07",12.86
"1117","2011-06-08",12.66
"1118","2011-06-09",12.55
"1119","2011-06-10",11.85
"1120","2011-06-13",11.37
"1121","2011-06-14",11.72
"1122","2011-06-15",11.46
"1123","2011-06-16",11.71
"1124","2011-06-17",11.92
"1125","2011-06-20",12.43
"1126","2011-06-21",12.73
"1127","2011-06-22",11.96
"1128","2011-06-23",12.41
"1129","2011-06-24",13.41
"1130","2011-06-27",13.3
"1131","2011-06-28",13.33
"1132","2011-06-29",13.21
"1133","2011-06-30",13.17
"1134","2011-07-01",12.47
"1135","2011-07-05",12.62
"1136","2011-07-06",12.65
"1137","2011-07-07",12.79
"1138","2011-07-08",12.61
"1139","2011-07-11",12.4
"1140","2011-07-12",12.38
"1141","2011-07-13",13.29
"1142","2011-07-14",13.12
"1143","2011-07-15",13.1
"1144","2011-07-18",13.22
"1145","2011-07-19",13.89
"1146","2011-07-20",13.88
"1147","2011-07-21",13.99
"1148","2011-07-22",14.06
"1149","2011-07-25",13.87
"1150","2011-07-26",11.83
"1151","2011-07-27",12.25
"1152","2011-07-28",12.55
"1153","2011-07-29",12.89
"1154","2011-08-01",12.86
"1155","2011-08-02",12.71
"1156","2011-08-03",13.18
"1157","2011-08-04",12.86
"1158","2011-08-05",12.58
"1159","2011-08-08",11.07
"1160","2011-08-09",12.24
"1161","2011-08-10",11.24
"1162","2011-08-11",12.29
"1163","2011-08-12",11.58
"1164","2011-08-15",11.9
"1165","2011-08-16",11.49
"1166","2011-08-17",11.53
"1167","2011-08-18",10.52
"1168","2011-08-19",10.97
"1169","2011-08-22",10.63
"1170","2011-08-23",11.7
"1171","2011-08-24",11.58
"1172","2011-08-25",10.7
"1173","2011-08-26",11.23
"1174","2011-08-29",11.67
"1175","2011-08-30",11.63
"1176","2011-08-31",11.17
"1177","2011-09-01",10.58
"1178","2011-09-02",10.07
"1179","2011-09-06",9.83
"1180","2011-09-07",11.28
"1181","2011-09-08",10.19
"1182","2011-09-09",10.14
"1183","2011-09-12",10.02
"1184","2011-09-13",10.47
"1185","2011-09-14",10.4
"1186","2011-09-15",10.84
"1187","2011-09-16",11.54
"1188","2011-09-19",11.34
"1189","2011-09-20",10.5
"1190","2011-09-21",9.79
"1191","2011-09-22",10.11
"1192","2011-09-23",10.23
"1193","2011-09-26",10.85
"1194","2011-09-27",11.08
"1195","2011-09-28",10.44
"1196","2011-09-29",11.2
"1197","2011-09-30",11.17
"1198","2011-10-03",10.02
"1199","2011-10-04",11.65
"1200","2011-10-05",11.72
"1201","2011-10-06",11.54
"1202","2011-10-07",11.25
"1203","2011-10-10",11.41
"1204","2011-10-11",11.51
"1205","2011-10-12",11.75
"1206","2011-10-13",11.51
"1207","2011-10-14",11.74
"1208","2011-10-17",11.18
"1209","2011-10-18",11.64
"1210","2011-10-19",10.95
"1211","2011-10-20",10.89
"1212","2011-10-21",11.47
"1213","2011-10-24",12.42
"1214","2011-10-25",11.92
"1215","2011-10-26",12.3
"1216","2011-10-27",13.58
"1217","2011-10-28",13.49
"1218","2011-10-31",12.77
"1219","2011-11-01",11.86
"1220","2011-11-02",12.33
"1221","2011-11-03",13.25
"1222","2011-11-04",12.89
"1223","2011-11-07",12.59
"1224","2011-11-08",12.93
"1225","2011-11-09",12.22
"1226","2011-11-10",12.69
"1227","2011-11-11",13
"1228","2011-11-14",12.47
"1229","2011-11-15",13.05
"1230","2011-11-16",13.31
"1231","2011-11-17",13.01
"1232","2011-11-18",13.5
"1233","2011-11-21",13.01
"1234","2011-11-22",13.03
"1235","2011-11-23",12.02
"1236","2011-11-25",11.41
"1237","2011-11-28",12.32
"1238","2011-11-29",12.04
"1239","2011-11-30",13.04
"1240","2011-12-01",12.83
"1241","2011-12-02",13.22
"1242","2011-12-05",13.54
"1243","2011-12-06",13.7
"1244","2011-12-07",14.04
"1245","2011-12-08",13.28
"1246","2011-12-09",13.58
"1247","2011-12-12",13.22
"1248","2011-12-13",13.01
"1249","2011-12-14",13.31
"1250","2011-12-15",13.6
"1251","2011-12-16",13.51
"1252","2011-12-19",13.34
"1253","2011-12-20",13.83
"1254","2011-12-21",14.12
"1255","2011-12-22",14.27
"1256","2011-12-23",14.16
"1257","2011-12-27",14.37
"1258","2011-12-28",14.11
"1259","2011-12-29",14.17
"1260","2011-12-30",14.08
"1261","2012-01-03",13.65
"1262","2012-01-04",13.6
"1263","2012-01-05",13.6
"1264","2012-01-06",13.61
"1265","2012-01-09",13.57
"1266","2012-01-10",14.1
"1267","2012-01-11",14.26
"1268","2012-01-12",14.39
"1269","2012-01-13",14.06
"1270","2012-01-17",14.08
"1271","2012-01-18",14.46
"1272","2012-01-19",14.46
"1273","2012-01-20",14.88
"1274","2012-01-23",14.88
"1275","2012-01-24",14.6
"1276","2012-01-25",14.55
"1277","2012-01-26",14.24
"1278","2012-01-27",14.04
"1279","2012-01-30",14.02
"1280","2012-01-31",14.44
"1281","2012-02-01",14.82
"1282","2012-02-02",14.6
"1283","2012-02-03",15.25
"1284","2012-02-06",15.22
"1285","2012-02-07",14.81
"1286","2012-02-08",15
"1287","2012-02-09",14.98
"1288","2012-02-10",14.46
"1289","2012-02-13",14.95
"1290","2012-02-14",15.04
"1291","2012-02-15",14.79
"1292","2012-02-16",15
"1293","2012-02-17",14.98
"1294","2012-02-21",14.32
"1295","2012-02-22",14.52
"1296","2012-02-23",14.9
"1297","2012-02-24",15
"1298","2012-02-27",14.6
"1299","2012-02-28",14.94
"1300","2012-02-29",14.71
"1301","2012-03-01",14.81
"1302","2012-03-02",14.1
"1303","2012-03-05",14.43
"1304","2012-03-06",14.28
"1305","2012-03-07",14.08
"1306","2012-03-08",13.98
"1307","2012-03-09",14.88
"1308","2012-03-12",14.93
"1309","2012-03-13",15.01
"1310","2012-03-14",14.81
"1311","2012-03-15",14.78
"1312","2012-03-16",14.84
"1313","2012-03-19",14.96
"1314","2012-03-20",14.88
"1315","2012-03-21",14.81
"1316","2012-03-22",14.84
"1317","2012-03-23",14.85
"1318","2012-03-26",15.11
"1319","2012-03-27",14.99
"1320","2012-03-28",15.03
"1321","2012-03-29",15.22
"1322","2012-03-30",15.32
"1323","2012-04-02",15.49
"1324","2012-04-03",14.74
"1325","2012-04-04",14.73
"1326","2012-04-05",14.7
"1327","2012-04-09",14.2
"1328","2012-04-10",13.67
"1329","2012-04-11",14.63
"1330","2012-04-12",14.79
"1331","2012-04-13",14.66
"1332","2012-04-16",15.03
"1333","2012-04-17",15.11
"1334","2012-04-18",15.08
"1335","2012-04-19",15.01
"1336","2012-04-20",15.17
"1337","2012-04-23",14.83
"1338","2012-04-24",14.56
"1339","2012-04-25",14.72
"1340","2012-04-26",14.77
"1341","2012-04-27",14.75
"1342","2012-04-30",14.42
"1343","2012-05-01",13.72
"1344","2012-05-02",13.77
"1345","2012-05-03",13.46
"1346","2012-05-04",13.46
"1347","2012-05-07",13.56
"1348","2012-05-08",13.75
"1349","2012-05-09",13.6
"1350","2012-05-10",13.12
"1351","2012-05-11",13.47
"1352","2012-05-14",13.37
"1353","2012-05-15",13
"1354","2012-05-16",12.84
"1355","2012-05-17",12.67
"1356","2012-05-18",12.44
"1357","2012-05-21",12.49
"1358","2012-05-22",12.64
"1359","2012-05-23",12.48
"1360","2012-05-24",12.29
"1361","2012-05-25",12.45
"1362","2012-05-29",12.49
"1363","2012-05-30",12.37
"1364","2012-05-31",12.17
"1365","2012-06-01",11.89
"1366","2012-06-04",12.28
"1367","2012-06-05",12.25
"1368","2012-06-06",12.71
"1369","2012-06-07",12.69
"1370","2012-06-08",12.91
"1371","2012-06-11",12.27
"1372","2012-06-12",12.83
"1373","2012-06-13",12.55
"1374","2012-06-14",12.74
"1375","2012-06-15",12.98
"1376","2012-06-18",12.76
"1377","2012-06-19",13.02
"1378","2012-06-20",13.01
"1379","2012-06-21",12.55
"1380","2012-06-22",12.97
"1381","2012-06-25",12.74
"1382","2012-06-26",12.97
"1383","2012-06-27",13.41
"1384","2012-06-28",14.13
"1385","2012-06-29",14.99
"1386","2012-07-02",14.76
"1387","2012-07-03",14.74
"1388","2012-07-05",14.22
"1389","2012-07-06",14
"1390","2012-07-09",14.54
"1391","2012-07-10",14.5
"1392","2012-07-11",14.92
"1393","2012-07-12",14.97
"1394","2012-07-13",15
"1395","2012-07-16",15.02
"1396","2012-07-17",14.91
"1397","2012-07-18",15
"1398","2012-07-19",14.81
"1399","2012-07-20",14.26
"1400","2012-07-23",13.96
"1401","2012-07-24",14.39
"1402","2012-07-25",14.7
"1403","2012-07-26",14.75
"1404","2012-07-27",14.99
"1405","2012-07-30",14.94
"1406","2012-07-31",14.91
"1407","2012-08-01",14.78
"1408","2012-08-02",15.2
"1409","2012-08-03",15.59
"1410","2012-08-06",15.87
"1411","2012-08-07",15.94
"1412","2012-08-08",15.82
"1413","2012-08-09",15.74
"1414","2012-08-10",15.41
"1415","2012-08-13",15.49
"1416","2012-08-14",15.41
"1417","2012-08-15",15.94
"1418","2012-08-16",15.95
"1419","2012-08-17",16.129999
"1420","2012-08-20",16.07
"1421","2012-08-21",16.15
"1422","2012-08-22",16.040001
"1423","2012-08-23",15.43
"1424","2012-08-24",16.02
"1425","2012-08-27",16.15
"1426","2012-08-28",16.07
"1427","2012-08-29",15.98
"1428","2012-08-30",15.93
"1429","2012-08-31",16
"1430","2012-09-04",16.040001
"1431","2012-09-05",15.94
"1432","2012-09-06",16.1
"1433","2012-09-07",15.72
"1434","2012-09-10",15.98
"1435","2012-09-11",15.9
"1436","2012-09-12",15.99
"1437","2012-09-13",16.16
"1438","2012-09-14",16.299999
"1439","2012-09-17",16.290001
"1440","2012-09-18",16.219999
"1441","2012-09-19",16.25
"1442","2012-09-20",16.139999
"1443","2012-09-21",16.09
"1444","2012-09-24",16.1
"1445","2012-09-25",16.08
"1446","2012-09-26",16.08
"1447","2012-09-27",16.299999
"1448","2012-09-28",16.18
"1449","2012-10-01",16.5
"1450","2012-10-02",16.93
"1451","2012-10-03",17
"1452","2012-10-04",17.25
"1453","2012-10-05",17.780001
"1454","2012-10-08",17.76
"1455","2012-10-09",17.700001
"1456","2012-10-10",17.48
"1457","2012-10-11",17.6
"1458","2012-10-12",17.98
"1459","2012-10-15",18.35
"1460","2012-10-16",18.25
"1461","2012-10-17",18.040001
"1462","2012-10-18",17.620001
"1463","2012-10-19",16.93
"1464","2012-10-22",16.93
"1465","2012-10-23",18.059999
"1466","2012-10-24",18.469999
"1467","2012-10-25",17.790001
"1468","2012-10-26",18.459999
"1469","2012-10-31",18.65
"1470","2012-11-01",18.59
"1471","2012-11-02",18.41
"1472","2012-11-05",18.77
"1473","2012-11-06",19.02
"1474","2012-11-07",18.58
"1475","2012-11-08",17.809999
"1476","2012-11-09",18.370001
"1477","2012-11-12",18.639999
"1478","2012-11-13",18.82
"1479","2012-11-14",18.049999
"1480","2012-11-15",17.110001
"1481","2012-11-16",17.41
"1482","2012-11-19",17.85
"1483","2012-11-20",17.719999
"1484","2012-11-21",17.77
"1485","2012-11-23",17.84
"1486","2012-11-26",17.700001
"1487","2012-11-27",18.200001
"1488","2012-11-28",18.23
"1489","2012-11-29",18.35
"1490","2012-11-30",18.24
"1491","2012-12-03",18.32
"1492","2012-12-04",18.74
"1493","2012-12-05",18.25
"1494","2012-12-06",18.15
"1495","2012-12-07",18.190001
"1496","2012-12-10",17.85
"1497","2012-12-11",18.360001
"1498","2012-12-12",18.07
"1499","2012-12-13",17.85
"1500","2012-12-14",17.799999
"1501","2012-12-17",18.469999
"1502","2012-12-18",18.52
"1503","2012-12-19",18.49
"1504","2012-12-20",18.24
"1505","2012-12-21",17.92
"1506","2012-12-24",17.92
"1507","2012-12-26",17.629999
"1508","2012-12-27",17.959999
"1509","2012-12-28",17.959999
"1510","2012-12-31",18.23
"1511","2013-01-02",19.120001
"1512","2013-01-03",19.049999
"1513","2013-01-04",18.700001
"1514","2013-01-07",18.49
"1515","2013-01-08",18.530001
"1516","2013-01-09",18.48
"1517","2013-01-10",18.809999
"1518","2013-01-11",18.549999
"1519","2013-01-14",18.57
"1520","2013-01-15",18.610001
"1521","2013-01-16",18.559999
"1522","2013-01-17",18.77
"1523","2013-01-18",18.809999
"1524","2013-01-22",18.809999
"1525","2013-01-23",18.57
"1526","2013-01-24",18.780001
"1527","2013-01-25",19.09
"1528","2013-01-28",19.34
"1529","2013-01-29",19.32
"1530","2013-01-30",19.16
"1531","2013-01-31",19.139999
"1532","2013-02-01",19.440001
"1533","2013-02-04",20.139999
"1534","2013-02-05",20.440001
"1535","2013-02-06",20.84
"1536","2013-02-07",20.700001
"1537","2013-02-08",20.719999
"1538","2013-02-11",21.110001
"1539","2013-02-12",20.68
"1540","2013-02-13",20.309999
"1541","2013-02-14",20.48
"1542","2013-02-15",20.360001
"1543","2013-02-19",20.219999
"1544","2013-02-20",20.41
"1545","2013-02-21",20.15
"1546","2013-02-22",20.620001
"1547","2013-02-25",20.299999
"1548","2013-02-26",19.76
"1549","2013-02-27",20.17
"1550","2013-02-28",19.9
"1551","2013-03-01",20.42
"1552","2013-03-04",20.5
"1553","2013-03-05",21.5
"1554","2013-03-06",21.469999
"1555","2013-03-07",21.51
"1556","2013-03-08",21.57
"1557","2013-03-11",21.209999
"1558","2013-03-12",21.370001
"1559","2013-03-13",21.26
"1560","2013-03-14",21.26
"1561","2013-03-15",21.790001
"1562","2013-03-18",22.66
"1563","2013-03-19",21.549999
"1564","2013-03-20",21.99
"1565","2013-03-21",21.65
"1566","2013-03-22",21.43
"1567","2013-03-25",21.25
"1568","2013-03-26",21.299999
"1569","2013-03-27",21.16
"1570","2013-03-28",21.389999
"1571","2013-04-01",20.940001
"1572","2013-04-02",20.74
"1573","2013-04-03",20.91
"1574","2013-04-04",21
"1575","2013-04-05",20.950001
"1576","2013-04-08",20.629999
"1577","2013-04-09",20.549999
"1578","2013-04-10",20.84
"1579","2013-04-11",21.02
"1580","2013-04-12",20.77
"1581","2013-04-15",20.6
"1582","2013-04-16",21.059999
"1583","2013-04-17",20.5
"1584","2013-04-18",19.940001
"1585","2013-04-19",20.030001
"1586","2013-04-22",19.41
"1587","2013-04-23",19.790001
"1588","2013-04-24",19.15
"1589","2013-04-25",19.459999
"1590","2013-04-26",19.92
"1591","2013-04-29",20.129999
"1592","2013-04-30",20.52
"1593","2013-05-01",20.27
"1594","2013-05-02",20.209999
"1595","2013-05-03",20.82
"1596","2013-05-06",20.73
"1597","2013-05-07",21.27
"1598","2013-05-08",21.41
"1599","2013-05-09",21.6
"1600","2013-05-10",21.9
"1601","2013-05-13",21.99
"1602","2013-05-14",21.84
"1603","2013-05-15",21.85
"1604","2013-05-16",22.059999
"1605","2013-05-17",22.18
"1606","2013-05-20",22.24
"1607","2013-05-21",22.200001
"1608","2013-05-22",22.24
"1609","2013-05-23",22.190001
"1610","2013-05-24",22.719999
"1611","2013-05-28",22.959999
"1612","2013-05-29",22.9
"1613","2013-05-30",22.68
"1614","2013-05-31",22.32
"1615","2013-06-03",23.360001
"1616","2013-06-04",22.700001
"1617","2013-06-05",23.01
"1618","2013-06-06",24.040001
"1619","2013-06-07",24.27
"1620","2013-06-10",24.040001
"1621","2013-06-11",23.450001
"1622","2013-06-12",23.559999
"1623","2013-06-13",23.610001
"1624","2013-06-14",23.41
"1625","2013-06-17",23.799999
"1626","2013-06-18",23.92
"1627","2013-06-19",23.549999
"1628","2013-06-20",22.91
"1629","2013-06-21",22.379999
"1630","2013-06-24",22.09
"1631","2013-06-25",21.700001
"1632","2013-06-26",22.059999
"1633","2013-06-27",22.799999
"1634","2013-06-28",22.969999
"1635","2013-07-01",23.34
"1636","2013-07-02",23.860001
"1637","2013-07-03",23.5
"1638","2013-07-05",24.08
"1639","2013-07-08",24.5
"1640","2013-07-09",24.059999
"1641","2013-07-10",24.02
"1642","2013-07-11",24.49
"1643","2013-07-12",24.940001
"1644","2013-07-15",25.709999
"1645","2013-07-16",25.49
"1646","2013-07-17",25.49
"1647","2013-07-18",25.08
"1648","2013-07-19",24.67
"1649","2013-07-22",23.940001
"1650","2013-07-23",18.17
"1651","2013-07-24",18.58
"1652","2013-07-25",19.02
"1653","2013-07-26",18.77
"1654","2013-07-29",18.41
"1655","2013-07-30",18.52
"1656","2013-07-31",18.6
"1657","2013-08-01",18.76
"1658","2013-08-02",18.93
"1659","2013-08-05",18.959999
"1660","2013-08-06",18.809999
"1661","2013-08-07",18.93
"1662","2013-08-08",18.67
"1663","2013-08-09",18.66
"1664","2013-08-12",18.690001
"1665","2013-08-13",18.389999
"1666","2013-08-14",18.35
"1667","2013-08-15",18.209999
"1668","2013-08-16",18.469999
"1669","2013-08-19",18.42
"1670","2013-08-20",18.4
"1671","2013-08-21",18.16
"1672","2013-08-22",18.66
"1673","2013-08-23",18.620001
"1674","2013-08-26",18.299999
"1675","2013-08-27",17.82
"1676","2013-08-28",17.889999
"1677","2013-08-29",18.09
"1678","2013-08-30",17.879999
"1679","2013-09-03",17.799999
"1680","2013-09-04",17.84
"1681","2013-09-05",17.76
"1682","2013-09-06",17.870001
"1683","2013-09-09",17.76
"1684","2013-09-10",17.85
"1685","2013-09-11",18.049999
"1686","2013-09-12",17.84
"1687","2013-09-13",17.790001
"1688","2013-09-16",17.719999
"1689","2013-09-17",17.969999
"1690","2013-09-18",17.93
"1691","2013-09-19",17.780001
"1692","2013-09-20",17.9
"1693","2013-09-23",17.52
"1694","2013-09-24",17.690001
"1695","2013-09-25",17.27
"1696","2013-09-26",16.75
"1697","2013-09-27",16.43
"1698","2013-09-30",16.16
"1699","2013-10-01",17.9
"1700","2013-10-02",17.379999
"1701","2013-10-03",17.889999
"1702","2013-10-04",17.709999
"1703","2013-10-07",17.540001
"1704","2013-10-08",17.27
"1705","2013-10-09",16.99
"1706","2013-10-10",17.690001
"1707","2013-10-11",17.9
"1708","2013-10-14",18
"1709","2013-10-15",17.99
"1710","2013-10-16",18
"1711","2013-10-17",18
"1712","2013-10-18",18.01
"1713","2013-10-21",18.08
"1714","2013-10-22",17.57
"1715","2013-10-23",17.58
"1716","2013-10-24",17.51
"1717","2013-10-25",17.540001
"1718","2013-10-28",17.59
"1719","2013-10-29",17.5
"1720","2013-10-30",16.690001
"1721","2013-10-31",17.23
"1722","2013-11-01",17.110001
"1723","2013-11-04",17.01
"1724","2013-11-05",17.27
"1725","2013-11-06",17
"1726","2013-11-07",16.940001
"1727","2013-11-08",17.23
"1728","2013-11-11",17.15
"1729","2013-11-12",17.049999
"1730","2013-11-13",17.24
"1731","2013-11-14",17.17
"1732","2013-11-15",17.51
"1733","2013-11-18",17.969999
"1734","2013-11-19",18.17
"1735","2013-11-20",18.209999
"1736","2013-11-21",18.799999
"1737","2013-11-22",18.76
"1738","2013-11-25",18.790001
"1739","2013-11-26",19
"1740","2013-11-27",19.07
"1741","2013-11-29",19.040001
"1742","2013-12-02",18.190001
"1743","2013-12-03",18.459999
"1744","2013-12-04",18.51
"1745","2013-12-05",18.58
"1746","2013-12-06",18.709999
"1747","2013-12-09",18.1
"1748","2013-12-10",17.969999
"1749","2013-12-11",17.889999
"1750","2013-12-12",17.950001
"1751","2013-12-13",18.09
"1752","2013-12-16",17.93
"1753","2013-12-17",18.129999
"1754","2013-12-18",18.15
"1755","2013-12-19",17.92
"1756","2013-12-20",18.379999
"1757","2013-12-23",18.33
"1758","2013-12-24",18.530001
"1759","2013-12-26",18.709999
"1760","2013-12-27",18.950001
"1761","2013-12-30",19
"1762","2013-12-31",18.83
"1763","2014-01-02",18.26
"1764","2014-01-03",18.08
"1765","2014-01-06",18.07
"1766","2014-01-07",18
"1767","2014-01-08",17.91
"1768","2014-01-09",17.700001
"1769","2014-01-10",17.969999
"1770","2014-01-13",17.82
"1771","2014-01-14",18.08
"1772","2014-01-15",18.58
"1773","2014-01-16",18.32
"1774","2014-01-17",18.120001
"1775","2014-01-21",17.85
"1776","2014-01-22",17.9
"1777","2014-01-23",17.67
"1778","2014-01-24",17.370001
"1779","2014-01-27",16.719999
"1780","2014-01-28",16.57
"1781","2014-01-29",16.35
"1782","2014-01-30",16.530001
"1783","2014-01-31",16.16
"1784","2014-02-03",15.64
"1785","2014-02-04",15.77
"1786","2014-02-05",15.67
"1787","2014-02-06",15.85
"1788","2014-02-07",15.84
"1789","2014-02-10",16.139999
"1790","2014-02-11",16.35
"1791","2014-02-12",16.01
"1792","2014-02-13",16.309999
"1793","2014-02-14",16.790001
"1794","2014-02-18",17.18
"1795","2014-02-19",16.93
"1796","2014-02-20",16.52
"1797","2014-02-21",15.99
"1798","2014-02-24",15.97
"1799","2014-02-25",15.5
"1800","2014-02-26",15.69
"1801","2014-02-27",15.62
"1802","2014-02-28",16.25
"1803","2014-03-03",16.219999
"1804","2014-03-04",17.370001
"1805","2014-03-05",17.549999
"1806","2014-03-06",17.82
"1807","2014-03-07",17.83
"1808","2014-03-10",16.950001
"1809","2014-03-11",16.379999
"1810","2014-03-12",16.58
"1811","2014-03-13",16.549999
"1812","2014-03-14",16.809999
"1813","2014-03-17",16.83
"1814","2014-03-18",17.02
"1815","2014-03-19",16.68
"1816","2014-03-20",16.559999
"1817","2014-03-21",16.48
"1818","2014-03-24",16.780001
"1819","2014-03-25",17.059999
"1820","2014-03-26",16.5
"1821","2014-03-27",16.530001
"1822","2014-03-28",16.51
"1823","2014-03-31",16.99
"1824","2014-04-01",17.09
"1825","2014-04-02",17.08
"1826","2014-04-03",16.889999
"1827","2014-04-04",16.709999
"1828","2014-04-07",16.59
"1829","2014-04-08",16.85
"1830","2014-04-09",16.9
"1831","2014-04-10",16.379999
"1832","2014-04-11",16.629999
"1833","2014-04-14",17.01
"1834","2014-04-15",16.860001
"1835","2014-04-16",16.77
"1836","2014-04-17",16.809999
"1837","2014-04-21",16.290001
"1838","2014-04-22",16.77
"1839","2014-04-23",16.6
"1840","2014-04-24",15.92
"1841","2014-04-25",16.209999
"1842","2014-04-28",16.049999
"1843","2014-04-29",15.93
"1844","2014-04-30",15.81
"1845","2014-05-01",15.57
"1846","2014-05-02",15.53
"1847","2014-05-05",15.51
"1848","2014-05-06",15
"1849","2014-05-07",15.42
"1850","2014-05-08",15.25
"1851","2014-05-09",15.25
"1852","2014-05-12",15.34
"1853","2014-05-13",15.5
"1854","2014-05-14",15.18
"1855","2014-05-15",15.34
"1856","2014-05-16",15.37
"1857","2014-05-19",15.5
"1858","2014-05-20",15.31
"1859","2014-05-21",15.31
"1860","2014-05-22",15.34
"1861","2014-05-23",15.58
"1862","2014-05-27",16.18
"1863","2014-05-28",15.63
"1864","2014-05-29",15.65
"1865","2014-05-30",15.52
"1866","2014-06-02",15.21
"1867","2014-06-03",14.75
"1868","2014-06-04",14.72
"1869","2014-06-05",14.94
"1870","2014-06-06",14.96
"1871","2014-06-09",15.83
"1872","2014-06-10",15.58
"1873","2014-06-11",15.12
"1874","2014-06-12",14.83
"1875","2014-06-13",14.86
"1876","2014-06-16",14.79
"1877","2014-06-17",14.91
"1878","2014-06-18",15.18
"1879","2014-06-19",15.18
"1880","2014-06-20",15.62
"1881","2014-06-23",15
"1882","2014-06-24",14.92
"1883","2014-06-25",15.19
"1884","2014-06-26",15.45
"1885","2014-06-27",16.49
"1886","2014-06-30",16.459999
"1887","2014-07-01",16.780001
"1888","2014-07-02",16.49
"1889","2014-07-03",16.5
"1890","2014-07-07",16.18
"1891","2014-07-08",16.23
"1892","2014-07-09",16.030001
"1893","2014-07-10",15.68
"1894","2014-07-11",15.37
"1895","2014-07-14",15.4
"1896","2014-07-15",15.01
"1897","2014-07-16",15.1
"1898","2014-07-17",15.07
"1899","2014-07-18",15.18
"1900","2014-07-21",15.03
"1901","2014-07-22",14.81
"1902","2014-07-23",14.98
"1903","2014-07-24",14.9
"1904","2014-07-25",14.71
"1905","2014-07-28",14.79
"1906","2014-07-29",14.76
"1907","2014-07-30",14.78
"1908","2014-07-31",14.32
"1909","2014-08-01",14.22
"1910","2014-08-04",14.42
"1911","2014-08-05",14.02
"1912","2014-08-06",14.2
"1913","2014-08-07",14.02
"1914","2014-08-08",14.05
"1915","2014-08-11",14.01
"1916","2014-08-12",13.97
"1917","2014-08-13",13.99
"1918","2014-08-14",14.04
"1919","2014-08-15",13.92
"1920","2014-08-18",14
"1921","2014-08-19",13.86
"1922","2014-08-20",13.49
"1923","2014-08-21",13.19
