"","date","PCOM"
"990","2015-01-16",11
"991","2015-01-20",10.97
"992","2015-01-21",10.67
"993","2015-01-22",11
"994","2015-01-23",11.56
"995","2015-01-26",11.69
"996","2015-01-27",11.93
"997","2015-01-28",11.73
"998","2015-01-29",11.57
"999","2015-01-30",10.73
"1000","2015-02-02",10.08
"1001","2015-02-03",9.36
"1002","2015-02-04",9.96
"1003","2015-02-05",10.49
"1004","2015-02-06",11.76
"1005","2015-02-09",11.53
"1006","2015-02-10",11.3
"1007","2015-02-11",11.78
"1008","2015-02-12",11.86
"1009","2015-02-13",11.68
"1010","2015-02-17",11.48
"1011","2015-02-18",11.65
"1012","2015-02-19",11.5
"1013","2015-02-20",10.59
"1014","2015-02-23",10.51
"1015","2015-02-24",10.16
"1016","2015-02-25",10.06
"1017","2015-02-26",10.09
"1018","2015-02-27",9.74
"1019","2015-03-02",9.9
"1020","2015-03-03",9.55
"1021","2015-03-04",9.98
"1022","2015-03-05",10.21
"1023","2015-03-06",10.18
"1024","2015-03-09",10.01
"1025","2015-03-10",9.77
"1026","2015-03-11",9.55
"1027","2015-03-12",9.57
"1028","2015-03-13",9.59
"1029","2015-03-16",9.39
"1030","2015-03-17",9.39
"1031","2015-03-18",10.05
"1032","2015-03-19",9.46
"1033","2015-03-20",9.5
"1034","2015-03-23",9.75
"1035","2015-03-24",9.87
"1036","2015-03-25",10.15
"1037","2015-03-26",10.37
"1038","2015-03-27",10.02
"1039","2015-03-30",9.94
"1040","2015-03-31",10.13
"1041","2015-04-01",10.2
"1042","2015-04-02",10.61
"1043","2015-04-06",10.81
"1044","2015-04-07",11.04
"1045","2015-04-08",11.17
"1046","2015-04-09",10.97
"1047","2015-04-10",11.25
"1048","2015-04-13",11.26
"1049","2015-04-14",11.62
"1050","2015-04-15",12.31
"1051","2015-04-16",12.81
"1052","2015-04-17",13.01
"1053","2015-04-20",13.11
"1054","2015-04-21",12.46
"1055","2015-04-22",12.39
"1056","2015-04-23",12.56
"1057","2015-04-24",12.15
"1058","2015-04-27",11.99
"1059","2015-04-28",11.99
"1060","2015-04-29",11.94
"1061","2015-04-30",11.38
"1062","2015-05-01",11.56
"1063","2015-05-04",11.91
"1064","2015-05-05",11.92
"1065","2015-05-06",11.55
"1066","2015-05-07",11.75
"1067","2015-05-08",11.75
"1068","2015-05-11",11.57
"1069","2015-05-12",11.5
"1070","2015-05-13",11.51
"1071","2015-05-14",11.73
"1072","2015-05-15",11.79
"1073","2015-05-18",11.84
"1074","2015-05-19",11.92
"1075","2015-05-20",12.27
"1076","2015-05-21",12.21
"1077","2015-05-22",13.01
"1078","2015-05-26",13.67
"1079","2015-05-27",14.22
"1080","2015-05-28",14.32
"1081","2015-05-29",14.34
"1082","2015-06-01",14.4
"1083","2015-06-02",14.43
"1084","2015-06-03",14.43
"1085","2015-06-04",13.51
"1086","2015-06-05",12.96
"1087","2015-06-08",12.5
"1088","2015-06-09",13.48
"1089","2015-06-10",13.42
"1090","2015-06-11",13.38
"1091","2015-06-12",13.32
"1092","2015-06-15",13.02
"1093","2015-06-16",12.86
"1094","2015-06-17",12.52
"1095","2015-06-18",12.5
"1096","2015-06-19",12.66
"1097","2015-06-22",12.81
"1098","2015-06-23",12.61
"1099","2015-06-24",12.18
"1100","2015-06-25",12.16
"1101","2015-06-26",12.65
"1102","2015-06-29",12.22
"1103","2015-06-30",12.43
"1104","2015-07-01",11.86
"1105","2015-07-02",11.64
"1106","2015-07-06",11.55
"1107","2015-07-07",10.98
"1108","2015-07-08",10.6
"1109","2015-07-09",10.96
"1110","2015-07-10",10.89
"1111","2015-07-13",10.6
"1112","2015-07-14",10.59
"1113","2015-07-15",10.42
"1114","2015-07-16",10.46
"1115","2015-07-17",10.81
"1116","2015-07-20",10.37
"1117","2015-07-21",10.38
"1118","2015-07-22",10.09
"1119","2015-07-23",9.79
"1120","2015-07-24",9.53
"1121","2015-07-27",9.36
"1122","2015-07-28",10.3
"1123","2015-07-29",11.21
"1124","2015-07-30",11.05
"1125","2015-07-31",11.35
"1126","2015-08-03",11.11
"1127","2015-08-04",11.18
"1128","2015-08-05",10.28
"1129","2015-08-06",10.14
"1130","2015-08-07",10.16
"1131","2015-08-10",10.08
"1132","2015-08-11",9.61
"1133","2015-08-12",9.84
"1134","2015-08-13",9.57
"1135","2015-08-14",9.82
"1136","2015-08-17",9.93
"1137","2015-08-18",9.87
"1138","2015-08-19",9.89
"1139","2015-08-20",9.53
"1140","2015-08-21",9.57
"1141","2015-08-24",9.36
"1142","2015-08-25",9.31
"1143","2015-08-26",8.95
"1144","2015-08-27",8.99
"1145","2015-08-28",9.05
"1146","2015-08-31",9.1
"1147","2015-09-01",9.45
"1148","2015-09-02",10.13
"1149","2015-09-03",10.11
"1150","2015-09-04",10.06
"1151","2015-09-08",10.07
"1152","2015-09-09",9.89
"1153","2015-09-10",9.95
"1154","2015-09-11",9.94
"1155","2015-09-14",10.56
"1156","2015-09-15",11.78
"1157","2015-09-16",11.79
"1158","2015-09-17",11.64
"1159","2015-09-18",11.75
"1160","2015-09-21",11.66
"1161","2015-09-22",11.76
"1162","2015-09-23",11.83
"1163","2015-09-24",11.55
"1164","2015-09-25",11.13
"1165","2015-09-28",11.12
"1166","2015-09-29",10.76
"1167","2015-09-30",10.86
"1168","2015-10-01",10.83
"1169","2015-10-02",10.76
"1170","2015-10-05",11.26
"1171","2015-10-06",10.95
"1172","2015-10-07",11.04
"1173","2015-10-08",10.86
"1174","2015-10-09",10.9
"1175","2015-10-12",10.92
"1176","2015-10-13",11.03
"1177","2015-10-14",11.01
"1178","2015-10-15",10.97
"1179","2015-10-16",10.75
"1180","2015-10-19",10.78
"1181","2015-10-20",10.77
"1182","2015-10-21",10.65
"1183","2015-10-22",10.28
"1184","2015-10-23",10.21
"1185","2015-10-26",9.88
"1186","2015-10-27",9.67
"1187","2015-10-28",9.84
"1188","2015-10-29",9.77
"1189","2015-10-30",10.44
"1190","2015-11-02",10.72
"1191","2015-11-03",10.88
"1192","2015-11-04",10.33
"1193","2015-11-05",10.19
"1194","2015-11-06",10
"1195","2015-11-09",9.98
"1196","2015-11-10",9.83
"1197","2015-11-11",9.74
"1198","2015-11-12",9.54
"1199","2015-11-13",8.8
"1200","2015-11-16",8.66
"1201","2015-11-17",8.96
"1202","2015-11-18",9.2
"1203","2015-11-19",9.19
"1204","2015-11-20",9.16
"1205","2015-11-23",9.84
"1206","2015-11-24",10.2
"1207","2015-11-25",10.32
"1208","2015-11-27",10.27
"1209","2015-11-30",10.57
"1210","2015-12-01",10.66
"1211","2015-12-02",10.42
"1212","2015-12-03",10.8
"1213","2015-12-04",11
"1214","2015-12-07",10.73
"1215","2015-12-08",10.14
"1216","2015-12-09",10.02
"1217","2015-12-10",9.98
"1218","2015-12-11",9.5
"1219","2015-12-14",9.4
"1220","2015-12-15",8.99
"1221","2015-12-16",8.99
"1222","2015-12-17",8.8
"1223","2015-12-18",9.1
"1224","2015-12-21",9.26
"1225","2015-12-22",9.27
"1226","2015-12-23",9.22
"1227","2015-12-24",9.02
"1228","2015-12-28",9.15
"1229","2015-12-29",9.2
"1230","2015-12-30",9.68
"1231","2015-12-31",9.59
"1232","2016-01-04",9.26
"1233","2016-01-05",9.2
"1234","2016-01-06",9.16
"1235","2016-01-07",8.76
"1236","2016-01-08",8.45
"1237","2016-01-11",8.24
"1238","2016-01-12",8.29
"1239","2016-01-13",8.07
"1240","2016-01-14",7.87
"1241","2016-01-15",7.79
"1242","2016-01-19",7.55
"1243","2016-01-20",7.67
"1244","2016-01-21",7.84
"1245","2016-01-22",7.6
"1246","2016-01-25",7.44
"1247","2016-01-26",7.18
"1248","2016-01-27",7.17
"1249","2016-01-28",7.26
"1250","2016-01-29",7.76
"1251","2016-02-01",7.7
"1252","2016-02-02",7.3
"1253","2016-02-03",7.41
"1254","2016-02-04",7.44
"1255","2016-02-05",7.27
"1256","2016-02-08",7.31
"1257","2016-02-09",7.28
"1258","2016-02-10",7.18
"1259","2016-02-11",7.05
"1260","2016-02-12",6.99
"1261","2016-02-16",6.96
"1262","2016-02-17",6.88
"1263","2016-02-18",6.99
"1264","2016-02-19",7.17
"1265","2016-02-22",7.11
"1266","2016-02-23",6.78
"1267","2016-02-24",6.89
"1268","2016-02-25",6.99
"1269","2016-02-26",7.14
"1270","2016-02-29",7.5
"1271","2016-03-01",7.74
"1272","2016-03-02",8.32
"1273","2016-03-03",7.43
"1274","2016-03-04",7.26
"1275","2016-03-07",7.1
"1276","2016-03-08",7.38
"1277","2016-03-09",7.35
"1278","2016-03-10",7.15
"1279","2016-03-11",7.17
"1280","2016-03-14",7.29
"1281","2016-03-15",7.22
"1282","2016-03-16",7.22
"1283","2016-03-17",7.21
"1284","2016-03-18",7.32
"1285","2016-03-21",7.64
"1286","2016-03-22",7.79
"1287","2016-03-23",7.57
"1288","2016-03-24",8.22
"1289","2016-03-28",8.37
"1290","2016-03-29",8.59
"1291","2016-03-30",8.65
"1292","2016-03-31",8.71
"1293","2016-04-01",8.58
"1294","2016-04-04",9.01
"1295","2016-04-05",9.17
"1296","2016-04-06",9.5
"1297","2016-04-07",9.16
"1298","2016-04-08",9.09
"1299","2016-04-11",9
"1300","2016-04-12",9.13
"1301","2016-04-13",8.98
"1302","2016-04-14",8.92
"1303","2016-04-15",8.94
"1304","2016-04-18",9.02
"1305","2016-04-19",9.15
"1306","2016-04-20",8.9
"1307","2016-04-21",9.01
"1308","2016-04-22",9.03
"1309","2016-04-25",9.06
"1310","2016-04-26",9.68
"1311","2016-04-27",9.51
"1312","2016-04-28",9.75
"1313","2016-04-29",9.76
"1314","2016-05-02",9.93
"1315","2016-05-03",9.23
"1316","2016-05-04",9.06
"1317","2016-05-05",9.14
"1318","2016-05-06",9.47
"1319","2016-05-09",9.7
"1320","2016-05-10",9.5
"1321","2016-05-11",9.43
"1322","2016-05-12",8.94
"1323","2016-05-13",9.01
"1324","2016-05-16",9.09
"1325","2016-05-17",8.91
"1326","2016-05-18",8.73
"1327","2016-05-19",8.89
"1328","2016-05-20",9.2
"1329","2016-05-23",9.14
"1330","2016-05-24",9.25
"1331","2016-05-25",9.33
"1332","2016-05-26",9.54
"1333","2016-05-27",9.32
"1334","2016-05-31",9.27
"1335","2016-06-01",9.14
"1336","2016-06-02",9.12
"1337","2016-06-03",9.2
"1338","2016-06-06",9.2
"1339","2016-06-07",9.36
"1340","2016-06-08",9.78
"1341","2016-06-09",9.89
"1342","2016-06-10",9.85
"1343","2016-06-13",9.45
"1344","2016-06-14",9.46
"1345","2016-06-15",9.29
"1346","2016-06-16",9.37
"1347","2016-06-17",9.58
"1348","2016-06-20",9.75
"1349","2016-06-21",9.55
"1350","2016-06-22",9.53
"1351","2016-06-23",9.55
"1352","2016-06-24",9.31
"1353","2016-06-27",9.13
"1354","2016-06-28",9.1
"1355","2016-06-29",9.11
"1356","2016-06-30",9.05
"1357","2016-07-01",8.96
"1358","2016-07-05",8.87
"1359","2016-07-06",8.88
"1360","2016-07-07",8.98
"1361","2016-07-08",9.14
"1362","2016-07-11",9.1
"1363","2016-07-12",8.93
"1364","2016-07-13",8.95
"1365","2016-07-14",9.01
"1366","2016-07-15",8.97
"1367","2016-07-18",8.96
"1368","2016-07-19",8.88
"1369","2016-07-20",8.92
"1370","2016-07-21",9
"1371","2016-07-22",9.08
"1372","2016-07-25",8.97
"1373","2016-07-26",8.95
"1374","2016-07-27",9.01
"1375","2016-07-28",9.15
"1376","2016-07-29",9.29
"1377","2016-08-01",9.24
"1378","2016-08-02",9.33
"1379","2016-08-03",9.1
"1380","2016-08-04",8.92
"1381","2016-08-05",8.98
"1382","2016-08-08",8.83
"1383","2016-08-09",8.99
"1384","2016-08-10",8.95
"1385","2016-08-11",8.6
"1386","2016-08-12",8.34
"1387","2016-08-15",8.47
"1388","2016-08-16",8.47
"1389","2016-08-17",8.16
"1390","2016-08-18",8.14
"1391","2016-08-19",7.94
"1392","2016-08-22",8.01
"1393","2016-08-23",7.91
"1394","2016-08-24",7.92
"1395","2016-08-25",7.88
"1396","2016-08-26",7.75
"1397","2016-08-29",7.81
"1398","2016-08-30",7.76
"1399","2016-08-31",8
"1400","2016-09-01",8.21
"1401","2016-09-02",8.46
"1402","2016-09-06",8.53
"1403","2016-09-07",8.52
"1404","2016-09-08",8.79
"1405","2016-09-09",8.65
"1406","2016-09-12",8.62
"1407","2016-09-13",8.6
"1408","2016-09-14",8.66
"1409","2016-09-15",8.56
"1410","2016-09-16",8.55
"1411","2016-09-19",8.6
"1412","2016-09-20",8.68
"1413","2016-09-21",8.51
"1414","2016-09-22",8.4
"1415","2016-09-23",8.43
"1416","2016-09-26",8.49
"1417","2016-09-27",8.58
"1418","2016-09-28",8.97
"1419","2016-09-29",8.71
"1420","2016-09-30",8.96
"1421","2016-10-03",8.89
"1422","2016-10-04",8.65
"1423","2016-10-05",8.76
"1424","2016-10-06",8.53
"1425","2016-10-07",8.36
"1426","2016-10-10",8.48
"1427","2016-10-11",8.48
"1428","2016-10-12",8.48
"1429","2016-10-13",8.33
"1430","2016-10-14",8.24
"1431","2016-10-17",8.04
"1432","2016-10-18",8.04
"1433","2016-10-19",8.05
"1434","2016-10-20",7.94
"1435","2016-10-21",8.04
"1436","2016-10-24",8.12
"1437","2016-10-25",8.12
"1438","2016-10-26",8.12
"1439","2016-10-27",8.1
"1440","2016-10-28",8.3
"1441","2016-10-31",8.38
"1442","2016-11-01",8.33
"1443","2016-11-02",8.29
"1444","2016-11-03",6.92
"1445","2016-11-04",6.9
"1446","2016-11-07",6.91
"1447","2016-11-08",7.02
"1448","2016-11-09",6.96
"1449","2016-11-10",6.87
"1450","2016-11-11",6.9
"1451","2016-11-14",6.85
"1452","2016-11-15",6.87
"1453","2016-11-16",6.78
"1454","2016-11-17",6.79
"1455","2016-11-18",6.76
"1456","2016-11-21",6.68
"1457","2016-11-22",6.77
"1458","2016-11-23",6.76
"1459","2016-11-25",6.81
"1460","2016-11-28",6.87
"1461","2016-11-29",6.87
"1462","2016-11-30",6.84
"1463","2016-12-01",6.67
"1464","2016-12-02",6.93
"1465","2016-12-05",7
"1466","2016-12-06",7.01
"1467","2016-12-07",7.05
"1468","2016-12-08",7.49
"1469","2016-12-09",7.56
"1470","2016-12-12",7.9
"1471","2016-12-13",7.79
"1472","2016-12-14",7.16
"1473","2016-12-15",7.24
"1474","2016-12-16",7.31
"1475","2016-12-19",7.26
"1476","2016-12-20",7.48
"1477","2016-12-21",7.69
"1478","2016-12-22",7.85
"1479","2016-12-23",7.78
"1480","2016-12-27",8
"1481","2016-12-28",7.82
"1482","2016-12-29",7.58
"1483","2016-12-30",7.64
"1484","2017-01-03",7.48
"1485","2017-01-04",7.85
"1486","2017-01-05",7.75
"1487","2017-01-06",7.72
"1488","2017-01-09",7.91
"1489","2017-01-10",8.04
"1490","2017-01-11",8.14
"1491","2017-01-12",8.33
"1492","2017-01-13",8.41
"1493","2017-01-17",8.63
"1494","2017-01-18",8.35
"1495","2017-01-19",8.25
"1496","2017-01-20",8.21
"1497","2017-01-23",8
"1498","2017-01-24",8.28
"1499","2017-01-25",8.27
"1500","2017-01-26",8.05
"1501","2017-01-27",7.96
"1502","2017-01-30",7.81
"1503","2017-01-31",7.55
"1504","2017-02-01",7.31
"1505","2017-02-02",7.26
"1506","2017-02-03",7.5
"1507","2017-02-06",7.57
"1508","2017-02-07",7.58
"1509","2017-02-08",7.66
"1510","2017-02-09",8.03
"1511","2017-02-10",7.41
"1512","2017-02-13",7.4
"1513","2017-02-14",7.64
"1514","2017-02-15",7.54
"1515","2017-02-16",7.66
"1516","2017-02-17",7.69
"1517","2017-02-21",7.62
"1518","2017-02-22",7.38
"1519","2017-02-23",7.53
"1520","2017-02-24",7.54
"1521","2017-02-27",7.32
"1522","2017-02-28",7.08
"1523","2017-03-01",6.97
"1524","2017-03-02",6.56
"1525","2017-03-03",7.1
"1526","2017-03-06",6.74
"1527","2017-03-07",6.74
"1528","2017-03-08",7.6
"1529","2017-03-09",7.17
"1530","2017-03-10",7.23
"1531","2017-03-13",7.13
"1532","2017-03-14",7.06
"1533","2017-03-15",6.71
"1534","2017-03-16",6.92
"1535","2017-03-17",6.93
"1536","2017-03-20",6.9
"1537","2017-03-21",6.62
"1538","2017-03-22",6.37
"1539","2017-03-23",6.68
"1540","2017-03-24",7.09
"1541","2017-03-27",7.35
"1542","2017-03-28",7.37
"1543","2017-03-29",7.41
"1544","2017-03-30",7.47
"1545","2017-03-31",7.72
"1546","2017-04-03",7.51
"1547","2017-04-04",7.51
"1548","2017-04-05",7.51
"1549","2017-04-06",7.61
"1550","2017-04-07",7.61
"1551","2017-04-10",7.55
"1552","2017-04-11",7.93
"1553","2017-04-12",8.3
"1554","2017-04-13",8.29
"1555","2017-04-17",8.45
"1556","2017-04-18",8.47
"1557","2017-04-19",8.6
"1558","2017-04-20",9.25
"1559","2017-04-21",9.35
"1560","2017-04-24",9.18
"1561","2017-04-25",8.94
"1562","2017-04-26",9.02
"1563","2017-04-27",9
"1564","2017-04-28",8.89
"1565","2017-05-01",9.26
"1566","2017-05-02",9.51
"1567","2017-05-03",9.38
"1568","2017-05-04",9.68
"1569","2017-05-05",9.79
"1570","2017-05-08",10.29
"1571","2017-05-09",10.38
"1572","2017-05-10",9.94
"1573","2017-05-11",9.74
"1574","2017-05-12",9.58
"1575","2017-05-15",9.87
"1576","2017-05-16",9.65
"1577","2017-05-17",9.73
"1578","2017-05-18",9.37
"1579","2017-05-19",9.86
"1580","2017-05-22",10.44
"1581","2017-05-23",10.27
"1582","2017-05-24",10.19
"1583","2017-05-25",9.98
"1584","2017-05-26",9.95
"1585","2017-05-30",9.82
"1586","2017-05-31",9.68
"1587","2017-06-01",9.44
"1588","2017-06-02",9.65
"1589","2017-06-05",9.57
"1590","2017-06-06",9.69
"1591","2017-06-07",9.31
"1592","2017-06-08",9.48
"1593","2017-06-09",9.46
"1594","2017-06-12",9.52
"1595","2017-06-13",9.47
"1596","2017-06-14",9.4
"1597","2017-06-15",8.95
"1598","2017-06-16",8.5
"1599","2017-06-19",8.63
"1600","2017-06-20",8.83
"1601","2017-06-21",9.01
"1602","2017-06-22",8.89
"1603","2017-06-23",9.04
"1604","2017-06-26",9.06
"1605","2017-06-27",8.96
"1606","2017-06-28",8.94
"1607","2017-06-29",8.99
"1608","2017-06-30",9.04
"1609","2017-07-03",8.99
"1610","2017-07-05",8.89
"1611","2017-07-06",8.7
"1612","2017-07-07",8.72
"1613","2017-07-10",8.55
"1614","2017-07-11",8.51
"1615","2017-07-12",8.51
"1616","2017-07-13",8.54
"1617","2017-07-14",8.46
"1618","2017-07-17",8.45
"1619","2017-07-18",8.26
"1620","2017-07-19",8.25
"1621","2017-07-20",8.23
"1622","2017-07-21",7.74
"1623","2017-07-24",8.03
"1624","2017-07-25",8.29
"1625","2017-07-26",8.19
"1626","2017-07-27",8.03
"1627","2017-07-28",8.08
"1628","2017-07-31",8.23
"1629","2017-08-01",8.34
"1630","2017-08-02",8.25
"1631","2017-08-03",7.99
"1632","2017-08-04",8.11
"1633","2017-08-07",8.18
"1634","2017-08-08",7.96
"1635","2017-08-09",7.98
"1636","2017-08-10",8.2
"1637","2017-08-11",8.17
"1638","2017-08-14",8.46
"1639","2017-08-15",8.74
"1640","2017-08-16",8.97
"1641","2017-08-17",8.71
"1642","2017-08-18",8.73
"1643","2017-08-21",8.72
"1644","2017-08-22",8.9
"1645","2017-08-23",8.87
"1646","2017-08-24",8.6
"1647","2017-08-25",8.74
"1648","2017-08-28",8.76
"1649","2017-08-29",8.72
"1650","2017-08-30",8.51
"1651","2017-08-31",8.4
"1652","2017-09-01",8.33
"1653","2017-09-05",9.68
"1654","2017-09-06",10.56
"1655","2017-09-07",10.25
"1656","2017-09-08",10.05
"1657","2017-09-11",9.87
"1658","2017-09-12",10.01
"1659","2017-09-13",10.36
"1660","2017-09-14",10.36
"1661","2017-09-15",10.37
"1662","2017-09-18",10.36
"1663","2017-09-19",10.92
"1664","2017-09-20",10.47
"1665","2017-09-21",10.55
"1666","2017-09-22",10.61
"1667","2017-09-25",10.62
"1668","2017-09-26",11.3
"1669","2017-09-27",11.58
"1670","2017-09-28",11.74
"1671","2017-09-29",11.4
"1672","2017-10-02",11.49
"1673","2017-10-03",11.54
"1674","2017-10-04",11.44
"1675","2017-10-05",11.74
"1676","2017-10-06",11.74
"1677","2017-10-09",11.61
"1678","2017-10-10",11.87
"1679","2017-10-11",11.81
"1680","2017-10-12",11.24
"1681","2017-10-13",10.99
"1682","2017-10-16",10.97
"1683","2017-10-17",10.8
"1684","2017-10-18",11
"1685","2017-10-19",10.8
"1686","2017-10-20",11.15
"1687","2017-10-23",10.73
"1688","2017-10-24",10.77
"1689","2017-10-25",10.84
"1690","2017-10-26",11.05
"1691","2017-10-27",11.12
"1692","2017-10-30",11.12
"1693","2017-10-31",11.39
"1694","2017-11-01",11.08
"1695","2017-11-02",11.1
"1696","2017-11-03",11.23
"1697","2017-11-06",10.91
"1698","2017-11-07",10.75
"1699","2017-11-08",10.23
"1700","2017-11-09",10.55
"1701","2017-11-10",11.58
"1702","2017-11-13",11.54
"1703","2017-11-14",11.63
"1704","2017-11-15",11.7
"1705","2017-11-16",11.92
"1706","2017-11-17",11.86
"1707","2017-11-20",11.76
"1708","2017-11-21",12.01
"1709","2017-11-22",11.92
"1710","2017-11-24",12.06
"1711","2017-11-27",11.74
"1712","2017-11-28",11.42
"1713","2017-11-29",11.18
"1714","2017-11-30",11.5
"1715","2017-12-01",11.66
"1716","2017-12-04",11.27
"1717","2017-12-05",11.21
"1718","2017-12-06",10.78
"1719","2017-12-07",11.31
"1720","2017-12-08",11.1
"1721","2017-12-11",10.95
"1722","2017-12-12",10.64
"1723","2017-12-13",10.84
"1724","2017-12-14",10.61
"1725","2017-12-15",10.91
"1726","2017-12-18",10.77
"1727","2017-12-19",10.53
"1728","2017-12-20",10.32
"1729","2017-12-21",10.49
"1730","2017-12-22",10.59
"1731","2017-12-26",10.4
"1732","2017-12-27",10.37
"1733","2017-12-28",10.29
"1734","2017-12-29",10.29
"1735","2018-01-02",10.04
"1736","2018-01-03",10.04
"1737","2018-01-04",10.05
"1738","2018-01-05",10.3
"1739","2018-01-08",10.57
"1740","2018-01-09",10.45
"1741","2018-01-10",10.49
"1742","2018-01-11",10.93
"1743","2018-01-12",11.04
"1744","2018-01-16",11.02
"1745","2018-01-17",12.01
"1746","2018-01-18",11.44
"1747","2018-01-19",11.99
"1748","2018-01-22",11.71
"1749","2018-01-23",11.93
"1750","2018-01-24",12.04
"1751","2018-01-25",12.08
"1752","2018-01-26",12.16
"1753","2018-01-29",12.17
"1754","2018-01-30",12.16
"1755","2018-01-31",11.76
"1756","2018-02-01",11.88
"1757","2018-02-02",11.2
"1758","2018-02-05",11
"1759","2018-02-06",11.41
"1760","2018-02-07",11.35
"1761","2018-02-08",11.26
"1762","2018-02-09",11.26
"1763","2018-02-12",11.25
"1764","2018-02-13",11.03
"1765","2018-02-14",10.97
"1766","2018-02-15",10.93
"1767","2018-02-16",10.56
"1768","2018-02-20",10.51
"1769","2018-02-21",10.67
"1770","2018-02-22",10.36
"1771","2018-02-23",10.72
"1772","2018-02-26",10.61
"1773","2018-02-27",10.49
"1774","2018-02-28",10.42
"1775","2018-03-01",10.25
"1776","2018-03-02",10.42
"1777","2018-03-05",10.16
"1778","2018-03-06",9.83
"1779","2018-03-07",10.28
"1780","2018-03-08",10.66
"1781","2018-03-09",10.24
"1782","2018-03-12",10.53
"1783","2018-03-13",10.37
"1784","2018-03-14",10.73
"1785","2018-03-15",10.63
"1786","2018-03-16",10.69
"1787","2018-03-19",10.73
"1788","2018-03-20",10.58
"1789","2018-03-21",10.84
"1790","2018-03-22",10.78
"1791","2018-03-23",10.44
"1792","2018-03-26",10.1
"1793","2018-03-27",9.74
"1794","2018-03-28",9.67
"1795","2018-03-29",9.77
"1796","2018-04-02",9.47
"1797","2018-04-03",9.58
"1798","2018-04-04",9.99
"1799","2018-04-05",10.51
"1800","2018-04-06",10.3
"1801","2018-04-09",10.4
"1802","2018-04-10",10.44
"1803","2018-04-11",10.39
"1804","2018-04-12",10.47
"1805","2018-04-13",10.51
"1806","2018-04-16",10.7
"1807","2018-04-17",10.82
"1808","2018-04-18",10.7
"1809","2018-04-19",10.69
"1810","2018-04-20",10.62
"1811","2018-04-23",10.55
"1812","2018-04-24",10.8
"1813","2018-04-25",10.46
"1814","2018-04-26",10.7
"1815","2018-04-27",10.34
"1816","2018-04-30",10.6
"1817","2018-05-01",10.69
"1818","2018-05-02",10.84
"1819","2018-05-03",10.85
"1820","2018-05-04",10.92
"1821","2018-05-07",10.86
"1822","2018-05-08",10.82
"1823","2018-05-09",11.18
"1824","2018-05-10",11.03
"1825","2018-05-11",11.89
"1826","2018-05-14",12.24
"1827","2018-05-15",12.26
"1828","2018-05-16",12.26
"1829","2018-05-17",12.35
"1830","2018-05-18",12.67
"1831","2018-05-21",13.33
"1832","2018-05-22",13.4
"1833","2018-05-23",13.35
"1834","2018-05-24",13.26
"1835","2018-05-25",13.26
"1836","2018-05-29",13.89
"1837","2018-05-30",13.89
"1838","2018-05-31",14.55
"1839","2018-06-01",14.29
"1840","2018-06-04",14.35
"1841","2018-06-05",14.41
"1842","2018-06-06",14.49
"1843","2018-06-07",14.51
"1844","2018-06-08",14.25
"1845","2018-06-11",14.43
"1846","2018-06-12",14.82
"1847","2018-06-13",14.51
"1848","2018-06-14",14.21
"1849","2018-06-15",14.81
"1850","2018-06-18",15.2
"1851","2018-06-19",16.09
"1852","2018-06-20",16.030001
"1853","2018-06-21",16.77
"1854","2018-06-22",16.27
"1855","2018-06-25",16.83
"1856","2018-06-26",16.67
"1857","2018-06-27",16.73
"1858","2018-06-28",16.290001
"1859","2018-06-29",16.459999
"1860","2018-07-02",16.700001
"1861","2018-07-03",17
"1862","2018-07-05",17.26
"1863","2018-07-06",17.4
"1864","2018-07-09",18.17
"1865","2018-07-10",17.940001
"1866","2018-07-11",17.51
"1867","2018-07-12",17.469999
"1868","2018-07-13",17.290001
"1869","2018-07-16",17.139999
"1870","2018-07-17",16.889999
"1871","2018-07-18",17.110001
"1872","2018-07-19",17.01
"1873","2018-07-20",16.219999
"1874","2018-07-23",16.469999
"1875","2018-07-24",15.92
"1876","2018-07-25",15.48
"1877","2018-07-26",15.4
"1878","2018-07-27",14.95
"1879","2018-07-30",14.61
"1880","2018-07-31",14.54
"1881","2018-08-01",14.6
"1882","2018-08-02",14.79
"1883","2018-08-03",14.8
"1884","2018-08-06",14.87
"1885","2018-08-07",15.08
"1886","2018-08-08",15.04
"1887","2018-08-09",15.36
"1888","2018-08-10",16.16
"1889","2018-08-13",16.09
"1890","2018-08-14",16.049999
"1891","2018-08-15",16.040001
"1892","2018-08-16",16.049999
"1893","2018-08-17",16.23
"1894","2018-08-20",15.84
"1895","2018-08-21",15.17
"1896","2018-08-22",14.98
"1897","2018-08-23",14.92
"1898","2018-08-24",15.22
"1899","2018-08-27",15.4
"1900","2018-08-28",15.05
"1901","2018-08-29",15.2
"1902","2018-08-30",15.38
"1903","2018-08-31",15.33
"1904","2018-09-04",15.08
"1905","2018-09-05",14.64
"1906","2018-09-06",14.69
"1907","2018-09-07",14.9
"1908","2018-09-10",14.23
"1909","2018-09-11",14.41
"1910","2018-09-12",14.2
"1911","2018-09-13",13.46
"1912","2018-09-14",13.13
"1913","2018-09-17",13.07
"1914","2018-09-18",12.84
"1915","2018-09-19",12.57
"1916","2018-09-20",12.52
"1917","2018-09-21",13.06
"1918","2018-09-24",13.4
"1919","2018-09-25",14.25
"1920","2018-09-26",14.05
"1921","2018-09-27",14
"1922","2018-09-28",14.04
"1923","2018-10-01",14.06
