"","date","BRKR"
"1918","2014-08-14",20.129999
"1919","2014-08-15",20.030001
"1920","2014-08-18",20.32
"1921","2014-08-19",20.4
"1922","2014-08-20",20.25
"1923","2014-08-21",20.09
"1924","2014-08-22",20.09
"1925","2014-08-25",20.26
"1926","2014-08-26",20.25
"1927","2014-08-27",20.030001
"1928","2014-08-28",20.030001
"1929","2014-08-29",20.059999
"1930","2014-09-02",20.26
"1931","2014-09-03",20.09
"1932","2014-09-04",20.08
"1933","2014-09-05",20.1
"1934","2014-09-08",21
"1935","2014-09-09",20.440001
"1936","2014-09-10",20.5
"1937","2014-09-11",20.25
"1938","2014-09-12",20.15
"1939","2014-09-15",20.09
"1940","2014-09-16",19.98
"1941","2014-09-17",19.91
"1942","2014-09-18",20.15
"1943","2014-09-19",19.700001
"1944","2014-09-22",19.25
"1945","2014-09-23",19.040001
"1946","2014-09-24",18.98
"1947","2014-09-25",18.559999
"1948","2014-09-26",18.57
"1949","2014-09-29",18.889999
"1950","2014-09-30",18.52
"1951","2014-10-01",18.73
"1952","2014-10-02",18.52
"1953","2014-10-03",19.23
"1954","2014-10-06",19.780001
"1955","2014-10-07",19.280001
"1956","2014-10-08",19.49
"1957","2014-10-09",19.25
"1958","2014-10-10",18.790001
"1959","2014-10-13",18.58
"1960","2014-10-14",18.93
"1961","2014-10-15",18.809999
"1962","2014-10-16",18.9
"1963","2014-10-17",18.870001
"1964","2014-10-20",19.030001
"1965","2014-10-21",20.02
"1966","2014-10-22",19.530001
"1967","2014-10-23",19.85
"1968","2014-10-24",20.08
"1969","2014-10-27",20.139999
"1970","2014-10-28",20.469999
"1971","2014-10-29",20.360001
"1972","2014-10-30",20.639999
"1973","2014-10-31",20.73
"1974","2014-11-03",20.73
"1975","2014-11-04",20.639999
"1976","2014-11-05",20.48
"1977","2014-11-06",20.889999
"1978","2014-11-07",17.91
"1979","2014-11-10",17.940001
"1980","2014-11-11",18.299999
"1981","2014-11-12",18.42
"1982","2014-11-13",18.299999
"1983","2014-11-14",18.110001
"1984","2014-11-17",18.290001
"1985","2014-11-18",18.26
"1986","2014-11-19",18.030001
"1987","2014-11-20",18.35
"1988","2014-11-21",18.870001
"1989","2014-11-24",19.209999
"1990","2014-11-25",19.030001
"1991","2014-11-26",19.02
"1992","2014-11-28",19.18
"1993","2014-12-01",19.4
"1994","2014-12-02",19.35
"1995","2014-12-03",19.799999
"1996","2014-12-04",19.629999
"1997","2014-12-05",19.530001
"1998","2014-12-08",19.219999
"1999","2014-12-09",19.18
"2000","2014-12-10",18.719999
"2001","2014-12-11",19.01
"2002","2014-12-12",18.57
"2003","2014-12-15",18.23
"2004","2014-12-16",17.98
"2005","2014-12-17",18.67
"2006","2014-12-18",19.129999
"2007","2014-12-19",19.559999
"2008","2014-12-22",19.639999
"2009","2014-12-23",19.41
"2010","2014-12-24",19.5
"2011","2014-12-26",19.66
"2012","2014-12-29",19.959999
"2013","2014-12-30",19.92
"2014","2014-12-31",19.620001
"2015","2015-01-02",19.629999
"2016","2015-01-05",19.120001
"2017","2015-01-06",18.690001
"2018","2015-01-07",19.15
"2019","2015-01-08",20.02
"2020","2015-01-09",19.25
"2021","2015-01-12",19.360001
"2022","2015-01-13",19.440001
"2023","2015-01-14",19.34
"2024","2015-01-15",18.35
"2025","2015-01-16",18.43
"2026","2015-01-20",18.540001
"2027","2015-01-21",18.4
"2028","2015-01-22",18.48
"2029","2015-01-23",18.5
"2030","2015-01-26",18.629999
"2031","2015-01-27",18.610001
"2032","2015-01-28",18.73
"2033","2015-01-29",19.26
"2034","2015-01-30",18.860001
"2035","2015-02-02",18.870001
"2036","2015-02-03",19.33
"2037","2015-02-04",19.219999
"2038","2015-02-05",19.4
"2039","2015-02-06",18.969999
"2040","2015-02-09",18.969999
"2041","2015-02-10",18.76
"2042","2015-02-11",18.73
"2043","2015-02-12",18.790001
"2044","2015-02-13",18.77
"2045","2015-02-17",18.74
"2046","2015-02-18",19.17
"2047","2015-02-19",19.370001
"2048","2015-02-20",18.77
"2049","2015-02-23",19.08
"2050","2015-02-24",18.98
"2051","2015-02-25",18.65
"2052","2015-02-26",19.02
"2053","2015-02-27",19.030001
"2054","2015-03-02",19
"2055","2015-03-03",18.83
"2056","2015-03-04",18.889999
"2057","2015-03-05",19.139999
"2058","2015-03-06",18.82
"2059","2015-03-09",19.1
"2060","2015-03-10",18.780001
"2061","2015-03-11",18.82
"2062","2015-03-12",19.17
"2063","2015-03-13",18.91
"2064","2015-03-16",19.299999
"2065","2015-03-17",19.02
"2066","2015-03-18",19.530001
"2067","2015-03-19",19.719999
"2068","2015-03-20",19.18
"2069","2015-03-23",19.139999
"2070","2015-03-24",18.76
"2071","2015-03-25",18.459999
"2072","2015-03-26",18.25
"2073","2015-03-27",18.299999
"2074","2015-03-30",18.75
"2075","2015-03-31",18.469999
"2076","2015-04-01",18.610001
"2077","2015-04-02",18.860001
"2078","2015-04-06",20.15
"2079","2015-04-07",19.85
"2080","2015-04-08",19.57
"2081","2015-04-09",19.559999
"2082","2015-04-10",20.18
"2083","2015-04-13",19.780001
"2084","2015-04-14",19.67
"2085","2015-04-15",19.93
"2086","2015-04-16",19.93
"2087","2015-04-17",19.610001
"2088","2015-04-20",19.620001
"2089","2015-04-21",19.73
"2090","2015-04-22",19.379999
"2091","2015-04-23",19.32
"2092","2015-04-24",19.469999
"2093","2015-04-27",18.99
"2094","2015-04-28",19.32
"2095","2015-04-29",19.209999
"2096","2015-04-30",18.959999
"2097","2015-05-01",19.540001
"2098","2015-05-04",19.48
"2099","2015-05-05",19.190001
"2100","2015-05-06",19.780001
"2101","2015-05-07",21.23
"2102","2015-05-08",21.459999
"2103","2015-05-11",21.040001
"2104","2015-05-12",20.9
"2105","2015-05-13",20.879999
"2106","2015-05-14",21.17
"2107","2015-05-15",21.52
"2108","2015-05-18",21.85
"2109","2015-05-19",21.82
"2110","2015-05-20",22.209999
"2111","2015-05-21",19.040001
"2112","2015-05-22",19.6
"2113","2015-05-26",19.76
"2114","2015-05-27",19.93
"2115","2015-05-28",19.9
"2116","2015-05-29",19.84
"2117","2015-06-01",19.84
"2118","2015-06-02",20.049999
"2119","2015-06-03",20.450001
"2120","2015-06-04",20.59
"2121","2015-06-05",20.540001
"2122","2015-06-08",20.23
"2123","2015-06-09",20.33
"2124","2015-06-10",20.469999
"2125","2015-06-11",21
"2126","2015-06-12",20.51
"2127","2015-06-15",20.25
"2128","2015-06-16",20.559999
"2129","2015-06-17",20.68
"2130","2015-06-18",20.889999
"2131","2015-06-19",20.860001
"2132","2015-06-22",21.129999
"2133","2015-06-23",21.18
"2134","2015-06-24",20.790001
"2135","2015-06-25",20.780001
"2136","2015-06-26",20.889999
"2137","2015-06-29",20.370001
"2138","2015-06-30",20.41
"2139","2015-07-01",20.559999
"2140","2015-07-02",20.370001
"2141","2015-07-06",20.48
"2142","2015-07-07",20.65
"2143","2015-07-08",20.08
"2144","2015-07-09",20.200001
"2145","2015-07-10",20.530001
"2146","2015-07-13",20.959999
"2147","2015-07-14",21.34
"2148","2015-07-15",21.01
"2149","2015-07-16",21.16
"2150","2015-07-17",21.1
"2151","2015-07-20",20.969999
"2152","2015-07-21",20.74
"2153","2015-07-22",21.33
"2154","2015-07-23",21.41
"2155","2015-07-24",21.059999
"2156","2015-07-27",20.700001
"2157","2015-07-28",20.59
"2158","2015-07-29",20.51
"2159","2015-07-30",20.690001
"2160","2015-07-31",21.049999
"2161","2015-08-03",21.459999
"2162","2015-08-04",21.16
"2163","2015-08-05",21.25
"2164","2015-08-06",20.02
"2165","2015-08-07",19.82
"2166","2015-08-10",20.18
"2167","2015-08-11",19.9
"2168","2015-08-12",20.02
"2169","2015-08-13",20.129999
"2170","2015-08-14",20.139999
"2171","2015-08-17",20.370001
"2172","2015-08-18",20.120001
"2173","2015-08-19",20.1
"2174","2015-08-20",19.51
"2175","2015-08-21",19.07
"2176","2015-08-24",18.32
"2177","2015-08-25",18.15
"2178","2015-08-26",18.52
"2179","2015-08-27",18.73
"2180","2015-08-28",18.58
"2181","2015-08-31",18.379999
"2182","2015-09-01",17.83
"2183","2015-09-02",18.1
"2184","2015-09-03",18
"2185","2015-09-04",17.809999
"2186","2015-09-08",18.08
"2187","2015-09-09",18.120001
"2188","2015-09-10",18.02
"2189","2015-09-11",18.1
"2190","2015-09-14",18
"2191","2015-09-15",18.16
"2192","2015-09-16",18.280001
"2193","2015-09-17",18.360001
"2194","2015-09-18",17.91
"2195","2015-09-21",17.969999
"2196","2015-09-22",17.76
"2197","2015-09-23",17.67
"2198","2015-09-24",17.389999
"2199","2015-09-25",17.059999
"2200","2015-09-28",16.51
"2201","2015-09-29",16.459999
"2202","2015-09-30",16.43
"2203","2015-10-01",16.309999
"2204","2015-10-02",16.84
"2205","2015-10-05",17.120001
"2206","2015-10-06",17.4
"2207","2015-10-07",17.790001
"2208","2015-10-08",17.709999
"2209","2015-10-09",17.83
"2210","2015-10-12",17.860001
"2211","2015-10-13",17.57
"2212","2015-10-14",17.440001
"2213","2015-10-15",17.91
"2214","2015-10-16",18.049999
"2215","2015-10-19",18.16
"2216","2015-10-20",18.25
"2217","2015-10-21",17.940001
"2218","2015-10-22",17.9
"2219","2015-10-23",18.35
"2220","2015-10-26",18.290001
"2221","2015-10-27",18.26
"2222","2015-10-28",18.23
"2223","2015-10-29",18.309999
"2224","2015-10-30",18.370001
"2225","2015-11-02",18.719999
"2226","2015-11-03",18.82
"2227","2015-11-04",19.35
"2228","2015-11-05",20.290001
"2229","2015-11-06",20.969999
"2230","2015-11-09",21.09
"2231","2015-11-10",21.139999
"2232","2015-11-11",20.9
"2233","2015-11-12",20.83
"2234","2015-11-13",20.99
"2235","2015-11-16",21.24
"2236","2015-11-17",21.780001
"2237","2015-11-18",22.42
"2238","2015-11-19",22.26
"2239","2015-11-20",22.209999
"2240","2015-11-23",22.6
"2241","2015-11-24",22.84
"2242","2015-11-25",22.65
"2243","2015-11-27",22.639999
"2244","2015-11-30",22.639999
"2245","2015-12-01",22.459999
"2246","2015-12-02",22.27
"2247","2015-12-03",21.9
"2248","2015-12-04",22.219999
"2249","2015-12-07",22.120001
"2250","2015-12-08",22.07
"2251","2015-12-09",22.27
"2252","2015-12-10",22.48
"2253","2015-12-11",22.309999
"2254","2015-12-14",22.51
"2255","2015-12-15",23.110001
"2256","2015-12-16",23.52
"2257","2015-12-17",23.469999
"2258","2015-12-18",23.309999
"2259","2015-12-21",23.629999
"2260","2015-12-22",23.950001
"2261","2015-12-23",24.16
"2262","2015-12-24",24.35
"2263","2015-12-28",24.34
"2264","2015-12-29",24.780001
"2265","2015-12-30",24.959999
"2266","2015-12-31",24.27
"2267","2016-01-04",23.66
"2268","2016-01-05",24
"2269","2016-01-06",23.67
"2270","2016-01-07",22.629999
"2271","2016-01-08",22.51
"2272","2016-01-11",22.280001
"2273","2016-01-12",22.780001
"2274","2016-01-13",22.34
"2275","2016-01-14",22.59
"2276","2016-01-15",22.389999
"2277","2016-01-19",22.42
"2278","2016-01-20",22.209999
"2279","2016-01-21",21.950001
"2280","2016-01-22",23.040001
"2281","2016-01-25",23.190001
"2282","2016-01-26",23.16
"2283","2016-01-27",22.860001
"2284","2016-01-28",21.959999
"2285","2016-01-29",22.33
"2286","2016-02-01",22.32
"2287","2016-02-02",22.309999
"2288","2016-02-03",22.469999
"2289","2016-02-04",22.48
"2290","2016-02-05",21.99
"2291","2016-02-08",21.469999
"2292","2016-02-09",21.33
"2293","2016-02-10",21.709999
"2294","2016-02-11",23.360001
"2295","2016-02-12",23.75
"2296","2016-02-16",24.690001
"2297","2016-02-17",24.99
"2298","2016-02-18",24.799999
"2299","2016-02-19",25.43
"2300","2016-02-22",25.559999
"2301","2016-02-23",25.42
"2302","2016-02-24",25.4
"2303","2016-02-25",25.58
"2304","2016-02-26",26.1
"2305","2016-02-29",25.98
"2306","2016-03-01",27.190001
"2307","2016-03-02",27.959999
"2308","2016-03-03",28.23
"2309","2016-03-04",28.52
"2310","2016-03-07",28.959999
"2311","2016-03-08",28.09
"2312","2016-03-09",27.799999
"2313","2016-03-10",28.040001
"2314","2016-03-11",28.040001
"2315","2016-03-14",28.280001
"2316","2016-03-15",27.33
"2317","2016-03-16",27.309999
"2318","2016-03-17",26.969999
"2319","2016-03-18",27.219999
"2320","2016-03-21",27.459999
"2321","2016-03-22",27.67
"2322","2016-03-23",27.34
"2323","2016-03-24",27.43
"2324","2016-03-28",27.4
"2325","2016-03-29",27.99
"2326","2016-03-30",28.379999
"2327","2016-03-31",28
"2328","2016-04-01",29.26
"2329","2016-04-04",29.440001
"2330","2016-04-05",28.559999
"2331","2016-04-06",29.389999
"2332","2016-04-07",28.92
"2333","2016-04-08",29.030001
"2334","2016-04-11",28.940001
"2335","2016-04-12",28.76
"2336","2016-04-13",29.1
"2337","2016-04-14",28.790001
"2338","2016-04-15",28.940001
"2339","2016-04-18",29.08
"2340","2016-04-19",28.57
"2341","2016-04-20",28.76
"2342","2016-04-21",28.780001
"2343","2016-04-22",28.639999
"2344","2016-04-25",28.549999
"2345","2016-04-26",28.51
"2346","2016-04-27",28.67
"2347","2016-04-28",28.48
"2348","2016-04-29",28.299999
"2349","2016-05-02",28.76
"2350","2016-05-03",28.08
"2351","2016-05-04",27.65
"2352","2016-05-05",27.200001
"2353","2016-05-06",27.620001
"2354","2016-05-09",27.23
"2355","2016-05-10",27.610001
"2356","2016-05-11",27.1
"2357","2016-05-12",26.959999
"2358","2016-05-13",26.709999
"2359","2016-05-16",27.18
"2360","2016-05-17",26.190001
"2361","2016-05-18",26.049999
"2362","2016-05-19",26.09
"2363","2016-05-20",26.17
"2364","2016-05-23",26.26
"2365","2016-05-24",26.75
"2366","2016-05-25",26.540001
"2367","2016-05-26",26.459999
"2368","2016-05-27",26.48
"2369","2016-05-31",26.4
"2370","2016-06-01",26.290001
"2371","2016-06-02",26.48
"2372","2016-06-03",26.360001
"2373","2016-06-06",26.42
"2374","2016-06-07",26.15
"2375","2016-06-08",26.129999
"2376","2016-06-09",25.610001
"2377","2016-06-10",24.799999
"2378","2016-06-13",24.35
"2379","2016-06-14",23.940001
"2380","2016-06-15",24.190001
"2381","2016-06-16",24.08
"2382","2016-06-17",24.040001
"2383","2016-06-20",24.379999
"2384","2016-06-21",24.030001
"2385","2016-06-22",24.26
"2386","2016-06-23",24.4
"2387","2016-06-24",22.9
"2388","2016-06-27",21.959999
"2389","2016-06-28",22.08
"2390","2016-06-29",22.32
"2391","2016-06-30",22.74
"2392","2016-07-01",22.860001
"2393","2016-07-05",22.35
"2394","2016-07-06",22.969999
"2395","2016-07-07",23.440001
"2396","2016-07-08",23.68
"2397","2016-07-11",24.35
"2398","2016-07-12",24.860001
"2399","2016-07-13",25.02
"2400","2016-07-14",24.76
"2401","2016-07-15",24.700001
"2402","2016-07-18",24.6
"2403","2016-07-19",24.4
"2404","2016-07-20",24.629999
"2405","2016-07-21",24.450001
"2406","2016-07-22",24.07
"2407","2016-07-25",23.9
"2408","2016-07-26",24.379999
"2409","2016-07-27",24.41
"2410","2016-07-28",24.48
"2411","2016-07-29",24.92
"2412","2016-08-01",24.809999
"2413","2016-08-02",24.719999
"2414","2016-08-03",21.790001
"2415","2016-08-04",21.77
"2416","2016-08-05",22.17
"2417","2016-08-08",22.129999
"2418","2016-08-09",22.219999
"2419","2016-08-10",22.1
"2420","2016-08-11",22.33
"2421","2016-08-12",22.309999
"2422","2016-08-15",22.309999
"2423","2016-08-16",21.98
"2424","2016-08-17",21.719999
"2425","2016-08-18",21.950001
"2426","2016-08-19",22.030001
"2427","2016-08-22",21.98
"2428","2016-08-23",22.120001
"2429","2016-08-24",22.25
"2430","2016-08-25",22.1
"2431","2016-08-26",22.43
"2432","2016-08-29",22.620001
"2433","2016-08-30",22.32
"2434","2016-08-31",22.360001
"2435","2016-09-01",22.440001
"2436","2016-09-02",22.379999
"2437","2016-09-06",22.02
"2438","2016-09-07",22.370001
"2439","2016-09-08",22.66
"2440","2016-09-09",21.9
"2441","2016-09-12",22.25
"2442","2016-09-13",22.16
"2443","2016-09-14",22.110001
"2444","2016-09-15",22.27
"2445","2016-09-16",22.049999
"2446","2016-09-19",21.98
"2447","2016-09-20",22.030001
"2448","2016-09-21",22.32
"2449","2016-09-22",22.549999
"2450","2016-09-23",22.370001
"2451","2016-09-26",22.299999
"2452","2016-09-27",22.629999
"2453","2016-09-28",22.709999
"2454","2016-09-29",22.379999
"2455","2016-09-30",22.65
"2456","2016-10-03",22.34
"2457","2016-10-04",22.190001
"2458","2016-10-05",22.389999
"2459","2016-10-06",22.51
"2460","2016-10-07",22.389999
"2461","2016-10-10",22.07
"2462","2016-10-11",21.219999
"2463","2016-10-12",20.959999
"2464","2016-10-13",21.110001
"2465","2016-10-14",21.139999
"2466","2016-10-17",21.280001
"2467","2016-10-18",21.67
"2468","2016-10-19",21.52
"2469","2016-10-20",21.41
"2470","2016-10-21",21.459999
"2471","2016-10-24",21.940001
"2472","2016-10-25",19.870001
"2473","2016-10-26",20.15
"2474","2016-10-27",20.09
"2475","2016-10-28",20.110001
"2476","2016-10-31",20.49
"2477","2016-11-01",20.549999
"2478","2016-11-02",20.48
"2479","2016-11-03",21.299999
"2480","2016-11-04",22.01
"2481","2016-11-07",22.379999
"2482","2016-11-08",22.41
"2483","2016-11-09",22.25
"2484","2016-11-10",22.91
"2485","2016-11-11",22.870001
"2486","2016-11-14",22.59
"2487","2016-11-15",23.059999
"2488","2016-11-16",22.98
"2489","2016-11-17",23.16
"2490","2016-11-18",23.09
"2491","2016-11-21",22.74
"2492","2016-11-22",22.889999
"2493","2016-11-23",22.98
"2494","2016-11-25",22.959999
"2495","2016-11-28",22.85
"2496","2016-11-29",23.299999
"2497","2016-11-30",22.68
"2498","2016-12-01",22.51
"2499","2016-12-02",22.620001
"2500","2016-12-05",22.309999
"2501","2016-12-06",22.6
"2502","2016-12-07",21.73
"2503","2016-12-08",21.790001
"2504","2016-12-09",22.110001
"2505","2016-12-12",21.98
"2506","2016-12-13",22.42
"2507","2016-12-14",21.17
"2508","2016-12-15",21.57
"2509","2016-12-16",21.49
"2510","2016-12-19",21.4
"2511","2016-12-20",21.42
"2512","2016-12-21",21.08
"2513","2016-12-22",21.4
"2514","2016-12-23",21.530001
"2515","2016-12-27",21.690001
"2516","2016-12-28",21.209999
"2517","2016-12-29",21.35
"2518","2016-12-30",21.18
"2519","2017-01-03",21.58
"2520","2017-01-04",21.799999
"2521","2017-01-05",21.85
"2522","2017-01-06",22.040001
"2523","2017-01-09",22.280001
"2524","2017-01-10",22.98
"2525","2017-01-11",22.75
"2526","2017-01-12",22.58
"2527","2017-01-13",22.77
"2528","2017-01-17",22.68
"2529","2017-01-18",22.67
"2530","2017-01-19",22.58
"2531","2017-01-20",22.309999
"2532","2017-01-23",22.559999
"2533","2017-01-24",22.77
"2534","2017-01-25",23.08
"2535","2017-01-26",23.059999
"2536","2017-01-27",23.32
"2537","2017-01-30",23.120001
"2538","2017-01-31",23.73
"2539","2017-02-01",23.889999
"2540","2017-02-02",23.67
"2541","2017-02-03",24
"2542","2017-02-06",24.200001
"2543","2017-02-07",24.1
"2544","2017-02-08",24.709999
"2545","2017-02-09",25.01
"2546","2017-02-10",24.98
"2547","2017-02-13",25.1
"2548","2017-02-14",24.530001
"2549","2017-02-15",24.059999
"2550","2017-02-16",24.26
"2551","2017-02-17",24.690001
"2552","2017-02-21",24.639999
"2553","2017-02-22",24.049999
"2554","2017-02-23",24.129999
"2555","2017-02-24",24.870001
"2556","2017-02-27",24.690001
"2557","2017-02-28",24.15
"2558","2017-03-01",24.67
"2559","2017-03-02",24.33
"2560","2017-03-03",24.48
"2561","2017-03-06",23.709999
"2562","2017-03-07",23.459999
"2563","2017-03-08",23.57
"2564","2017-03-09",23.51
"2565","2017-03-10",23.84
"2566","2017-03-13",23.75
"2567","2017-03-14",23.76
"2568","2017-03-15",24.200001
"2569","2017-03-16",23.370001
"2570","2017-03-17",23.290001
"2571","2017-03-20",23.120001
"2572","2017-03-21",22.93
"2573","2017-03-22",23.110001
"2574","2017-03-23",23.219999
"2575","2017-03-24",23.190001
"2576","2017-03-27",22.73
"2577","2017-03-28",22.629999
"2578","2017-03-29",22.82
"2579","2017-03-30",22.950001
"2580","2017-03-31",23.33
"2581","2017-04-03",23.33
"2582","2017-04-04",22.629999
"2583","2017-04-05",22.66
"2584","2017-04-06",22.75
"2585","2017-04-07",22.700001
"2586","2017-04-10",22.440001
"2587","2017-04-11",22.43
"2588","2017-04-12",22.030001
"2589","2017-04-13",21.9
"2590","2017-04-17",22.18
"2591","2017-04-18",22.02
"2592","2017-04-19",22.129999
"2593","2017-04-20",22.09
"2594","2017-04-21",22.190001
"2595","2017-04-24",22.379999
"2596","2017-04-25",22.74
"2597","2017-04-26",23.219999
"2598","2017-04-27",24.309999
"2599","2017-04-28",24.389999
"2600","2017-05-01",24.620001
"2601","2017-05-02",24.51
"2602","2017-05-03",24.91
"2603","2017-05-04",25.43
"2604","2017-05-05",25.99
"2605","2017-05-08",25.66
"2606","2017-05-09",25.83
"2607","2017-05-10",25.67
"2608","2017-05-11",25.33
"2609","2017-05-12",25.790001
"2610","2017-05-15",26.049999
"2611","2017-05-16",26.129999
"2612","2017-05-17",25.98
"2613","2017-05-18",26.190001
"2614","2017-05-19",26.23
"2615","2017-05-22",26.620001
"2616","2017-05-23",26.92
"2617","2017-05-24",26.950001
"2618","2017-05-25",27.02
"2619","2017-05-26",27.01
"2620","2017-05-30",27.16
"2621","2017-05-31",27.209999
"2622","2017-06-01",27.389999
"2623","2017-06-02",27.469999
"2624","2017-06-05",27.209999
"2625","2017-06-06",27.389999
"2626","2017-06-07",27.52
"2627","2017-06-08",27.9
"2628","2017-06-09",27.530001
"2629","2017-06-12",27.280001
"2630","2017-06-13",28.18
"2631","2017-06-14",28.049999
"2632","2017-06-15",27.75
"2633","2017-06-16",27.709999
"2634","2017-06-19",28.26
"2635","2017-06-20",28.129999
"2636","2017-06-21",28.5
"2637","2017-06-22",28.620001
"2638","2017-06-23",29.98
"2639","2017-06-26",28.440001
"2640","2017-06-27",28.43
"2641","2017-06-28",29.07
"2642","2017-06-29",28.84
"2643","2017-06-30",28.84
"2644","2017-07-03",28.799999
"2645","2017-07-05",29.34
"2646","2017-07-06",29.030001
"2647","2017-07-07",29.49
"2648","2017-07-10",29.15
"2649","2017-07-11",29.040001
"2650","2017-07-12",29.030001
"2651","2017-07-13",28.84
"2652","2017-07-14",28.99
"2653","2017-07-17",29.18
"2654","2017-07-18",29.139999
"2655","2017-07-19",28.950001
"2656","2017-07-20",28.93
"2657","2017-07-21",29.15
"2658","2017-07-24",28.860001
"2659","2017-07-25",28.49
"2660","2017-07-26",28.200001
"2661","2017-07-27",28.290001
"2662","2017-07-28",28.309999
"2663","2017-07-31",28.68
"2664","2017-08-01",27.93
"2665","2017-08-02",28.209999
"2666","2017-08-03",28.469999
"2667","2017-08-04",27.879999
"2668","2017-08-07",27.75
"2669","2017-08-08",27.34
"2670","2017-08-09",27.440001
"2671","2017-08-10",27.07
"2672","2017-08-11",27.5
"2673","2017-08-14",27.98
"2674","2017-08-15",27.73
"2675","2017-08-16",27.969999
"2676","2017-08-17",27.620001
"2677","2017-08-18",27.620001
"2678","2017-08-21",28.02
"2679","2017-08-22",28.51
"2680","2017-08-23",28.120001
"2681","2017-08-24",28.34
"2682","2017-08-25",28.35
"2683","2017-08-28",28.5
"2684","2017-08-29",28.57
"2685","2017-08-30",28.67
"2686","2017-08-31",29.09
"2687","2017-09-01",29.110001
"2688","2017-09-05",28.92
"2689","2017-09-06",29.02
"2690","2017-09-07",29.129999
"2691","2017-09-08",29.309999
"2692","2017-09-11",29.85
"2693","2017-09-12",30.049999
"2694","2017-09-13",30
"2695","2017-09-14",30.09
"2696","2017-09-15",29.85
"2697","2017-09-18",30.120001
"2698","2017-09-19",29.700001
"2699","2017-09-20",29.74
"2700","2017-09-21",29.42
"2701","2017-09-22",29.360001
"2702","2017-09-25",29.530001
"2703","2017-09-26",29.18
"2704","2017-09-27",29.6
"2705","2017-09-28",29.620001
"2706","2017-09-29",29.75
"2707","2017-10-02",29.99
"2708","2017-10-03",30.23
"2709","2017-10-04",30.33
"2710","2017-10-05",30.52
"2711","2017-10-06",30.41
"2712","2017-10-09",30.32
"2713","2017-10-10",30.110001
"2714","2017-10-11",30.610001
"2715","2017-10-12",30.709999
"2716","2017-10-13",30.889999
"2717","2017-10-16",30.940001
"2718","2017-10-17",30.450001
"2719","2017-10-18",30.030001
"2720","2017-10-19",29.99
"2721","2017-10-20",30.540001
"2722","2017-10-23",30.48
"2723","2017-10-24",30.49
"2724","2017-10-25",30.25
"2725","2017-10-26",30.76
"2726","2017-10-27",31.73
"2727","2017-10-30",31.27
"2728","2017-10-31",31.4
"2729","2017-11-01",31.889999
"2730","2017-11-02",31.299999
"2731","2017-11-03",33.34
"2732","2017-11-06",33.110001
"2733","2017-11-07",32.77
"2734","2017-11-08",32.52
"2735","2017-11-09",32.41
"2736","2017-11-10",31.83
"2737","2017-11-13",32.389999
"2738","2017-11-14",32.689999
"2739","2017-11-15",32.389999
"2740","2017-11-16",33.330002
"2741","2017-11-17",33.740002
"2742","2017-11-20",34.380001
"2743","2017-11-21",35.150002
"2744","2017-11-22",35.220001
"2745","2017-11-24",35.369999
"2746","2017-11-27",35.75
"2747","2017-11-28",36.349998
"2748","2017-11-29",35.130001
"2749","2017-11-30",35.18
"2750","2017-12-01",34.810001
"2751","2017-12-04",33.650002
"2752","2017-12-05",33.73
"2753","2017-12-06",33.560001
"2754","2017-12-07",34.189999
"2755","2017-12-08",34.82
"2756","2017-12-11",34.27
"2757","2017-12-12",34.279999
"2758","2017-12-13",34.189999
"2759","2017-12-14",33.900002
"2760","2017-12-15",34.630001
"2761","2017-12-18",34.369999
"2762","2017-12-19",34.709999
"2763","2017-12-20",34.32
"2764","2017-12-21",34.150002
"2765","2017-12-22",34.080002
"2766","2017-12-26",34.110001
"2767","2017-12-27",34.279999
"2768","2017-12-28",34.419998
"2769","2017-12-29",34.32
"2770","2018-01-02",34.52
"2771","2018-01-03",34.810001
"2772","2018-01-04",34.990002
"2773","2018-01-05",35.990002
"2774","2018-01-08",36.220001
"2775","2018-01-09",35.509998
"2776","2018-01-10",34.75
"2777","2018-01-11",34.5
"2778","2018-01-12",34.970001
"2779","2018-01-16",34.200001
"2780","2018-01-17",34.220001
"2781","2018-01-18",34.259998
"2782","2018-01-19",35.200001
"2783","2018-01-22",35.07
"2784","2018-01-23",35.07
"2785","2018-01-24",35.139999
"2786","2018-01-25",35.41
"2787","2018-01-26",35.57
"2788","2018-01-29",35.650002
"2789","2018-01-30",35.349998
"2790","2018-01-31",35.610001
"2791","2018-02-01",36.23
"2792","2018-02-02",35.34
"2793","2018-02-05",33.439999
"2794","2018-02-06",33.860001
"2795","2018-02-07",33.16
"2796","2018-02-08",31.620001
"2797","2018-02-09",30.59
"2798","2018-02-12",31.43
"2799","2018-02-13",31.190001
"2800","2018-02-14",32.189999
"2801","2018-02-15",32.299999
"2802","2018-02-16",32.099998
"2803","2018-02-20",31.530001
"2804","2018-02-21",31.5
"2805","2018-02-22",31.23
"2806","2018-02-23",31.790001
"2807","2018-02-26",31.610001
"2808","2018-02-27",31.07
"2809","2018-02-28",30.65
"2810","2018-03-01",29.65
"2811","2018-03-02",29.9
"2812","2018-03-05",29.65
"2813","2018-03-06",30.17
"2814","2018-03-07",30.09
"2815","2018-03-08",30.35
"2816","2018-03-09",30.91
"2817","2018-03-12",30.74
"2818","2018-03-13",30.129999
"2819","2018-03-14",30.040001
"2820","2018-03-15",30.120001
"2821","2018-03-16",30.030001
"2822","2018-03-19",29.959999
