"","date","CBZ"
"1002","2010-12-22",6.08
"1003","2010-12-23",6.01
"1004","2010-12-27",6.03
"1005","2010-12-28",5.97
"1006","2010-12-29",5.99
"1007","2010-12-30",6.08
"1008","2010-12-31",6.24
"1009","2011-01-03",6.33
"1010","2011-01-04",6.32
"1011","2011-01-05",6.37
"1012","2011-01-06",6.65
"1013","2011-01-07",6.7
"1014","2011-01-10",6.74
"1015","2011-01-11",6.71
"1016","2011-01-12",6.71
"1017","2011-01-13",6.69
"1018","2011-01-14",6.72
"1019","2011-01-18",6.68
"1020","2011-01-19",6.65
"1021","2011-01-20",6.65
"1022","2011-01-21",6.91
"1023","2011-01-24",7.11
"1024","2011-01-25",7.16
"1025","2011-01-26",7.21
"1026","2011-01-27",7.18
"1027","2011-01-28",6.95
"1028","2011-01-31",6.97
"1029","2011-02-01",7.06
"1030","2011-02-02",7.06
"1031","2011-02-03",7
"1032","2011-02-04",7.02
"1033","2011-02-07",7.02
"1034","2011-02-08",7.04
"1035","2011-02-09",6.95
"1036","2011-02-10",6.94
"1037","2011-02-11",7
"1038","2011-02-14",7.04
"1039","2011-02-15",7.12
"1040","2011-02-16",6.95
"1041","2011-02-17",7.09
"1042","2011-02-18",7.07
"1043","2011-02-22",6.98
"1044","2011-02-23",6.92
"1045","2011-02-24",6.97
"1046","2011-02-25",7.07
"1047","2011-02-28",7.08
"1048","2011-03-01",7.01
"1049","2011-03-02",6.95
"1050","2011-03-03",7.03
"1051","2011-03-04",6.95
"1052","2011-03-07",6.93
"1053","2011-03-08",7.14
"1054","2011-03-09",7.21
"1055","2011-03-10",7.07
"1056","2011-03-11",7.05
"1057","2011-03-14",7
"1058","2011-03-15",7
"1059","2011-03-16",6.84
"1060","2011-03-17",6.95
"1061","2011-03-18",7.08
"1062","2011-03-21",7.13
"1063","2011-03-22",7.02
"1064","2011-03-23",6.98
"1065","2011-03-24",6.98
"1066","2011-03-25",7.12
"1067","2011-03-28",7.1
"1068","2011-03-29",7.14
"1069","2011-03-30",7.22
"1070","2011-03-31",7.21
"1071","2011-04-01",7.23
"1072","2011-04-04",7.41
"1073","2011-04-05",7.29
"1074","2011-04-06",7.36
"1075","2011-04-07",7.26
"1076","2011-04-08",7.22
"1077","2011-04-11",7.18
"1078","2011-04-12",7.04
"1079","2011-04-13",7
"1080","2011-04-14",7.07
"1081","2011-04-15",7.18
"1082","2011-04-18",7.07
"1083","2011-04-19",7.05
"1084","2011-04-20",7.13
"1085","2011-04-21",7.13
"1086","2011-04-25",7.11
"1087","2011-04-26",7.24
"1088","2011-04-27",7.19
"1089","2011-04-28",7.27
"1090","2011-04-29",7.33
"1091","2011-05-02",7.24
"1092","2011-05-03",7.23
"1093","2011-05-04",7.16
"1094","2011-05-05",7.08
"1095","2011-05-06",7.06
"1096","2011-05-09",7.16
"1097","2011-05-10",7.35
"1098","2011-05-11",7.33
"1099","2011-05-12",7.35
"1100","2011-05-13",7.24
"1101","2011-05-16",7.14
"1102","2011-05-17",7.5
"1103","2011-05-18",7.62
"1104","2011-05-19",7.54
"1105","2011-05-20",7.52
"1106","2011-05-23",7.52
"1107","2011-05-24",7.51
"1108","2011-05-25",7.49
"1109","2011-05-26",7.59
"1110","2011-05-27",7.54
"1111","2011-05-31",7.65
"1112","2011-06-01",7.42
"1113","2011-06-02",7.53
"1114","2011-06-03",7.39
"1115","2011-06-06",7.38
"1116","2011-06-07",7.44
"1117","2011-06-08",7.46
"1118","2011-06-09",7.43
"1119","2011-06-10",7.33
"1120","2011-06-13",7.38
"1121","2011-06-14",7.53
"1122","2011-06-15",7.39
"1123","2011-06-16",7.43
"1124","2011-06-17",7.33
"1125","2011-06-20",7.32
"1126","2011-06-21",7.39
"1127","2011-06-22",7.25
"1128","2011-06-23",7.33
"1129","2011-06-24",7.25
"1130","2011-06-27",7.23
"1131","2011-06-28",7.38
"1132","2011-06-29",7.28
"1133","2011-06-30",7.36
"1134","2011-07-01",7.48
"1135","2011-07-05",7.49
"1136","2011-07-06",7.5
"1137","2011-07-07",7.62
"1138","2011-07-08",7.61
"1139","2011-07-11",7.49
"1140","2011-07-12",7.48
"1141","2011-07-13",7.5
"1142","2011-07-14",7.37
"1143","2011-07-15",7.45
"1144","2011-07-18",7.36
"1145","2011-07-19",7.5
"1146","2011-07-20",7.45
"1147","2011-07-21",7.35
"1148","2011-07-22",7.31
"1149","2011-07-25",7.26
"1150","2011-07-26",7.2
"1151","2011-07-27",7.37
"1152","2011-07-28",7.46
"1153","2011-07-29",7.46
"1154","2011-08-01",7.46
"1155","2011-08-02",7.4
"1156","2011-08-03",7.27
"1157","2011-08-04",6.9
"1158","2011-08-05",6.89
"1159","2011-08-08",6.46
"1160","2011-08-09",6.9
"1161","2011-08-10",6.41
"1162","2011-08-11",6.42
"1163","2011-08-12",6.38
"1164","2011-08-15",6.8
"1165","2011-08-16",6.72
"1166","2011-08-17",6.86
"1167","2011-08-18",6.64
"1168","2011-08-19",6.63
"1169","2011-08-22",6.69
"1170","2011-08-23",6.92
"1171","2011-08-24",7
"1172","2011-08-25",6.77
"1173","2011-08-26",6.81
"1174","2011-08-29",7.03
"1175","2011-08-30",6.87
"1176","2011-08-31",6.81
"1177","2011-09-01",6.72
"1178","2011-09-02",6.58
"1179","2011-09-06",6.59
"1180","2011-09-07",6.63
"1181","2011-09-08",6.61
"1182","2011-09-09",6.57
"1183","2011-09-12",6.58
"1184","2011-09-13",6.68
"1185","2011-09-14",6.68
"1186","2011-09-15",6.7
"1187","2011-09-16",6.7
"1188","2011-09-19",6.57
"1189","2011-09-20",6.48
"1190","2011-09-21",6.25
"1191","2011-09-22",6.37
"1192","2011-09-23",6.44
"1193","2011-09-26",6.62
"1194","2011-09-27",6.67
"1195","2011-09-28",6.41
"1196","2011-09-29",6.62
"1197","2011-09-30",6.59
"1198","2011-10-03",6.26
"1199","2011-10-04",6.37
"1200","2011-10-05",6.51
"1201","2011-10-06",6.56
"1202","2011-10-07",6.39
"1203","2011-10-10",6.56
"1204","2011-10-11",6.72
"1205","2011-10-12",7
"1206","2011-10-13",6.98
"1207","2011-10-14",6.99
"1208","2011-10-17",6.82
"1209","2011-10-18",6.94
"1210","2011-10-19",6.74
"1211","2011-10-20",6.67
"1212","2011-10-21",6.65
"1213","2011-10-24",6.68
"1214","2011-10-25",6.47
"1215","2011-10-26",6.53
"1216","2011-10-27",6.68
"1217","2011-10-28",6.59
"1218","2011-10-31",6.33
"1219","2011-11-01",6.07
"1220","2011-11-02",6.03
"1221","2011-11-03",6.07
"1222","2011-11-04",6.26
"1223","2011-11-07",6.28
"1224","2011-11-08",6.28
"1225","2011-11-09",5.95
"1226","2011-11-10",5.98
"1227","2011-11-11",5.91
"1228","2011-11-14",5.78
"1229","2011-11-15",5.91
"1230","2011-11-16",5.82
"1231","2011-11-17",5.82
"1232","2011-11-18",5.79
"1233","2011-11-21",5.7
"1234","2011-11-22",5.64
"1235","2011-11-23",5.47
"1236","2011-11-25",5.28
"1237","2011-11-28",5.99
"1238","2011-11-29",5.94
"1239","2011-11-30",6.02
"1240","2011-12-01",5.94
"1241","2011-12-02",6.02
"1242","2011-12-05",6.1
"1243","2011-12-06",6.14
"1244","2011-12-07",6.05
"1245","2011-12-08",5.92
"1246","2011-12-09",6.01
"1247","2011-12-12",6.01
"1248","2011-12-13",5.84
"1249","2011-12-14",5.99
"1250","2011-12-15",6.01
"1251","2011-12-16",6.02
"1252","2011-12-19",5.79
"1253","2011-12-20",6.02
"1254","2011-12-21",6.05
"1255","2011-12-22",6.09
"1256","2011-12-23",6.12
"1257","2011-12-27",6.15
"1258","2011-12-28",6.07
"1259","2011-12-29",6.09
"1260","2011-12-30",6.11
"1261","2012-01-03",6.12
"1262","2012-01-04",6.02
"1263","2012-01-05",5.99
"1264","2012-01-06",5.96
"1265","2012-01-09",5.9
"1266","2012-01-10",6
"1267","2012-01-11",6
"1268","2012-01-12",6.02
"1269","2012-01-13",6.09
"1270","2012-01-17",6.13
"1271","2012-01-18",6.12
"1272","2012-01-19",6.11
"1273","2012-01-20",6.16
"1274","2012-01-23",6.09
"1275","2012-01-24",6.2
"1276","2012-01-25",6.12
"1277","2012-01-26",6.09
"1278","2012-01-27",6.22
"1279","2012-01-30",6.23
"1280","2012-01-31",6.27
"1281","2012-02-01",6.44
"1282","2012-02-02",6.49
"1283","2012-02-03",6.55
"1284","2012-02-06",6.54
"1285","2012-02-07",6.5
"1286","2012-02-08",6.51
"1287","2012-02-09",6.5
"1288","2012-02-10",6.56
"1289","2012-02-13",6.63
"1290","2012-02-14",6.56
"1291","2012-02-15",6.57
"1292","2012-02-16",6.6
"1293","2012-02-17",6.69
"1294","2012-02-21",6.71
"1295","2012-02-22",6.7
"1296","2012-02-23",6.75
"1297","2012-02-24",6.76
"1298","2012-02-27",6.59
"1299","2012-02-28",6.49
"1300","2012-02-29",6.5
"1301","2012-03-01",6.71
"1302","2012-03-02",6.55
"1303","2012-03-05",6.61
"1304","2012-03-06",6.51
"1305","2012-03-07",6.73
"1306","2012-03-08",6.63
"1307","2012-03-09",6.64
"1308","2012-03-12",6.6
"1309","2012-03-13",6.73
"1310","2012-03-14",6.58
"1311","2012-03-15",6.58
"1312","2012-03-16",6.65
"1313","2012-03-19",6.7
"1314","2012-03-20",6.62
"1315","2012-03-21",6.43
"1316","2012-03-22",6.51
"1317","2012-03-23",6.55
"1318","2012-03-26",6.56
"1319","2012-03-27",6.54
"1320","2012-03-28",6.55
"1321","2012-03-29",6.52
"1322","2012-03-30",6.32
"1323","2012-04-02",6.62
"1324","2012-04-03",6.47
"1325","2012-04-04",6.27
"1326","2012-04-05",6.47
"1327","2012-04-09",6.4
"1328","2012-04-10",6.32
"1329","2012-04-11",6.45
"1330","2012-04-12",6.3
"1331","2012-04-13",6.21
"1332","2012-04-16",6.15
"1333","2012-04-17",6.23
"1334","2012-04-18",6.1
"1335","2012-04-19",6.1
"1336","2012-04-20",6.09
"1337","2012-04-23",5.85
"1338","2012-04-24",5.95
"1339","2012-04-25",5.95
"1340","2012-04-26",5.94
"1341","2012-04-27",6.02
"1342","2012-04-30",6.07
"1343","2012-05-01",6.13
"1344","2012-05-02",6.09
"1345","2012-05-03",5.99
"1346","2012-05-04",5.95
"1347","2012-05-07",5.94
"1348","2012-05-08",6.05
"1349","2012-05-09",6.11
"1350","2012-05-10",6.18
"1351","2012-05-11",6.18
"1352","2012-05-14",6.18
"1353","2012-05-15",6.24
"1354","2012-05-16",6.26
"1355","2012-05-17",6.18
"1356","2012-05-18",6.05
"1357","2012-05-21",6.09
"1358","2012-05-22",5.87
"1359","2012-05-23",5.91
"1360","2012-05-24",5.81
"1361","2012-05-25",5.76
"1362","2012-05-29",5.79
"1363","2012-05-30",5.77
"1364","2012-05-31",5.64
"1365","2012-06-01",5.61
"1366","2012-06-04",5.75
"1367","2012-06-05",5.76
"1368","2012-06-06",5.75
"1369","2012-06-07",5.81
"1370","2012-06-08",5.92
"1371","2012-06-11",5.65
"1372","2012-06-12",5.47
"1373","2012-06-13",5.57
"1374","2012-06-14",5.64
"1375","2012-06-15",5.53
"1376","2012-06-18",5.5
"1377","2012-06-19",5.65
"1378","2012-06-20",5.64
"1379","2012-06-21",5.5
"1380","2012-06-22",5.59
"1381","2012-06-25",5.56
"1382","2012-06-26",5.75
"1383","2012-06-27",5.83
"1384","2012-06-28",5.81
"1385","2012-06-29",5.94
"1386","2012-07-02",5.96
"1387","2012-07-03",5.92
"1388","2012-07-05",5.96
"1389","2012-07-06",5.96
"1390","2012-07-09",5.91
"1391","2012-07-10",5.93
"1392","2012-07-11",5.99
"1393","2012-07-12",6
"1394","2012-07-13",6.05
"1395","2012-07-16",6.05
"1396","2012-07-17",6.04
"1397","2012-07-18",6.07
"1398","2012-07-19",6.07
"1399","2012-07-20",5.9
"1400","2012-07-23",5.9
"1401","2012-07-24",5.83
"1402","2012-07-25",5.25
"1403","2012-07-26",5.21
"1404","2012-07-27",5.23
"1405","2012-07-30",5.26
"1406","2012-07-31",5.29
"1407","2012-08-01",5.2
"1408","2012-08-02",5.21
"1409","2012-08-03",5.3
"1410","2012-08-06",5.4
"1411","2012-08-07",5.42
"1412","2012-08-08",5.38
"1413","2012-08-09",5.55
"1414","2012-08-10",5.6
"1415","2012-08-13",5.7
"1416","2012-08-14",5.55
"1417","2012-08-15",5.58
"1418","2012-08-16",5.62
"1419","2012-08-17",5.72
"1420","2012-08-20",5.69
"1421","2012-08-21",5.59
"1422","2012-08-22",5.57
"1423","2012-08-23",5.55
"1424","2012-08-24",5.58
"1425","2012-08-27",5.65
"1426","2012-08-28",5.61
"1427","2012-08-29",5.59
"1428","2012-08-30",5.58
"1429","2012-08-31",5.54
"1430","2012-09-04",5.67
"1431","2012-09-05",5.61
"1432","2012-09-06",5.68
"1433","2012-09-07",5.94
"1434","2012-09-10",5.92
"1435","2012-09-11",5.85
"1436","2012-09-12",5.96
"1437","2012-09-13",6
"1438","2012-09-14",6.15
"1439","2012-09-17",6.18
"1440","2012-09-18",6.29
"1441","2012-09-19",6.13
"1442","2012-09-20",6.12
"1443","2012-09-21",5.97
"1444","2012-09-24",6
"1445","2012-09-25",5.97
"1446","2012-09-26",5.89
"1447","2012-09-27",5.85
"1448","2012-09-28",6.02
"1449","2012-10-01",6.04
"1450","2012-10-02",6.05
"1451","2012-10-03",6.06
"1452","2012-10-04",6.14
"1453","2012-10-05",6.16
"1454","2012-10-08",6.11
"1455","2012-10-09",6.1
"1456","2012-10-10",6.04
"1457","2012-10-11",6.1
"1458","2012-10-12",6.02
"1459","2012-10-15",6.04
"1460","2012-10-16",6.08
"1461","2012-10-17",6.02
"1462","2012-10-18",5.79
"1463","2012-10-19",5.75
"1464","2012-10-22",5.82
"1465","2012-10-23",5.75
"1466","2012-10-24",5.91
"1467","2012-10-25",5.64
"1468","2012-10-26",5.6
"1469","2012-10-31",5.52
"1470","2012-11-01",5.58
"1471","2012-11-02",5.53
"1472","2012-11-05",5.54
"1473","2012-11-06",5.7
"1474","2012-11-07",5.52
"1475","2012-11-08",5.5
"1476","2012-11-09",5.52
"1477","2012-11-12",5.48
"1478","2012-11-13",5.5
"1479","2012-11-14",5.41
"1480","2012-11-15",5.33
"1481","2012-11-16",5.56
"1482","2012-11-19",5.67
"1483","2012-11-20",5.65
"1484","2012-11-21",5.61
"1485","2012-11-23",5.58
"1486","2012-11-26",5.55
"1487","2012-11-27",5.6
"1488","2012-11-28",5.6
"1489","2012-11-29",5.63
"1490","2012-11-30",5.81
"1491","2012-12-03",5.88
"1492","2012-12-04",5.78
"1493","2012-12-05",5.8
"1494","2012-12-06",5.65
"1495","2012-12-07",5.66
"1496","2012-12-10",5.66
"1497","2012-12-11",5.79
"1498","2012-12-12",5.63
"1499","2012-12-13",5.63
"1500","2012-12-14",5.6
"1501","2012-12-17",5.61
"1502","2012-12-18",5.75
"1503","2012-12-19",5.96
"1504","2012-12-20",5.99
"1505","2012-12-21",5.83
"1506","2012-12-24",5.87
"1507","2012-12-26",5.8
"1508","2012-12-27",5.72
"1509","2012-12-28",5.71
"1510","2012-12-31",5.91
"1511","2013-01-02",6
"1512","2013-01-03",5.86
"1513","2013-01-04",5.92
"1514","2013-01-07",5.83
"1515","2013-01-08",5.81
"1516","2013-01-09",5.93
"1517","2013-01-10",5.92
"1518","2013-01-11",5.92
"1519","2013-01-14",5.87
"1520","2013-01-15",5.88
"1521","2013-01-16",5.71
"1522","2013-01-17",5.7
"1523","2013-01-18",5.7
"1524","2013-01-22",5.7
"1525","2013-01-23",5.76
"1526","2013-01-24",5.94
"1527","2013-01-25",5.7
"1528","2013-01-28",5.81
"1529","2013-01-29",5.77
"1530","2013-01-30",5.99
"1531","2013-01-31",6.06
"1532","2013-02-01",6.1
"1533","2013-02-04",6.06
"1534","2013-02-05",6.01
"1535","2013-02-06",6.01
"1536","2013-02-07",5.96
"1537","2013-02-08",6.13
"1538","2013-02-11",6.19
"1539","2013-02-12",6.21
"1540","2013-02-13",6.31
"1541","2013-02-14",6.23
"1542","2013-02-15",6.29
"1543","2013-02-19",6.48
"1544","2013-02-20",6.47
"1545","2013-02-21",6.44
"1546","2013-02-22",6.52
"1547","2013-02-25",6.27
"1548","2013-02-26",6.34
"1549","2013-02-27",6.32
"1550","2013-02-28",6.36
"1551","2013-03-01",6.39
"1552","2013-03-04",6.43
"1553","2013-03-05",6.47
"1554","2013-03-06",6.41
"1555","2013-03-07",6.45
"1556","2013-03-08",6.45
"1557","2013-03-11",6.34
"1558","2013-03-12",6.36
"1559","2013-03-13",6.35
"1560","2013-03-14",6.52
"1561","2013-03-15",6.55
"1562","2013-03-18",6.48
"1563","2013-03-19",6.53
"1564","2013-03-20",6.54
"1565","2013-03-21",6.44
"1566","2013-03-22",6.36
"1567","2013-03-25",6.53
"1568","2013-03-26",6.55
"1569","2013-03-27",6.43
"1570","2013-03-28",6.38
"1571","2013-04-01",6.36
"1572","2013-04-02",6.42
"1573","2013-04-03",6.31
"1574","2013-04-04",6.29
"1575","2013-04-05",6.15
"1576","2013-04-08",6.29
"1577","2013-04-09",6.15
"1578","2013-04-10",6.2
"1579","2013-04-11",6.18
"1580","2013-04-12",6.22
"1581","2013-04-15",6.05
"1582","2013-04-16",6.14
"1583","2013-04-17",6.1
"1584","2013-04-18",6.17
"1585","2013-04-19",6.15
"1586","2013-04-22",6.19
"1587","2013-04-23",6.18
"1588","2013-04-24",6.26
"1589","2013-04-25",6.43
"1590","2013-04-26",6.39
"1591","2013-04-29",6.46
"1592","2013-04-30",6.49
"1593","2013-05-01",6.37
"1594","2013-05-02",6.3
"1595","2013-05-03",6.4
"1596","2013-05-06",6.52
"1597","2013-05-07",6.47
"1598","2013-05-08",6.47
"1599","2013-05-09",6.52
"1600","2013-05-10",6.53
"1601","2013-05-13",6.55
"1602","2013-05-14",6.56
"1603","2013-05-15",6.64
"1604","2013-05-16",6.62
"1605","2013-05-17",6.62
"1606","2013-05-20",6.69
"1607","2013-05-21",6.67
"1608","2013-05-22",6.49
"1609","2013-05-23",6.38
"1610","2013-05-24",6.47
"1611","2013-05-28",6.6
"1612","2013-05-29",6.6
"1613","2013-05-30",6.67
"1614","2013-05-31",6.66
"1615","2013-06-03",6.72
"1616","2013-06-04",6.65
"1617","2013-06-05",6.64
"1618","2013-06-06",6.67
"1619","2013-06-07",6.65
"1620","2013-06-10",6.69
"1621","2013-06-11",6.67
"1622","2013-06-12",6.65
"1623","2013-06-13",6.74
"1624","2013-06-14",6.65
"1625","2013-06-17",6.69
"1626","2013-06-18",6.68
"1627","2013-06-19",6.67
"1628","2013-06-20",6.68
"1629","2013-06-21",6.71
"1630","2013-06-24",6.65
"1631","2013-06-25",6.73
"1632","2013-06-26",6.66
"1633","2013-06-27",6.71
"1634","2013-06-28",6.71
"1635","2013-07-01",6.78
"1636","2013-07-02",6.81
"1637","2013-07-03",6.88
"1638","2013-07-05",6.96
"1639","2013-07-08",7
"1640","2013-07-09",7.05
"1641","2013-07-10",7.1
"1642","2013-07-11",7.11
"1643","2013-07-12",7.1
"1644","2013-07-15",7.13
"1645","2013-07-16",7.21
"1646","2013-07-17",7.24
"1647","2013-07-18",7.23
"1648","2013-07-19",7.37
"1649","2013-07-22",7.55
"1650","2013-07-23",7.4
"1651","2013-07-24",7.43
"1652","2013-07-25",7.52
"1653","2013-07-26",7.55
"1654","2013-07-29",7.53
"1655","2013-07-30",7.26
"1656","2013-07-31",7.26
"1657","2013-08-01",7.27
"1658","2013-08-02",7.33
"1659","2013-08-05",7.38
"1660","2013-08-06",7.25
"1661","2013-08-07",7.28
"1662","2013-08-08",7.26
"1663","2013-08-09",7.29
"1664","2013-08-12",7.32
"1665","2013-08-13",7.33
"1666","2013-08-14",7.31
"1667","2013-08-15",7.3
"1668","2013-08-16",7.26
"1669","2013-08-19",7.24
"1670","2013-08-20",7.21
"1671","2013-08-21",7.05
"1672","2013-08-22",7.14
"1673","2013-08-23",7.11
"1674","2013-08-26",7.1
"1675","2013-08-27",6.97
"1676","2013-08-28",6.92
"1677","2013-08-29",7.02
"1678","2013-08-30",6.85
"1679","2013-09-03",6.76
"1680","2013-09-04",6.89
"1681","2013-09-05",6.81
"1682","2013-09-06",6.8
"1683","2013-09-09",6.61
"1684","2013-09-10",6.6
"1685","2013-09-11",6.65
"1686","2013-09-12",6.81
"1687","2013-09-13",7.11
"1688","2013-09-16",7.18
"1689","2013-09-17",7.23
"1690","2013-09-18",7.33
"1691","2013-09-19",7.41
"1692","2013-09-20",7.53
"1693","2013-09-23",7.57
"1694","2013-09-24",7.51
"1695","2013-09-25",7.46
"1696","2013-09-26",7.46
"1697","2013-09-27",7.51
"1698","2013-09-30",7.44
"1699","2013-10-01",7.49
"1700","2013-10-02",7.5
"1701","2013-10-03",7.23
"1702","2013-10-04",7.33
"1703","2013-10-07",7.25
"1704","2013-10-08",7.05
"1705","2013-10-09",7.01
"1706","2013-10-10",7.21
"1707","2013-10-11",7.4
"1708","2013-10-14",7.36
"1709","2013-10-15",7.43
"1710","2013-10-16",7.5
"1711","2013-10-17",7.45
"1712","2013-10-18",7.56
"1713","2013-10-21",7.66
"1714","2013-10-22",7.51
"1715","2013-10-23",7.8
"1716","2013-10-24",7.96
"1717","2013-10-25",7.89
"1718","2013-10-28",8.07
"1719","2013-10-29",8.18
"1720","2013-10-30",8.14
"1721","2013-10-31",8.16
"1722","2013-11-01",8.21
"1723","2013-11-04",8.34
"1724","2013-11-05",8.4
"1725","2013-11-06",8.48
"1726","2013-11-07",8.42
"1727","2013-11-08",8.77
"1728","2013-11-11",9.02
"1729","2013-11-12",8.99
"1730","2013-11-13",9.05
"1731","2013-11-14",9.05
"1732","2013-11-15",9.01
"1733","2013-11-18",9.01
"1734","2013-11-19",8.94
"1735","2013-11-20",8.88
"1736","2013-11-21",8.98
"1737","2013-11-22",8.99
"1738","2013-11-25",8.92
"1739","2013-11-26",8.9
"1740","2013-11-27",8.89
"1741","2013-11-29",8.96
"1742","2013-12-02",8.68
"1743","2013-12-03",8.7
"1744","2013-12-04",8.67
"1745","2013-12-05",8.9
"1746","2013-12-06",8.92
"1747","2013-12-09",8.96
"1748","2013-12-10",8.91
"1749","2013-12-11",8.9
"1750","2013-12-12",8.91
"1751","2013-12-13",8.92
"1752","2013-12-16",9.23
"1753","2013-12-17",9.12
"1754","2013-12-18",8.99
"1755","2013-12-19",8.99
"1756","2013-12-20",8.99
"1757","2013-12-23",9.12
"1758","2013-12-24",9.23
"1759","2013-12-26",9.31
"1760","2013-12-27",9.33
"1761","2013-12-30",9.23
"1762","2013-12-31",9.12
"1763","2014-01-02",8.89
"1764","2014-01-03",8.91
"1765","2014-01-06",8.94
"1766","2014-01-07",9.03
"1767","2014-01-08",8.69
"1768","2014-01-09",8.79
"1769","2014-01-10",8.91
"1770","2014-01-13",8.93
"1771","2014-01-14",8.88
"1772","2014-01-15",8.92
"1773","2014-01-16",8.88
"1774","2014-01-17",9.02
"1775","2014-01-21",9.08
"1776","2014-01-22",9.21
"1777","2014-01-23",9.25
"1778","2014-01-24",9
"1779","2014-01-27",8.78
"1780","2014-01-28",8.78
"1781","2014-01-29",8.67
"1782","2014-01-30",8.67
"1783","2014-01-31",8.6
"1784","2014-02-03",8.49
"1785","2014-02-04",8.46
"1786","2014-02-05",8.38
"1787","2014-02-06",8.42
"1788","2014-02-07",8.5
"1789","2014-02-10",8.51
"1790","2014-02-11",8.84
"1791","2014-02-12",8.83
"1792","2014-02-13",8.86
"1793","2014-02-14",8.88
"1794","2014-02-18",9.05
"1795","2014-02-19",8.9
"1796","2014-02-20",8.99
"1797","2014-02-21",9.03
"1798","2014-02-24",9.07
"1799","2014-02-25",9.04
"1800","2014-02-26",9.09
"1801","2014-02-27",9.15
"1802","2014-02-28",9.13
"1803","2014-03-03",9.17
"1804","2014-03-04",9.29
"1805","2014-03-05",9.27
"1806","2014-03-06",9.34
"1807","2014-03-07",9.36
"1808","2014-03-10",9.4
"1809","2014-03-11",9.37
"1810","2014-03-12",9.34
"1811","2014-03-13",9.03
"1812","2014-03-14",8.9
"1813","2014-03-17",8.83
"1814","2014-03-18",9
"1815","2014-03-19",9.2
"1816","2014-03-20",9.3
"1817","2014-03-21",9.41
"1818","2014-03-24",9.18
"1819","2014-03-25",9.24
"1820","2014-03-26",9.17
"1821","2014-03-27",9.05
"1822","2014-03-28",9.06
"1823","2014-03-31",9.16
"1824","2014-04-01",9.24
"1825","2014-04-02",9.29
"1826","2014-04-03",9.28
"1827","2014-04-04",9.17
"1828","2014-04-07",8.87
"1829","2014-04-08",9.05
"1830","2014-04-09",9.24
"1831","2014-04-10",8.98
"1832","2014-04-11",8.72
"1833","2014-04-14",8.72
"1834","2014-04-15",8.8
"1835","2014-04-16",8.91
"1836","2014-04-17",8.99
"1837","2014-04-21",8.99
"1838","2014-04-22",8.97
"1839","2014-04-23",8.87
"1840","2014-04-24",8.67
"1841","2014-04-25",8.48
"1842","2014-04-28",8.35
"1843","2014-04-29",8.5
"1844","2014-04-30",8.57
"1845","2014-05-01",8.65
"1846","2014-05-02",8.63
"1847","2014-05-05",8.53
"1848","2014-05-06",8.45
"1849","2014-05-07",8.49
"1850","2014-05-08",8.45
"1851","2014-05-09",8.53
"1852","2014-05-12",8.69
"1853","2014-05-13",8.53
"1854","2014-05-14",8.36
"1855","2014-05-15",8.47
"1856","2014-05-16",8.51
"1857","2014-05-19",8.53
"1858","2014-05-20",8.43
"1859","2014-05-21",8.5
"1860","2014-05-22",8.49
"1861","2014-05-23",8.52
"1862","2014-05-27",8.66
"1863","2014-05-28",8.5
"1864","2014-05-29",8.53
"1865","2014-05-30",8.53
"1866","2014-06-02",8.35
"1867","2014-06-03",8.27
"1868","2014-06-04",8.48
"1869","2014-06-05",8.68
"1870","2014-06-06",8.79
"1871","2014-06-09",8.85
"1872","2014-06-10",8.82
"1873","2014-06-11",8.74
"1874","2014-06-12",8.65
"1875","2014-06-13",8.52
"1876","2014-06-16",8.5
"1877","2014-06-17",8.66
"1878","2014-06-18",8.81
"1879","2014-06-19",8.69
"1880","2014-06-20",8.84
"1881","2014-06-23",8.9
"1882","2014-06-24",8.88
"1883","2014-06-25",8.92
"1884","2014-06-26",8.95
"1885","2014-06-27",8.9
"1886","2014-06-30",9.03
"1887","2014-07-01",9.24
"1888","2014-07-02",9.29
"1889","2014-07-03",9.27
"1890","2014-07-07",8.97
"1891","2014-07-08",8.99
"1892","2014-07-09",8.94
"1893","2014-07-10",8.79
"1894","2014-07-11",8.69
"1895","2014-07-14",8.71
"1896","2014-07-15",8.65
"1897","2014-07-16",8.66
"1898","2014-07-17",8.56
"1899","2014-07-18",8.82
"1900","2014-07-21",8.7
"1901","2014-07-22",8.72
"1902","2014-07-23",8.79
"1903","2014-07-24",8.72
"1904","2014-07-25",8.63
"1905","2014-07-28",8.46
"1906","2014-07-29",8.37
"1907","2014-07-30",8.27
"1908","2014-07-31",8.16
"1909","2014-08-01",8.07
"1910","2014-08-04",8.22
"1911","2014-08-05",8.6
"1912","2014-08-06",8.53
"1913","2014-08-07",8.53
"1914","2014-08-08",8.5
"1915","2014-08-11",8.54
"1916","2014-08-12",8.47
"1917","2014-08-13",8.51
"1918","2014-08-14",8.52
"1919","2014-08-15",8.39
"1920","2014-08-18",8.54
"1921","2014-08-19",8.56
"1922","2014-08-20",8.49
"1923","2014-08-21",8.59
"1924","2014-08-22",8.53
"1925","2014-08-25",8.49
"1926","2014-08-26",8.43
"1927","2014-08-27",8.54
"1928","2014-08-28",8.49
"1929","2014-08-29",8.6
"1930","2014-09-02",8.63
"1931","2014-09-03",8.56
"1932","2014-09-04",8.49
"1933","2014-09-05",8.53
"1934","2014-09-08",8.5
"1935","2014-09-09",8.49
