"","date","VHC"
"1005","2010-12-28",13.34
"1006","2010-12-29",13.48
"1007","2010-12-30",14.78
"1008","2010-12-31",14.85
"1009","2011-01-03",14.42
"1010","2011-01-04",14.08
"1011","2011-01-05",14.66
"1012","2011-01-06",15.5
"1013","2011-01-07",15
"1014","2011-01-10",14.91
"1015","2011-01-11",15.29
"1016","2011-01-12",15.5
"1017","2011-01-13",15.13
"1018","2011-01-14",14.81
"1019","2011-01-18",14.6
"1020","2011-01-19",13.41
"1021","2011-01-20",13.23
"1022","2011-01-21",12.69
"1023","2011-01-24",13.11
"1024","2011-01-25",12.8
"1025","2011-01-26",13.22
"1026","2011-01-27",13.08
"1027","2011-01-28",12.48
"1028","2011-01-31",12.6
"1029","2011-02-01",13.2
"1030","2011-02-02",14.07
"1031","2011-02-03",14.25
"1032","2011-02-04",14.12
"1033","2011-02-07",13.99
"1034","2011-02-08",13.9
"1035","2011-02-09",13.9
"1036","2011-02-10",13.63
"1037","2011-02-11",13.69
"1038","2011-02-14",13.29
"1039","2011-02-15",13
"1040","2011-02-16",13.01
"1041","2011-02-17",13.02
"1042","2011-02-18",12.99
"1043","2011-02-22",12.56
"1044","2011-02-23",11.79
"1045","2011-02-24",12.34
"1046","2011-02-25",12.51
"1047","2011-02-28",12
"1048","2011-03-01",11.53
"1049","2011-03-02",11.76
"1050","2011-03-03",12.45
"1051","2011-03-04",13.02
"1052","2011-03-07",12.77
"1053","2011-03-08",12.96
"1054","2011-03-09",13
"1055","2011-03-10",12.46
"1056","2011-03-11",12.35
"1057","2011-03-14",12.54
"1058","2011-03-15",12.69
"1059","2011-03-16",12.7
"1060","2011-03-17",12.51
"1061","2011-03-18",12.47
"1062","2011-03-21",13.4
"1063","2011-03-22",13.79
"1064","2011-03-23",14.38
"1065","2011-03-24",15.4
"1066","2011-03-25",16.040001
"1067","2011-03-28",16.540001
"1068","2011-03-29",19.290001
"1069","2011-03-30",20.52
"1070","2011-03-31",19.91
"1071","2011-04-01",21.25
"1072","2011-04-04",23.450001
"1073","2011-04-05",27.5
"1074","2011-04-06",25.879999
"1075","2011-04-07",27.25
"1076","2011-04-08",27.49
"1077","2011-04-11",25.52
"1078","2011-04-12",21.709999
"1079","2011-04-13",22.91
"1080","2011-04-14",22.74
"1081","2011-04-15",22.870001
"1082","2011-04-18",22
"1083","2011-04-19",24.73
"1084","2011-04-20",25.01
"1085","2011-04-21",25.16
"1086","2011-04-25",26.620001
"1087","2011-04-26",23.92
"1088","2011-04-27",24.450001
"1089","2011-04-28",26.309999
"1090","2011-04-29",25.35
"1091","2011-05-02",24.83
"1092","2011-05-03",23.059999
"1093","2011-05-04",22.9
"1094","2011-05-05",22.690001
"1095","2011-05-06",23.73
"1096","2011-05-09",24.950001
"1097","2011-05-10",25.4
"1098","2011-05-11",24.41
"1099","2011-05-12",24.83
"1100","2011-05-13",23.620001
"1101","2011-05-16",22.26
"1102","2011-05-17",23.379999
"1103","2011-05-18",23.82
"1104","2011-05-19",23.049999
"1105","2011-05-20",23.41
"1106","2011-05-23",21.389999
"1107","2011-05-24",21.51
"1108","2011-05-25",21.93
"1109","2011-05-26",23.139999
"1110","2011-05-27",24.120001
"1111","2011-05-31",26.26
"1112","2011-06-01",29.25
"1113","2011-06-02",27.690001
"1114","2011-06-03",27.629999
"1115","2011-06-06",25.860001
"1116","2011-06-07",26.75
"1117","2011-06-08",26.290001
"1118","2011-06-09",26.879999
"1119","2011-06-10",26.66
"1120","2011-06-13",27.219999
"1121","2011-06-14",27.200001
"1122","2011-06-15",26.559999
"1123","2011-06-16",26.709999
"1124","2011-06-17",26.440001
"1125","2011-06-20",25.92
"1126","2011-06-21",27.450001
"1127","2011-06-22",26.950001
"1128","2011-06-23",27.59
"1129","2011-06-24",28.24
"1130","2011-06-27",28.5
"1131","2011-06-28",29.66
"1132","2011-06-29",29.35
"1133","2011-06-30",28.940001
"1134","2011-07-01",30.469999
"1135","2011-07-05",32.639999
"1136","2011-07-06",36.610001
"1137","2011-07-07",35.990002
"1138","2011-07-08",38.889999
"1139","2011-07-11",39.880001
"1140","2011-07-12",38.16
"1141","2011-07-13",38.360001
"1142","2011-07-14",35.150002
"1143","2011-07-15",36.369999
"1144","2011-07-18",35.68
"1145","2011-07-19",37.209999
"1146","2011-07-20",36.34
"1147","2011-07-21",36.419998
"1148","2011-07-22",35.669998
"1149","2011-07-25",34.07
"1150","2011-07-26",34.529999
"1151","2011-07-27",31.110001
"1152","2011-07-28",30.26
"1153","2011-07-29",30.41
"1154","2011-08-01",30.32
"1155","2011-08-02",29.1
"1156","2011-08-03",27.370001
"1157","2011-08-04",22.969999
"1158","2011-08-05",22.16
"1159","2011-08-08",15.93
"1160","2011-08-09",19.790001
"1161","2011-08-10",18.17
"1162","2011-08-11",18.700001
"1163","2011-08-12",17.690001
"1164","2011-08-15",21.66
"1165","2011-08-16",21.299999
"1166","2011-08-17",21.23
"1167","2011-08-18",19.4
"1168","2011-08-19",18.93
"1169","2011-08-22",17.77
"1170","2011-08-23",19.360001
"1171","2011-08-24",19.1
"1172","2011-08-25",20.5
"1173","2011-08-26",21.84
"1174","2011-08-29",23.83
"1175","2011-08-30",23.190001
"1176","2011-08-31",21.49
"1177","2011-09-01",21.030001
"1178","2011-09-02",20.83
"1179","2011-09-06",21.74
"1180","2011-09-07",21.959999
"1181","2011-09-08",21.41
"1182","2011-09-09",20.620001
"1183","2011-09-12",21.629999
"1184","2011-09-13",22.17
"1185","2011-09-14",22.08
"1186","2011-09-15",21.76
"1187","2011-09-16",21.049999
"1188","2011-09-19",20.65
"1189","2011-09-20",18.99
"1190","2011-09-21",18.41
"1191","2011-09-22",17.190001
"1192","2011-09-23",18.4
"1193","2011-09-26",17.709999
"1194","2011-09-27",18.129999
"1195","2011-09-28",16.74
"1196","2011-09-29",16.200001
"1197","2011-09-30",14.99
"1198","2011-10-03",12.38
"1199","2011-10-04",14.11
"1200","2011-10-05",15.78
"1201","2011-10-06",15.8
"1202","2011-10-07",15.64
"1203","2011-10-10",15.35
"1204","2011-10-11",15.83
"1205","2011-10-12",16.01
"1206","2011-10-13",15.9
"1207","2011-10-14",16
"1208","2011-10-17",15.3
"1209","2011-10-18",15.88
"1210","2011-10-19",14.92
"1211","2011-10-20",15.36
"1212","2011-10-21",15.6
"1213","2011-10-24",17.809999
"1214","2011-10-25",17.01
"1215","2011-10-26",17.469999
"1216","2011-10-27",18.77
"1217","2011-10-28",19.58
"1218","2011-10-31",21.549999
"1219","2011-11-01",22.82
"1220","2011-11-02",21.469999
"1221","2011-11-03",22.360001
"1222","2011-11-04",22.15
"1223","2011-11-07",22
"1224","2011-11-08",22.139999
"1225","2011-11-09",21.51
"1226","2011-11-10",21.16
"1227","2011-11-11",21.700001
"1228","2011-11-14",21.48
"1229","2011-11-15",22.610001
"1230","2011-11-16",22.4
"1231","2011-11-17",21.610001
"1232","2011-11-18",21.049999
"1233","2011-11-21",19.809999
"1234","2011-11-22",19.85
"1235","2011-11-23",19.059999
"1236","2011-11-25",18.290001
"1237","2011-11-28",19.1
"1238","2011-11-29",18.639999
"1239","2011-11-30",19.84
"1240","2011-12-01",19.540001
"1241","2011-12-02",22.16
"1242","2011-12-05",22.24
"1243","2011-12-06",22.76
"1244","2011-12-07",22.440001
"1245","2011-12-08",21.629999
"1246","2011-12-09",22.41
"1247","2011-12-12",21.540001
"1248","2011-12-13",20.879999
"1249","2011-12-14",20.25
"1250","2011-12-15",21.02
"1251","2011-12-16",21.24
"1252","2011-12-19",25
"1253","2011-12-20",24.84
"1254","2011-12-21",25.030001
"1255","2011-12-22",25.040001
"1256","2011-12-23",27.35
"1257","2011-12-27",26.299999
"1258","2011-12-28",25.1
"1259","2011-12-29",25.23
"1260","2011-12-30",24.969999
"1261","2012-01-03",24.98
"1262","2012-01-04",24.030001
"1263","2012-01-05",24.719999
"1264","2012-01-06",26.73
"1265","2012-01-09",26.549999
"1266","2012-01-10",26.4
"1267","2012-01-11",26.83
"1268","2012-01-12",27
"1269","2012-01-13",26.58
"1270","2012-01-17",26.139999
"1271","2012-01-18",26.200001
"1272","2012-01-19",26.379999
"1273","2012-01-20",25.549999
"1274","2012-01-23",23.889999
"1275","2012-01-24",24.75
"1276","2012-01-25",24.6
"1277","2012-01-26",24.35
"1278","2012-01-27",24.200001
"1279","2012-01-30",23.49
"1280","2012-01-31",23.219999
"1281","2012-02-01",24.200001
"1282","2012-02-02",23.809999
"1283","2012-02-03",24.6
"1284","2012-02-06",25.65
"1285","2012-02-07",25.790001
"1286","2012-02-08",26.200001
"1287","2012-02-09",25.940001
"1288","2012-02-10",24.65
"1289","2012-02-13",25.030001
"1290","2012-02-14",24.540001
"1291","2012-02-15",23.57
"1292","2012-02-16",23.58
"1293","2012-02-17",24.610001
"1294","2012-02-21",24.200001
"1295","2012-02-22",23.610001
"1296","2012-02-23",23.58
"1297","2012-02-24",23.620001
"1298","2012-02-27",23.450001
"1299","2012-02-28",22.610001
"1300","2012-02-29",21.59
"1301","2012-03-01",21.5
"1302","2012-03-02",21.15
"1303","2012-03-05",20.68
"1304","2012-03-06",20.27
"1305","2012-03-07",22.799999
"1306","2012-03-08",23.879999
"1307","2012-03-09",24.1
"1308","2012-03-12",24.459999
"1309","2012-03-13",24.67
"1310","2012-03-14",24.26
"1311","2012-03-15",24.32
"1312","2012-03-16",24.15
"1313","2012-03-19",24.09
"1314","2012-03-20",23.860001
"1315","2012-03-21",24.85
"1316","2012-03-22",24.99
"1317","2012-03-23",25
"1318","2012-03-26",25.030001
"1319","2012-03-27",25.809999
"1320","2012-03-28",25.540001
"1321","2012-03-29",24.620001
"1322","2012-03-30",23.93
"1323","2012-04-02",24.5
"1324","2012-04-03",24.65
"1325","2012-04-04",23.950001
"1326","2012-04-05",23.84
"1327","2012-04-09",23.370001
"1328","2012-04-10",22.620001
"1329","2012-04-11",22.639999
"1330","2012-04-12",24.049999
"1331","2012-04-13",24.75
"1332","2012-04-16",24.129999
"1333","2012-04-17",23.889999
"1334","2012-04-18",23.51
"1335","2012-04-19",23.15
"1336","2012-04-20",23.139999
"1337","2012-04-23",22.43
"1338","2012-04-24",22.549999
"1339","2012-04-25",24.07
"1340","2012-04-26",24.58
"1341","2012-04-27",25.25
"1342","2012-04-30",24.84
"1343","2012-05-01",23.870001
"1344","2012-05-02",23.32
"1345","2012-05-03",28.559999
"1346","2012-05-04",30.629999
"1347","2012-05-07",30.969999
"1348","2012-05-08",29.5
"1349","2012-05-09",30.389999
"1350","2012-05-10",30.99
"1351","2012-05-11",31
"1352","2012-05-14",29.959999
"1353","2012-05-15",29.540001
"1354","2012-05-16",30.049999
"1355","2012-05-17",28.98
"1356","2012-05-18",29.049999
"1357","2012-05-21",29.59
"1358","2012-05-22",29.459999
"1359","2012-05-23",29.790001
"1360","2012-05-24",29.9
"1361","2012-05-25",30.120001
"1362","2012-05-29",33.389999
"1363","2012-05-30",34
"1364","2012-05-31",33.34
"1365","2012-06-01",32.009998
"1366","2012-06-04",31.85
"1367","2012-06-05",31.5
"1368","2012-06-06",32.740002
"1369","2012-06-07",33.150002
"1370","2012-06-08",34.57
"1371","2012-06-11",33.459999
"1372","2012-06-12",33.799999
"1373","2012-06-13",33.439999
"1374","2012-06-14",33.07
"1375","2012-06-15",32.299999
"1376","2012-06-18",32.5
"1377","2012-06-19",33.84
"1378","2012-06-20",33.400002
"1379","2012-06-21",32.689999
"1380","2012-06-22",33.630001
"1381","2012-06-25",34.380001
"1382","2012-06-26",35.139999
"1383","2012-06-27",35.349998
"1384","2012-06-28",34.73
"1385","2012-06-29",35.25
"1386","2012-07-02",38.099998
"1387","2012-07-03",38.200001
"1388","2012-07-05",37.43
"1389","2012-07-06",36.549999
"1390","2012-07-09",36.259998
"1391","2012-07-10",36.259998
"1392","2012-07-11",35.869999
"1393","2012-07-12",37.77
"1394","2012-07-13",40.470001
"1395","2012-07-16",40.400002
"1396","2012-07-17",38.959999
"1397","2012-07-18",38.84
"1398","2012-07-19",38.779999
"1399","2012-07-20",35.25
"1400","2012-07-23",34.150002
"1401","2012-07-24",27.08
"1402","2012-07-25",29.15
"1403","2012-07-26",25.280001
"1404","2012-07-27",22.67
"1405","2012-07-30",24.290001
"1406","2012-07-31",23.66
"1407","2012-08-01",23.93
"1408","2012-08-02",24.49
"1409","2012-08-03",26.42
"1410","2012-08-06",27.4
"1411","2012-08-07",27.66
"1412","2012-08-08",25.5
"1413","2012-08-09",26.73
"1414","2012-08-10",27.25
"1415","2012-08-13",27.200001
"1416","2012-08-14",26.51
"1417","2012-08-15",26.32
"1418","2012-08-16",26.17
"1419","2012-08-17",25.709999
"1420","2012-08-20",25.5
"1421","2012-08-21",24.27
"1422","2012-08-22",24.1
"1423","2012-08-23",24.040001
"1424","2012-08-24",23.879999
"1425","2012-08-27",24.82
"1426","2012-08-28",25.469999
"1427","2012-08-29",26.879999
"1428","2012-08-30",26.34
"1429","2012-08-31",26.01
"1430","2012-09-04",26.34
"1431","2012-09-05",27.940001
"1432","2012-09-06",28.48
"1433","2012-09-07",27.75
"1434","2012-09-10",28
"1435","2012-09-11",28.75
"1436","2012-09-12",28.73
"1437","2012-09-13",28.76
"1438","2012-09-14",29.129999
"1439","2012-09-17",29.07
"1440","2012-09-18",28.99
"1441","2012-09-19",28.82
"1442","2012-09-20",27.16
"1443","2012-09-21",27.780001
"1444","2012-09-24",27.16
"1445","2012-09-25",26.559999
"1446","2012-09-26",26.450001
"1447","2012-09-27",25.5
"1448","2012-09-28",25.43
"1449","2012-10-01",26.51
"1450","2012-10-02",26.82
"1451","2012-10-03",26.860001
"1452","2012-10-04",26.780001
"1453","2012-10-05",25.709999
"1454","2012-10-08",24.030001
"1455","2012-10-09",23.959999
"1456","2012-10-10",24.200001
"1457","2012-10-11",24.389999
"1458","2012-10-12",25.02
"1459","2012-10-15",25.84
"1460","2012-10-16",26.24
"1461","2012-10-17",27.549999
"1462","2012-10-18",28.309999
"1463","2012-10-19",27.790001
"1464","2012-10-22",28.07
"1465","2012-10-23",29.719999
"1466","2012-10-24",30.32
"1467","2012-10-25",31.01
"1468","2012-10-26",30.1
"1469","2012-10-31",30.049999
"1470","2012-11-01",29.4
"1471","2012-11-02",28.6
"1472","2012-11-05",27.99
"1473","2012-11-06",26.290001
"1474","2012-11-07",33.610001
"1475","2012-11-08",36.41
"1476","2012-11-09",35.43
"1477","2012-11-12",35.349998
"1478","2012-11-13",33.68
"1479","2012-11-14",31.969999
"1480","2012-11-15",30.43
"1481","2012-11-16",31.049999
"1482","2012-11-19",30.299999
"1483","2012-11-20",30.68
"1484","2012-11-21",31.35
"1485","2012-11-23",31.059999
"1486","2012-11-26",32.759998
"1487","2012-11-27",32.18
"1488","2012-11-28",31.74
"1489","2012-11-29",33.84
"1490","2012-11-30",34.470001
"1491","2012-12-03",33.950001
"1492","2012-12-04",33.630001
"1493","2012-12-05",33.900002
"1494","2012-12-06",33.41
"1495","2012-12-07",33.470001
"1496","2012-12-10",33.740002
"1497","2012-12-11",34.099998
"1498","2012-12-12",33.77
"1499","2012-12-13",33.669998
"1500","2012-12-14",33.150002
"1501","2012-12-17",34.669998
"1502","2012-12-18",35.639999
"1503","2012-12-19",34.93
"1504","2012-12-20",33
"1505","2012-12-21",31.02
"1506","2012-12-24",29.790001
"1507","2012-12-26",30.059999
"1508","2012-12-27",29.59
"1509","2012-12-28",29.360001
"1510","2012-12-31",29.280001
"1511","2013-01-02",30.059999
"1512","2013-01-03",30.799999
"1513","2013-01-04",31.59
"1514","2013-01-07",33
"1515","2013-01-08",33.490002
"1516","2013-01-09",33.189999
"1517","2013-01-10",33.299999
"1518","2013-01-11",34.400002
"1519","2013-01-14",34.880001
"1520","2013-01-15",33.720001
"1521","2013-01-16",32.490002
"1522","2013-01-17",33.189999
"1523","2013-01-18",32.049999
"1524","2013-01-22",33.509998
"1525","2013-01-23",33.959999
"1526","2013-01-24",33.950001
"1527","2013-01-25",35.049999
"1528","2013-01-28",35.25
"1529","2013-01-29",35.450001
"1530","2013-01-30",34.360001
"1531","2013-01-31",34.919998
"1532","2013-02-01",34.900002
"1533","2013-02-04",34.240002
"1534","2013-02-05",34.689999
"1535","2013-02-06",34.939999
"1536","2013-02-07",34.740002
"1537","2013-02-08",34.93
"1538","2013-02-11",35.139999
"1539","2013-02-12",35.25
"1540","2013-02-13",35
"1541","2013-02-14",35.080002
"1542","2013-02-15",35.02
"1543","2013-02-19",35.389999
"1544","2013-02-20",35.27
"1545","2013-02-21",35.259998
"1546","2013-02-22",35.419998
"1547","2013-02-25",34.360001
"1548","2013-02-26",33.959999
"1549","2013-02-27",35.580002
"1550","2013-02-28",35.23
"1551","2013-03-01",35.689999
"1552","2013-03-04",35.740002
"1553","2013-03-05",35.240002
"1554","2013-03-06",34.779999
"1555","2013-03-07",34.380001
"1556","2013-03-08",33.799999
"1557","2013-03-11",33.43
"1558","2013-03-12",35.389999
"1559","2013-03-13",35.669998
"1560","2013-03-14",25.75
"1561","2013-03-15",21.82
"1562","2013-03-18",22.5
"1563","2013-03-19",22.25
"1564","2013-03-20",22.26
"1565","2013-03-21",22.23
"1566","2013-03-22",21.889999
"1567","2013-03-25",19.709999
"1568","2013-03-26",19.35
"1569","2013-03-27",19.32
"1570","2013-03-28",19.17
"1571","2013-04-01",17.52
"1572","2013-04-02",16.860001
"1573","2013-04-03",17.42
"1574","2013-04-04",17.73
"1575","2013-04-05",16.450001
"1576","2013-04-08",19
"1577","2013-04-09",19.129999
"1578","2013-04-10",21.030001
"1579","2013-04-11",20.15
"1580","2013-04-12",20.219999
"1581","2013-04-15",18.59
"1582","2013-04-16",19.91
"1583","2013-04-17",18.870001
"1584","2013-04-18",18.690001
"1585","2013-04-19",18.809999
"1586","2013-04-22",19.549999
"1587","2013-04-23",18.870001
"1588","2013-04-24",19.25
"1589","2013-04-25",20.51
"1590","2013-04-26",21.700001
"1591","2013-04-29",20.389999
"1592","2013-04-30",20.42
"1593","2013-05-01",20.01
"1594","2013-05-02",21.1
"1595","2013-05-03",20.879999
"1596","2013-05-06",20.92
"1597","2013-05-07",20.889999
"1598","2013-05-08",21.110001
"1599","2013-05-09",20.92
"1600","2013-05-10",21.16
"1601","2013-05-13",22.98
"1602","2013-05-14",23.700001
"1603","2013-05-15",23.01
"1604","2013-05-16",22.299999
"1605","2013-05-17",22.360001
"1606","2013-05-20",22.639999
"1607","2013-05-21",22.66
"1608","2013-05-22",22.110001
"1609","2013-05-23",22.32
"1610","2013-05-24",22.5
"1611","2013-05-28",23.42
"1612","2013-05-29",24
"1613","2013-05-30",24.01
"1614","2013-05-31",23.690001
"1615","2013-06-03",24
"1616","2013-06-04",23.1
"1617","2013-06-05",23.059999
"1618","2013-06-06",23.719999
"1619","2013-06-07",24.76
"1620","2013-06-10",24.790001
"1621","2013-06-11",24.889999
"1622","2013-06-12",24.41
"1623","2013-06-13",24.639999
"1624","2013-06-14",24.5
"1625","2013-06-17",23.32
"1626","2013-06-18",22.870001
"1627","2013-06-19",22.76
"1628","2013-06-20",22.02
"1629","2013-06-21",21.959999
"1630","2013-06-24",20
"1631","2013-06-25",18.85
"1632","2013-06-26",19.67
"1633","2013-06-27",20.129999
"1634","2013-06-28",19.99
"1635","2013-07-01",20.35
"1636","2013-07-02",19.629999
"1637","2013-07-03",19.690001
"1638","2013-07-05",19.41
"1639","2013-07-08",18.959999
"1640","2013-07-09",17.6
"1641","2013-07-10",17.77
"1642","2013-07-11",18.690001
"1643","2013-07-12",19.17
"1644","2013-07-15",19.24
"1645","2013-07-16",18.73
"1646","2013-07-17",18.65
"1647","2013-07-18",18.370001
"1648","2013-07-19",18.059999
"1649","2013-07-22",17.809999
"1650","2013-07-23",17.6
"1651","2013-07-24",17.370001
"1652","2013-07-25",18.780001
"1653","2013-07-26",19.129999
"1654","2013-07-29",19.459999
"1655","2013-07-30",19.280001
"1656","2013-07-31",19.07
"1657","2013-08-01",19.469999
"1658","2013-08-02",19.17
"1659","2013-08-05",18.34
"1660","2013-08-06",18.57
"1661","2013-08-07",18.52
"1662","2013-08-08",19.950001
"1663","2013-08-09",19.379999
"1664","2013-08-12",20.809999
"1665","2013-08-13",20.98
"1666","2013-08-14",21.540001
"1667","2013-08-15",20.5
"1668","2013-08-16",20.860001
"1669","2013-08-19",21.030001
"1670","2013-08-20",21.290001
"1671","2013-08-21",20.950001
"1672","2013-08-22",21.120001
"1673","2013-08-23",21.389999
"1674","2013-08-26",20.85
"1675","2013-08-27",19.51
"1676","2013-08-28",19.440001
"1677","2013-08-29",19.780001
"1678","2013-08-30",19.35
"1679","2013-09-03",19.790001
"1680","2013-09-04",20.530001
"1681","2013-09-05",20.25
"1682","2013-09-06",19.74
"1683","2013-09-09",20.469999
"1684","2013-09-10",20.52
"1685","2013-09-11",20.700001
"1686","2013-09-12",20.41
"1687","2013-09-13",20.459999
"1688","2013-09-16",19.799999
"1689","2013-09-17",20.08
"1690","2013-09-18",20.540001
"1691","2013-09-19",20.68
"1692","2013-09-20",20.549999
"1693","2013-09-23",20.639999
"1694","2013-09-24",20.190001
"1695","2013-09-25",20.52
"1696","2013-09-26",20.620001
"1697","2013-09-27",20.4
"1698","2013-09-30",20.4
"1699","2013-10-01",20.48
"1700","2013-10-02",20.280001
"1701","2013-10-03",19.48
"1702","2013-10-04",19.620001
"1703","2013-10-07",18.85
"1704","2013-10-08",18.07
"1705","2013-10-09",18.120001
"1706","2013-10-10",18.77
"1707","2013-10-11",19.08
"1708","2013-10-14",19.370001
"1709","2013-10-15",18.950001
"1710","2013-10-16",18.889999
"1711","2013-10-17",19.08
"1712","2013-10-18",19.389999
"1713","2013-10-21",20.709999
"1714","2013-10-22",21.190001
"1715","2013-10-23",20.99
"1716","2013-10-24",22.08
"1717","2013-10-25",22.610001
"1718","2013-10-28",22.65
"1719","2013-10-29",22.35
"1720","2013-10-30",21.74
"1721","2013-10-31",21.74
"1722","2013-11-01",21.690001
"1723","2013-11-04",21.52
"1724","2013-11-05",20.889999
"1725","2013-11-06",20.799999
"1726","2013-11-07",19.639999
"1727","2013-11-08",20.719999
"1728","2013-11-11",21
"1729","2013-11-12",20.969999
"1730","2013-11-13",21.190001
"1731","2013-11-14",20.959999
"1732","2013-11-15",20.98
"1733","2013-11-18",20.120001
"1734","2013-11-19",19.299999
"1735","2013-11-20",19.32
"1736","2013-11-21",19.969999
"1737","2013-11-22",19.25
"1738","2013-11-25",18.99
"1739","2013-11-26",18.93
"1740","2013-11-27",19.84
"1741","2013-11-29",20.02
"1742","2013-12-02",19.549999
"1743","2013-12-03",19.51
"1744","2013-12-04",19.51
"1745","2013-12-05",19.209999
"1746","2013-12-06",19.15
"1747","2013-12-09",19.09
"1748","2013-12-10",18.73
"1749","2013-12-11",17.68
"1750","2013-12-12",17.41
"1751","2013-12-13",18.559999
"1752","2013-12-16",19.43
"1753","2013-12-17",19.01
"1754","2013-12-18",19.450001
"1755","2013-12-19",19.66
"1756","2013-12-20",20.309999
"1757","2013-12-23",20.059999
"1758","2013-12-24",19.43
"1759","2013-12-26",19.16
"1760","2013-12-27",19.530001
"1761","2013-12-30",19.73
"1762","2013-12-31",19.41
"1763","2014-01-02",19.129999
"1764","2014-01-03",19.5
"1765","2014-01-06",19.290001
"1766","2014-01-07",19.469999
"1767","2014-01-08",19.33
"1768","2014-01-09",18.74
"1769","2014-01-10",18.530001
"1770","2014-01-13",18.040001
"1771","2014-01-14",18.33
"1772","2014-01-15",18.610001
"1773","2014-01-16",18.450001
"1774","2014-01-17",18.209999
"1775","2014-01-21",17.91
"1776","2014-01-22",18.27
"1777","2014-01-23",18.360001
"1778","2014-01-24",18
"1779","2014-01-27",17.629999
"1780","2014-01-28",18.16
"1781","2014-01-29",17.870001
"1782","2014-01-30",18.32
"1783","2014-01-31",17.959999
"1784","2014-02-03",17.469999
"1785","2014-02-04",17.639999
"1786","2014-02-05",17.25
"1787","2014-02-06",17.110001
"1788","2014-02-07",17.07
"1789","2014-02-10",17.059999
"1790","2014-02-11",16.860001
"1791","2014-02-12",16.379999
"1792","2014-02-13",17.610001
"1793","2014-02-14",18.02
"1794","2014-02-18",19.5
"1795","2014-02-19",19.629999
"1796","2014-02-20",19.969999
"1797","2014-02-21",19.360001
"1798","2014-02-24",19.34
"1799","2014-02-25",18.67
"1800","2014-02-26",19.290001
"1801","2014-02-27",19.379999
"1802","2014-02-28",19.5
"1803","2014-03-03",20.93
"1804","2014-03-04",20
"1805","2014-03-05",20.030001
"1806","2014-03-06",19.1
"1807","2014-03-07",17.34
"1808","2014-03-10",16.08
"1809","2014-03-11",15.84
"1810","2014-03-12",15.21
"1811","2014-03-13",14.57
"1812","2014-03-14",15
"1813","2014-03-17",14.32
"1814","2014-03-18",14.58
"1815","2014-03-19",14.46
"1816","2014-03-20",14.46
"1817","2014-03-21",14.14
"1818","2014-03-24",14.12
"1819","2014-03-25",13.82
"1820","2014-03-26",12.7
"1821","2014-03-27",13.37
"1822","2014-03-28",13.9
"1823","2014-03-31",14.18
"1824","2014-04-01",14.5
"1825","2014-04-02",14.7
"1826","2014-04-03",15.48
"1827","2014-04-04",14.5
"1828","2014-04-07",13.79
"1829","2014-04-08",14.18
"1830","2014-04-09",14.83
"1831","2014-04-10",13.74
"1832","2014-04-11",13.01
"1833","2014-04-14",12.85
"1834","2014-04-15",12.86
"1835","2014-04-16",13.61
"1836","2014-04-17",13.66
"1837","2014-04-21",13.86
"1838","2014-04-22",14.5
"1839","2014-04-23",14.33
"1840","2014-04-24",14.65
"1841","2014-04-25",16.02
"1842","2014-04-28",16.129999
"1843","2014-04-29",15.99
"1844","2014-04-30",15.75
"1845","2014-05-01",15.52
"1846","2014-05-02",15.71
"1847","2014-05-05",14.65
"1848","2014-05-06",14.31
"1849","2014-05-07",14.01
"1850","2014-05-08",13.45
"1851","2014-05-09",13.4
"1852","2014-05-12",14.47
"1853","2014-05-13",14.07
"1854","2014-05-14",13.75
"1855","2014-05-15",13.96
"1856","2014-05-16",13.8
"1857","2014-05-19",14.75
"1858","2014-05-20",14.26
"1859","2014-05-21",14.21
"1860","2014-05-22",14.52
"1861","2014-05-23",15.51
"1862","2014-05-27",15.28
"1863","2014-05-28",15.7
"1864","2014-05-29",16.200001
"1865","2014-05-30",15.79
"1866","2014-06-02",15.01
"1867","2014-06-03",15.26
"1868","2014-06-04",15.27
"1869","2014-06-05",16.309999
"1870","2014-06-06",16.65
"1871","2014-06-09",16.940001
"1872","2014-06-10",17.299999
"1873","2014-06-11",16.9
"1874","2014-06-12",16.48
"1875","2014-06-13",16.16
"1876","2014-06-16",16.07
"1877","2014-06-17",15.97
"1878","2014-06-18",16.9
"1879","2014-06-19",16.68
"1880","2014-06-20",16.23
"1881","2014-06-23",16.75
"1882","2014-06-24",17.120001
"1883","2014-06-25",17.85
"1884","2014-06-26",17.91
"1885","2014-06-27",17.98
"1886","2014-06-30",17.610001
"1887","2014-07-01",17.57
"1888","2014-07-02",17.030001
"1889","2014-07-03",17.030001
"1890","2014-07-07",15.9
"1891","2014-07-08",15.4
"1892","2014-07-09",15.67
"1893","2014-07-10",15.41
"1894","2014-07-11",15.46
"1895","2014-07-14",15.61
"1896","2014-07-15",15.26
"1897","2014-07-16",15.39
"1898","2014-07-17",15.66
"1899","2014-07-18",15.27
"1900","2014-07-21",14.97
"1901","2014-07-22",15.09
"1902","2014-07-23",14.76
"1903","2014-07-24",14.59
"1904","2014-07-25",14.25
"1905","2014-07-28",13.87
"1906","2014-07-29",14.14
"1907","2014-07-30",14.02
"1908","2014-07-31",13.98
"1909","2014-08-01",13.42
"1910","2014-08-04",13.82
"1911","2014-08-05",13.87
"1912","2014-08-06",14.32
"1913","2014-08-07",14.08
"1914","2014-08-08",14.1
