"","date","PANL"
"1002","2017-12-11",3.96
"1003","2017-12-12",3.99
"1004","2017-12-13",3.95
"1005","2017-12-14",3.9
"1006","2017-12-15",4.5
"1007","2017-12-18",4.02
"1008","2017-12-19",4
"1009","2017-12-20",3.661
"1010","2017-12-21",3.71
"1011","2017-12-22",3.67
"1012","2017-12-26",3.99
"1013","2017-12-27",4
"1014","2017-12-28",4
"1015","2017-12-29",3.68
"1016","2018-01-02",3.37
"1017","2018-01-03",3.36
"1018","2018-01-04",3.38
"1019","2018-01-05",3.36
"1020","2018-01-08",3.24
"1021","2018-01-09",2.84
"1022","2018-01-10",2.635
"1023","2018-01-11",2.767
"1024","2018-01-12",2.8
"1025","2018-01-16",2.7
"1026","2018-01-17",2.65
"1027","2018-01-18",2.71
"1028","2018-01-19",2.71
"1029","2018-01-22",2.76
"1030","2018-01-23",2.8
"1031","2018-01-24",2.76
"1032","2018-01-25",2.61
"1033","2018-01-26",2.5
"1034","2018-01-29",2.42
"1035","2018-01-30",2.39
"1036","2018-01-31",2.43
"1037","2018-02-01",2.42
"1038","2018-02-02",2.38
"1039","2018-02-05",2.42
"1040","2018-02-06",2.39
"1041","2018-02-07",2.3
"1042","2018-02-08",2.26
"1043","2018-02-09",2.19
"1044","2018-02-12",2.18
"1045","2018-02-13",2.15
"1046","2018-02-14",2.39
"1047","2018-02-15",2.64
"1048","2018-02-16",2.87
"1049","2018-02-20",2.75
"1050","2018-02-21",2.94
"1051","2018-02-22",2.85
"1052","2018-02-23",2.79
"1053","2018-02-26",2.74
"1054","2018-02-27",2.69
"1055","2018-02-28",2.7
"1056","2018-03-01",2.702
"1057","2018-03-02",3.24
"1058","2018-03-05",3.45
"1059","2018-03-06",3.38
"1060","2018-03-07",3.1
"1061","2018-03-08",3.19
"1062","2018-03-09",3.2
"1063","2018-03-12",3.06
"1064","2018-03-13",3.02
"1065","2018-03-14",3
"1066","2018-03-15",3.1
"1067","2018-03-16",3.17
"1068","2018-03-19",3.12
"1069","2018-03-20",2.99
"1070","2018-03-21",3.17
"1071","2018-03-22",3.04
"1072","2018-03-23",2.86
"1073","2018-03-26",3
"1074","2018-03-27",2.86
"1075","2018-03-28",2.74
"1076","2018-03-29",2.65
"1077","2018-04-02",2.52
"1078","2018-04-03",2.53
"1079","2018-04-04",2.44
"1080","2018-04-05",2.8
"1081","2018-04-06",2.73
"1082","2018-04-09",2.78
"1083","2018-04-10",2.87
"1084","2018-04-11",2.92
"1085","2018-04-12",3.04
"1086","2018-04-13",3.14
"1087","2018-04-16",3.2
"1088","2018-04-17",3.3
"1089","2018-04-18",3.22
"1090","2018-04-19",3.47
"1091","2018-04-20",3.29
"1092","2018-04-23",3.16
"1093","2018-04-24",3.18
"1094","2018-04-25",3.07
"1095","2018-04-26",2.98
"1096","2018-04-27",3.14
"1097","2018-04-30",3.046
"1098","2018-05-01",3.07
"1099","2018-05-02",3
"1100","2018-05-03",3.38
"1101","2018-05-04",3.42
"1102","2018-05-07",3.31
"1103","2018-05-08",3.27
"1104","2018-05-09",3.31
"1105","2018-05-10",3.34
"1106","2018-05-11",3.37
"1107","2018-05-14",3.32
"1108","2018-05-15",3.46
"1109","2018-05-16",3.34
"1110","2018-05-17",3.37
"1111","2018-05-18",3.19
"1112","2018-05-21",3.15
"1113","2018-05-22",3.2
"1114","2018-05-23",3.41
"1115","2018-05-24",3.31
"1116","2018-05-25",3.41
"1117","2018-05-29",3.17
"1118","2018-05-30",3.17
"1119","2018-05-31",3.2
"1120","2018-06-01",3.23
"1121","2018-06-04",3.14
"1122","2018-06-05",3.21
"1123","2018-06-06",3.22
"1124","2018-06-07",3.137
"1125","2018-06-08",3.23
"1126","2018-06-11",3.17
"1127","2018-06-12",3.27
"1128","2018-06-13",3.19
"1129","2018-06-14",3.2
"1130","2018-06-15",3.15
"1131","2018-06-18",3.24
"1132","2018-06-19",3.16
"1133","2018-06-20",3.16
"1134","2018-06-21",3.11
"1135","2018-06-22",3.1
"1136","2018-06-25",3.06
"1137","2018-06-26",3.08
"1138","2018-06-27",2.97
"1139","2018-06-28",2.97
"1140","2018-06-29",3.01
"1141","2018-07-02",2.95
"1142","2018-07-03",2.99
"1143","2018-07-05",2.99
"1144","2018-07-06",3.04
"1145","2018-07-09",2.95
"1146","2018-07-10",2.95
"1147","2018-07-11",2.96
"1148","2018-07-12",2.96
"1149","2018-07-13",3
"1150","2018-07-16",2.831
"1151","2018-07-17",2.856
"1152","2018-07-18",3
"1153","2018-07-19",3.14
"1154","2018-07-20",3.14
"1155","2018-07-23",3.158
"1156","2018-07-24",3.24
"1157","2018-07-25",3.24
"1158","2018-07-26",3.18
"1159","2018-07-27",3.21
"1160","2018-07-30",3.199
"1161","2018-07-31",3.18
"1162","2018-08-01",3.153
"1163","2018-08-02",3.167
"1164","2018-08-03",3.2
"1165","2018-08-06",3.224
"1166","2018-08-07",3.23
"1167","2018-08-08",3.45
"1168","2018-08-09",3.41
"1169","2018-08-10",3.38
"1170","2018-08-13",3.38
"1171","2018-08-14",3.38
"1172","2018-08-15",3.15
"1173","2018-08-16",3.2
"1174","2018-08-17",3.15
"1175","2018-08-20",3.19
"1176","2018-08-21",3.15
"1177","2018-08-22",3.21
"1178","2018-08-23",3.38
"1179","2018-08-24",3.43
"1180","2018-08-27",3.49
"1181","2018-08-28",3.53
"1182","2018-08-29",3.4
"1183","2018-08-30",3.44
"1184","2018-08-31",3.35
"1185","2018-09-04",3.3
"1186","2018-09-05",3.3
"1187","2018-09-06",3.35
"1188","2018-09-07",3.4
"1189","2018-09-10",3.43
"1190","2018-09-11",3.46
"1191","2018-09-12",3.45
"1192","2018-09-13",3.43
"1193","2018-09-14",3.47
"1194","2018-09-17",3.54
"1195","2018-09-18",3.53
"1196","2018-09-19",3.62
"1197","2018-09-20",3.74
"1198","2018-09-21",3.7
"1199","2018-09-24",3.52
"1200","2018-09-25",3.51
"1201","2018-09-26",3.6
"1202","2018-09-27",3.52
"1203","2018-09-28",3.5
"1204","2018-10-01",3.56
"1205","2018-10-02",3.58
"1206","2018-10-03",3.6
"1207","2018-10-04",3.562
"1208","2018-10-05",3.52
"1209","2018-10-08",3.48
"1210","2018-10-09",3.43
"1211","2018-10-10",3.4
"1212","2018-10-11",3.35
"1213","2018-10-12",3.437
"1214","2018-10-15",3.35
"1215","2018-10-16",3.35
"1216","2018-10-17",3.37
"1217","2018-10-18",3.325
"1218","2018-10-19",3.281
"1219","2018-10-22",3.3
"1220","2018-10-23",3.31
"1221","2018-10-24",3.33
"1222","2018-10-25",3.35
"1223","2018-10-26",3.3
"1224","2018-10-29",3.35
"1225","2018-10-30",3.5
"1226","2018-10-31",3.39
"1227","2018-11-01",3.573
"1228","2018-11-02",3.47
"1229","2018-11-05",3.5
"1230","2018-11-06",3.412
"1231","2018-11-07",3.39
"1232","2018-11-08",3.427
"1233","2018-11-09",3.42
"1234","2018-11-12",3.35
"1235","2018-11-13",3.35
"1236","2018-11-14",3.34
"1237","2018-11-15",3.31
"1238","2018-11-16",3.22
"1239","2018-11-19",3.19
"1240","2018-11-20",3.18
"1241","2018-11-21",3.13
"1242","2018-11-23",3.11
"1243","2018-11-26",3.065
"1244","2018-11-27",3.07
"1245","2018-11-28",3.06
"1246","2018-11-29",3.15
"1247","2018-11-30",3.02
"1248","2018-12-03",3.05
"1249","2018-12-04",3.06
"1250","2018-12-06",3
"1251","2018-12-07",3.02
"1252","2018-12-10",3
"1253","2018-12-11",3.01
"1254","2018-12-12",3.01
"1255","2018-12-13",2.94
"1256","2018-12-14",2.9
"1257","2018-12-17",2.95
"1258","2018-12-18",2.95
"1259","2018-12-19",2.84
"1260","2018-12-20",2.81
"1261","2018-12-21",2.87
"1262","2018-12-24",3.05
"1263","2018-12-26",2.82
"1264","2018-12-27",2.82
"1265","2018-12-28",3.01
"1266","2018-12-31",3.03
"1267","2019-01-02",2.811
"1268","2019-01-03",3.08
"1269","2019-01-04",2.99
"1270","2019-01-07",2.95
"1271","2019-01-08",2.9
"1272","2019-01-09",2.91
"1273","2019-01-10",3.1
"1274","2019-01-11",3.01
"1275","2019-01-14",3.06
"1276","2019-01-15",2.925
"1277","2019-01-16",3
"1278","2019-01-17",2.91
"1279","2019-01-18",3.1
"1280","2019-01-22",3.03
"1281","2019-01-23",3.03
"1282","2019-01-24",2.97
"1283","2019-01-25",3.02
"1284","2019-01-28",3.09
"1285","2019-01-29",2.95
"1286","2019-01-30",3.1
"1287","2019-01-31",3.05
"1288","2019-02-01",3
"1289","2019-02-04",3.05
"1290","2019-02-05",2.91
"1291","2019-02-06",2.99
"1292","2019-02-07",3.03
"1293","2019-02-08",3.1
"1294","2019-02-11",3.13
"1295","2019-02-12",3.15
"1296","2019-02-13",3.33
"1297","2019-02-14",3.33
"1298","2019-02-15",3.29
"1299","2019-02-19",3.44
"1300","2019-02-20",3.37
"1301","2019-02-21",3.5
"1302","2019-02-22",3.57
"1303","2019-02-25",3.63
"1304","2019-02-26",3.47
"1305","2019-02-27",3.55
"1306","2019-02-28",3.62
"1307","2019-03-01",3.48
"1308","2019-03-04",3.4
"1309","2019-03-05",3.39
"1310","2019-03-06",3.33
"1311","2019-03-07",3.39
"1312","2019-03-08",3.4
"1313","2019-03-11",3.4
"1314","2019-03-12",3.3
"1315","2019-03-13",3.39
"1316","2019-03-14",3.54
"1317","2019-03-15",3.51
"1318","2019-03-18",3.5
"1319","2019-03-19",3.37
"1320","2019-03-20",3.42
"1321","2019-03-21",3.26
"1322","2019-03-22",3.216
"1323","2019-03-25",3.16
"1324","2019-03-26",3.2
"1325","2019-03-27",3.125
"1326","2019-03-28",3.22
"1327","2019-03-29",3.07
"1328","2019-04-01",3.27
"1329","2019-04-02",3.41
"1330","2019-04-03",3.24
"1331","2019-04-04",3.25
"1332","2019-04-05",3.25
"1333","2019-04-08",3.23
"1334","2019-04-09",3.325
"1335","2019-04-10",3.15
"1336","2019-04-11",3.27
"1337","2019-04-12",3.28
"1338","2019-04-15",3.43
"1339","2019-04-16",3.4
"1340","2019-04-17",3.39
"1341","2019-04-18",3.45
"1342","2019-04-22",3.3
"1343","2019-04-23",3.45
"1344","2019-04-24",3.37
"1345","2019-04-25",3.48
"1346","2019-04-26",3.48
"1347","2019-04-29",3.45
"1348","2019-04-30",3.48
"1349","2019-05-01",3.47
"1350","2019-05-02",3.3
"1351","2019-05-03",3.44
"1352","2019-05-06",3.36
"1353","2019-05-07",3.28
"1354","2019-05-08",3.39
"1355","2019-05-09",3.23
"1356","2019-05-10",3.42
"1357","2019-05-13",3.48
"1358","2019-05-14",3.4
"1359","2019-05-15",3.5
"1360","2019-05-16",3.45
"1361","2019-05-17",3.45
"1362","2019-05-20",3.49
"1363","2019-05-21",3.485
"1364","2019-05-22",3.51
"1365","2019-05-23",3.54
"1366","2019-05-24",3.59
"1367","2019-05-28",3.72
"1368","2019-05-29",3.59
"1369","2019-05-30",3.6
"1370","2019-05-31",3.45
"1371","2019-06-03",3.39
"1372","2019-06-04",3.52
"1373","2019-06-05",3.595
"1374","2019-06-06",3.86
"1375","2019-06-07",3.7
"1376","2019-06-10",3.37
"1377","2019-06-11",3.4
"1378","2019-06-12",3.26
"1379","2019-06-13",3.32
"1380","2019-06-14",3.3
"1381","2019-06-17",3.4
"1382","2019-06-18",3.303
"1383","2019-06-19",3.47
"1384","2019-06-20",3.48
"1385","2019-06-21",3.32
"1386","2019-06-24",3.35
"1387","2019-06-25",3.29
"1388","2019-06-26",3.33
"1389","2019-06-27",3.29
"1390","2019-06-28",3.35
"1391","2019-07-01",3.4
"1392","2019-07-02",3.4
"1393","2019-07-03",3.4
"1394","2019-07-05",3.55
"1395","2019-07-08",3.59
"1396","2019-07-09",3.4
"1397","2019-07-10",3.44
"1398","2019-07-11",3.42
"1399","2019-07-12",3.41
"1400","2019-07-15",3.5
"1401","2019-07-16",3.42
"1402","2019-07-17",3.41
"1403","2019-07-18",3.43
"1404","2019-07-19",3.48
"1405","2019-07-22",3.45
"1406","2019-07-23",3.512
"1407","2019-07-24",3.48
"1408","2019-07-25",3.44
"1409","2019-07-26",3.4
"1410","2019-07-29",3.44
"1411","2019-07-30",3.49
"1412","2019-07-31",3.54
"1413","2019-08-01",3.58
"1414","2019-08-02",3.58
"1415","2019-08-05",3.4
"1416","2019-08-06",3.52
"1417","2019-08-07",3.45
"1418","2019-08-08",3.4
"1419","2019-08-09",3.44
"1420","2019-08-12",3.45
"1421","2019-08-13",3.32
"1422","2019-08-14",3.18
"1423","2019-08-15",3
"1424","2019-08-16",3.12
"1425","2019-08-19",3.12
"1426","2019-08-20",3.25
"1427","2019-08-21",3.12
"1428","2019-08-22",3.25
"1429","2019-08-23",3.08
"1430","2019-08-26",3.09
"1431","2019-08-27",3.05
"1432","2019-08-28",3.17
"1433","2019-08-29",3.1
"1434","2019-08-30",3.12
"1435","2019-09-03",3.09
"1436","2019-09-04",3.05
"1437","2019-09-05",3.12
"1438","2019-09-06",3.13
"1439","2019-09-09",3.2
"1440","2019-09-10",3.25
"1441","2019-09-11",3.225
"1442","2019-09-12",3.3
"1443","2019-09-13",3.27
"1444","2019-09-16",3.27
"1445","2019-09-17",3.23
"1446","2019-09-18",3.22
"1447","2019-09-19",3.27
"1448","2019-09-20",3.27
"1449","2019-09-23",3.27
"1450","2019-09-24",3.26
"1451","2019-09-25",3.23
"1452","2019-09-26",3.23
"1453","2019-09-27",3.21
"1454","2019-09-30",3.21
"1455","2019-10-01",3.2
"1456","2019-10-02",3.21
"1457","2019-10-03",3.202
"1458","2019-10-04",3.21
"1459","2019-10-07",3.2
"1460","2019-10-08",3.24
"1461","2019-10-09",3.21
"1462","2019-10-10",3.19
"1463","2019-10-11",3.22
"1464","2019-10-14",3.23
"1465","2019-10-15",3.21
"1466","2019-10-16",3.235
"1467","2019-10-17",3.231
"1468","2019-10-18",3.286
"1469","2019-10-21",3.25
"1470","2019-10-22",3.26
"1471","2019-10-23",3.25
"1472","2019-10-24",3.25
"1473","2019-10-25",3.232
"1474","2019-10-28",3.21
"1475","2019-10-29",3.2
"1476","2019-10-30",3.225
"1477","2019-10-31",3.25
"1478","2019-11-01",3.244
"1479","2019-11-04",3.3
"1480","2019-11-05",3.32
"1481","2019-11-06",3.32
"1482","2019-11-07",3.26
"1483","2019-11-08",3.12
"1484","2019-11-11",3.15
"1485","2019-11-12",3.18
"1486","2019-11-13",3.18
"1487","2019-11-14",3.15
"1488","2019-11-15",3.13
"1489","2019-11-18",3.15
"1490","2019-11-19",3.15
"1491","2019-11-20",3.03
"1492","2019-11-21",3.052
"1493","2019-11-22",3.04
"1494","2019-11-25",3.13
"1495","2019-11-26",3.05
"1496","2019-11-27",3.045
"1497","2019-11-29",3.04
"1498","2019-12-02",3.05
"1499","2019-12-03",3.01
"1500","2019-12-04",3.01
"1501","2019-12-05",3.02
"1502","2019-12-06",3.02
"1503","2019-12-09",3.05
"1504","2019-12-10",3.01
"1505","2019-12-11",2.98
"1506","2019-12-12",2.95
"1507","2019-12-13",2.95
"1508","2019-12-16",2.92
"1509","2019-12-17",2.94
"1510","2019-12-18",2.9
"1511","2019-12-19",3.15
"1512","2019-12-20",3.05
"1513","2019-12-23",2.99
"1514","2019-12-24",2.99
"1515","2019-12-26",2.95
"1516","2019-12-27",2.96
"1517","2019-12-30",2.93
"1518","2019-12-31",2.95
"1519","2020-01-02",2.93
"1520","2020-01-03",2.95
"1521","2020-01-06",2.949
"1522","2020-01-07",2.92
"1523","2020-01-08",2.965
"1524","2020-01-09",2.92
"1525","2020-01-10",2.95
"1526","2020-01-13",2.93
"1527","2020-01-14",2.93
"1528","2020-01-15",2.94
"1529","2020-01-16",2.96
"1530","2020-01-17",3.14
"1531","2020-01-21",3.075
"1532","2020-01-22",3.03
"1533","2020-01-23",2.93
"1534","2020-01-24",2.93
"1535","2020-01-27",3.075
"1536","2020-01-28",3.028
"1537","2020-01-29",2.98
"1538","2020-01-30",3.04
"1539","2020-01-31",2.92
"1540","2020-02-03",2.95
"1541","2020-02-04",2.92
"1542","2020-02-05",2.955
"1543","2020-02-06",3.105
"1544","2020-02-07",3.09
"1545","2020-02-10",3.12
"1546","2020-02-11",3.08
"1547","2020-02-12",3.1
"1548","2020-02-13",3.099
"1549","2020-02-14",3.08
"1550","2020-02-18",2.955
"1551","2020-02-19",2.93
"1552","2020-02-20",2.91
"1553","2020-02-21",2.93
"1554","2020-02-24",2.89
"1555","2020-02-25",2.87
"1556","2020-02-26",2.807
"1557","2020-02-27",2.74
"1558","2020-02-28",2.75
"1559","2020-03-02",2.7
"1560","2020-03-03",2.74
"1561","2020-03-04",2.73
"1562","2020-03-05",2.68
"1563","2020-03-06",2.71
"1564","2020-03-09",2.645
"1565","2020-03-10",2.63
"1566","2020-03-11",2.44
"1567","2020-03-12",2.28
"1568","2020-03-13",2.2
"1569","2020-03-16",2
"1570","2020-03-17",1.96
"1571","2020-03-18",1.71
"1572","2020-03-19",1.62
"1573","2020-03-20",1.7
"1574","2020-03-23",1.65
"1575","2020-03-24",1.825
"1576","2020-03-25",1.85
"1577","2020-03-26",1.96
"1578","2020-03-27",1.91
"1579","2020-03-30",1.97
"1580","2020-03-31",2
"1581","2020-04-01",1.95
"1582","2020-04-02",1.88
"1583","2020-04-03",1.875
"1584","2020-04-06",1.85
"1585","2020-04-07",1.93
"1586","2020-04-08",1.92
"1587","2020-04-09",1.93
"1588","2020-04-13",1.93
"1589","2020-04-14",2.03
"1590","2020-04-15",1.99
"1591","2020-04-16",1.93
"1592","2020-04-17",2.03
"1593","2020-04-20",2.05
"1594","2020-04-21",2
"1595","2020-04-22",2
"1596","2020-04-23",2.15
"1597","2020-04-24",2.2
"1598","2020-04-27",2.2
"1599","2020-04-28",2.17
"1600","2020-04-29",2.3
"1601","2020-04-30",2.38
"1602","2020-05-01",2.31
"1603","2020-05-04",2.28
"1604","2020-05-05",2.33
"1605","2020-05-06",2.28
"1606","2020-05-07",2.45
"1607","2020-05-08",2.45
"1608","2020-05-11",2.35
"1609","2020-05-12",2.31
"1610","2020-05-13",2.16
"1611","2020-05-14",2.07
"1612","2020-05-15",2
"1613","2020-05-18",1.99
"1614","2020-05-19",1.97
"1615","2020-05-20",1.99
"1616","2020-05-21",1.97
"1617","2020-05-22",2.04
"1618","2020-05-26",2.01
"1619","2020-05-27",2
"1620","2020-05-28",1.96
"1621","2020-05-29",2.08
"1622","2020-06-01",1.95
"1623","2020-06-02",2.01
"1624","2020-06-03",2.04
"1625","2020-06-04",2.04
"1626","2020-06-05",2.1
"1627","2020-06-08",2.19
"1628","2020-06-09",2.22
"1629","2020-06-10",2.32
"1630","2020-06-11",2.09
"1631","2020-06-12",2.3
"1632","2020-06-15",2.29
"1633","2020-06-16",2.5
"1634","2020-06-17",2.64
"1635","2020-06-18",2.4
"1636","2020-06-19",2.57
"1637","2020-06-22",2.5
"1638","2020-06-23",2.48
"1639","2020-06-24",2.56
"1640","2020-06-25",2.56
"1641","2020-06-26",2.39
"1642","2020-06-29",2.8
"1643","2020-06-30",2.51
"1644","2020-07-01",2.35
"1645","2020-07-02",2.27
"1646","2020-07-06",2.27
"1647","2020-07-07",2.17
"1648","2020-07-08",2.22
"1649","2020-07-09",2.15
"1650","2020-07-10",2.13
"1651","2020-07-13",2.07
"1652","2020-07-14",2.11
"1653","2020-07-15",2.21
"1654","2020-07-16",2.12
"1655","2020-07-17",2.12
"1656","2020-07-20",2.08
"1657","2020-07-21",2.15
"1658","2020-07-22",2.14
"1659","2020-07-23",2.07
"1660","2020-07-24",2.04
"1661","2020-07-27",2.09
"1662","2020-07-28",2.04
"1663","2020-07-29",2.14
"1664","2020-07-30",2.09
"1665","2020-07-31",2.04
"1666","2020-08-03",2.19
"1667","2020-08-04",2.39
"1668","2020-08-05",2.23
"1669","2020-08-06",2.34
"1670","2020-08-07",2.35
"1671","2020-08-10",2.33
"1672","2020-08-11",2.54
"1673","2020-08-12",2.59
"1674","2020-08-13",2.46
"1675","2020-08-14",2.52
"1676","2020-08-17",2.4
"1677","2020-08-18",2.47
"1678","2020-08-19",2.5
"1679","2020-08-20",2.5
"1680","2020-08-21",2.45
"1681","2020-08-24",2.33
"1682","2020-08-25",2.42
"1683","2020-08-26",2.33
"1684","2020-08-27",2.42
"1685","2020-08-28",2.53
"1686","2020-08-31",2.45
"1687","2020-09-01",2.48
"1688","2020-09-02",2.43
"1689","2020-09-03",2.3
"1690","2020-09-04",2.27
"1691","2020-09-08",2.16
"1692","2020-09-09",2.1
"1693","2020-09-10",2.11
"1694","2020-09-11",2.14
"1695","2020-09-14",2.2
"1696","2020-09-15",2.17
"1697","2020-09-16",2.41
"1698","2020-09-17",2.4
"1699","2020-09-18",2.76
"1700","2020-09-21",2.29
"1701","2020-09-22",2.3
"1702","2020-09-23",2.25
"1703","2020-09-24",2.29
"1704","2020-09-25",2.35
"1705","2020-09-28",2.42
"1706","2020-09-29",2.59
"1707","2020-09-30",2.59
"1708","2020-10-01",2.59
"1709","2020-10-02",2.62
"1710","2020-10-05",2.85
"1711","2020-10-06",2.69
"1712","2020-10-07",2.82
"1713","2020-10-08",3.08
"1714","2020-10-09",3.18
"1715","2020-10-12",3.17
"1716","2020-10-13",3.21
"1717","2020-10-14",3.1
"1718","2020-10-15",3.19
"1719","2020-10-16",3.17
"1720","2020-10-19",3.1
"1721","2020-10-20",3.16
"1722","2020-10-21",3.1
"1723","2020-10-22",3.01
"1724","2020-10-23",3.18
"1725","2020-10-26",3.245
"1726","2020-10-27",3.18
"1727","2020-10-28",2.98
"1728","2020-10-29",2.92
"1729","2020-10-30",2.67
"1730","2020-11-02",2.64
"1731","2020-11-03",2.79
"1732","2020-11-04",2.69
"1733","2020-11-05",2.79
"1734","2020-11-06",2.66
"1735","2020-11-09",3.01
"1736","2020-11-10",3.13
"1737","2020-11-11",3.24
"1738","2020-11-12",2.76
"1739","2020-11-13",2.76
"1740","2020-11-16",2.75
"1741","2020-11-17",2.7
"1742","2020-11-18",2.7
"1743","2020-11-19",2.68
"1744","2020-11-20",2.68
"1745","2020-11-23",2.72
"1746","2020-11-24",2.74
"1747","2020-11-25",2.79
"1748","2020-11-27",2.77
