"","date","AHH"
"1001","2017-04-27",14.47
"1002","2017-04-28",14.26
"1003","2017-05-01",14.35
"1004","2017-05-02",14.07
"1005","2017-05-03",13.78
"1006","2017-05-04",13.95
"1007","2017-05-05",14.1
"1008","2017-05-08",13.78
"1009","2017-05-09",13.05
"1010","2017-05-10",13.25
"1011","2017-05-11",13.05
"1012","2017-05-12",12.85
"1013","2017-05-15",12.98
"1014","2017-05-16",12.77
"1015","2017-05-17",12.86
"1016","2017-05-18",12.95
"1017","2017-05-19",12.96
"1018","2017-05-22",13.09
"1019","2017-05-23",13.12
"1020","2017-05-24",13.16
"1021","2017-05-25",13.17
"1022","2017-05-26",13.08
"1023","2017-05-30",13.1
"1024","2017-05-31",13.21
"1025","2017-06-01",13.47
"1026","2017-06-02",13.52
"1027","2017-06-05",13.49
"1028","2017-06-06",13.33
"1029","2017-06-07",13.44
"1030","2017-06-08",13.38
"1031","2017-06-09",13.46
"1032","2017-06-12",13.59
"1033","2017-06-13",14.23
"1034","2017-06-14",14.48
"1035","2017-06-15",14.26
"1036","2017-06-16",14.33
"1037","2017-06-19",13.83
"1038","2017-06-20",13.69
"1039","2017-06-21",13.77
"1040","2017-06-22",13.7
"1041","2017-06-23",13.43
"1042","2017-06-26",13.17
"1043","2017-06-27",13.28
"1044","2017-06-28",13.07
"1045","2017-06-29",12.94
"1046","2017-06-30",12.95
"1047","2017-07-03",13.04
"1048","2017-07-05",12.88
"1049","2017-07-06",12.76
"1050","2017-07-07",12.79
"1051","2017-07-10",12.73
"1052","2017-07-11",12.84
"1053","2017-07-12",13.03
"1054","2017-07-13",12.94
"1055","2017-07-14",13.09
"1056","2017-07-17",13.17
"1057","2017-07-18",13.21
"1058","2017-07-19",13.21
"1059","2017-07-20",13.39
"1060","2017-07-21",13.17
"1061","2017-07-24",13.16
"1062","2017-07-25",13.18
"1063","2017-07-26",13.3
"1064","2017-07-27",13.39
"1065","2017-07-28",13.37
"1066","2017-07-31",13.26
"1067","2017-08-01",13.42
"1068","2017-08-02",13.2
"1069","2017-08-03",13.46
"1070","2017-08-04",13.51
"1071","2017-08-07",13.42
"1072","2017-08-08",13.34
"1073","2017-08-09",13.32
"1074","2017-08-10",13.18
"1075","2017-08-11",13
"1076","2017-08-14",13.43
"1077","2017-08-15",13.17
"1078","2017-08-16",13.17
"1079","2017-08-17",13.19
"1080","2017-08-18",13.04
"1081","2017-08-21",13.24
"1082","2017-08-22",13.26
"1083","2017-08-23",13.39
"1084","2017-08-24",13.32
"1085","2017-08-25",13.4
"1086","2017-08-28",13.22
"1087","2017-08-29",13.25
"1088","2017-08-30",13.36
"1089","2017-08-31",13.37
"1090","2017-09-01",13.51
"1091","2017-09-05",13.27
"1092","2017-09-06",13.61
"1093","2017-09-07",13.57
"1094","2017-09-08",13.56
"1095","2017-09-11",13.61
"1096","2017-09-12",13.46
"1097","2017-09-13",13.56
"1098","2017-09-14",13.6
"1099","2017-09-15",13.61
"1100","2017-09-18",13.56
"1101","2017-09-19",13.59
"1102","2017-09-20",13.65
"1103","2017-09-21",13.61
"1104","2017-09-22",13.61
"1105","2017-09-25",13.91
"1106","2017-09-26",13.89
"1107","2017-09-27",13.86
"1108","2017-09-28",13.8
"1109","2017-09-29",13.81
"1110","2017-10-02",14
"1111","2017-10-03",13.95
"1112","2017-10-04",13.95
"1113","2017-10-05",13.98
"1114","2017-10-06",13.93
"1115","2017-10-09",13.93
"1116","2017-10-10",14
"1117","2017-10-11",14.14
"1118","2017-10-12",14.21
"1119","2017-10-13",14.22
"1120","2017-10-16",14.2
"1121","2017-10-17",14.17
"1122","2017-10-18",14.23
"1123","2017-10-19",14.19
"1124","2017-10-20",14.17
"1125","2017-10-23",14.19
"1126","2017-10-24",14.15
"1127","2017-10-25",14
"1128","2017-10-26",13.92
"1129","2017-10-27",14.09
"1130","2017-10-30",14.12
"1131","2017-10-31",14.27
"1132","2017-11-01",14.27
"1133","2017-11-02",14.52
"1134","2017-11-03",14.46
"1135","2017-11-06",14.65
"1136","2017-11-07",14.83
"1137","2017-11-08",14.9
"1138","2017-11-09",14.91
"1139","2017-11-10",14.97
"1140","2017-11-13",15.08
"1141","2017-11-14",15.06
"1142","2017-11-15",14.89
"1143","2017-11-16",15.04
"1144","2017-11-17",15.05
"1145","2017-11-20",15.06
"1146","2017-11-21",15.25
"1147","2017-11-22",15.27
"1148","2017-11-24",15.32
"1149","2017-11-27",15.23
"1150","2017-11-28",15.38
"1151","2017-11-29",15.56
"1152","2017-11-30",15.45
"1153","2017-12-01",15.38
"1154","2017-12-04",15.44
"1155","2017-12-05",15.23
"1156","2017-12-06",15.3
"1157","2017-12-07",15.43
"1158","2017-12-08",15.51
"1159","2017-12-11",15.6
"1160","2017-12-12",15.59
"1161","2017-12-13",15.62
"1162","2017-12-14",15.58
"1163","2017-12-15",15.7
"1164","2017-12-18",15.85
"1165","2017-12-19",15.47
"1166","2017-12-20",15.49
"1167","2017-12-21",15.53
"1168","2017-12-22",15.49
"1169","2017-12-26",15.45
"1170","2017-12-27",15.39
"1171","2017-12-28",15.49
"1172","2017-12-29",15.53
"1173","2018-01-02",15.53
"1174","2018-01-03",15.4
"1175","2018-01-04",15.13
"1176","2018-01-05",15.07
"1177","2018-01-08",14.5
"1178","2018-01-09",14.49
"1179","2018-01-10",14.37
"1180","2018-01-11",14.53
"1181","2018-01-12",14.37
"1182","2018-01-16",14.47
"1183","2018-01-17",14.61
"1184","2018-01-18",14.39
"1185","2018-01-19",14.58
"1186","2018-01-22",14.57
"1187","2018-01-23",14.87
"1188","2018-01-24",14.67
"1189","2018-01-25",14.78
"1190","2018-01-26",14.65
"1191","2018-01-29",14.52
"1192","2018-01-30",14.33
"1193","2018-01-31",14.39
"1194","2018-02-01",14.12
"1195","2018-02-02",13.97
"1196","2018-02-05",13.41
"1197","2018-02-06",12.82
"1198","2018-02-07",13.09
"1199","2018-02-08",12.9
"1200","2018-02-09",13.15
"1201","2018-02-12",13.13
"1202","2018-02-13",13.43
"1203","2018-02-14",13.22
"1204","2018-02-15",13.44
"1205","2018-02-16",13.55
"1206","2018-02-20",13.23
"1207","2018-02-21",13.18
"1208","2018-02-22",13.24
"1209","2018-02-23",13.47
"1210","2018-02-26",13.41
"1211","2018-02-27",13.08
"1212","2018-02-28",13.08
"1213","2018-03-01",13.26
"1214","2018-03-02",13.35
"1215","2018-03-05",13.45
"1216","2018-03-06",13.63
"1217","2018-03-07",13.71
"1218","2018-03-08",13.54
"1219","2018-03-09",13.63
"1220","2018-03-12",13.81
"1221","2018-03-13",13.85
"1222","2018-03-14",13.88
"1223","2018-03-15",13.75
"1224","2018-03-16",13.97
"1225","2018-03-19",13.75
"1226","2018-03-20",13.58
"1227","2018-03-21",13.29
"1228","2018-03-22",13.33
"1229","2018-03-23",12.97
"1230","2018-03-26",13.37
"1231","2018-03-27",13.35
"1232","2018-03-28",13.66
"1233","2018-03-29",13.69
"1234","2018-04-02",13.42
"1235","2018-04-03",13.65
"1236","2018-04-04",13.82
"1237","2018-04-05",13.81
"1238","2018-04-06",13.66
"1239","2018-04-09",13.62
"1240","2018-04-10",13.7
"1241","2018-04-11",13.76
"1242","2018-04-12",13.51
"1243","2018-04-13",13.49
"1244","2018-04-16",13.67
"1245","2018-04-17",13.77
"1246","2018-04-18",13.83
"1247","2018-04-19",13.63
"1248","2018-04-20",13.4
"1249","2018-04-23",13.17
"1250","2018-04-24",13.22
"1251","2018-04-25",13.19
"1252","2018-04-26",13.44
"1253","2018-04-27",13.64
"1254","2018-04-30",13.57
"1255","2018-05-01",13.82
"1256","2018-05-02",13.83
"1257","2018-05-03",13.81
"1258","2018-05-04",13.93
"1259","2018-05-07",14.04
"1260","2018-05-08",13.98
"1261","2018-05-09",13.99
"1262","2018-05-10",13.91
"1263","2018-05-11",13.92
"1264","2018-05-14",13.83
"1265","2018-05-15",13.63
"1266","2018-05-16",13.73
"1267","2018-05-17",13.58
"1268","2018-05-18",13.73
"1269","2018-05-21",14
"1270","2018-05-22",13.97
"1271","2018-05-23",14.45
"1272","2018-05-24",14.43
"1273","2018-05-25",14.33
"1274","2018-05-29",14.44
"1275","2018-05-30",14.57
"1276","2018-05-31",14.4
"1277","2018-06-01",14.36
"1278","2018-06-04",14.42
"1279","2018-06-05",14.37
"1280","2018-06-06",14.44
"1281","2018-06-07",14.51
"1282","2018-06-08",14.59
"1283","2018-06-11",14.64
"1284","2018-06-12",14.63
"1285","2018-06-13",14.4
"1286","2018-06-14",14.64
"1287","2018-06-15",14.74
"1288","2018-06-18",14.84
"1289","2018-06-19",14.79
"1290","2018-06-20",14.97
"1291","2018-06-21",15.15
"1292","2018-06-22",15.19
"1293","2018-06-25",15.14
"1294","2018-06-26",15.06
"1295","2018-06-27",15
"1296","2018-06-28",14.82
"1297","2018-06-29",14.9
"1298","2018-07-02",14.94
"1299","2018-07-03",15.15
"1300","2018-07-05",15.45
"1301","2018-07-06",15.53
"1302","2018-07-09",15.35
"1303","2018-07-10",15.46
"1304","2018-07-11",15.4
"1305","2018-07-12",15.42
"1306","2018-07-13",15.38
"1307","2018-07-16",15.29
"1308","2018-07-17",15.07
"1309","2018-07-18",15.08
"1310","2018-07-19",15.42
"1311","2018-07-20",15.14
"1312","2018-07-23",15.06
"1313","2018-07-24",15.09
"1314","2018-07-25",15.05
"1315","2018-07-26",15.16
"1316","2018-07-27",14.81
"1317","2018-07-30",15.01
"1318","2018-07-31",15.1
"1319","2018-08-01",15.46
"1320","2018-08-02",15.44
"1321","2018-08-03",15.47
"1322","2018-08-06",15.6
"1323","2018-08-07",15.71
"1324","2018-08-08",15.58
"1325","2018-08-09",15.62
"1326","2018-08-10",15.42
"1327","2018-08-13",15.5
"1328","2018-08-14",15.59
"1329","2018-08-15",15.67
"1330","2018-08-16",15.85
"1331","2018-08-17",15.99
"1332","2018-08-20",16.040001
"1333","2018-08-21",16.1
"1334","2018-08-22",15.87
"1335","2018-08-23",15.86
"1336","2018-08-24",15.85
"1337","2018-08-27",15.71
"1338","2018-08-28",15.85
"1339","2018-08-29",15.84
"1340","2018-08-30",15.73
"1341","2018-08-31",15.59
"1342","2018-09-04",15.37
"1343","2018-09-05",15.65
"1344","2018-09-06",15.7
"1345","2018-09-07",15.47
"1346","2018-09-10",15.44
"1347","2018-09-11",15.3
"1348","2018-09-12",15.15
"1349","2018-09-13",15.31
"1350","2018-09-14",15.25
"1351","2018-09-17",15.27
"1352","2018-09-18",15.19
"1353","2018-09-19",14.7
"1354","2018-09-20",14.8
"1355","2018-09-21",14.89
"1356","2018-09-24",14.48
"1357","2018-09-25",14.48
"1358","2018-09-26",14.6
"1359","2018-09-27",14.71
"1360","2018-09-28",15.11
"1361","2018-10-01",14.96
"1362","2018-10-02",15
"1363","2018-10-03",14.96
"1364","2018-10-04",14.84
"1365","2018-10-05",14.77
"1366","2018-10-08",14.89
"1367","2018-10-09",15.01
"1368","2018-10-10",14.99
"1369","2018-10-11",14.69
"1370","2018-10-12",14.51
"1371","2018-10-15",14.59
"1372","2018-10-16",15.08
"1373","2018-10-17",15
"1374","2018-10-18",15.08
"1375","2018-10-19",14.98
"1376","2018-10-22",14.89
"1377","2018-10-23",15
"1378","2018-10-24",15.11
"1379","2018-10-25",15.29
"1380","2018-10-26",15
"1381","2018-10-29",15.17
"1382","2018-10-30",15.48
"1383","2018-10-31",14.98
"1384","2018-11-01",15
"1385","2018-11-02",14.8
"1386","2018-11-05",15.04
"1387","2018-11-06",15.15
"1388","2018-11-07",15.46
"1389","2018-11-08",15.56
"1390","2018-11-09",15.47
"1391","2018-11-12",15.32
"1392","2018-11-13",15.2
"1393","2018-11-14",15.25
"1394","2018-11-15",15.09
"1395","2018-11-16",15.07
"1396","2018-11-19",14.93
"1397","2018-11-20",14.65
"1398","2018-11-21",14.61
"1399","2018-11-23",14.78
"1400","2018-11-26",14.94
"1401","2018-11-27",14.98
"1402","2018-11-28",15.03
"1403","2018-11-29",15.12
"1404","2018-11-30",15.21
"1405","2018-12-03",15.22
"1406","2018-12-04",14.76
"1407","2018-12-06",15.26
"1408","2018-12-07",15.19
"1409","2018-12-10",15.06
"1410","2018-12-11",14.98
"1411","2018-12-12",14.93
"1412","2018-12-13",15.1
"1413","2018-12-14",15.23
"1414","2018-12-17",14.77
"1415","2018-12-18",14.91
"1416","2018-12-19",14.74
"1417","2018-12-20",14.59
"1418","2018-12-21",14.44
"1419","2018-12-24",13.64
"1420","2018-12-26",14.1
"1421","2018-12-27",13.93
"1422","2018-12-28",14.02
"1423","2018-12-31",14.06
"1424","2019-01-02",13.88
"1425","2019-01-03",13.85
"1426","2019-01-04",14.07
"1427","2019-01-07",14.3
"1428","2019-01-08",14.65
"1429","2019-01-09",14.73
"1430","2019-01-10",14.81
"1431","2019-01-11",14.81
"1432","2019-01-14",14.62
"1433","2019-01-15",14.53
"1434","2019-01-16",14.63
"1435","2019-01-17",14.7
"1436","2019-01-18",14.54
"1437","2019-01-22",14.45
"1438","2019-01-23",14.41
"1439","2019-01-24",14.4
"1440","2019-01-25",14.51
"1441","2019-01-28",14.62
"1442","2019-01-29",14.81
"1443","2019-01-30",14.91
"1444","2019-01-31",15.02
"1445","2019-02-01",14.99
"1446","2019-02-04",15.3
"1447","2019-02-05",15.37
"1448","2019-02-06",15.27
"1449","2019-02-07",15.04
"1450","2019-02-08",15.19
"1451","2019-02-11",15.43
"1452","2019-02-12",15.29
"1453","2019-02-13",15.18
"1454","2019-02-14",15.39
"1455","2019-02-15",15.46
"1456","2019-02-19",15.57
"1457","2019-02-20",15.55
"1458","2019-02-21",15.44
"1459","2019-02-22",15.63
"1460","2019-02-25",15.53
"1461","2019-02-26",15.42
"1462","2019-02-27",15.32
"1463","2019-02-28",15.3
"1464","2019-03-01",15.2
"1465","2019-03-04",15.25
"1466","2019-03-05",15.27
"1467","2019-03-06",15.18
"1468","2019-03-07",15.11
"1469","2019-03-08",15.17
"1470","2019-03-11",15.43
"1471","2019-03-12",15.44
"1472","2019-03-13",15.52
"1473","2019-03-14",15.51
"1474","2019-03-15",15.42
"1475","2019-03-18",15.35
"1476","2019-03-19",15.32
"1477","2019-03-20",15.31
"1478","2019-03-21",15.47
"1479","2019-03-22",15.18
"1480","2019-03-25",15.31
"1481","2019-03-26",15.2
"1482","2019-03-27",15.32
"1483","2019-03-28",15.6
"1484","2019-03-29",15.59
"1485","2019-04-01",15.7
"1486","2019-04-02",15.69
"1487","2019-04-03",15.63
"1488","2019-04-04",15.75
"1489","2019-04-05",15.7
"1490","2019-04-08",15.63
"1491","2019-04-09",15.52
"1492","2019-04-10",15.72
"1493","2019-04-11",15.7
"1494","2019-04-12",15.66
"1495","2019-04-15",15.66
"1496","2019-04-16",15.28
"1497","2019-04-17",15.46
"1498","2019-04-18",15.64
"1499","2019-04-22",15.42
"1500","2019-04-23",15.68
"1501","2019-04-24",15.9
"1502","2019-04-25",15.82
"1503","2019-04-26",15.97
"1504","2019-04-29",16.01
"1505","2019-04-30",16.15
"1506","2019-05-01",16.18
"1507","2019-05-02",15.41
"1508","2019-05-03",16.030001
"1509","2019-05-06",16.42
"1510","2019-05-07",16.16
"1511","2019-05-08",16.1
"1512","2019-05-09",16.26
"1513","2019-05-10",16.41
"1514","2019-05-13",16.440001
"1515","2019-05-14",16.440001
"1516","2019-05-15",16.49
"1517","2019-05-16",16.450001
"1518","2019-05-17",16.469999
"1519","2019-05-20",16.389999
"1520","2019-05-21",16.450001
"1521","2019-05-22",16.549999
"1522","2019-05-23",16.5
"1523","2019-05-24",16.549999
"1524","2019-05-28",16.5
"1525","2019-05-29",16.35
"1526","2019-05-30",16.43
"1527","2019-05-31",16.5
"1528","2019-06-03",16.530001
"1529","2019-06-04",16.48
"1530","2019-06-05",16.75
"1531","2019-06-06",16.700001
"1532","2019-06-07",16.799999
"1533","2019-06-10",16.790001
"1534","2019-06-11",16.84
"1535","2019-06-12",16.940001
"1536","2019-06-13",17.059999
"1537","2019-06-14",17.02
"1538","2019-06-17",17.139999
"1539","2019-06-18",17.24
"1540","2019-06-19",17.15
"1541","2019-06-20",17.309999
"1542","2019-06-21",17.190001
"1543","2019-06-24",17.030001
"1544","2019-06-25",16.65
"1545","2019-06-26",16.1
"1546","2019-06-27",16.27
"1547","2019-06-28",16.549999
"1548","2019-07-01",16.59
"1549","2019-07-02",16.77
"1550","2019-07-03",16.860001
"1551","2019-07-05",16.9
"1552","2019-07-08",16.91
"1553","2019-07-09",16.84
"1554","2019-07-10",16.84
"1555","2019-07-11",16.549999
"1556","2019-07-12",16.6
"1557","2019-07-15",16.66
"1558","2019-07-16",16.66
"1559","2019-07-17",16.700001
"1560","2019-07-18",16.85
"1561","2019-07-19",16.690001
"1562","2019-07-22",16.610001
"1563","2019-07-23",16.74
"1564","2019-07-24",16.799999
"1565","2019-07-25",16.67
"1566","2019-07-26",16.780001
"1567","2019-07-29",16.92
"1568","2019-07-30",17.02
"1569","2019-07-31",16.93
"1570","2019-08-01",17.02
"1571","2019-08-02",17.190001
"1572","2019-08-05",16.65
"1573","2019-08-06",16.85
"1574","2019-08-07",17.16
"1575","2019-08-08",17.379999
"1576","2019-08-09",17.379999
"1577","2019-08-12",17.309999
"1578","2019-08-13",17.35
"1579","2019-08-14",17.25
"1580","2019-08-15",17.25
"1581","2019-08-16",17.440001
"1582","2019-08-19",17.5
"1583","2019-08-20",17.5
"1584","2019-08-21",17.5
"1585","2019-08-22",17.450001
"1586","2019-08-23",17.110001
"1587","2019-08-26",17.299999
"1588","2019-08-27",17.17
"1589","2019-08-28",17.280001
"1590","2019-08-29",17.33
"1591","2019-08-30",17.34
"1592","2019-09-03",17.379999
"1593","2019-09-04",17.68
"1594","2019-09-05",17.620001
"1595","2019-09-06",17.67
"1596","2019-09-09",17.68
"1597","2019-09-10",17.68
"1598","2019-09-11",18.040001
"1599","2019-09-12",18.040001
"1600","2019-09-13",18.02
"1601","2019-09-16",18.139999
"1602","2019-09-17",18.27
"1603","2019-09-18",18.25
"1604","2019-09-19",18.33
"1605","2019-09-20",18.299999
"1606","2019-09-23",18.25
"1607","2019-09-24",17.940001
"1608","2019-09-25",17.950001
"1609","2019-09-26",17.99
"1610","2019-09-27",17.99
"1611","2019-09-30",18.09
"1612","2019-10-01",18
"1613","2019-10-02",18.08
"1614","2019-10-03",18.17
"1615","2019-10-04",18.299999
"1616","2019-10-07",18.290001
"1617","2019-10-08",18.209999
"1618","2019-10-09",18.120001
"1619","2019-10-10",18.040001
"1620","2019-10-11",18.01
"1621","2019-10-14",18
"1622","2019-10-15",17.969999
"1623","2019-10-16",18.08
"1624","2019-10-17",18.16
"1625","2019-10-18",18.27
"1626","2019-10-21",18.360001
"1627","2019-10-22",18.32
"1628","2019-10-23",18.15
"1629","2019-10-24",18.190001
"1630","2019-10-25",18.219999
"1631","2019-10-28",18.280001
"1632","2019-10-29",18.360001
"1633","2019-10-30",18.690001
"1634","2019-10-31",18.74
"1635","2019-11-01",18.77
"1636","2019-11-04",18.5
"1637","2019-11-05",18.27
"1638","2019-11-06",18.120001
"1639","2019-11-07",17.559999
"1640","2019-11-08",17.51
"1641","2019-11-11",17.59
"1642","2019-11-12",17.43
"1643","2019-11-13",17.639999
"1644","2019-11-14",17.780001
"1645","2019-11-15",17.889999
"1646","2019-11-18",17.709999
"1647","2019-11-19",17.76
"1648","2019-11-20",17.780001
"1649","2019-11-21",17.639999
"1650","2019-11-22",17.469999
"1651","2019-11-25",17.74
"1652","2019-11-26",17.959999
"1653","2019-11-27",18.09
"1654","2019-11-29",18.059999
"1655","2019-12-02",17.91
"1656","2019-12-03",17.93
"1657","2019-12-04",17.969999
"1658","2019-12-05",18.25
"1659","2019-12-06",18.459999
"1660","2019-12-09",18.77
"1661","2019-12-10",18.709999
"1662","2019-12-11",18.639999
"1663","2019-12-12",18.530001
"1664","2019-12-13",18.469999
"1665","2019-12-16",18.549999
"1666","2019-12-17",18.639999
"1667","2019-12-18",18.629999
"1668","2019-12-19",18.620001
"1669","2019-12-20",18.33
"1670","2019-12-23",18.34
"1671","2019-12-24",18.219999
"1672","2019-12-26",17.98
"1673","2019-12-27",18.15
"1674","2019-12-30",18.18
"1675","2019-12-31",18.35
"1676","2020-01-02",17.959999
"1677","2020-01-03",18.18
"1678","2020-01-06",18.200001
"1679","2020-01-07",18.09
"1680","2020-01-08",18.1
"1681","2020-01-09",18.110001
"1682","2020-01-10",18.209999
"1683","2020-01-13",18.4
"1684","2020-01-14",18.360001
"1685","2020-01-15",18.5
"1686","2020-01-16",18.639999
"1687","2020-01-17",18.74
"1688","2020-01-21",18.860001
"1689","2020-01-22",18.870001
"1690","2020-01-23",19.030001
"1691","2020-01-24",19.110001
"1692","2020-01-27",19
"1693","2020-01-28",18.76
"1694","2020-01-29",18.629999
"1695","2020-01-30",18.58
"1696","2020-01-31",18.34
"1697","2020-02-03",18.629999
"1698","2020-02-04",18.68
"1699","2020-02-05",18.549999
"1700","2020-02-06",18.65
"1701","2020-02-07",18.379999
"1702","2020-02-10",18.52
"1703","2020-02-11",18.459999
"1704","2020-02-12",18.219999
"1705","2020-02-13",18.65
"1706","2020-02-14",18.84
"1707","2020-02-18",18.58
"1708","2020-02-19",18.120001
"1709","2020-02-20",18.610001
"1710","2020-02-21",18.84
"1711","2020-02-24",18.459999
"1712","2020-02-25",18.08
"1713","2020-02-26",18.129999
"1714","2020-02-27",17.370001
"1715","2020-02-28",16.76
"1716","2020-03-02",17.299999
"1717","2020-03-03",17.23
"1718","2020-03-04",17.91
"1719","2020-03-05",17.799999
"1720","2020-03-06",17.860001
"1721","2020-03-09",15.37
"1722","2020-03-10",15.37
"1723","2020-03-11",13.91
"1724","2020-03-12",11.71
"1725","2020-03-13",12.77
"1726","2020-03-16",8.27
"1727","2020-03-17",9.2
"1728","2020-03-18",8.51
"1729","2020-03-19",9.13
"1730","2020-03-20",8.2
"1731","2020-03-23",8.72
"1732","2020-03-24",8.64
"1733","2020-03-25",8.64
"1734","2020-03-26",10.09
"1735","2020-03-27",9.99
"1736","2020-03-30",10.2
"1737","2020-03-31",10.7
"1738","2020-04-01",9.67
"1739","2020-04-02",9.79
"1740","2020-04-03",9.23
"1741","2020-04-06",10.07
"1742","2020-04-07",10.33
"1743","2020-04-08",10.62
"1744","2020-04-09",11.51
"1745","2020-04-13",9.65
"1746","2020-04-14",9.04
"1747","2020-04-15",8.71
"1748","2020-04-16",8.27
"1749","2020-04-17",8.94
"1750","2020-04-20",8.55
"1751","2020-04-21",8.35
"1752","2020-04-22",8.13
"1753","2020-04-23",8.69
"1754","2020-04-24",8.72
"1755","2020-04-27",9.12
"1756","2020-04-28",9.84
"1757","2020-04-29",9.89
"1758","2020-04-30",9.61
"1759","2020-05-01",9.36
"1760","2020-05-04",8.94
"1761","2020-05-05",8.89
"1762","2020-05-06",8.31
"1763","2020-05-07",8.32
"1764","2020-05-08",8.9
"1765","2020-05-11",8.56
"1766","2020-05-12",7.99
"1767","2020-05-13",7.17
"1768","2020-05-14",7.32
"1769","2020-05-15",7.07
"1770","2020-05-18",7.74
"1771","2020-05-19",7.55
"1772","2020-05-20",7.94
"1773","2020-05-21",7.91
"1774","2020-05-22",7.69
"1775","2020-05-26",8.59
"1776","2020-05-27",9.25
"1777","2020-05-28",9.1
"1778","2020-05-29",8.62
"1779","2020-06-01",8.69
"1780","2020-06-02",8.85
"1781","2020-06-03",9.25
"1782","2020-06-04",9.28
"1783","2020-06-05",10.19
"1784","2020-06-08",10.64
"1785","2020-06-09",10.2
"1786","2020-06-10",9.96
"1787","2020-06-11",8.91
"1788","2020-06-12",9.52
"1789","2020-06-15",9.49
"1790","2020-06-16",9.81
"1791","2020-06-17",9.58
"1792","2020-06-18",9.45
"1793","2020-06-19",9.1
"1794","2020-06-22",9.15
"1795","2020-06-23",9.12
"1796","2020-06-24",8.8
"1797","2020-06-25",9.49
"1798","2020-06-26",9.57
"1799","2020-06-29",9.74
"1800","2020-06-30",9.95
"1801","2020-07-01",10.2
"1802","2020-07-02",10.08
"1803","2020-07-06",10.13
"1804","2020-07-07",9.61
"1805","2020-07-08",9.48
"1806","2020-07-09",9.19
"1807","2020-07-10",9.44
"1808","2020-07-13",9.41
"1809","2020-07-14",9.45
"1810","2020-07-15",9.65
"1811","2020-07-16",9.29
"1812","2020-07-17",9.64
"1813","2020-07-20",9.27
"1814","2020-07-21",9.54
"1815","2020-07-22",9.74
"1816","2020-07-23",9.67
"1817","2020-07-24",9.33
"1818","2020-07-27",9.35
"1819","2020-07-28",9.61
"1820","2020-07-29",9.83
"1821","2020-07-30",9.81
"1822","2020-07-31",9.64
"1823","2020-08-03",9.45
"1824","2020-08-04",10.05
"1825","2020-08-05",10.07
"1826","2020-08-06",10.08
"1827","2020-08-07",10.37
"1828","2020-08-10",10.82
"1829","2020-08-11",10.81
"1830","2020-08-12",10.81
"1831","2020-08-13",10.47
"1832","2020-08-14",10.45
"1833","2020-08-17",10.46
"1834","2020-08-18",10.26
"1835","2020-08-19",9.98
"1836","2020-08-20",10.17
"1837","2020-08-21",9.9
"1838","2020-08-24",10.2
"1839","2020-08-25",10.34
"1840","2020-08-26",10.06
"1841","2020-08-27",10.27
"1842","2020-08-28",10.32
"1843","2020-08-31",10.1
"1844","2020-09-01",10.13
"1845","2020-09-02",10.35
"1846","2020-09-03",10.33
"1847","2020-09-04",10.2
"1848","2020-09-08",9.94
"1849","2020-09-09",10.03
"1850","2020-09-10",9.85
"1851","2020-09-11",9.71
"1852","2020-09-14",10.18
"1853","2020-09-15",10.24
"1854","2020-09-16",10.31
"1855","2020-09-17",10.06
"1856","2020-09-18",9.75
"1857","2020-09-21",9.07
"1858","2020-09-22",9.08
"1859","2020-09-23",8.75
"1860","2020-09-24",8.88
"1861","2020-09-25",9.1
"1862","2020-09-28",9.41
"1863","2020-09-29",9.17
"1864","2020-09-30",9.26
"1865","2020-10-01",9.52
"1866","2020-10-02",9.57
"1867","2020-10-05",9.49
"1868","2020-10-06",9.44
"1869","2020-10-07",9.26
"1870","2020-10-08",9.4
"1871","2020-10-09",9.26
"1872","2020-10-12",9.37
"1873","2020-10-13",9.07
"1874","2020-10-14",8.95
"1875","2020-10-15",9.16
"1876","2020-10-16",8.88
"1877","2020-10-19",8.65
"1878","2020-10-20",8.83
"1879","2020-10-21",8.85
"1880","2020-10-22",8.79
"1881","2020-10-23",8.96
"1882","2020-10-26",8.7
"1883","2020-10-27",8.38
"1884","2020-10-28",8.51
"1885","2020-10-29",8.66
"1886","2020-10-30",9.01
"1887","2020-11-02",8.85
"1888","2020-11-03",9.06
"1889","2020-11-04",9
"1890","2020-11-05",9.15
"1891","2020-11-06",8.72
"1892","2020-11-09",10.39
"1893","2020-11-10",10.88
"1894","2020-11-11",10.62
"1895","2020-11-12",10.3
"1896","2020-11-13",10.38
"1897","2020-11-16",11.06
"1898","2020-11-17",10.99
"1899","2020-11-18",10.6
"1900","2020-11-19",10.59
"1901","2020-11-20",10.68
"1902","2020-11-23",11.16
"1903","2020-11-24",11.47
"1904","2020-11-25",11.18
"1905","2020-11-27",10.89
