"","date","HCHC"
"1004","2013-07-08",11.92
"1005","2013-07-09",11.97
"1006","2013-07-10",11.97
"1007","2013-07-11",12
"1008","2013-07-12",12.01
"1009","2013-07-15",12.06
"1010","2013-07-16",12.09
"1011","2013-07-17",12.08
"1012","2013-07-18",12.09
"1013","2013-07-19",12.06
"1014","2013-07-22",12
"1015","2013-07-23",11.97
"1016","2013-07-24",11.96
"1017","2013-07-25",12
"1018","2013-07-26",12.03
"1019","2013-07-29",11.97
"1020","2013-07-30",11.98
"1021","2013-07-31",11.98
"1022","2013-08-01",12
"1023","2013-08-02",12
"1024","2013-08-05",12.05
"1025","2013-08-06",12.05
"1026","2013-08-07",12.22
"1027","2013-08-08",12.42
"1028","2013-08-09",12.24
"1029","2013-08-12",12.35
"1030","2013-08-13",12.44
"1031","2013-08-14",12.45
"1032","2013-08-15",12.5
"1033","2013-08-16",12.35
"1034","2013-08-19",12.28
"1035","2013-08-20",12.33
"1036","2013-08-21",12.35
"1037","2013-08-22",12.32
"1038","2013-08-23",12.35
"1039","2013-08-26",12.42
"1040","2013-08-27",12.39
"1041","2013-08-28",3.98
"1042","2013-08-29",3.98
"1043","2013-08-30",4.02
"1044","2013-09-03",3.95
"1045","2013-09-04",3.97
"1046","2013-09-05",3.94
"1047","2013-09-06",3.86
"1048","2013-09-09",3.81
"1049","2013-09-10",3.79
"1050","2013-09-11",3.76
"1051","2013-09-12",3.56
"1052","2013-09-13",3.53
"1053","2013-09-16",3.34
"1054","2013-09-17",3.41
"1055","2013-09-18",3.43
"1056","2013-09-19",3.51
"1057","2013-09-20",3.44
"1058","2013-09-23",3.4
"1059","2013-09-24",3.45
"1060","2013-09-25",3.38
"1061","2013-09-26",3.41
"1062","2013-09-27",3.39
"1063","2013-09-30",3.39
"1064","2013-10-01",3.42
"1065","2013-10-02",3.46
"1066","2013-10-03",3.42
"1067","2013-10-04",3.49
"1068","2013-10-07",3.46
"1069","2013-10-08",3.45
"1070","2013-10-09",3.45
"1071","2013-10-10",3.48
"1072","2013-10-11",3.51
"1073","2013-10-14",3.5
"1074","2013-10-15",3.49
"1075","2013-10-16",3.49
"1076","2013-10-17",3.51
"1077","2013-10-18",3.62
"1078","2013-10-21",3.64
"1079","2013-10-22",3.62
"1080","2013-10-23",3.63
"1081","2013-10-24",3.62
"1082","2013-10-25",3.6
"1083","2013-10-28",3.61
"1084","2013-10-29",3.62
"1085","2013-10-30",3.59
"1086","2013-10-31",3.52
"1087","2013-11-01",3.56
"1088","2013-11-04",3.61
"1089","2013-11-05",3.61
"1090","2013-11-06",3.59
"1091","2013-11-07",3.58
"1092","2013-11-08",3.55
"1093","2013-11-11",3.45
"1094","2013-11-12",3.49
"1095","2013-11-13",3.47
"1096","2013-11-14",3.45
"1097","2013-11-15",3.08
"1098","2013-11-18",3.07
"1099","2013-11-19",2.96
"1100","2013-11-20",2.9
"1101","2013-11-21",2.9
"1102","2013-11-22",2.89
"1103","2013-11-25",2.91
"1104","2013-11-26",2.98
"1105","2013-11-27",2.6
"1106","2013-11-29",2.71
"1107","2013-12-02",2.8
"1108","2013-12-03",2.8
"1109","2013-12-04",2.79
"1110","2013-12-05",2.84
"1111","2013-12-06",2.83
"1112","2013-12-09",2.8
"1113","2013-12-10",2.7
"1114","2013-12-11",2.66
"1115","2013-12-12",2.67
"1116","2013-12-13",2.7
"1117","2013-12-16",2.66
"1118","2013-12-17",2.64
"1119","2013-12-18",2.72
"1120","2013-12-19",2.73
"1121","2013-12-20",2.8
"1122","2013-12-23",2.81
"1123","2013-12-24",2.8
"1124","2013-12-26",2.81
"1125","2013-12-27",2.82
"1126","2013-12-30",2.82
"1127","2013-12-31",2.85
"1128","2014-01-02",2.85
"1129","2014-01-03",2.83
"1130","2014-01-06",2.99
"1131","2014-01-07",2.99
"1132","2014-01-08",3.62
"1133","2014-01-09",3.6
"1134","2014-01-10",3.25
"1135","2014-01-13",3.53
"1136","2014-01-14",3.5
"1137","2014-01-15",3.58
"1138","2014-01-16",3.55
"1139","2014-01-17",3.53
"1140","2014-01-21",3.7
"1141","2014-01-22",3.74
"1142","2014-01-23",3.7
"1143","2014-01-24",3.65
"1144","2014-01-27",3.69
"1145","2014-01-28",3.8
"1146","2014-01-29",3.8
"1147","2014-01-30",3.8
"1148","2014-01-31",3.67
"1149","2014-02-03",3.68
"1150","2014-02-04",3.83
"1151","2014-02-05",3.85
"1152","2014-02-06",3.9
"1153","2014-02-07",3.9
"1154","2014-02-10",3.97
"1155","2014-02-11",3.98
"1156","2014-02-12",4.04
"1157","2014-02-13",4.02
"1158","2014-02-14",4
"1159","2014-02-18",3.91
"1160","2014-02-19",3.8
"1161","2014-02-20",3.7
"1162","2014-02-21",3.75
"1163","2014-02-24",3.7
"1164","2014-02-25",3.7
"1165","2014-02-26",3.7
"1166","2014-02-27",3.7
"1167","2014-02-28",3.69
"1168","2014-03-03",3.66
"1169","2014-03-04",3.66
"1170","2014-03-05",3.59
"1171","2014-03-06",3.7
"1172","2014-03-07",3.69
"1173","2014-03-10",3.7
"1174","2014-03-11",3.7
"1175","2014-03-12",3.77
"1176","2014-03-13",3.78
"1177","2014-03-14",3.79
"1178","2014-03-17",3.75
"1179","2014-03-18",3.7
"1180","2014-03-19",3.75
"1181","2014-03-20",3.75
"1182","2014-03-21",3.69
"1183","2014-03-24",3.74
"1184","2014-03-25",3.74
"1185","2014-03-26",3.75
"1186","2014-03-27",3.76
"1187","2014-03-28",3.75
"1188","2014-03-31",3.65
"1189","2014-04-01",3.68
"1190","2014-04-02",3.7
"1191","2014-04-03",3.72
"1192","2014-04-04",3.7
"1193","2014-04-07",3.65
"1194","2014-04-08",3.56
"1195","2014-04-09",3.65
"1196","2014-04-10",3.55
"1197","2014-04-11",3.55
"1198","2014-04-14",3.77
"1199","2014-04-15",3.84
"1200","2014-04-16",3.96
"1201","2014-04-17",3.95
"1202","2014-04-21",3.94
"1203","2014-04-22",3.96
"1204","2014-04-23",3.99
"1205","2014-04-24",3.99
"1206","2014-04-25",3.97
"1207","2014-04-28",3.96
"1208","2014-04-29",3.95
"1209","2014-04-30",3.93
"1210","2014-05-01",3.92
"1211","2014-05-02",3.93
"1212","2014-05-05",3.9
"1213","2014-05-06",3.8
"1214","2014-05-07",3.8
"1215","2014-05-08",3.8
"1216","2014-05-09",3.8
"1217","2014-05-12",3.77
"1218","2014-05-13",3.9
"1219","2014-05-14",3.9
"1220","2014-05-15",3.94
"1221","2014-05-16",3.93
"1222","2014-05-19",3.98
"1223","2014-05-20",3.97
"1224","2014-05-21",3.99
"1225","2014-05-22",4
"1226","2014-05-23",3.98
"1227","2014-05-27",4.01
"1228","2014-05-28",4.05
"1229","2014-05-29",4.05
"1230","2014-05-30",4.05
"1231","2014-06-02",4.08
"1232","2014-06-03",4.07
"1233","2014-06-04",4.02
"1234","2014-06-05",4.04
"1235","2014-06-06",4.04
"1236","2014-06-09",4
"1237","2014-06-10",4.05
"1238","2014-06-11",4.02
"1239","2014-06-12",4.05
"1240","2014-06-13",4.05
"1241","2014-06-16",4.04
"1242","2014-06-17",4.05
"1243","2014-06-18",4.03
"1244","2014-06-19",4.02
"1245","2014-06-20",4.03
"1246","2014-06-23",3.98
"1247","2014-06-24",3.85
"1248","2014-06-25",3.84
"1249","2014-06-26",3.83
"1250","2014-06-27",3.95
"1251","2014-06-30",3.99
"1252","2014-07-01",3.97
"1253","2014-07-02",3.95
"1254","2014-07-03",4.04
"1255","2014-07-07",4.02
"1256","2014-07-08",4
"1257","2014-07-09",4
"1258","2014-07-10",4
"1259","2014-07-11",3.97
"1260","2014-07-14",3.95
"1261","2014-07-15",3.97
"1262","2014-07-16",3.95
"1263","2014-07-17",3.98
"1264","2014-07-18",3.98
"1265","2014-07-21",3.99
"1266","2014-07-22",3.95
"1267","2014-07-23",3.95
"1268","2014-07-24",3.9
"1269","2014-07-25",3.97
"1270","2014-07-28",3.97
"1271","2014-07-29",3.95
"1272","2014-07-30",3.98
"1273","2014-07-31",3.95
"1274","2014-08-01",3.95
"1275","2014-08-04",3.95
"1276","2014-08-05",3.95
"1277","2014-08-06",3.95
"1278","2014-08-07",3.95
"1279","2014-08-08",3.95
"1280","2014-08-11",3.99
"1281","2014-08-12",3.95
"1282","2014-08-13",3.93
"1283","2014-08-14",3.96
"1284","2014-08-15",3.95
"1285","2014-08-18",3.93
"1286","2014-08-19",3.95
"1287","2014-08-20",3.95
"1288","2014-08-21",3.95
"1289","2014-08-22",3.93
"1290","2014-08-25",3.94
"1291","2014-08-26",3.94
"1292","2014-08-27",3.94
"1293","2014-08-28",3.93
"1294","2014-08-29",3.9
"1295","2014-09-02",3.91
"1296","2014-09-03",3.96
"1297","2014-09-04",3.98
"1298","2014-09-05",3.98
"1299","2014-09-08",3.95
"1300","2014-09-09",3.98
"1301","2014-09-10",4
"1302","2014-09-11",3.99
"1303","2014-09-12",4.01
"1304","2014-09-15",3.99
"1305","2014-09-16",4.06
"1306","2014-09-17",4.43
"1307","2014-09-18",4.37
"1308","2014-09-19",4.36
"1309","2014-09-22",4.36
"1310","2014-09-23",4.45
"1311","2014-09-24",4.44
"1312","2014-09-25",4.3
"1313","2014-09-26",4.44
"1314","2014-09-29",4.46
"1315","2014-09-30",4.6
"1316","2014-10-01",4.55
"1317","2014-10-02",5.05
"1318","2014-10-03",5.52
"1319","2014-10-06",5.59
"1320","2014-10-07",5.5
"1321","2014-10-08",5.51
"1322","2014-10-09",5.38
"1323","2014-10-10",5.35
"1324","2014-10-13",5.2
"1325","2014-10-14",5.15
"1326","2014-10-15",5.1
"1327","2014-10-16",5.1
"1328","2014-10-17",5.1
"1329","2014-10-20",5.34
"1330","2014-10-21",5.35
"1331","2014-10-22",5.35
"1332","2014-10-23",5.35
"1333","2014-10-24",5.45
"1334","2014-10-27",5.45
"1335","2014-10-28",5.4
"1336","2014-10-29",5.4
"1337","2014-10-30",5.4
"1338","2014-10-31",5.3
"1339","2014-11-03",5.53
"1340","2014-11-04",5.53
"1341","2014-11-05",5.6
"1342","2014-11-06",5.64
"1343","2014-11-07",5.7
"1344","2014-11-10",6.2
"1345","2014-11-11",6.35
"1346","2014-11-12",6.49
"1347","2014-11-13",6.8
"1348","2014-11-14",6.8
"1349","2014-11-17",6.84
"1350","2014-11-18",6.9
"1351","2014-11-19",7.1
"1352","2014-11-20",7.05
"1353","2014-11-21",7.13
"1354","2014-11-24",7.49
"1355","2014-11-25",8.05
"1356","2014-11-26",8.2
"1357","2014-11-28",8
"1358","2014-12-01",7.52
"1359","2014-12-02",7.7
"1360","2014-12-03",7.81
"1361","2014-12-04",7.97
"1362","2014-12-05",7.99
"1363","2014-12-08",7.92
"1364","2014-12-09",7.85
"1365","2014-12-10",7.79
"1366","2014-12-11",7.71
"1367","2014-12-12",7.55
"1368","2014-12-15",7.2
"1369","2014-12-16",7.14
"1370","2014-12-17",7.45
"1371","2014-12-18",7.39
"1372","2014-12-19",7.5
"1373","2014-12-22",7.6
"1374","2014-12-23",7.7
"1375","2014-12-24",8.22
"1376","2014-12-26",8.3
"1377","2014-12-29",8.1
"1378","2014-12-30",8.4
"1379","2014-12-31",8.43
"1380","2015-01-02",8.31
"1381","2015-01-05",8
"1382","2015-01-06",8.25
"1383","2015-01-07",8.2
"1384","2015-01-08",8.38
"1385","2015-01-09",8.4
"1386","2015-01-12",8.19
"1387","2015-01-13",8.1
"1388","2015-01-14",8.18
"1389","2015-01-15",8.08
"1390","2015-01-16",7.97
"1391","2015-01-20",8.02
"1392","2015-01-21",7.74
"1393","2015-01-22",7.7
"1394","2015-01-23",7.8
"1395","2015-01-26",7.98
"1396","2015-01-27",7.83
"1397","2015-01-28",7.68
"1398","2015-01-29",7.85
"1399","2015-01-30",7.46
"1400","2015-02-02",7.42
"1401","2015-02-03",7.53
"1402","2015-02-04",7.36
"1403","2015-02-05",7.51
"1404","2015-02-06",7.5
"1405","2015-02-09",7.38
"1406","2015-02-10",7.25
"1407","2015-02-11",7.13
"1408","2015-02-12",7.48
"1409","2015-02-13",7.48
"1410","2015-02-17",7.54
"1411","2015-02-18",7.5
"1412","2015-02-19",7.5
"1413","2015-02-20",7.36
"1414","2015-02-23",7.55
"1415","2015-02-24",7.48
"1416","2015-02-25",7.55
"1417","2015-02-26",7.53
"1418","2015-02-27",7.64
"1419","2015-03-02",8.1
"1420","2015-03-03",8.01
"1421","2015-03-04",7.97
"1422","2015-03-05",8.2
"1423","2015-03-06",8.2
"1424","2015-03-09",8.35
"1425","2015-03-10",8.16
"1426","2015-03-11",8.64
"1427","2015-03-12",9
"1428","2015-03-13",9.14
"1429","2015-03-16",9.2
"1430","2015-03-17",9.95
"1431","2015-03-18",10
"1432","2015-03-19",10.27
"1433","2015-03-20",10.34
"1434","2015-03-23",10.7
"1435","2015-03-24",11.1
"1436","2015-03-25",11.99
"1437","2015-03-26",13.09
"1438","2015-03-27",11.93
"1439","2015-03-30",11.35
"1440","2015-03-31",10.95
"1441","2015-04-01",10.92
"1442","2015-04-02",11.01
"1443","2015-04-06",10.35
"1444","2015-04-07",9.89
"1445","2015-04-08",9.06
"1446","2015-04-09",9.28
"1447","2015-04-10",9.82
"1448","2015-04-13",9.81
"1449","2015-04-14",11.35
"1450","2015-04-15",11.26
"1451","2015-04-16",11.19
"1452","2015-04-17",11.1
"1453","2015-04-20",11.15
"1454","2015-04-21",11.12
"1455","2015-04-22",11.15
"1456","2015-04-23",11.2
"1457","2015-04-24",11.15
"1458","2015-04-27",11.09
"1459","2015-04-28",11.12
"1460","2015-04-29",11.12
"1461","2015-04-30",11.06
"1462","2015-05-01",11
"1463","2015-05-04",11.03
"1464","2015-05-05",11.1
"1465","2015-05-06",10.97
"1466","2015-05-07",10.95
"1467","2015-05-08",10.95
"1468","2015-05-11",11.13
"1469","2015-05-12",10.87
"1470","2015-05-13",10.9
"1471","2015-05-14",10.81
"1472","2015-05-15",11.18
"1473","2015-05-18",11.15
"1474","2015-05-19",11.21
"1475","2015-05-20",11.2
"1476","2015-05-21",11.6
"1477","2015-05-22",11.33
"1478","2015-05-26",11.57
"1479","2015-05-27",11.34
"1480","2015-05-28",11.31
"1481","2015-05-29",11.17
"1482","2015-06-01",11
"1483","2015-06-02",11.54
"1484","2015-06-03",11.66
"1485","2015-06-04",11.47
"1486","2015-06-05",11.44
"1487","2015-06-08",11
"1488","2015-06-09",11.05
"1489","2015-06-10",11.16
"1490","2015-06-11",11.04
"1491","2015-06-12",10.95
"1492","2015-06-15",10.91
"1493","2015-06-16",11.25
"1494","2015-06-17",10.95
"1495","2015-06-18",10.45
"1496","2015-06-19",10.1
"1497","2015-06-22",10.05
"1498","2015-06-23",10
"1499","2015-06-24",9.75
"1500","2015-06-25",9.46
"1501","2015-06-26",9
"1502","2015-06-29",8.33
"1503","2015-06-30",8.95
"1504","2015-07-01",8.5
"1505","2015-07-02",8.29
"1506","2015-07-06",8.1
"1507","2015-07-07",7.91
"1508","2015-07-08",7.92
"1509","2015-07-09",7.96
"1510","2015-07-10",8.16
"1511","2015-07-13",8.12
"1512","2015-07-14",8.28
"1513","2015-07-15",8.3
"1514","2015-07-16",8.24
"1515","2015-07-17",8.17
"1516","2015-07-20",8.06
"1517","2015-07-21",8.05
"1518","2015-07-22",7.82
"1519","2015-07-23",7.54
"1520","2015-07-24",6.92
"1521","2015-07-27",6.75
"1522","2015-07-28",6.95
"1523","2015-07-29",7.07
"1524","2015-07-30",7.16
"1525","2015-07-31",7.8
"1526","2015-08-03",7.83
"1527","2015-08-04",7.68
"1528","2015-08-05",7.74
"1529","2015-08-06",7.25
"1530","2015-08-07",6.88
"1531","2015-08-10",7.23
"1532","2015-08-11",6.97
"1533","2015-08-12",6.94
"1534","2015-08-13",6.74
"1535","2015-08-14",7.06
"1536","2015-08-17",7.22
"1537","2015-08-18",6.98
"1538","2015-08-19",6.75
"1539","2015-08-20",6.04
"1540","2015-08-21",6.55
"1541","2015-08-24",6.6
"1542","2015-08-25",6.85
"1543","2015-08-26",6.77
"1544","2015-08-27",6.33
"1545","2015-08-28",7.29
"1546","2015-08-31",7.54
"1547","2015-09-01",7.3
"1548","2015-09-02",7.4
"1549","2015-09-03",7.35
"1550","2015-09-04",7.22
"1551","2015-09-08",7.53
"1552","2015-09-09",7.5
"1553","2015-09-10",7.56
"1554","2015-09-11",7.55
"1555","2015-09-14",7.52
"1556","2015-09-15",7.65
"1557","2015-09-16",7.82
"1558","2015-09-17",7.98
"1559","2015-09-18",8.28
"1560","2015-09-21",8.07
"1561","2015-09-22",7.95
"1562","2015-09-23",7.91
"1563","2015-09-24",8.04
"1564","2015-09-25",7.54
"1565","2015-09-28",6.94
"1566","2015-09-29",6.72
"1567","2015-09-30",7.01
"1568","2015-10-01",6.98
"1569","2015-10-02",7.11
"1570","2015-10-05",7.59
"1571","2015-10-06",7.57
"1572","2015-10-07",7.78
"1573","2015-10-08",8.03
"1574","2015-10-09",7.59
"1575","2015-10-12",7.95
"1576","2015-10-13",7.58
"1577","2015-10-14",7.52
"1578","2015-10-15",7.67
"1579","2015-10-16",7.66
"1580","2015-10-19",7.54
"1581","2015-10-20",7.59
"1582","2015-10-21",7.47
"1583","2015-10-22",7.52
"1584","2015-10-23",7.54
"1585","2015-10-26",7.46
"1586","2015-10-27",7.43
"1587","2015-10-28",7.61
"1588","2015-10-29",7.56
"1589","2015-10-30",7.56
"1590","2015-11-02",7.33
"1591","2015-11-03",7.6
"1592","2015-11-04",7.25
"1593","2015-11-05",7.2
"1594","2015-11-06",7.17
"1595","2015-11-09",7.13
"1596","2015-11-10",7.1
"1597","2015-11-11",6.97
"1598","2015-11-12",6.92
"1599","2015-11-13",6.45
"1600","2015-11-16",6.54
"1601","2015-11-17",6.2
"1602","2015-11-18",6.29
"1603","2015-11-19",6.07
"1604","2015-11-20",5.96
"1605","2015-11-23",6.25
"1606","2015-11-24",6.17
"1607","2015-11-25",6.25
"1608","2015-11-27",6.33
"1609","2015-11-30",6.26
"1610","2015-12-01",6.22
"1611","2015-12-02",6.09
"1612","2015-12-03",5.94
"1613","2015-12-04",6.06
"1614","2015-12-07",5.71
"1615","2015-12-08",5.45
"1616","2015-12-09",5.5
"1617","2015-12-10",5.49
"1618","2015-12-11",5.69
"1619","2015-12-14",5.47
"1620","2015-12-15",5.13
"1621","2015-12-16",5.31
"1622","2015-12-17",5.25
"1623","2015-12-18",5.1
"1624","2015-12-21",5.13
"1625","2015-12-22",5.15
"1626","2015-12-23",5.34
"1627","2015-12-24",5.34
"1628","2015-12-28",5.12
"1629","2015-12-29",5.25
"1630","2015-12-30",5.37
"1631","2015-12-31",5.29
"1632","2016-01-04",5.11
"1633","2016-01-05",5.05
"1634","2016-01-06",4.79
"1635","2016-01-07",4.49
"1636","2016-01-08",4.28
"1637","2016-01-11",4.41
"1638","2016-01-12",4.35
"1639","2016-01-13",3.88
"1640","2016-01-14",3.49
"1641","2016-01-15",3.77
"1642","2016-01-19",3.74
"1643","2016-01-20",3.77
"1644","2016-01-21",3.65
"1645","2016-01-22",3.85
"1646","2016-01-25",3.76
"1647","2016-01-26",3.7
"1648","2016-01-27",3.51
"1649","2016-01-28",3.42
"1650","2016-01-29",3.8
"1651","2016-02-01",3.65
"1652","2016-02-02",3.47
"1653","2016-02-03",3.45
"1654","2016-02-04",3.74
"1655","2016-02-05",3.49
"1656","2016-02-08",3.44
"1657","2016-02-09",3.49
"1658","2016-02-10",3.49
"1659","2016-02-11",3.53
"1660","2016-02-12",3.71
"1661","2016-02-16",3.82
"1662","2016-02-17",4
"1663","2016-02-18",4
"1664","2016-02-19",3.85
"1665","2016-02-22",3.82
"1666","2016-02-23",3.64
"1667","2016-02-24",3.86
"1668","2016-02-25",4
"1669","2016-02-26",3.98
"1670","2016-02-29",3.98
"1671","2016-03-01",3.91
"1672","2016-03-02",3.93
"1673","2016-03-03",3.98
"1674","2016-03-04",3.95
"1675","2016-03-07",3.92
"1676","2016-03-08",3.86
"1677","2016-03-09",3.85
"1678","2016-03-10",3.83
"1679","2016-03-11",3.87
"1680","2016-03-14",3.84
"1681","2016-03-15",3.77
"1682","2016-03-16",3.8
"1683","2016-03-17",3.8
"1684","2016-03-18",3.75
"1685","2016-03-21",3.73
"1686","2016-03-22",3.72
"1687","2016-03-23",3.42
"1688","2016-03-24",3.48
"1689","2016-03-28",3.45
"1690","2016-03-29",3.55
"1691","2016-03-30",3.7
"1692","2016-03-31",3.82
"1693","2016-04-01",3.58
"1694","2016-04-04",3.5
"1695","2016-04-05",3.34
"1696","2016-04-06",3.5
"1697","2016-04-07",3.37
"1698","2016-04-08",3.4
"1699","2016-04-11",3.41
"1700","2016-04-12",3.5
"1701","2016-04-13",3.55
"1702","2016-04-14",3.55
"1703","2016-04-15",3.83
"1704","2016-04-18",3.78
"1705","2016-04-19",3.7
"1706","2016-04-20",3.72
"1707","2016-04-21",3.89
"1708","2016-04-22",4
"1709","2016-04-25",3.83
"1710","2016-04-26",4
"1711","2016-04-27",4
"1712","2016-04-28",3.94
"1713","2016-04-29",3.86
"1714","2016-05-02",3.99
"1715","2016-05-03",4.05
"1716","2016-05-04",4.25
"1717","2016-05-05",4.03
"1718","2016-05-06",4.24
"1719","2016-05-09",4.23
"1720","2016-05-10",4.4
"1721","2016-05-11",4.17
"1722","2016-05-12",4.08
"1723","2016-05-13",4.11
"1724","2016-05-16",4.06
"1725","2016-05-17",3.99
"1726","2016-05-18",4.05
"1727","2016-05-19",4.1
"1728","2016-05-20",4.17
"1729","2016-05-23",4.14
"1730","2016-05-24",4.2
"1731","2016-05-25",4.25
"1732","2016-05-26",4.22
"1733","2016-05-27",4.67
"1734","2016-05-31",4.49
"1735","2016-06-01",4.46
"1736","2016-06-02",4.4
"1737","2016-06-03",4.26
"1738","2016-06-06",4.37
"1739","2016-06-07",4.39
"1740","2016-06-08",4.43
"1741","2016-06-09",4.34
"1742","2016-06-10",4.25
"1743","2016-06-13",4.09
"1744","2016-06-14",4.1
"1745","2016-06-15",4.11
"1746","2016-06-16",4.12
"1747","2016-06-17",4.04
"1748","2016-06-20",4.14
"1749","2016-06-21",4.32
"1750","2016-06-22",4.28
"1751","2016-06-23",4.47
"1752","2016-06-24",4.28
"1753","2016-06-27",4
"1754","2016-06-28",4.03
"1755","2016-06-29",4.24
"1756","2016-06-30",4.3
"1757","2016-07-01",4.28
"1758","2016-07-05",4.14
"1759","2016-07-06",4.08
"1760","2016-07-07",4.16
"1761","2016-07-08",4.3
"1762","2016-07-11",4.45
"1763","2016-07-12",4.48
"1764","2016-07-13",4.41
"1765","2016-07-14",4.42
"1766","2016-07-15",4.59
"1767","2016-07-18",4.57
"1768","2016-07-19",4.55
"1769","2016-07-20",4.9
"1770","2016-07-21",4.78
"1771","2016-07-22",4.77
"1772","2016-07-25",4.73
"1773","2016-07-26",4.72
"1774","2016-07-27",4.61
"1775","2016-07-28",4.63
"1776","2016-07-29",4.6
"1777","2016-08-01",4.49
"1778","2016-08-02",4.32
"1779","2016-08-03",4.31
"1780","2016-08-04",4.32
"1781","2016-08-05",4.34
"1782","2016-08-08",4.34
"1783","2016-08-09",4.3
"1784","2016-08-10",4.4
"1785","2016-08-11",4.3
"1786","2016-08-12",4.38
"1787","2016-08-15",4.55
"1788","2016-08-16",4.4
"1789","2016-08-17",4.5
"1790","2016-08-18",4.77
"1791","2016-08-19",4.6
"1792","2016-08-22",4.72
"1793","2016-08-23",4.82
"1794","2016-08-24",4.69
"1795","2016-08-25",4.7
"1796","2016-08-26",4.86
"1797","2016-08-29",4.86
"1798","2016-08-30",4.84
"1799","2016-08-31",4.79
"1800","2016-09-01",4.67
"1801","2016-09-02",4.58
"1802","2016-09-06",4.71
"1803","2016-09-07",4.7
"1804","2016-09-08",4.67
"1805","2016-09-09",4.51
"1806","2016-09-12",4.62
"1807","2016-09-13",4.53
"1808","2016-09-14",4.51
"1809","2016-09-15",4.55
"1810","2016-09-16",4.56
"1811","2016-09-19",4.7
"1812","2016-09-20",4.66
"1813","2016-09-21",4.73
"1814","2016-09-22",4.96
"1815","2016-09-23",5.11
"1816","2016-09-26",4.99
"1817","2016-09-27",5.02
"1818","2016-09-28",4.99
"1819","2016-09-29",4.95
"1820","2016-09-30",5.45
"1821","2016-10-03",5.64
"1822","2016-10-04",5.73
"1823","2016-10-05",5.85
"1824","2016-10-06",5.72
"1825","2016-10-07",5.7
"1826","2016-10-10",5.83
"1827","2016-10-11",5.58
"1828","2016-10-12",5.52
"1829","2016-10-13",5.32
"1830","2016-10-14",5.16
"1831","2016-10-17",5.13
"1832","2016-10-18",5.11
"1833","2016-10-19",4.95
"1834","2016-10-20",4.87
"1835","2016-10-21",4.64
"1836","2016-10-24",4.66
"1837","2016-10-25",4.49
"1838","2016-10-26",4.39
"1839","2016-10-27",4.24
"1840","2016-10-28",4.09
"1841","2016-10-31",3.98
"1842","2016-11-01",3.91
"1843","2016-11-02",3.94
"1844","2016-11-03",3.89
"1845","2016-11-04",3.9
"1846","2016-11-07",3.92
"1847","2016-11-08",3.86
"1848","2016-11-09",4.12
"1849","2016-11-10",4.19
"1850","2016-11-11",4.54
"1851","2016-11-14",4.58
"1852","2016-11-15",4.63
"1853","2016-11-16",4.53
"1854","2016-11-17",4.6
"1855","2016-11-18",4.55
"1856","2016-11-21",4.57
"1857","2016-11-22",4.73
"1858","2016-11-23",4.8
"1859","2016-11-25",4.78
"1860","2016-11-28",4.76
"1861","2016-11-29",4.76
"1862","2016-11-30",4.76
"1863","2016-12-01",4.79
"1864","2016-12-02",4.81
"1865","2016-12-05",4.93
"1866","2016-12-06",5.08
"1867","2016-12-07",5.16
"1868","2016-12-08",5.24
"1869","2016-12-09",5.38
"1870","2016-12-12",5.41
"1871","2016-12-13",5.31
"1872","2016-12-14",5.2
"1873","2016-12-15",5.17
"1874","2016-12-16",5.1
"1875","2016-12-19",5.09
"1876","2016-12-20",5.23
"1877","2016-12-21",5.66
"1878","2016-12-22",5.67
"1879","2016-12-23",5.89
"1880","2016-12-27",5.95
"1881","2016-12-28",5.99
"1882","2016-12-29",5.97
"1883","2016-12-30",5.93
"1884","2017-01-03",6.37
"1885","2017-01-04",6.71
"1886","2017-01-05",6.7
"1887","2017-01-06",6.68
"1888","2017-01-09",6.74
"1889","2017-01-10",6.75
"1890","2017-01-11",6.9
"1891","2017-01-12",6.74
"1892","2017-01-13",6.79
"1893","2017-01-17",6.76
"1894","2017-01-18",6.79
"1895","2017-01-19",6.54
"1896","2017-01-20",6.57
"1897","2017-01-23",6.55
"1898","2017-01-24",6.97
"1899","2017-01-25",6.96
"1900","2017-01-26",7.07
"1901","2017-01-27",6.84
"1902","2017-01-30",6.73
"1903","2017-01-31",6.65
"1904","2017-02-01",6.67
"1905","2017-02-02",6.55
"1906","2017-02-03",6.59
"1907","2017-02-06",6.6
"1908","2017-02-07",6.33
"1909","2017-02-08",6.38
"1910","2017-02-09",6.3
"1911","2017-02-10",6.25
"1912","2017-02-13",6.41
"1913","2017-02-14",6.3
"1914","2017-02-15",6.28
"1915","2017-02-16",6.25
"1916","2017-02-17",6.29
"1917","2017-02-21",6.03
"1918","2017-02-22",5.92
"1919","2017-02-23",5.49
"1920","2017-02-24",5.63
"1921","2017-02-27",5.68
"1922","2017-02-28",5.5
"1923","2017-03-01",5.67
"1924","2017-03-02",5.62
"1925","2017-03-03",5.58
"1926","2017-03-06",5.41
"1927","2017-03-07",5.4
"1928","2017-03-08",5.43
"1929","2017-03-09",5.52
"1930","2017-03-10",5.5
"1931","2017-03-13",5.7
"1932","2017-03-14",5.74
"1933","2017-03-15",5.82
"1934","2017-03-16",5.85
"1935","2017-03-17",5.84
"1936","2017-03-20",5.91
"1937","2017-03-21",5.75
"1938","2017-03-22",5.71
"1939","2017-03-23",5.91
