"","date","AMOT"
"1002","2010-12-22",6.11
"1003","2010-12-23",6.61
"1004","2010-12-27",6.45
"1005","2010-12-28",6.74
"1006","2010-12-29",6.65
"1007","2010-12-30",6.48
"1008","2010-12-31",6.88
"1009","2011-01-03",7.23
"1010","2011-01-04",7.3
"1011","2011-01-05",7.29
"1012","2011-01-06",6.99
"1013","2011-01-07",7
"1014","2011-01-10",7.22
"1015","2011-01-11",7.23
"1016","2011-01-12",7.2
"1017","2011-01-13",7.5
"1018","2011-01-14",8.15
"1019","2011-01-18",8.24
"1020","2011-01-19",7.95
"1021","2011-01-20",7.97
"1022","2011-01-21",7.91
"1023","2011-01-24",8.15
"1024","2011-01-25",8.15
"1025","2011-01-26",8.4
"1026","2011-01-27",8.37
"1027","2011-01-28",8.32
"1028","2011-01-31",8.74
"1029","2011-02-01",8.74
"1030","2011-02-02",8.57
"1031","2011-02-03",8.55
"1032","2011-02-04",8.5
"1033","2011-02-07",8.65
"1034","2011-02-08",8.5
"1035","2011-02-09",8.45
"1036","2011-02-10",8.52
"1037","2011-02-11",8.56
"1038","2011-02-14",8.7
"1039","2011-02-15",8.7
"1040","2011-02-16",8.68
"1041","2011-02-17",8.69
"1042","2011-02-18",8.9
"1043","2011-02-22",7.25
"1044","2011-02-23",7.12
"1045","2011-02-24",7.42
"1046","2011-02-25",7.81
"1047","2011-02-28",8
"1048","2011-03-01",7.86
"1049","2011-03-02",7.5
"1050","2011-03-03",7.36
"1051","2011-03-04",7.43
"1052","2011-03-07",7.3
"1053","2011-03-08",7.34
"1054","2011-03-09",7.4
"1055","2011-03-10",7.18
"1056","2011-03-11",7.15
"1057","2011-03-14",7.04
"1058","2011-03-15",7
"1059","2011-03-16",6.95
"1060","2011-03-17",6.81
"1061","2011-03-18",6.9
"1062","2011-03-21",6.76
"1063","2011-03-22",6.73
"1064","2011-03-23",6.85
"1065","2011-03-24",6.87
"1066","2011-03-25",7.07
"1067","2011-03-28",6.89
"1068","2011-03-29",7.1
"1069","2011-03-30",7.16
"1070","2011-03-31",7.05
"1071","2011-04-01",7.05
"1072","2011-04-04",6.92
"1073","2011-04-05",6.96
"1074","2011-04-06",6.88
"1075","2011-04-07",6.66
"1076","2011-04-08",6.88
"1077","2011-04-11",6.8
"1078","2011-04-12",6.89
"1079","2011-04-13",6.96
"1080","2011-04-14",7.05
"1081","2011-04-15",7.11
"1082","2011-04-18",7.09
"1083","2011-04-19",6.98
"1084","2011-04-20",6.97
"1085","2011-04-21",7
"1086","2011-04-25",6.84
"1087","2011-04-26",6.8
"1088","2011-04-27",6.8
"1089","2011-04-28",6.8
"1090","2011-04-29",6.91
"1091","2011-05-02",6.94
"1092","2011-05-03",7.45
"1093","2011-05-04",7.72
"1094","2011-05-05",7.3
"1095","2011-05-06",7.39
"1096","2011-05-09",7.55
"1097","2011-05-10",7.28
"1098","2011-05-11",7.19
"1099","2011-05-12",7.45
"1100","2011-05-13",7.28
"1101","2011-05-16",7.2
"1102","2011-05-17",6.75
"1103","2011-05-18",6.75
"1104","2011-05-19",6.7
"1105","2011-05-20",6.73
"1106","2011-05-23",6.68
"1107","2011-05-24",6.63
"1108","2011-05-25",6.51
"1109","2011-05-26",6.68
"1110","2011-05-27",6.75
"1111","2011-05-31",6.71
"1112","2011-06-01",6.63
"1113","2011-06-02",6.5
"1114","2011-06-03",6.25
"1115","2011-06-06",5.98
"1116","2011-06-07",5.66
"1117","2011-06-08",5.24
"1118","2011-06-09",5.59
"1119","2011-06-10",5.52
"1120","2011-06-13",5.59
"1121","2011-06-14",5.26
"1122","2011-06-15",5.1
"1123","2011-06-16",5.15
"1124","2011-06-17",5.22
"1125","2011-06-20",4.69
"1126","2011-06-21",4.93
"1127","2011-06-22",4.94
"1128","2011-06-23",5.01
"1129","2011-06-24",5.52
"1130","2011-06-27",5.55
"1131","2011-06-28",5.47
"1132","2011-06-29",5.36
"1133","2011-06-30",5.45
"1134","2011-07-01",5.57
"1135","2011-07-05",5.73
"1136","2011-07-06",5.71
"1137","2011-07-07",5.68
"1138","2011-07-08",5.76
"1139","2011-07-11",5.73
"1140","2011-07-12",5.69
"1141","2011-07-13",5.5
"1142","2011-07-14",5.94
"1143","2011-07-15",5.71
"1144","2011-07-18",5.56
"1145","2011-07-19",5.56
"1146","2011-07-20",5.27
"1147","2011-07-21",4.91
"1148","2011-07-22",5.01
"1149","2011-07-25",5.1
"1150","2011-07-26",5.18
"1151","2011-07-27",5.05
"1152","2011-07-28",5.12
"1153","2011-07-29",5.25
"1154","2011-08-01",5.36
"1155","2011-08-02",5.34
"1156","2011-08-03",5.3
"1157","2011-08-04",5.68
"1158","2011-08-05",5.37
"1159","2011-08-08",5.39
"1160","2011-08-09",5.25
"1161","2011-08-10",5.16
"1162","2011-08-11",5.21
"1163","2011-08-12",5.28
"1164","2011-08-15",5.4
"1165","2011-08-16",5.41
"1166","2011-08-17",5.34
"1167","2011-08-18",5.42
"1168","2011-08-19",5.24
"1169","2011-08-22",5.07
"1170","2011-08-23",5.3
"1171","2011-08-24",5.3
"1172","2011-08-25",5.25
"1173","2011-08-26",5.16
"1174","2011-08-29",5.24
"1175","2011-08-30",5.36
"1176","2011-08-31",5.39
"1177","2011-09-01",5.25
"1178","2011-09-02",5.28
"1179","2011-09-06",5.4
"1180","2011-09-07",5.29
"1181","2011-09-08",5.24
"1182","2011-09-09",5.3
"1183","2011-09-12",5.25
"1184","2011-09-13",5.18
"1185","2011-09-14",5.22
"1186","2011-09-15",5.29
"1187","2011-09-16",5.25
"1188","2011-09-19",5.27
"1189","2011-09-20",5.16
"1190","2011-09-21",5.1
"1191","2011-09-22",4.97
"1192","2011-09-23",5.03
"1193","2011-09-26",5.1
"1194","2011-09-27",5.1
"1195","2011-09-28",5.01
"1196","2011-09-29",4.95
"1197","2011-09-30",4.96
"1198","2011-10-03",4.86
"1199","2011-10-04",4.65
"1200","2011-10-05",4.78
"1201","2011-10-06",4.89
"1202","2011-10-07",4.9
"1203","2011-10-10",4.91
"1204","2011-10-11",4.88
"1205","2011-10-12",4.85
"1206","2011-10-13",4.99
"1207","2011-10-14",4.99
"1208","2011-10-17",5.03
"1209","2011-10-18",5.02
"1210","2011-10-19",5.05
"1211","2011-10-20",5
"1212","2011-10-21",4.92
"1213","2011-10-24",5.1
"1214","2011-10-25",5.1
"1215","2011-10-26",5.22
"1216","2011-10-27",5.22
"1217","2011-10-28",5.25
"1218","2011-10-31",5.2
"1219","2011-11-01",5
"1220","2011-11-02",5.07
"1221","2011-11-03",5.74
"1222","2011-11-04",5.75
"1223","2011-11-07",5.8
"1224","2011-11-08",5.92
"1225","2011-11-09",5.84
"1226","2011-11-10",5.79
"1227","2011-11-11",5.74
"1228","2011-11-14",5.69
"1229","2011-11-15",5.82
"1230","2011-11-16",5.95
"1231","2011-11-17",5.8
"1232","2011-11-18",5.75
"1233","2011-11-21",5.77
"1234","2011-11-22",5.72
"1235","2011-11-23",5.64
"1236","2011-11-25",5.66
"1237","2011-11-28",5.87
"1238","2011-11-29",5.95
"1239","2011-11-30",6.35
"1240","2011-12-01",6.1
"1241","2011-12-02",6.02
"1242","2011-12-05",6
"1243","2011-12-06",6.18
"1244","2011-12-07",6
"1245","2011-12-08",5.92
"1246","2011-12-09",5.8
"1247","2011-12-12",5.76
"1248","2011-12-13",5.7
"1249","2011-12-14",5.6
"1250","2011-12-15",5.58
"1251","2011-12-16",5.55
"1252","2011-12-19",5.16
"1253","2011-12-20",5.31
"1254","2011-12-21",5.25
"1255","2011-12-22",5.28
"1256","2011-12-23",5.34
"1257","2011-12-27",5.3
"1258","2011-12-28",5.25
"1259","2011-12-29",5.43
"1260","2011-12-30",5.64
"1261","2012-01-03",5.56
"1262","2012-01-04",5.68
"1263","2012-01-05",5.57
"1264","2012-01-06",5.52
"1265","2012-01-09",5.55
"1266","2012-01-10",5.62
"1267","2012-01-11",5.8
"1268","2012-01-12",5.8
"1269","2012-01-13",5.66
"1270","2012-01-17",5.65
"1271","2012-01-18",5.8
"1272","2012-01-19",5.71
"1273","2012-01-20",5.62
"1274","2012-01-23",5.54
"1275","2012-01-24",5.56
"1276","2012-01-25",5.9
"1277","2012-01-26",5.93
"1278","2012-01-27",6
"1279","2012-01-30",5.96
"1280","2012-01-31",6.1
"1281","2012-02-01",5.98
"1282","2012-02-02",5.95
"1283","2012-02-03",5.98
"1284","2012-02-06",6.09
"1285","2012-02-07",6.1
"1286","2012-02-08",6.15
"1287","2012-02-09",6.03
"1288","2012-02-10",6.05
"1289","2012-02-13",6.15
"1290","2012-02-14",6.14
"1291","2012-02-15",6.12
"1292","2012-02-16",6.16
"1293","2012-02-17",7
"1294","2012-02-21",7.31
"1295","2012-02-22",7.18
"1296","2012-02-23",7.18
"1297","2012-02-24",7.13
"1298","2012-02-27",7.24
"1299","2012-02-28",7.12
"1300","2012-02-29",7.15
"1301","2012-03-01",7.17
"1302","2012-03-02",7.13
"1303","2012-03-05",7.3
"1304","2012-03-06",7.29
"1305","2012-03-07",7.15
"1306","2012-03-08",7.55
"1307","2012-03-09",7.65
"1308","2012-03-12",7.75
"1309","2012-03-13",7.7
"1310","2012-03-14",7.51
"1311","2012-03-15",7.6
"1312","2012-03-16",7.87
"1313","2012-03-19",7.28
"1314","2012-03-20",7.25
"1315","2012-03-21",7.14
"1316","2012-03-22",7.3
"1317","2012-03-23",7.11
"1318","2012-03-26",7.5
"1319","2012-03-27",7.26
"1320","2012-03-28",7.34
"1321","2012-03-29",7.25
"1322","2012-03-30",7.25
"1323","2012-04-02",7.03
"1324","2012-04-03",7.37
"1325","2012-04-04",7.28
"1326","2012-04-05",7.25
"1327","2012-04-09",7.55
"1328","2012-04-10",7.45
"1329","2012-04-11",7.62
"1330","2012-04-12",7.3
"1331","2012-04-13",7.6
"1332","2012-04-16",7.5
"1333","2012-04-17",7.73
"1334","2012-04-18",7.55
"1335","2012-04-19",7.66
"1336","2012-04-20",8
"1337","2012-04-23",8
"1338","2012-04-24",8
"1339","2012-04-25",7.99
"1340","2012-04-26",8.04
"1341","2012-04-27",8.04
"1342","2012-04-30",8.03
"1343","2012-05-01",8.08
"1344","2012-05-02",8.02
"1345","2012-05-03",8.05
"1346","2012-05-04",7.99
"1347","2012-05-07",8.07
"1348","2012-05-08",8
"1349","2012-05-09",8.09
"1350","2012-05-10",8
"1351","2012-05-11",6.25
"1352","2012-05-14",6.19
"1353","2012-05-15",6.26
"1354","2012-05-16",6.24
"1355","2012-05-17",6.18
"1356","2012-05-18",6.27
"1357","2012-05-21",6.07
"1358","2012-05-22",6.08
"1359","2012-05-23",6.01
"1360","2012-05-24",6.09
"1361","2012-05-25",5.99
"1362","2012-05-29",5.8
"1363","2012-05-30",5.76
"1364","2012-05-31",5.77
"1365","2012-06-01",5.79
"1366","2012-06-04",5.76
"1367","2012-06-05",5.9
"1368","2012-06-06",5.9
"1369","2012-06-07",5.99
"1370","2012-06-08",5.88
"1371","2012-06-11",5.99
"1372","2012-06-12",6.04
"1373","2012-06-13",6.04
"1374","2012-06-14",6.1
"1375","2012-06-15",6.06
"1376","2012-06-18",6.2
"1377","2012-06-19",6.14
"1378","2012-06-20",6.18
"1379","2012-06-21",6.18
"1380","2012-06-22",5.95
"1381","2012-06-25",6.06
"1382","2012-06-26",6
"1383","2012-06-27",5.98
"1384","2012-06-28",6
"1385","2012-06-29",6
"1386","2012-07-02",6
"1387","2012-07-03",5.99
"1388","2012-07-05",6.01
"1389","2012-07-06",5.96
"1390","2012-07-09",6
"1391","2012-07-10",6.06
"1392","2012-07-11",5.96
"1393","2012-07-12",5.95
"1394","2012-07-13",6
"1395","2012-07-16",6
"1396","2012-07-17",6
"1397","2012-07-18",6.01
"1398","2012-07-19",6
"1399","2012-07-20",6
"1400","2012-07-23",6
"1401","2012-07-24",5.99
"1402","2012-07-25",5.91
"1403","2012-07-26",5.9
"1404","2012-07-27",5.8
"1405","2012-07-30",5.79
"1406","2012-07-31",5.9
"1407","2012-08-01",5.75
"1408","2012-08-02",5.95
"1409","2012-08-03",5.9
"1410","2012-08-06",6
"1411","2012-08-07",6.1
"1412","2012-08-08",6.01
"1413","2012-08-09",6.19
"1414","2012-08-10",6.1
"1415","2012-08-13",6.1
"1416","2012-08-14",6.1
"1417","2012-08-15",6.1
"1418","2012-08-16",6.2
"1419","2012-08-17",6.2
"1420","2012-08-20",6.06
"1421","2012-08-21",6.08
"1422","2012-08-22",6.08
"1423","2012-08-23",6.1
"1424","2012-08-24",6
"1425","2012-08-27",6
"1426","2012-08-28",6.1
"1427","2012-08-29",6.11
"1428","2012-08-30",6.09
"1429","2012-08-31",6.02
"1430","2012-09-04",6.15
"1431","2012-09-05",6.11
"1432","2012-09-06",6.12
"1433","2012-09-07",6.2
"1434","2012-09-10",6.21
"1435","2012-09-11",6.25
"1436","2012-09-12",6.25
"1437","2012-09-13",6.3
"1438","2012-09-14",6.32
"1439","2012-09-17",6.25
"1440","2012-09-18",6.35
"1441","2012-09-19",6.5
"1442","2012-09-20",6.37
"1443","2012-09-21",6.79
"1444","2012-09-24",6.44
"1445","2012-09-25",6.35
"1446","2012-09-26",6.39
"1447","2012-09-27",6.6
"1448","2012-09-28",6.6
"1449","2012-10-01",6.53
"1450","2012-10-02",6.55
"1451","2012-10-03",6.71
"1452","2012-10-04",6.49
"1453","2012-10-05",6.45
"1454","2012-10-08",6.4
"1455","2012-10-09",6.63
"1456","2012-10-10",6.55
"1457","2012-10-11",6.63
"1458","2012-10-12",6.63
"1459","2012-10-15",6.63
"1460","2012-10-16",6.63
"1461","2012-10-17",6.63
"1462","2012-10-18",6.55
"1463","2012-10-19",6.6
"1464","2012-10-22",6.5
"1465","2012-10-23",6.5
"1466","2012-10-24",6.6
"1467","2012-10-25",6.5
"1468","2012-10-26",6.52
"1469","2012-10-31",6.47
"1470","2012-11-01",6.4
"1471","2012-11-02",6.5
"1472","2012-11-05",6.62
"1473","2012-11-06",6.71
"1474","2012-11-07",6.5
"1475","2012-11-08",6.5
"1476","2012-11-09",6.28
"1477","2012-11-12",6.5
"1478","2012-11-13",6.4
"1479","2012-11-14",6.5
"1480","2012-11-15",6.45
"1481","2012-11-16",6.5
"1482","2012-11-19",6.5
"1483","2012-11-20",6.51
"1484","2012-11-21",6.5
"1485","2012-11-23",6.5
"1486","2012-11-26",6.5
"1487","2012-11-27",6.4
"1488","2012-11-28",6.67
"1489","2012-11-29",6.61
"1490","2012-11-30",6.63
"1491","2012-12-03",6.57
"1492","2012-12-04",6.53
"1493","2012-12-05",6.55
"1494","2012-12-06",6.56
"1495","2012-12-07",6.49
"1496","2012-12-10",6.5
"1497","2012-12-11",6.5
"1498","2012-12-12",6.59
"1499","2012-12-13",6.55
"1500","2012-12-14",6.62
"1501","2012-12-17",6.5
"1502","2012-12-18",6.5
"1503","2012-12-19",6.54
"1504","2012-12-20",6.54
"1505","2012-12-21",6.58
"1506","2012-12-24",6.58
"1507","2012-12-26",6.6
"1508","2012-12-27",6.51
"1509","2012-12-28",6.54
"1510","2012-12-31",6.6
"1511","2013-01-02",6.7
"1512","2013-01-03",6.75
"1513","2013-01-04",6.68
"1514","2013-01-07",6.69
"1515","2013-01-08",6.68
"1516","2013-01-09",6.74
"1517","2013-01-10",6.7
"1518","2013-01-11",6.7
"1519","2013-01-14",6.61
"1520","2013-01-15",6.8
"1521","2013-01-16",6.84
"1522","2013-01-17",6.78
"1523","2013-01-18",6.73
"1524","2013-01-22",6.8
"1525","2013-01-23",6.68
"1526","2013-01-24",6.75
"1527","2013-01-25",6.8
"1528","2013-01-28",6.8
"1529","2013-01-29",6.7
"1530","2013-01-30",6.75
"1531","2013-01-31",6.74
"1532","2013-02-01",6.85
"1533","2013-02-04",7.05
"1534","2013-02-05",6.85
"1535","2013-02-06",7.02
"1536","2013-02-07",7.05
"1537","2013-02-08",7.05
"1538","2013-02-11",7.01
"1539","2013-02-12",7
"1540","2013-02-13",7.05
"1541","2013-02-14",7
"1542","2013-02-15",7.1
"1543","2013-02-19",7.15
"1544","2013-02-20",7.15
"1545","2013-02-21",7
"1546","2013-02-22",7
"1547","2013-02-25",7
"1548","2013-02-26",7
"1549","2013-02-27",7
"1550","2013-02-28",7
"1551","2013-03-01",7
"1552","2013-03-04",7.06
"1553","2013-03-05",7.1
"1554","2013-03-06",7.05
"1555","2013-03-07",7
"1556","2013-03-08",7
"1557","2013-03-11",7.1
"1558","2013-03-12",7.07
"1559","2013-03-13",7.03
"1560","2013-03-14",7
"1561","2013-03-15",7
"1562","2013-03-18",7.04
"1563","2013-03-19",7
"1564","2013-03-20",7.09
"1565","2013-03-21",7.11
"1566","2013-03-22",7.04
"1567","2013-03-25",6.92
"1568","2013-03-26",6.88
"1569","2013-03-27",6.88
"1570","2013-03-28",6.9
"1571","2013-04-01",7
"1572","2013-04-02",7
"1573","2013-04-03",7
"1574","2013-04-04",6.93
"1575","2013-04-05",6.82
"1576","2013-04-08",6.93
"1577","2013-04-09",7.03
"1578","2013-04-10",6.86
"1579","2013-04-11",6.93
"1580","2013-04-12",7
"1581","2013-04-15",6.75
"1582","2013-04-16",6.79
"1583","2013-04-17",6.97
"1584","2013-04-18",6.78
"1585","2013-04-19",6.87
"1586","2013-04-22",6.85
"1587","2013-04-23",7.1
"1588","2013-04-24",7.05
"1589","2013-04-25",6.82
"1590","2013-04-26",7.03
"1591","2013-04-29",7.08
"1592","2013-04-30",7.14
"1593","2013-05-01",7.06
"1594","2013-05-02",7
"1595","2013-05-03",7.02
"1596","2013-05-06",7.03
"1597","2013-05-07",7.05
"1598","2013-05-08",7.04
"1599","2013-05-09",7.02
"1600","2013-05-10",6.93
"1601","2013-05-13",7.03
"1602","2013-05-14",6.89
"1603","2013-05-15",6.85
"1604","2013-05-16",6.95
"1605","2013-05-17",6.9
"1606","2013-05-20",6.73
"1607","2013-05-21",6.6
"1608","2013-05-22",6.58
"1609","2013-05-23",7.03
"1610","2013-05-24",6.83
"1611","2013-05-28",6.98
"1612","2013-05-29",6.95
"1613","2013-05-30",6.85
"1614","2013-05-31",6.81
"1615","2013-06-03",6.94
"1616","2013-06-04",6.84
"1617","2013-06-05",6.97
"1618","2013-06-06",6.84
"1619","2013-06-07",6.93
"1620","2013-06-10",6.95
"1621","2013-06-11",6.94
"1622","2013-06-12",6.97
"1623","2013-06-13",6.97
"1624","2013-06-14",6.95
"1625","2013-06-17",6.99
"1626","2013-06-18",6.99
"1627","2013-06-19",6.94
"1628","2013-06-20",6.78
"1629","2013-06-21",6.86
"1630","2013-06-24",6.71
"1631","2013-06-25",6.84
"1632","2013-06-26",6.84
"1633","2013-06-27",6.8
"1634","2013-06-28",6.71
"1635","2013-07-01",6.72
"1636","2013-07-02",6.85
"1637","2013-07-03",6.86
"1638","2013-07-05",6.72
"1639","2013-07-08",6.96
"1640","2013-07-09",6.89
"1641","2013-07-10",6.97
"1642","2013-07-11",7.05
"1643","2013-07-12",7.04
"1644","2013-07-15",7.09
"1645","2013-07-16",7.1
"1646","2013-07-17",7.1
"1647","2013-07-18",7.11
"1648","2013-07-19",7.1
"1649","2013-07-22",7.09
"1650","2013-07-23",7.1
"1651","2013-07-24",7.15
"1652","2013-07-25",7.21
"1653","2013-07-26",7.19
"1654","2013-07-29",7.12
"1655","2013-07-30",7.2
"1656","2013-07-31",7.18
"1657","2013-08-01",7.27
"1658","2013-08-02",7.24
"1659","2013-08-05",7.19
"1660","2013-08-06",7.15
"1661","2013-08-07",7.15
"1662","2013-08-08",7.3
"1663","2013-08-09",7.2
"1664","2013-08-12",7.17
"1665","2013-08-13",7.23
"1666","2013-08-14",7.19
"1667","2013-08-15",7.2
"1668","2013-08-16",7.21
"1669","2013-08-19",7.03
"1670","2013-08-20",7.18
"1671","2013-08-21",7.26
"1672","2013-08-22",8.04
"1673","2013-08-23",8.75
"1674","2013-08-26",8.51
"1675","2013-08-27",8.51
"1676","2013-08-28",8.56
"1677","2013-08-29",8.65
"1678","2013-08-30",8.75
"1679","2013-09-03",8.06
"1680","2013-09-04",8.08
"1681","2013-09-05",8.07
"1682","2013-09-06",8.06
"1683","2013-09-09",8.19
"1684","2013-09-10",8.09
"1685","2013-09-11",8.1
"1686","2013-09-12",8.08
"1687","2013-09-13",8.19
"1688","2013-09-16",8.11
"1689","2013-09-17",8.1
"1690","2013-09-18",8.19
"1691","2013-09-19",8.1
"1692","2013-09-20",8.17
"1693","2013-09-23",8.1
"1694","2013-09-24",8.06
"1695","2013-09-25",8.04
"1696","2013-09-26",8.05
"1697","2013-09-27",8.16
"1698","2013-09-30",8.09
"1699","2013-10-01",8.06
"1700","2013-10-02",8.03
"1701","2013-10-03",8.05
"1702","2013-10-04",8.05
"1703","2013-10-07",8.05
"1704","2013-10-08",8.05
"1705","2013-10-09",7.99
"1706","2013-10-10",8.09
"1707","2013-10-11",8.4
"1708","2013-10-14",8.19
"1709","2013-10-15",8.14
"1710","2013-10-16",8.13
"1711","2013-10-17",8.1
"1712","2013-10-18",8.17
"1713","2013-10-21",8.15
"1714","2013-10-22",8.13
"1715","2013-10-23",8.11
"1716","2013-10-24",8.7
"1717","2013-10-25",8.68
"1718","2013-10-28",8.92
"1719","2013-10-29",8.85
"1720","2013-10-30",9.1
"1721","2013-10-31",9.55
"1722","2013-11-01",9.2
"1723","2013-11-04",9.35
"1724","2013-11-05",9.3
"1725","2013-11-06",9.22
"1726","2013-11-07",9.69
"1727","2013-11-08",9.12
"1728","2013-11-11",9.59
"1729","2013-11-12",9.51
"1730","2013-11-13",10.74
"1731","2013-11-14",10.94
"1732","2013-11-15",11.42
"1733","2013-11-18",10.86
"1734","2013-11-19",10.3
"1735","2013-11-20",10.34
"1736","2013-11-21",10.49
"1737","2013-11-22",10.73
"1738","2013-11-25",10.74
"1739","2013-11-26",11.05
"1740","2013-11-27",11.51
"1741","2013-11-29",12.02
"1742","2013-12-02",12.47
"1743","2013-12-03",12.2
"1744","2013-12-04",12.22
"1745","2013-12-05",12.52
"1746","2013-12-06",12.72
"1747","2013-12-09",12.05
"1748","2013-12-10",12.45
"1749","2013-12-11",12.28
"1750","2013-12-12",11.97
"1751","2013-12-13",11.91
"1752","2013-12-16",12.13
"1753","2013-12-17",12.34
"1754","2013-12-18",12.2
"1755","2013-12-19",11.61
"1756","2013-12-20",12.45
"1757","2013-12-23",12.75
"1758","2013-12-24",12.5
"1759","2013-12-26",12.5
"1760","2013-12-27",12.49
"1761","2013-12-30",12.65
"1762","2013-12-31",12.45
"1763","2014-01-02",12.72
"1764","2014-01-03",13.5
"1765","2014-01-06",13.11
"1766","2014-01-07",12.86
"1767","2014-01-08",13.04
"1768","2014-01-09",13.25
"1769","2014-01-10",12.88
"1770","2014-01-13",12.66
"1771","2014-01-14",12.32
"1772","2014-01-15",12.57
"1773","2014-01-16",12.53
"1774","2014-01-17",12.26
"1775","2014-01-21",12.01
"1776","2014-01-22",11.99
"1777","2014-01-23",11.91
"1778","2014-01-24",11.51
"1779","2014-01-27",11.26
"1780","2014-01-28",11.18
"1781","2014-01-29",11.15
"1782","2014-01-30",11.32
"1783","2014-01-31",11.5
"1784","2014-02-03",11.02
"1785","2014-02-04",11.78
"1786","2014-02-05",10.6
"1787","2014-02-06",10.61
"1788","2014-02-07",10.88
"1789","2014-02-10",11.15
"1790","2014-02-11",11.37
"1791","2014-02-12",11.69
"1792","2014-02-13",11.13
"1793","2014-02-14",11.16
"1794","2014-02-18",11.18
"1795","2014-02-19",11.02
"1796","2014-02-20",11.12
"1797","2014-02-21",11.72
"1798","2014-02-24",11.63
"1799","2014-02-25",11.52
"1800","2014-02-26",11.71
"1801","2014-02-27",11.47
"1802","2014-02-28",11.33
"1803","2014-03-03",11.38
"1804","2014-03-04",11.54
"1805","2014-03-05",11.3
"1806","2014-03-06",11.61
"1807","2014-03-07",11.97
"1808","2014-03-10",11.49
"1809","2014-03-11",11.5
"1810","2014-03-12",11.4
"1811","2014-03-13",11.4
"1812","2014-03-14",11.7
"1813","2014-03-17",12.34
"1814","2014-03-18",12.23
"1815","2014-03-19",12.99
"1816","2014-03-20",12.24
"1817","2014-03-21",12.63
"1818","2014-03-24",12.4
"1819","2014-03-25",12.2
"1820","2014-03-26",11.74
"1821","2014-03-27",11.54
"1822","2014-03-28",11.79
"1823","2014-03-31",11.59
"1824","2014-04-01",11.74
"1825","2014-04-02",12.1
"1826","2014-04-03",12.1
"1827","2014-04-04",12.08
"1828","2014-04-07",11.93
"1829","2014-04-08",11.79
"1830","2014-04-09",12
"1831","2014-04-10",12
"1832","2014-04-11",12
"1833","2014-04-14",12
"1834","2014-04-15",11.87
"1835","2014-04-16",11.97
"1836","2014-04-17",11.99
"1837","2014-04-21",11.99
"1838","2014-04-22",11.99
"1839","2014-04-23",11.86
"1840","2014-04-24",11.68
"1841","2014-04-25",11.61
"1842","2014-04-28",11.55
"1843","2014-04-29",11.29
"1844","2014-04-30",11.34
"1845","2014-05-01",11.22
"1846","2014-05-02",11.5
"1847","2014-05-05",11.3
"1848","2014-05-06",11.5
"1849","2014-05-07",11.22
"1850","2014-05-08",11.19
"1851","2014-05-09",11.27
"1852","2014-05-12",11.27
"1853","2014-05-13",11.5
"1854","2014-05-14",12.19
"1855","2014-05-15",12
"1856","2014-05-16",12
"1857","2014-05-19",12.02
"1858","2014-05-20",12.2
"1859","2014-05-21",12.18
"1860","2014-05-22",13.12
"1861","2014-05-23",13.11
"1862","2014-05-27",14.5
"1863","2014-05-28",14.73
"1864","2014-05-29",14.9
"1865","2014-05-30",14.53
"1866","2014-06-02",14.86
"1867","2014-06-03",15.48
"1868","2014-06-04",14.95
"1869","2014-06-05",15.21
"1870","2014-06-06",15.08
"1871","2014-06-09",15.24
"1872","2014-06-10",15.25
"1873","2014-06-11",15.24
"1874","2014-06-12",15.31
"1875","2014-06-13",15.29
"1876","2014-06-16",15.6
"1877","2014-06-17",15.87
"1878","2014-06-18",16.09
"1879","2014-06-19",16.09
"1880","2014-06-20",16.219999
"1881","2014-06-23",15.83
"1882","2014-06-24",15.42
"1883","2014-06-25",14.67
"1884","2014-06-26",14.34
"1885","2014-06-27",14.55
"1886","2014-06-30",14.48
"1887","2014-07-01",14.7
"1888","2014-07-02",14.7
"1889","2014-07-03",14.71
"1890","2014-07-07",13.48
"1891","2014-07-08",13.36
"1892","2014-07-09",13.32
"1893","2014-07-10",13.37
"1894","2014-07-11",12.9
"1895","2014-07-14",13.02
"1896","2014-07-15",12.78
"1897","2014-07-16",12.84
"1898","2014-07-17",12.45
"1899","2014-07-18",12.81
"1900","2014-07-21",13.21
"1901","2014-07-22",13.24
"1902","2014-07-23",13.01
"1903","2014-07-24",12.72
"1904","2014-07-25",12.65
"1905","2014-07-28",12.37
"1906","2014-07-29",12.29
"1907","2014-07-30",12.32
"1908","2014-07-31",12.18
"1909","2014-08-01",12.47
"1910","2014-08-04",12.41
"1911","2014-08-05",12.4
"1912","2014-08-06",12.47
"1913","2014-08-07",12.19
"1914","2014-08-08",12.27
"1915","2014-08-11",12.46
"1916","2014-08-12",12.34
"1917","2014-08-13",12.14
"1918","2014-08-14",15.24
"1919","2014-08-15",14.64
"1920","2014-08-18",15.24
"1921","2014-08-19",14.98
"1922","2014-08-20",14.91
"1923","2014-08-21",14.82
"1924","2014-08-22",15.2
"1925","2014-08-25",16.610001
"1926","2014-08-26",16.1
"1927","2014-08-27",16.07
"1928","2014-08-28",16.139999
"1929","2014-08-29",16.35
"1930","2014-09-02",17.200001
"1931","2014-09-03",16.68
"1932","2014-09-04",16.07
"1933","2014-09-05",16.1
"1934","2014-09-08",16.799999
"1935","2014-09-09",17.32
"1936","2014-09-10",16.780001
"1937","2014-09-11",17.17
"1938","2014-09-12",16.66
"1939","2014-09-15",15.93
"1940","2014-09-16",15.85
