"","date","BNED"
"1001","2019-07-15",3.96
"1002","2019-07-16",4
"1003","2019-07-17",4.11
"1004","2019-07-18",4.13
"1005","2019-07-19",4.1
"1006","2019-07-22",3.83
"1007","2019-07-23",3.64
"1008","2019-07-24",3.53
"1009","2019-07-25",3.48
"1010","2019-07-26",3.5
"1011","2019-07-29",3.44
"1012","2019-07-30",3.48
"1013","2019-07-31",3.5
"1014","2019-08-01",3.49
"1015","2019-08-02",3.39
"1016","2019-08-05",3.14
"1017","2019-08-06",3.17
"1018","2019-08-07",3.21
"1019","2019-08-08",3.23
"1020","2019-08-09",3.08
"1021","2019-08-12",2.94
"1022","2019-08-13",2.91
"1023","2019-08-14",3.05
"1024","2019-08-15",2.98
"1025","2019-08-16",3.2
"1026","2019-08-19",3.29
"1027","2019-08-20",3.33
"1028","2019-08-21",3.37
"1029","2019-08-22",3.32
"1030","2019-08-23",3.3
"1031","2019-08-26",3.42
"1032","2019-08-27",3.5
"1033","2019-08-28",3.59
"1034","2019-08-29",3.88
"1035","2019-08-30",3.9
"1036","2019-09-03",3.66
"1037","2019-09-04",3.7
"1038","2019-09-05",3.62
"1039","2019-09-06",3.67
"1040","2019-09-09",3.84
"1041","2019-09-10",4.09
"1042","2019-09-11",4.39
"1043","2019-09-12",4.52
"1044","2019-09-13",4.41
"1045","2019-09-16",4.02
"1046","2019-09-17",3.31
"1047","2019-09-18",3.25
"1048","2019-09-19",3.2
"1049","2019-09-20",3.12
"1050","2019-09-23",3.25
"1051","2019-09-24",3.3
"1052","2019-09-25",3.39
"1053","2019-09-26",3.15
"1054","2019-09-27",3.22
"1055","2019-09-30",3.12
"1056","2019-10-01",3.02
"1057","2019-10-02",2.96
"1058","2019-10-03",2.99
"1059","2019-10-04",3.17
"1060","2019-10-07",3.16
"1061","2019-10-08",3.21
"1062","2019-10-09",3.29
"1063","2019-10-10",3.14
"1064","2019-10-11",3.3
"1065","2019-10-14",3.43
"1066","2019-10-15",3.43
"1067","2019-10-16",3.44
"1068","2019-10-17",3.6
"1069","2019-10-18",3.73
"1070","2019-10-21",3.97
"1071","2019-10-22",4.13
"1072","2019-10-23",4.15
"1073","2019-10-24",4.12
"1074","2019-10-25",4.19
"1075","2019-10-28",4.19
"1076","2019-10-29",4.19
"1077","2019-10-30",4.19
"1078","2019-10-31",4.11
"1079","2019-11-01",3.91
"1080","2019-11-04",4.06
"1081","2019-11-05",4.2
"1082","2019-11-06",4.16
"1083","2019-11-07",4.31
"1084","2019-11-08",4.32
"1085","2019-11-11",4.23
"1086","2019-11-12",4.34
"1087","2019-11-13",4.26
"1088","2019-11-14",4.37
"1089","2019-11-15",4.65
"1090","2019-11-18",4.72
"1091","2019-11-19",4.72
"1092","2019-11-20",4.44
"1093","2019-11-21",4.39
"1094","2019-11-22",4.4
"1095","2019-11-25",4.91
"1096","2019-11-26",5
"1097","2019-11-27",4.9
"1098","2019-11-29",5.04
"1099","2019-12-02",4.86
"1100","2019-12-03",4.8
"1101","2019-12-04",3.8
"1102","2019-12-05",3.88
"1103","2019-12-06",4.07
"1104","2019-12-09",4.34
"1105","2019-12-10",4.37
"1106","2019-12-11",4.37
"1107","2019-12-12",4.47
"1108","2019-12-13",4.24
"1109","2019-12-16",4.35
"1110","2019-12-17",4.65
"1111","2019-12-18",4.61
"1112","2019-12-19",4.4
"1113","2019-12-20",4.28
"1114","2019-12-23",4.18
"1115","2019-12-24",4.17
"1116","2019-12-26",4.19
"1117","2019-12-27",4.17
"1118","2019-12-30",4.2
"1119","2019-12-31",4.27
"1120","2020-01-02",4.05
"1121","2020-01-03",3.89
"1122","2020-01-06",4.35
"1123","2020-01-07",4.12
"1124","2020-01-08",3.9
"1125","2020-01-09",3.83
"1126","2020-01-10",3.72
"1127","2020-01-13",3.72
"1128","2020-01-14",3.76
"1129","2020-01-15",3.73
"1130","2020-01-16",3.91
"1131","2020-01-17",3.92
"1132","2020-01-21",3.86
"1133","2020-01-22",3.78
"1134","2020-01-23",3.85
"1135","2020-01-24",3.69
"1136","2020-01-27",3.58
"1137","2020-01-28",3.58
"1138","2020-01-29",3.28
"1139","2020-01-30",3.39
"1140","2020-01-31",3.44
"1141","2020-02-03",3.35
"1142","2020-02-04",3.29
"1143","2020-02-05",3.43
"1144","2020-02-06",3.59
"1145","2020-02-07",3.39
"1146","2020-02-10",3.73
"1147","2020-02-11",3.94
"1148","2020-02-12",3.63
"1149","2020-02-13",3.71
"1150","2020-02-14",3.79
"1151","2020-02-18",3.75
"1152","2020-02-19",3.77
"1153","2020-02-20",3.85
"1154","2020-02-21",3.68
"1155","2020-02-24",3.76
"1156","2020-02-25",3.74
"1157","2020-02-26",3.5
"1158","2020-02-27",3.29
"1159","2020-02-28",3.31
"1160","2020-03-02",3.39
"1161","2020-03-03",3.15
"1162","2020-03-04",3.67
"1163","2020-03-05",3.67
"1164","2020-03-06",3.36
"1165","2020-03-09",3.01
"1166","2020-03-10",3.15
"1167","2020-03-11",2.76
"1168","2020-03-12",2.51
"1169","2020-03-13",2.3
"1170","2020-03-16",1.62
"1171","2020-03-17",1.79
"1172","2020-03-18",1.52
"1173","2020-03-19",1.55
"1174","2020-03-20",1.39
"1175","2020-03-23",1.55
"1176","2020-03-24",1.62
"1177","2020-03-25",1.53
"1178","2020-03-26",1.73
"1179","2020-03-27",1.53
"1180","2020-03-30",1.38
"1181","2020-03-31",1.36
"1182","2020-04-01",1.22
"1183","2020-04-02",1.21
"1184","2020-04-03",1.15
"1185","2020-04-06",1.52
"1186","2020-04-07",1.55
"1187","2020-04-08",1.57
"1188","2020-04-09",2.21
"1189","2020-04-13",2.11
"1190","2020-04-14",2.12
"1191","2020-04-15",1.87
"1192","2020-04-16",2.01
"1193","2020-04-17",1.91
"1194","2020-04-20",1.91
"1195","2020-04-21",1.76
"1196","2020-04-22",1.85
"1197","2020-04-23",1.72
"1198","2020-04-24",1.67
"1199","2020-04-27",1.66
"1200","2020-04-28",1.74
"1201","2020-04-29",1.95
"1202","2020-04-30",1.79
"1203","2020-05-01",1.69
"1204","2020-05-04",1.65
"1205","2020-05-05",1.6
"1206","2020-05-06",1.56
"1207","2020-05-07",1.52
"1208","2020-05-08",1.61
"1209","2020-05-11",1.54
"1210","2020-05-12",1.5
"1211","2020-05-13",1.32
"1212","2020-05-14",1.28
"1213","2020-05-15",1.33
"1214","2020-05-18",1.38
"1215","2020-05-19",1.3
"1216","2020-05-20",1.29
"1217","2020-05-21",1.28
"1218","2020-05-22",1.29
"1219","2020-05-26",1.5
"1220","2020-05-27",1.8
"1221","2020-05-28",1.65
"1222","2020-05-29",1.55
"1223","2020-06-01",1.45
"1224","2020-06-02",1.41
"1225","2020-06-03",1.49
"1226","2020-06-04",1.52
"1227","2020-06-05",1.84
"1228","2020-06-08",1.97
"1229","2020-06-09",1.93
"1230","2020-06-10",1.81
"1231","2020-06-11",1.71
"1232","2020-06-12",1.68
"1233","2020-06-15",1.67
"1234","2020-06-16",1.65
"1235","2020-06-17",1.6
"1236","2020-06-18",1.57
"1237","2020-06-19",1.7
"1238","2020-06-22",1.62
"1239","2020-06-23",1.69
"1240","2020-06-24",1.62
"1241","2020-06-25",1.57
"1242","2020-06-26",1.45
"1243","2020-06-29",1.58
"1244","2020-06-30",1.6
"1245","2020-07-01",1.73
"1246","2020-07-02",1.91
"1247","2020-07-06",1.79
"1248","2020-07-07",1.76
"1249","2020-07-08",1.85
"1250","2020-07-09",1.87
"1251","2020-07-10",2.43
"1252","2020-07-13",2.03
"1253","2020-07-14",1.8
"1254","2020-07-15",2.29
"1255","2020-07-16",2.2
"1256","2020-07-17",2.51
"1257","2020-07-20",2.19
"1258","2020-07-21",2.17
"1259","2020-07-22",2.15
"1260","2020-07-23",2.16
"1261","2020-07-24",2.11
"1262","2020-07-27",2.01
"1263","2020-07-28",1.93
"1264","2020-07-29",2.08
"1265","2020-07-30",2.03
"1266","2020-07-31",2.12
"1267","2020-08-03",2
"1268","2020-08-04",2.11
"1269","2020-08-05",2.25
"1270","2020-08-06",2.17
"1271","2020-08-07",2.24
"1272","2020-08-10",2.24
"1273","2020-08-11",2.32
"1274","2020-08-12",2.3
"1275","2020-08-13",2.3
"1276","2020-08-14",2.36
"1277","2020-08-17",2.33
"1278","2020-08-18",2.29
"1279","2020-08-19",2.28
"1280","2020-08-20",2.31
"1281","2020-08-21",2.27
"1282","2020-08-24",2.36
"1283","2020-08-25",2.32
"1284","2020-08-26",2.33
"1285","2020-08-27",2.38
"1286","2020-08-28",2.41
"1287","2020-08-31",2.28
"1288","2020-09-01",2.32
"1289","2020-09-02",2.31
"1290","2020-09-03",2.26
"1291","2020-09-04",2.45
"1292","2020-09-08",2.66
"1293","2020-09-09",2.73
"1294","2020-09-10",2.61
"1295","2020-09-11",2.57
"1296","2020-09-14",2.38
"1297","2020-09-15",2.28
"1298","2020-09-16",2.28
"1299","2020-09-17",2.25
"1300","2020-09-18",2.19
"1301","2020-09-21",2.4
"1302","2020-09-22",2.46
"1303","2020-09-23",2.47
"1304","2020-09-24",2.35
"1305","2020-09-25",2.46
"1306","2020-09-28",2.55
"1307","2020-09-29",2.44
"1308","2020-09-30",2.58
"1309","2020-10-01",2.69
"1310","2020-10-02",2.78
"1311","2020-10-05",2.65
"1312","2020-10-06",2.56
"1313","2020-10-07",2.6
"1314","2020-10-08",2.65
"1315","2020-10-09",2.64
"1316","2020-10-12",2.65
"1317","2020-10-13",2.68
"1318","2020-10-14",2.64
"1319","2020-10-15",2.7
"1320","2020-10-16",2.61
"1321","2020-10-19",2.58
"1322","2020-10-20",2.52
"1323","2020-10-21",2.34
"1324","2020-10-22",2.32
"1325","2020-10-23",2.4
"1326","2020-10-26",2.23
"1327","2020-10-27",2.17
"1328","2020-10-28",2.15
"1329","2020-10-29",2.16
"1330","2020-10-30",2.3
"1331","2020-11-02",2.47
"1332","2020-11-03",2.49
"1333","2020-11-04",2.31
"1334","2020-11-05",2.45
"1335","2020-11-06",2.47
"1336","2020-11-09",2.77
"1337","2020-11-10",3.15
"1338","2020-11-11",3.59
"1339","2020-11-12",3.36
"1340","2020-11-13",3.58
"1341","2020-11-16",3.49
"1342","2020-11-17",3.38
"1343","2020-11-18",3.46
"1344","2020-11-19",3.62
"1345","2020-11-20",3.79
"1346","2020-11-23",3.85
"1347","2020-11-24",3.95
"1348","2020-11-25",3.69
"1349","2020-11-27",3.64
