"","date","MOMO"
"976","2018-10-25",30.690001
"977","2018-10-26",30.82
"978","2018-10-29",30.110001
"979","2018-10-30",30.639999
"980","2018-10-31",33.57
"981","2018-11-01",36.48
"982","2018-11-02",35.41
"983","2018-11-05",36
"984","2018-11-06",35.77
"985","2018-11-07",36.639999
"986","2018-11-08",35
"987","2018-11-09",32.650002
"988","2018-11-12",31.51
"989","2018-11-13",31.719999
"990","2018-11-14",32.880001
"991","2018-11-15",34.290001
"992","2018-11-16",32.959999
"993","2018-11-19",30.59
"994","2018-11-20",30.629999
"995","2018-11-21",31.690001
"996","2018-11-23",31.67
"997","2018-11-26",30.040001
"998","2018-11-27",29.709999
"999","2018-11-28",30.02
"1000","2018-11-29",30.35
"1001","2018-11-30",31.35
"1002","2018-12-03",33.080002
"1003","2018-12-04",31.690001
"1004","2018-12-06",27.049999
"1005","2018-12-07",24.57
"1006","2018-12-10",24.26
"1007","2018-12-11",24.58
"1008","2018-12-12",25.58
"1009","2018-12-13",25.459999
"1010","2018-12-14",25.219999
"1011","2018-12-17",24.290001
"1012","2018-12-18",24.49
"1013","2018-12-19",23.459999
"1014","2018-12-20",23.34
"1015","2018-12-21",23.379999
"1016","2018-12-24",23.68
"1017","2018-12-26",24.219999
"1018","2018-12-27",24.370001
"1019","2018-12-28",24.41
"1020","2018-12-31",23.75
"1021","2019-01-02",24.83
"1022","2019-01-03",24.030001
"1023","2019-01-04",25.41
"1024","2019-01-07",26.219999
"1025","2019-01-08",26.6
"1026","2019-01-09",27.15
"1027","2019-01-10",27
"1028","2019-01-11",26.98
"1029","2019-01-14",26.57
"1030","2019-01-15",26.940001
"1031","2019-01-16",27.76
"1032","2019-01-17",28.67
"1033","2019-01-18",30.26
"1034","2019-01-22",28.969999
"1035","2019-01-23",28.389999
"1036","2019-01-24",29.530001
"1037","2019-01-25",31.049999
"1038","2019-01-28",30.040001
"1039","2019-01-29",28.969999
"1040","2019-01-30",29.75
"1041","2019-01-31",30.43
"1042","2019-02-01",30.33
"1043","2019-02-04",29.77
"1044","2019-02-05",30.610001
"1045","2019-02-06",30.129999
"1046","2019-02-07",28.690001
"1047","2019-02-08",29.209999
"1048","2019-02-11",29.67
"1049","2019-02-12",30.700001
"1050","2019-02-13",31.33
"1051","2019-02-14",31.23
"1052","2019-02-15",30.040001
"1053","2019-02-19",32.360001
"1054","2019-02-20",31.82
"1055","2019-02-21",31.610001
"1056","2019-02-22",33.139999
"1057","2019-02-25",35.34
"1058","2019-02-26",34.549999
"1059","2019-02-27",34.610001
"1060","2019-02-28",33.169998
"1061","2019-03-01",33.279999
"1062","2019-03-04",33.869999
"1063","2019-03-05",35.18
"1064","2019-03-06",35.27
"1065","2019-03-07",32.720001
"1066","2019-03-08",32.77
"1067","2019-03-11",32.549999
"1068","2019-03-12",36.439999
"1069","2019-03-13",37.790001
"1070","2019-03-14",37.220001
"1071","2019-03-15",38.5
"1072","2019-03-18",38.860001
"1073","2019-03-19",38.540001
"1074","2019-03-20",38.07
"1075","2019-03-21",38.5
"1076","2019-03-22",37.130001
"1077","2019-03-25",38.169998
"1078","2019-03-26",37.599998
"1079","2019-03-27",37.310001
"1080","2019-03-28",37.59
"1081","2019-03-29",38.240002
"1082","2019-04-01",40.810001
"1083","2019-04-02",39.880001
"1084","2019-04-03",40.669998
"1085","2019-04-04",39.759998
"1086","2019-04-05",40.009998
"1087","2019-04-08",39.549999
"1088","2019-04-09",38.98
"1089","2019-04-10",38.029999
"1090","2019-04-11",37.200001
"1091","2019-04-12",38.110001
"1092","2019-04-15",35.990002
"1093","2019-04-16",36.23
"1094","2019-04-17",36.040001
"1095","2019-04-18",35.669998
"1096","2019-04-22",36.259998
"1097","2019-04-23",37.52
"1098","2019-04-24",36.849998
"1099","2019-04-25",36.869999
"1100","2019-04-26",36.869999
"1101","2019-04-29",34.360001
"1102","2019-04-30",35.07
"1103","2019-05-01",35.189999
"1104","2019-05-02",35.639999
"1105","2019-05-03",36.849998
"1106","2019-05-06",35.580002
"1107","2019-05-07",33.150002
"1108","2019-05-08",32.810001
"1109","2019-05-09",32.290001
"1110","2019-05-10",28.969999
"1111","2019-05-13",27.83
"1112","2019-05-14",28.809999
"1113","2019-05-15",29.879999
"1114","2019-05-16",29.610001
"1115","2019-05-17",27.92
"1116","2019-05-20",27.370001
"1117","2019-05-21",27.860001
"1118","2019-05-22",27.370001
"1119","2019-05-23",26.639999
"1120","2019-05-24",26.02
"1121","2019-05-28",27.309999
"1122","2019-05-29",28.25
"1123","2019-05-30",28.030001
"1124","2019-05-31",27.57
"1125","2019-06-03",27.49
"1126","2019-06-04",29.68
"1127","2019-06-05",29.6
"1128","2019-06-06",29.75
"1129","2019-06-07",30.540001
"1130","2019-06-10",31.57
"1131","2019-06-11",31.889999
"1132","2019-06-12",31.610001
"1133","2019-06-13",31.67
"1134","2019-06-14",31.030001
"1135","2019-06-17",30.879999
"1136","2019-06-18",32.759998
"1137","2019-06-19",32.849998
"1138","2019-06-20",33.810001
"1139","2019-06-21",33.720001
"1140","2019-06-24",34.16
"1141","2019-06-25",33.310001
"1142","2019-06-26",35.139999
"1143","2019-06-27",36
"1144","2019-06-28",35.799999
"1145","2019-07-01",36.73
"1146","2019-07-02",36.77
"1147","2019-07-03",35.240002
"1148","2019-07-05",35.02
"1149","2019-07-08",34.380001
"1150","2019-07-09",34.580002
"1151","2019-07-10",34.689999
"1152","2019-07-11",34.279999
"1153","2019-07-12",34.439999
"1154","2019-07-15",34.389999
"1155","2019-07-16",33.689999
"1156","2019-07-17",32.299999
"1157","2019-07-18",33.450001
"1158","2019-07-19",35.060001
"1159","2019-07-22",34.57
"1160","2019-07-23",35.970001
"1161","2019-07-24",35.669998
"1162","2019-07-25",35.759998
"1163","2019-07-26",34.799999
"1164","2019-07-29",34.380001
"1165","2019-07-30",34.470001
"1166","2019-07-31",33.970001
"1167","2019-08-01",31.74
"1168","2019-08-02",31.01
"1169","2019-08-05",29.309999
"1170","2019-08-06",29.59
"1171","2019-08-07",29.780001
"1172","2019-08-08",31.280001
"1173","2019-08-09",31.59
"1174","2019-08-12",31.389999
"1175","2019-08-13",32.560001
"1176","2019-08-14",31.27
"1177","2019-08-15",31.969999
"1178","2019-08-16",33.09
"1179","2019-08-19",34.459999
"1180","2019-08-20",33
"1181","2019-08-21",33.459999
"1182","2019-08-22",32.889999
"1183","2019-08-23",31.83
"1184","2019-08-26",32.73
"1185","2019-08-27",33.189999
"1186","2019-08-28",34.93
"1187","2019-08-29",35.779999
"1188","2019-08-30",36.779999
"1189","2019-09-03",36.18
"1190","2019-09-04",33.810001
"1191","2019-09-05",36.5
"1192","2019-09-06",36.110001
"1193","2019-09-09",36.290001
"1194","2019-09-10",35.27
"1195","2019-09-11",35.619999
"1196","2019-09-12",34.610001
"1197","2019-09-13",35.509998
"1198","2019-09-16",35.5
"1199","2019-09-17",35.189999
"1200","2019-09-18",35.490002
"1201","2019-09-19",36.360001
"1202","2019-09-20",35.279999
"1203","2019-09-23",34.720001
"1204","2019-09-24",32.779999
"1205","2019-09-25",33.389999
"1206","2019-09-26",33.139999
"1207","2019-09-27",31.219999
"1208","2019-09-30",30.98
"1209","2019-10-01",31.450001
"1210","2019-10-02",32.599998
"1211","2019-10-03",33.34
"1212","2019-10-04",33.400002
"1213","2019-10-07",32.959999
"1214","2019-10-08",31.790001
"1215","2019-10-09",32.380001
"1216","2019-10-10",33.189999
"1217","2019-10-11",33.810001
"1218","2019-10-14",34.139999
"1219","2019-10-15",34.5
"1220","2019-10-16",34.990002
"1221","2019-10-17",34.59
"1222","2019-10-18",33.07
"1223","2019-10-21",34.389999
"1224","2019-10-22",33.48
"1225","2019-10-23",33.470001
"1226","2019-10-24",33.959999
"1227","2019-10-25",33.98
"1228","2019-10-28",34.790001
"1229","2019-10-29",34.150002
"1230","2019-10-30",33.639999
"1231","2019-10-31",33.52
"1232","2019-11-01",34.639999
"1233","2019-11-04",38.02
"1234","2019-11-05",37.43
"1235","2019-11-06",37.220001
"1236","2019-11-07",39.16
"1237","2019-11-08",38.799999
"1238","2019-11-11",38.799999
"1239","2019-11-12",38.299999
"1240","2019-11-13",37.790001
"1241","2019-11-14",37.07
"1242","2019-11-15",38.34
"1243","2019-11-18",38.759998
"1244","2019-11-19",37.939999
"1245","2019-11-20",36.43
"1246","2019-11-21",36.43
"1247","2019-11-22",37.119999
"1248","2019-11-25",38.48
"1249","2019-11-26",35.98
"1250","2019-11-27",37.34
"1251","2019-11-29",37.43
"1252","2019-12-02",37.540001
"1253","2019-12-03",37.290001
"1254","2019-12-04",36.389999
"1255","2019-12-05",37.169998
"1256","2019-12-06",37.299999
"1257","2019-12-09",36.150002
"1258","2019-12-10",36.169998
"1259","2019-12-11",35.900002
"1260","2019-12-12",35.830002
"1261","2019-12-13",36.09
"1262","2019-12-16",36.43
"1263","2019-12-17",36.959999
"1264","2019-12-18",36.560001
"1265","2019-12-19",34.950001
"1266","2019-12-20",35
"1267","2019-12-23",35.169998
"1268","2019-12-24",35.32
"1269","2019-12-26",35.32
"1270","2019-12-27",34.509998
"1271","2019-12-30",34.040001
"1272","2019-12-31",33.5
"1273","2020-01-02",36.279999
"1274","2020-01-03",36.099998
"1275","2020-01-06",35.740002
"1276","2020-01-07",35.130001
"1277","2020-01-08",36.310001
"1278","2020-01-09",36.830002
"1279","2020-01-10",37.16
"1280","2020-01-13",40.639999
"1281","2020-01-14",38.959999
"1282","2020-01-15",39.09
"1283","2020-01-16",37.98
"1284","2020-01-17",37.290001
"1285","2020-01-21",35.830002
"1286","2020-01-22",32.880001
"1287","2020-01-23",32.279999
"1288","2020-01-24",30.049999
"1289","2020-01-27",30.01
"1290","2020-01-28",30.559999
"1291","2020-01-29",30.530001
"1292","2020-01-30",30.68
"1293","2020-01-31",30.6
"1294","2020-02-03",30.969999
"1295","2020-02-04",32.52
"1296","2020-02-05",31.99
"1297","2020-02-06",32.650002
"1298","2020-02-07",32.84
"1299","2020-02-10",32.82
"1300","2020-02-11",32.77
"1301","2020-02-12",33.209999
"1302","2020-02-13",32.02
"1303","2020-02-14",31.83
"1304","2020-02-18",31.450001
"1305","2020-02-19",31.73
"1306","2020-02-20",31
"1307","2020-02-21",29.83
"1308","2020-02-24",28.809999
"1309","2020-02-25",28.15
"1310","2020-02-26",28.57
"1311","2020-02-27",27.709999
"1312","2020-02-28",28.120001
"1313","2020-03-02",28.42
"1314","2020-03-03",27.77
"1315","2020-03-04",28.440001
"1316","2020-03-05",27.860001
"1317","2020-03-06",28.4
"1318","2020-03-09",27.190001
"1319","2020-03-10",26.969999
"1320","2020-03-11",25.9
"1321","2020-03-12",24.530001
"1322","2020-03-13",23.57
"1323","2020-03-16",20.51
"1324","2020-03-17",20.93
"1325","2020-03-18",20
"1326","2020-03-19",21.18
"1327","2020-03-20",21.879999
"1328","2020-03-23",22
"1329","2020-03-24",22.610001
"1330","2020-03-25",22.139999
"1331","2020-03-26",23.01
"1332","2020-03-27",22.309999
"1333","2020-03-30",21.290001
"1334","2020-03-31",21.690001
"1335","2020-04-01",21.139999
"1336","2020-04-02",20.530001
"1337","2020-04-03",20.5
"1338","2020-04-06",21.48
"1339","2020-04-07",22.440001
"1340","2020-04-08",22.379999
"1341","2020-04-09",21.83
"1342","2020-04-13",21.98
"1343","2020-04-14",22.84
"1344","2020-04-15",22.43
"1345","2020-04-16",22.76
"1346","2020-04-17",23.809999
"1347","2020-04-20",23.280001
"1348","2020-04-21",22.780001
"1349","2020-04-22",22.99
"1350","2020-04-23",23.030001
"1351","2020-04-24",23.120001
"1352","2020-04-27",23.629999
"1353","2020-04-28",23.25
"1354","2020-04-29",23.950001
"1355","2020-04-30",24.08
"1356","2020-05-01",21.549999
"1357","2020-05-04",21.530001
"1358","2020-05-05",20.73
"1359","2020-05-06",21.209999
"1360","2020-05-07",22.299999
"1361","2020-05-08",22.49
"1362","2020-05-11",22.200001
"1363","2020-05-12",21.809999
"1364","2020-05-13",21.030001
"1365","2020-05-14",20.950001
"1366","2020-05-15",20.73
"1367","2020-05-18",22.389999
"1368","2020-05-19",22.75
"1369","2020-05-20",21.709999
"1370","2020-05-21",21.110001
"1371","2020-05-22",19.139999
"1372","2020-05-26",20.040001
"1373","2020-05-27",21.120001
"1374","2020-05-28",19.950001
"1375","2020-05-29",19.4
"1376","2020-06-01",19.99
"1377","2020-06-02",19.629999
"1378","2020-06-03",20.6
"1379","2020-06-04",21.1
"1380","2020-06-05",20.809999
"1381","2020-06-08",20.629999
"1382","2020-06-09",20.559999
"1383","2020-06-10",20.280001
"1384","2020-06-11",19.299999
"1385","2020-06-12",19.74
"1386","2020-06-15",18.799999
"1387","2020-06-16",18.73
"1388","2020-06-17",18.92
"1389","2020-06-18",19.559999
"1390","2020-06-19",19.969999
"1391","2020-06-22",19.139999
"1392","2020-06-23",19.219999
"1393","2020-06-24",18.459999
"1394","2020-06-25",17.82
"1395","2020-06-26",16.790001
"1396","2020-06-29",17.5
"1397","2020-06-30",17.48
"1398","2020-07-01",17.48
"1399","2020-07-02",18.110001
"1400","2020-07-06",20.950001
"1401","2020-07-07",20.51
"1402","2020-07-08",21.379999
"1403","2020-07-09",20.969999
"1404","2020-07-10",20.92
"1405","2020-07-13",19.74
"1406","2020-07-14",19.27
"1407","2020-07-15",19.32
"1408","2020-07-16",19.18
"1409","2020-07-17",18.76
"1410","2020-07-20",18.77
"1411","2020-07-21",19.32
"1412","2020-07-22",18.129999
"1413","2020-07-23",17.9
"1414","2020-07-24",17.610001
"1415","2020-07-27",17.790001
"1416","2020-07-28",17.860001
"1417","2020-07-29",18.42
"1418","2020-07-30",18.280001
"1419","2020-07-31",18.469999
"1420","2020-08-03",18.700001
"1421","2020-08-04",18.809999
"1422","2020-08-05",20.08
"1423","2020-08-06",20.48
"1424","2020-08-07",19.77
"1425","2020-08-10",20.450001
"1426","2020-08-11",20.290001
"1427","2020-08-12",20.629999
"1428","2020-08-13",20.530001
"1429","2020-08-14",19.709999
"1430","2020-08-17",20.370001
"1431","2020-08-18",21.41
"1432","2020-08-19",20.620001
"1433","2020-08-20",20.5
"1434","2020-08-21",20.6
"1435","2020-08-24",21.190001
"1436","2020-08-25",21.16
"1437","2020-08-26",20.98
"1438","2020-08-27",20.610001
"1439","2020-08-28",21.190001
"1440","2020-08-31",20.4
"1441","2020-09-01",20.42
"1442","2020-09-02",19.91
"1443","2020-09-03",16.785
"1444","2020-09-04",15.5
"1445","2020-09-08",14.61
"1446","2020-09-09",14.63
"1447","2020-09-10",13.9
"1448","2020-09-11",14.19
"1449","2020-09-14",14.55
"1450","2020-09-15",14.96
"1451","2020-09-16",15.09
"1452","2020-09-17",15.02
"1453","2020-09-18",14.82
"1454","2020-09-21",14.69
"1455","2020-09-22",14.33
"1456","2020-09-23",14.02
"1457","2020-09-24",13.87
"1458","2020-09-25",13.83
"1459","2020-09-28",13.96
"1460","2020-09-29",13.67
"1461","2020-09-30",13.76
"1462","2020-10-01",14.77
"1463","2020-10-02",14.83
"1464","2020-10-05",15
"1465","2020-10-06",14.87
"1466","2020-10-07",15.15
"1467","2020-10-08",15
"1468","2020-10-09",14.98
"1469","2020-10-12",14.94
"1470","2020-10-13",14.49
"1471","2020-10-14",14.4
"1472","2020-10-15",14.32
"1473","2020-10-16",14.48
"1474","2020-10-19",14.13
"1475","2020-10-20",14.25
"1476","2020-10-21",14.39
"1477","2020-10-22",14.66
"1478","2020-10-23",15.21
"1479","2020-10-26",15.18
"1480","2020-10-27",15.86
"1481","2020-10-28",15.16
"1482","2020-10-29",15.48
"1483","2020-10-30",15
"1484","2020-11-02",14.88
"1485","2020-11-03",14.28
"1486","2020-11-04",14.49
"1487","2020-11-05",15.19
"1488","2020-11-06",14.53
"1489","2020-11-09",15
"1490","2020-11-10",14.88
"1491","2020-11-11",15.83
"1492","2020-11-12",15.26
"1493","2020-11-13",15.87
"1494","2020-11-16",15.78
"1495","2020-11-17",15.71
"1496","2020-11-18",14.96
"1497","2020-11-19",15.24
"1498","2020-11-20",15.31
"1499","2020-11-23",14.74
"1500","2020-11-24",15.16
"1501","2020-11-25",14.94
"1502","2020-11-27",15.12
