"","date","APVO"
"972","2020-05-29",5.7
"973","2020-06-01",5.69
"974","2020-06-02",6.09
"975","2020-06-03",5.95
"976","2020-06-04",5.83
"977","2020-06-05",5.77
"978","2020-06-08",5.94
"979","2020-06-09",6.44
"980","2020-06-10",6.26
"981","2020-06-11",5.23
"982","2020-06-12",5.38
"983","2020-06-15",5.89
"984","2020-06-16",5.76
"985","2020-06-17",5.72
"986","2020-06-18",5.88
"987","2020-06-19",6.08
"988","2020-06-22",5.89
"989","2020-06-23",6.04
"990","2020-06-24",5.75
"991","2020-06-25",8.96
"992","2020-06-26",8.2
"993","2020-06-29",9.27
"994","2020-06-30",8.35
"995","2020-07-01",9.13
"996","2020-07-02",9.18
"997","2020-07-06",9.1
"998","2020-07-07",9.37
"999","2020-07-08",9.27
"1000","2020-07-09",8.41
"1001","2020-07-10",7.69
"1002","2020-07-13",7.59
"1003","2020-07-14",7.31
"1004","2020-07-15",7.61
"1005","2020-07-16",7.57
"1006","2020-07-17",7.84
"1007","2020-07-20",8.56
"1008","2020-07-21",8.17
"1009","2020-07-22",8.19
"1010","2020-07-23",8.09
"1011","2020-07-24",8.06
"1012","2020-07-27",8.56
"1013","2020-07-28",8.51
"1014","2020-07-29",8.34
"1015","2020-07-30",8.57
"1016","2020-07-31",8.4
"1017","2020-08-03",8.09
"1018","2020-08-04",8.35
"1019","2020-08-05",8.28
"1020","2020-08-06",8.12
"1021","2020-08-07",8.45
"1022","2020-08-10",8.28
"1023","2020-08-11",7.87
"1024","2020-08-12",7.6
"1025","2020-08-13",7.39
"1026","2020-08-14",7.97
"1027","2020-08-17",8.8
"1028","2020-08-18",8.88
"1029","2020-08-19",8.79
"1030","2020-08-20",8.88
"1031","2020-08-21",8.79
"1032","2020-08-24",8.33
"1033","2020-08-25",8.41
"1034","2020-08-26",8.41
"1035","2020-08-27",8.02
"1036","2020-08-28",8.07
"1037","2020-08-31",7.84
"1038","2020-09-01",8.06
"1039","2020-09-02",8.21
"1040","2020-09-03",7.7
"1041","2020-09-04",7.86
"1042","2020-09-08",7.69
"1043","2020-09-09",7.76
"1044","2020-09-10",7.71
"1045","2020-09-11",7.52
"1046","2020-09-14",7.9
"1047","2020-09-15",7.97
"1048","2020-09-16",8.04
"1049","2020-09-17",7.75
"1050","2020-09-18",7.8
"1051","2020-09-21",7.64
"1052","2020-09-22",7.69
"1053","2020-09-23",7.25
"1054","2020-09-24",7.21
"1055","2020-09-25",7.29
"1056","2020-09-28",7.5
"1057","2020-09-29",7.85
"1058","2020-09-30",7.6
"1059","2020-10-01",7.62
"1060","2020-10-02",7.68
"1061","2020-10-05",7.73
"1062","2020-10-06",7.5
"1063","2020-10-07",7.34
"1064","2020-10-08",7.05
"1065","2020-10-09",7.17
"1066","2020-10-12",7.11
"1067","2020-10-13",7.1
"1068","2020-10-14",7
"1069","2020-10-15",7.045
"1070","2020-10-16",6.98
"1071","2020-10-19",6.83
"1072","2020-10-20",7.19
"1073","2020-10-21",7
"1074","2020-10-22",7.15
"1075","2020-10-23",7.01
"1076","2020-10-26",6.97
"1077","2020-10-27",6.82
"1078","2020-10-28",6.21
"1079","2020-10-29",6.59
"1080","2020-10-30",6.46
"1081","2020-11-02",6.3
"1082","2020-11-03",11.23
"1083","2020-11-04",16.98
"1084","2020-11-05",21.209999
"1085","2020-11-06",23.700001
"1086","2020-11-09",32.740002
"1087","2020-11-10",44.32
"1088","2020-11-11",48.360001
"1089","2020-11-12",42.299999
"1090","2020-11-13",44.98
"1091","2020-11-16",41
"1092","2020-11-17",41.57
"1093","2020-11-18",35.389999
"1094","2020-11-19",45.689999
"1095","2020-11-20",45.630001
"1096","2020-11-23",45.549999
"1097","2020-11-24",43.919998
"1098","2020-11-25",43.810001
"1099","2020-11-27",44.389999
