"","date","PE"
"970","2018-03-29",28.99
"971","2018-04-02",28
"972","2018-04-03",28.24
"973","2018-04-04",27.35
"974","2018-04-05",27.76
"975","2018-04-06",26.950001
"976","2018-04-09",26.65
"977","2018-04-10",27.629999
"978","2018-04-11",28.07
"979","2018-04-12",28.219999
"980","2018-04-13",29.309999
"981","2018-04-16",29.379999
"982","2018-04-17",29.860001
"983","2018-04-18",30.469999
"984","2018-04-19",30.379999
"985","2018-04-20",30.389999
"986","2018-04-23",30.66
"987","2018-04-24",29.73
"988","2018-04-25",30.030001
"989","2018-04-26",29.82
"990","2018-04-27",29.59
"991","2018-04-30",30.030001
"992","2018-05-01",29.879999
"993","2018-05-02",30.139999
"994","2018-05-03",29.290001
"995","2018-05-04",31.92
"996","2018-05-07",32.150002
"997","2018-05-08",32.509998
"998","2018-05-09",32.490002
"999","2018-05-10",32.84
"1000","2018-05-11",31.610001
"1001","2018-05-14",31.620001
"1002","2018-05-15",31.950001
"1003","2018-05-16",31.879999
"1004","2018-05-17",32.139999
"1005","2018-05-18",31.700001
"1006","2018-05-21",32.139999
"1007","2018-05-22",31.02
"1008","2018-05-23",30.780001
"1009","2018-05-24",29.93
"1010","2018-05-25",29.42
"1011","2018-05-29",29.1
"1012","2018-05-30",30.059999
"1013","2018-05-31",29.48
"1014","2018-06-01",28.309999
"1015","2018-06-04",27.16
"1016","2018-06-05",27.110001
"1017","2018-06-06",27.129999
"1018","2018-06-07",27.610001
"1019","2018-06-08",27.200001
"1020","2018-06-11",27.9
"1021","2018-06-12",28.629999
"1022","2018-06-13",28.27
"1023","2018-06-14",27.719999
"1024","2018-06-15",26.950001
"1025","2018-06-18",27.940001
"1026","2018-06-19",27.799999
"1027","2018-06-20",28.02
"1028","2018-06-21",27.27
"1029","2018-06-22",29.040001
"1030","2018-06-25",28.77
"1031","2018-06-26",29.780001
"1032","2018-06-27",30.280001
"1033","2018-06-28",30.209999
"1034","2018-06-29",30.280001
"1035","2018-07-02",29.93
"1036","2018-07-03",30.52
"1037","2018-07-05",30.790001
"1038","2018-07-06",31.67
"1039","2018-07-09",32.439999
"1040","2018-07-10",32.869999
"1041","2018-07-11",31.719999
"1042","2018-07-12",31.870001
"1043","2018-07-13",32.07
"1044","2018-07-16",31.49
"1045","2018-07-17",31.57
"1046","2018-07-18",31.709999
"1047","2018-07-19",31.879999
"1048","2018-07-20",31.549999
"1049","2018-07-23",31.110001
"1050","2018-07-24",31.379999
"1051","2018-07-25",31.9
"1052","2018-07-26",31.299999
"1053","2018-07-27",31.16
"1054","2018-07-30",32.02
"1055","2018-07-31",31.43
"1056","2018-08-01",31.139999
"1057","2018-08-02",31.610001
"1058","2018-08-03",30.92
"1059","2018-08-06",31.370001
"1060","2018-08-07",31.74
"1061","2018-08-08",30.27
"1062","2018-08-09",29.959999
"1063","2018-08-10",30.280001
"1064","2018-08-13",29.1
"1065","2018-08-14",29.43
"1066","2018-08-15",27.82
"1067","2018-08-16",27.93
"1068","2018-08-17",28.370001
"1069","2018-08-20",28.110001
"1070","2018-08-21",28.209999
"1071","2018-08-22",28.549999
"1072","2018-08-23",28.309999
"1073","2018-08-24",28.629999
"1074","2018-08-27",28.83
"1075","2018-08-28",28.450001
"1076","2018-08-29",28.870001
"1077","2018-08-30",28.860001
"1078","2018-08-31",27.77
"1079","2018-09-04",27.15
"1080","2018-09-05",26.700001
"1081","2018-09-06",26.440001
"1082","2018-09-07",26.370001
"1083","2018-09-10",26.4
"1084","2018-09-11",27.299999
"1085","2018-09-12",28.280001
"1086","2018-09-13",28.129999
"1087","2018-09-14",28.26
"1088","2018-09-17",27.75
"1089","2018-09-18",27.969999
"1090","2018-09-19",28.790001
"1091","2018-09-20",28.549999
"1092","2018-09-21",28.790001
"1093","2018-09-24",29.66
"1094","2018-09-25",29.34
"1095","2018-09-26",28.6
"1096","2018-09-27",29.25
"1097","2018-09-28",29.25
"1098","2018-10-01",29.950001
"1099","2018-10-02",30.129999
"1100","2018-10-03",30.379999
"1101","2018-10-04",29.93
"1102","2018-10-05",30.26
"1103","2018-10-08",30
"1104","2018-10-09",30.700001
"1105","2018-10-10",29.629999
"1106","2018-10-11",28.540001
"1107","2018-10-12",29
"1108","2018-10-15",29.01
"1109","2018-10-16",29.709999
"1110","2018-10-17",28.809999
"1111","2018-10-18",28.15
"1112","2018-10-19",28.09
"1113","2018-10-22",27.709999
"1114","2018-10-23",26.27
"1115","2018-10-24",24.389999
"1116","2018-10-25",24.82
"1117","2018-10-26",24.43
"1118","2018-10-29",23.09
"1119","2018-10-30",23.58
"1120","2018-10-31",23.42
"1121","2018-11-01",24.25
"1122","2018-11-02",24.73
"1123","2018-11-05",25.459999
"1124","2018-11-06",25.049999
"1125","2018-11-07",25.200001
"1126","2018-11-08",23.969999
"1127","2018-11-09",24.469999
"1128","2018-11-12",23.4
"1129","2018-11-13",22.07
"1130","2018-11-14",22.09
"1131","2018-11-15",22.049999
"1132","2018-11-16",22.139999
"1133","2018-11-19",21.440001
"1134","2018-11-20",21.52
"1135","2018-11-21",21.74
"1136","2018-11-23",20.66
"1137","2018-11-26",21.120001
"1138","2018-11-27",20.959999
"1139","2018-11-28",20.77
"1140","2018-11-29",20.870001
"1141","2018-11-30",20.129999
"1142","2018-12-03",20.780001
"1143","2018-12-04",19.809999
"1144","2018-12-06",19.09
"1145","2018-12-07",18.74
"1146","2018-12-10",18.030001
"1147","2018-12-11",17.790001
"1148","2018-12-12",17.450001
"1149","2018-12-13",17.66
"1150","2018-12-14",16.43
"1151","2018-12-17",16.139999
"1152","2018-12-18",15.97
"1153","2018-12-19",15.55
"1154","2018-12-20",14.99
"1155","2018-12-21",14.88
"1156","2018-12-24",14.51
"1157","2018-12-26",15.97
"1158","2018-12-27",16.030001
"1159","2018-12-28",15.68
"1160","2018-12-31",15.98
"1161","2019-01-02",16.219999
"1162","2019-01-03",16.15
"1163","2019-01-04",16.879999
"1164","2019-01-07",18.120001
"1165","2019-01-08",18.74
"1166","2019-01-09",19.190001
"1167","2019-01-10",19.01
"1168","2019-01-11",18.719999
"1169","2019-01-14",18.459999
"1170","2019-01-15",18.700001
"1171","2019-01-16",18.98
"1172","2019-01-17",19.049999
"1173","2019-01-18",19.25
"1174","2019-01-22",18.67
"1175","2019-01-23",18.16
"1176","2019-01-24",18.139999
"1177","2019-01-25",18.459999
"1178","2019-01-28",18
"1179","2019-01-29",18.1
"1180","2019-01-30",18.809999
"1181","2019-01-31",18.58
"1182","2019-02-01",18.610001
"1183","2019-02-04",18.870001
"1184","2019-02-05",18.379999
"1185","2019-02-06",18.370001
"1186","2019-02-07",17.870001
"1187","2019-02-08",17.639999
"1188","2019-02-11",18.040001
"1189","2019-02-12",17.889999
"1190","2019-02-13",18.219999
"1191","2019-02-14",18.450001
"1192","2019-02-15",18.73
"1193","2019-02-19",18.82
"1194","2019-02-20",18.540001
"1195","2019-02-21",17.93
"1196","2019-02-22",19.33
"1197","2019-02-25",18.74
"1198","2019-02-26",18.27
"1199","2019-02-27",18.620001
"1200","2019-02-28",18.139999
"1201","2019-03-01",18.58
"1202","2019-03-04",19.08
"1203","2019-03-05",18.74
"1204","2019-03-06",18.219999
"1205","2019-03-07",17.940001
"1206","2019-03-08",17.280001
"1207","2019-03-11",17.860001
"1208","2019-03-12",18.290001
"1209","2019-03-13",18.27
"1210","2019-03-14",18.07
"1211","2019-03-15",17.799999
"1212","2019-03-18",18.34
"1213","2019-03-19",18.09
"1214","2019-03-20",18.790001
"1215","2019-03-21",19.110001
"1216","2019-03-22",18.26
"1217","2019-03-25",17.98
"1218","2019-03-26",18.559999
"1219","2019-03-27",18.620001
"1220","2019-03-28",18.99
"1221","2019-03-29",19.299999
"1222","2019-04-01",19.33
"1223","2019-04-02",18.74
"1224","2019-04-03",18.110001
"1225","2019-04-04",17.85
"1226","2019-04-05",18.780001
"1227","2019-04-08",19.07
"1228","2019-04-09",18.360001
"1229","2019-04-10",18.549999
"1230","2019-04-11",18.16
"1231","2019-04-12",20.290001
"1232","2019-04-15",20.299999
"1233","2019-04-16",20.450001
"1234","2019-04-17",20.85
"1235","2019-04-18",21.299999
"1236","2019-04-22",21.77
"1237","2019-04-23",21.65
"1238","2019-04-24",21.51
"1239","2019-04-25",20.77
"1240","2019-04-26",20.32
"1241","2019-04-29",20.190001
"1242","2019-04-30",19.959999
"1243","2019-05-01",19.08
"1244","2019-05-02",18.889999
"1245","2019-05-03",19.719999
"1246","2019-05-06",20.08
"1247","2019-05-07",19.549999
"1248","2019-05-08",20.360001
"1249","2019-05-09",20.629999
"1250","2019-05-10",20.629999
"1251","2019-05-13",20.02
"1252","2019-05-14",20.530001
"1253","2019-05-15",20.85
"1254","2019-05-16",20.93
"1255","2019-05-17",20.610001
"1256","2019-05-20",20.17
"1257","2019-05-21",20.790001
"1258","2019-05-22",19.780001
"1259","2019-05-23",18.25
"1260","2019-05-24",18.4
"1261","2019-05-28",18.299999
"1262","2019-05-29",18.51
"1263","2019-05-30",18.190001
"1264","2019-05-31",17.83
"1265","2019-06-03",17.74
"1266","2019-06-04",18.059999
"1267","2019-06-05",17.23
"1268","2019-06-06",17.450001
"1269","2019-06-07",17.540001
"1270","2019-06-10",17.49
"1271","2019-06-11",17.690001
"1272","2019-06-12",16.93
"1273","2019-06-13",17.450001
"1274","2019-06-14",17.049999
"1275","2019-06-17",17.58
"1276","2019-06-18",18.040001
"1277","2019-06-19",17.559999
"1278","2019-06-20",17.799999
"1279","2019-06-21",17.99
"1280","2019-06-24",18.120001
"1281","2019-06-25",18.209999
"1282","2019-06-26",18.959999
"1283","2019-06-27",18.6
"1284","2019-06-28",19.01
"1285","2019-07-01",19.01
"1286","2019-07-02",18.33
"1287","2019-07-03",18.25
"1288","2019-07-05",18.389999
"1289","2019-07-08",18.34
"1290","2019-07-09",18.360001
"1291","2019-07-10",18.700001
"1292","2019-07-11",18.4
"1293","2019-07-12",18.299999
"1294","2019-07-15",17.389999
"1295","2019-07-16",16.85
"1296","2019-07-17",16.219999
"1297","2019-07-18",16.41
"1298","2019-07-19",16.52
"1299","2019-07-22",16.58
"1300","2019-07-23",16.93
"1301","2019-07-24",17
"1302","2019-07-25",16.219999
"1303","2019-07-26",16.110001
"1304","2019-07-29",15.89
"1305","2019-07-30",16.58
"1306","2019-07-31",16.59
"1307","2019-08-01",15.15
"1308","2019-08-02",14.86
"1309","2019-08-05",14.16
"1310","2019-08-06",14.13
"1311","2019-08-07",16.379999
"1312","2019-08-08",16.459999
"1313","2019-08-09",16.42
"1314","2019-08-12",16.41
"1315","2019-08-13",16.450001
"1316","2019-08-14",15.59
"1317","2019-08-15",15.48
"1318","2019-08-16",15.95
"1319","2019-08-19",16.42
"1320","2019-08-20",16.209999
"1321","2019-08-21",16.700001
"1322","2019-08-22",16.790001
"1323","2019-08-23",16.09
"1324","2019-08-26",16.4
"1325","2019-08-27",16.65
"1326","2019-08-28",17.530001
"1327","2019-08-29",18.040001
"1328","2019-08-30",17.91
"1329","2019-09-03",17.370001
"1330","2019-09-04",17.67
"1331","2019-09-05",17.65
"1332","2019-09-06",17.27
"1333","2019-09-09",17.700001
"1334","2019-09-10",18.389999
"1335","2019-09-11",18.57
"1336","2019-09-12",18.309999
"1337","2019-09-13",18.5
"1338","2019-09-16",19.860001
"1339","2019-09-17",19.280001
"1340","2019-09-18",18.98
"1341","2019-09-19",18.67
"1342","2019-09-20",18.52
"1343","2019-09-23",18.32
"1344","2019-09-24",17.860001
"1345","2019-09-25",17.9
"1346","2019-09-26",17.35
"1347","2019-09-27",17.02
"1348","2019-09-30",16.799999
"1349","2019-10-01",16.18
"1350","2019-10-02",15.92
"1351","2019-10-03",16.42
"1352","2019-10-04",16.24
"1353","2019-10-07",16.07
"1354","2019-10-08",15.86
"1355","2019-10-09",16.129999
"1356","2019-10-10",16.450001
"1357","2019-10-11",16.969999
"1358","2019-10-14",15.18
"1359","2019-10-15",15.63
"1360","2019-10-16",16.110001
"1361","2019-10-17",16.15
"1362","2019-10-18",15.41
"1363","2019-10-21",15.61
"1364","2019-10-22",16.379999
"1365","2019-10-23",16.629999
"1366","2019-10-24",16.459999
"1367","2019-10-25",16.799999
"1368","2019-10-28",16.370001
"1369","2019-10-29",16.51
"1370","2019-10-30",15.69
"1371","2019-10-31",15.81
"1372","2019-11-01",16.4
"1373","2019-11-04",17.049999
"1374","2019-11-05",17.08
"1375","2019-11-06",16.790001
"1376","2019-11-07",17.25
"1377","2019-11-08",17.1
"1378","2019-11-11",16.98
"1379","2019-11-12",16.65
"1380","2019-11-13",16.17
"1381","2019-11-14",15.94
"1382","2019-11-15",16.35
"1383","2019-11-18",15.73
"1384","2019-11-19",15.03
"1385","2019-11-20",15.49
"1386","2019-11-21",15.72
"1387","2019-11-22",15.46
"1388","2019-11-25",15.71
"1389","2019-11-26",14.94
"1390","2019-11-27",15.18
"1391","2019-11-29",14.98
"1392","2019-12-02",15.18
"1393","2019-12-03",15.03
"1394","2019-12-04",15.78
"1395","2019-12-05",15.52
"1396","2019-12-06",16.27
"1397","2019-12-09",16.25
"1398","2019-12-10",16.139999
"1399","2019-12-11",16.26
"1400","2019-12-12",17.24
"1401","2019-12-13",17.139999
"1402","2019-12-16",17.440001
"1403","2019-12-17",17.84
"1404","2019-12-18",18.139999
"1405","2019-12-19",18.370001
"1406","2019-12-20",18.389999
"1407","2019-12-23",18.59
"1408","2019-12-24",18.620001
"1409","2019-12-26",18.76
"1410","2019-12-27",18.780001
"1411","2019-12-30",18.75
"1412","2019-12-31",18.91
"1413","2020-01-02",19.17
"1414","2020-01-03",19.58
"1415","2020-01-06",20
"1416","2020-01-07",19.9
"1417","2020-01-08",18.75
"1418","2020-01-09",18.440001
"1419","2020-01-10",18.129999
"1420","2020-01-13",17.52
"1421","2020-01-14",17.76
"1422","2020-01-15",17.59
"1423","2020-01-16",17.85
"1424","2020-01-17",17.889999
"1425","2020-01-21",17.42
"1426","2020-01-22",16.93
"1427","2020-01-23",16.74
"1428","2020-01-24",16.93
"1429","2020-01-27",16.4
"1430","2020-01-28",17.1
"1431","2020-01-29",16.860001
"1432","2020-01-30",16.85
"1433","2020-01-31",16.639999
"1434","2020-02-03",16.469999
"1435","2020-02-04",16.59
"1436","2020-02-05",17.469999
"1437","2020-02-06",17.389999
"1438","2020-02-07",17.02
"1439","2020-02-10",16.280001
"1440","2020-02-11",16.32
"1441","2020-02-12",16.77
"1442","2020-02-13",16.76
"1443","2020-02-14",16.76
"1444","2020-02-18",16.43
"1445","2020-02-19",17.219999
"1446","2020-02-20",17.059999
"1447","2020-02-21",16.75
"1448","2020-02-24",15.59
"1449","2020-02-25",14.54
"1450","2020-02-26",13.6
"1451","2020-02-27",12.87
"1452","2020-02-28",13.4
"1453","2020-03-02",13.18
"1454","2020-03-03",12.75
"1455","2020-03-04",13.02
"1456","2020-03-05",12.66
"1457","2020-03-06",10.57
"1458","2020-03-09",6.4
"1459","2020-03-10",7.27
"1460","2020-03-11",6.79
"1461","2020-03-12",5.73
"1462","2020-03-13",6.55
"1463","2020-03-16",5.31
"1464","2020-03-17",4.88
"1465","2020-03-18",4.12
"1466","2020-03-19",5.08
"1467","2020-03-20",5.13
"1468","2020-03-23",5.15
"1469","2020-03-24",5.74
"1470","2020-03-25",5.71
"1471","2020-03-26",5.74
"1472","2020-03-27",5.23
"1473","2020-03-30",4.81
"1474","2020-03-31",5.73
"1475","2020-04-01",5.55
"1476","2020-04-02",6.91
"1477","2020-04-03",7.01
"1478","2020-04-06",6.88
"1479","2020-04-07",6.82
"1480","2020-04-08",7.51
"1481","2020-04-09",7.32
"1482","2020-04-13",7.12
"1483","2020-04-14",6.87
"1484","2020-04-15",6.72
"1485","2020-04-16",6.27
"1486","2020-04-17",6.89
"1487","2020-04-20",6.64
"1488","2020-04-21",7.03
"1489","2020-04-22",7.7
"1490","2020-04-23",8.3
"1491","2020-04-24",8.32
"1492","2020-04-27",8.24
"1493","2020-04-28",8.65
"1494","2020-04-29",9.36
"1495","2020-04-30",9.45
"1496","2020-05-01",8.84
"1497","2020-05-04",9.45
"1498","2020-05-05",9.23
"1499","2020-05-06",8.97
"1500","2020-05-07",9.34
"1501","2020-05-08",9.63
"1502","2020-05-11",9.24
"1503","2020-05-12",8.97
"1504","2020-05-13",8.4
"1505","2020-05-14",8.71
"1506","2020-05-15",8.75
"1507","2020-05-18",9.6
"1508","2020-05-19",9.28
"1509","2020-05-20",9.51
"1510","2020-05-21",9.31
"1511","2020-05-22",9.32
"1512","2020-05-26",9.53
"1513","2020-05-27",9.39
"1514","2020-05-28",9.39
"1515","2020-05-29",9.14
"1516","2020-06-01",9.47
"1517","2020-06-02",9.92
"1518","2020-06-03",10.74
"1519","2020-06-04",11.28
"1520","2020-06-05",12.22
"1521","2020-06-08",13.23
"1522","2020-06-09",12.19
"1523","2020-06-10",11.53
"1524","2020-06-11",10.55
"1525","2020-06-12",10.93
"1526","2020-06-15",11.08
"1527","2020-06-16",11.7
"1528","2020-06-17",10.9
"1529","2020-06-18",11.13
"1530","2020-06-19",10.91
"1531","2020-06-22",11.05
"1532","2020-06-23",11.33
"1533","2020-06-24",10.56
"1534","2020-06-25",11.05
"1535","2020-06-26",10.62
"1536","2020-06-29",10.59
"1537","2020-06-30",10.68
"1538","2020-07-01",10.42
"1539","2020-07-02",10.72
"1540","2020-07-06",10.87
"1541","2020-07-07",10.44
"1542","2020-07-08",10.62
"1543","2020-07-09",10.03
"1544","2020-07-10",10.44
"1545","2020-07-13",10.3
"1546","2020-07-14",10.84
"1547","2020-07-15",10.88
"1548","2020-07-16",10.82
"1549","2020-07-17",10.51
"1550","2020-07-20",10.66
"1551","2020-07-21",11.55
"1552","2020-07-22",11.63
"1553","2020-07-23",11.54
"1554","2020-07-24",11.35
"1555","2020-07-27",11.15
"1556","2020-07-28",10.8
"1557","2020-07-29",11.23
"1558","2020-07-30",11.04
"1559","2020-07-31",10.98
"1560","2020-08-03",10.82
"1561","2020-08-04",10.97
"1562","2020-08-05",11.46
"1563","2020-08-06",11.15
"1564","2020-08-07",11.25
"1565","2020-08-10",11.74
"1566","2020-08-11",11.85
"1567","2020-08-12",12.4
"1568","2020-08-13",12.09
"1569","2020-08-14",12.28
"1570","2020-08-17",12.42
"1571","2020-08-18",12.18
"1572","2020-08-19",11.96
"1573","2020-08-20",11.35
"1574","2020-08-21",10.78
"1575","2020-08-24",10.96
"1576","2020-08-25",11.25
"1577","2020-08-26",10.93
"1578","2020-08-27",11.1
"1579","2020-08-28",11.05
"1580","2020-08-31",10.75
"1581","2020-09-01",10.82
"1582","2020-09-02",10.52
"1583","2020-09-03",10.49
"1584","2020-09-04",10.5
"1585","2020-09-08",9.8
"1586","2020-09-09",10.03
"1587","2020-09-10",9.46
"1588","2020-09-11",9.31
"1589","2020-09-14",9.49
"1590","2020-09-15",9.57
"1591","2020-09-16",10.15
"1592","2020-09-17",10.22
"1593","2020-09-18",9.93
"1594","2020-09-21",9.52
"1595","2020-09-22",9.55
"1596","2020-09-23",8.89
"1597","2020-09-24",9.06
"1598","2020-09-25",9.02
"1599","2020-09-28",9.69
"1600","2020-09-29",9.54
"1601","2020-09-30",9.36
"1602","2020-10-01",9.1
"1603","2020-10-02",9.41
"1604","2020-10-05",9.98
"1605","2020-10-06",9.62
"1606","2020-10-07",9.86
"1607","2020-10-08",10.28
"1608","2020-10-09",10.21
"1609","2020-10-12",10.12
"1610","2020-10-13",9.63
"1611","2020-10-14",10.02
"1612","2020-10-15",10.62
"1613","2020-10-16",10.31
"1614","2020-10-19",10.1
"1615","2020-10-20",10.62
"1616","2020-10-21",9.73
"1617","2020-10-22",10.45
"1618","2020-10-23",10.69
"1619","2020-10-26",10.29
"1620","2020-10-27",10.38
"1621","2020-10-28",9.93
"1622","2020-10-29",10.11
"1623","2020-10-30",10.01
"1624","2020-11-02",10.43
"1625","2020-11-03",10.26
"1626","2020-11-04",10.47
"1627","2020-11-05",9.89
"1628","2020-11-06",9.57
"1629","2020-11-09",11.09
"1630","2020-11-10",11.52
"1631","2020-11-11",11.28
"1632","2020-11-12",10.77
"1633","2020-11-13",11.37
"1634","2020-11-16",11.89
"1635","2020-11-17",12.08
"1636","2020-11-18",11.9
"1637","2020-11-19",12.17
"1638","2020-11-20",12.06
"1639","2020-11-23",13.12
"1640","2020-11-24",13.91
"1641","2020-11-25",13.79
"1642","2020-11-27",13.75
